@relation data

@attribute id string
@attribute 978 numeric
@attribute 7298 numeric
@attribute 51733 numeric
@attribute 56953 numeric
@attribute 1854 numeric
@attribute 790 numeric
@attribute 1807 numeric
@attribute 51251 numeric
@attribute 1806 numeric
@attribute 1890 numeric
@attribute 7372 numeric
@attribute 84618 numeric
@attribute 7371 numeric
@attribute 30833 numeric
@attribute 1635 numeric
@attribute 1723 numeric
@attribute 7083 numeric
@attribute 1633 numeric
@attribute 4907 numeric
@attribute 7084 numeric
@attribute 7378 numeric
@attribute 83549 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7246,0.3772,0.0188,0.0862,0.8519,0.8383,-0.1798,0.4827,0.7349,1.0784,0.8147,0.0951,0.2326,0.0996,0.8388,0.3298,0.1913,2.2825,0.4481,0.7571,1.0567,0.7382,Control
A02,0.6708,0.2639,0.0624,0.0444,0.6453,0.5078,-0.1612,0.2372,0.4553,1.2103,0.5983,0.0309,0.2555,0.0384,0.7206,0.1267,0.1093,2.0614,0.2548,0.6856,0.8939,0.6119,Control
A03,0.7508,0.6219,-0.0019,0.1092,0.6189,0.6367,-0.1854,0.4468,0.6798,1.6901,0.7616,0.0287,0.3124,0.133,0.8401,0.2831,0.2899,2.1571,0.1895,0.9051,1.003,0.7511,Control
A04,0.6535,0.2533,0.0436,0.141,0.6265,0.6678,-0.1616,0.248,0.5019,1.0121,0.6892,0.0202,0.2037,0.1947,0.7402,0.1262,0.2354,2.1937,0.4276,0.6014,0.9822,0.6953,Control
A05,1.0874,0.4376,0.1049,0.2651,0.6121,0.675,-0.1165,0.4119,0.7361,1.5396,0.7642,0.0656,0.3092,0.3006,0.8136,0.1893,0.2515,2.1354,0.2864,0.9932,1.1013,0.8473,Control
A06,0.803,0.3368,0.1133,0.1088,0.64,0.6102,-0.1842,0.2301,0.5898,1.165,0.684,0.0449,0.2981,0.032,0.7787,0.2306,0.1637,1.9015,0.1761,0.8503,1.0111,0.6862,Control
A07,0.7591,0.4261,-0.068,0.1055,0.841,0.5913,-0.1585,0.5298,1.055,1.1012,0.8128,0.0539,0.3836,0.1746,0.8406,0.2341,0.2066,2.3036,0.1923,0.9456,0.9426,0.7131,Control
A08,0.5352,0.3646,-0.0354,3e-04,0.631,0.6999,-0.1724,0.5966,1.2948,0.8691,0.7042,0.0544,0.3016,-0.0127,0.795,0.1868,0.1425,2.0679,0.2003,0.5998,0.9633,0.5934,Control
A09,0.6162,0.315,0.1255,0.0548,0.5967,0.5591,-0.1208,0.3891,1.0299,1.087,0.7628,0.1113,0.3008,0.1333,0.7116,0.2187,0.2097,2.1862,0.1685,0.7031,0.907,0.7137,Control
A10,0.8895,0.3956,0.0149,0.1785,0.587,0.5421,-0.0806,0.4515,1.2742,1.0805,0.7781,0.1053,0.3401,0.0765,0.8177,0.1276,0.1621,1.9799,0.1183,0.8157,1.0507,0.7017,Control
A11,0.4048,0.3917,0.1486,0.0376,0.5739,0.4618,-0.1762,0.1702,0.5689,0.7606,0.5426,0.032,0.2262,-0.0794,0.5642,0.1462,0.2445,1.9856,0.1317,0.6822,0.6878,0.6219,Control
A12,0.5754,0.3282,0.149,0.026,0.5236,0.3511,-0.1945,0.0733,0.3336,0.3908,0.3002,0.2359,0.3162,-0.2175,0.7254,0.1286,0.0994,1.5287,0.2417,0.3755,0.734,0.4279,Control
B01,0.6212,0.2275,0.1293,-0.1073,0.7325,0.5516,-0.208,0.2995,0.7377,0.5573,0.6532,0.1363,0.3317,-0.2866,0.8678,0.1265,0.0541,2.0316,0.4408,0.5117,0.9801,0.4372,Control
B02,0.832,0.3647,0.0945,0.0636,0.8104,0.6874,-0.138,0.2523,0.5578,1.3221,0.8668,0.0938,0.3195,0.1557,0.9472,0.2628,0.2276,2.3322,0.3012,0.7718,1.2517,0.7777,Control
B03,0.6288,0.317,0.2101,-0.0159,0.7319,0.5764,-0.1776,0.2744,0.694,0.9204,0.792,0.0918,0.3158,0.0088,0.8635,0.2331,0.1566,2.2198,0.2863,0.6822,1.0607,0.6579,BRCACancer
B04,0.3425,0.4594,-0.0767,0.0454,0.5456,0.6356,-0.1886,0.5414,1.2519,0.8923,0.5839,0.0439,0.4085,-0.279,0.7692,0.1429,0.1187,1.9021,0.2376,0.6911,0.8909,0.5217,BRCACancer
