@relation data

@attribute id string
@attribute 10111 numeric
@attribute 1026 numeric
@attribute 1111 numeric
@attribute 1647 numeric
@attribute 25 numeric
@attribute 3725 numeric
@attribute 4193 numeric
@attribute 4361 numeric
@attribute 4683 numeric
@attribute 472 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5599 numeric
@attribute 5888 numeric
@attribute 5932 numeric
@attribute 5970 numeric
@attribute 672 numeric
@attribute 7157 numeric
@attribute 7161 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1866127786,3.3594499677,-0.0207608909,2.2282689957,2.0763668117,1.7024177213,-0.0354759898,-0.0248610435,0.4521238135,-0.0661986022,0.0372776528,0.8098630121,0.6904673187,0.5745254208,0.7230648366,1.2157194917,-0.0230676489,0.9853307140,-0.1418566337,BRCA
GSM481003,0.1379482353,3.0403829142,0.0788576193,2.5227255374,2.0323438495,2.4163282448,-0.0666174864,-0.0657739097,0.2893189575,-0.1056909030,0.0608519517,1.4016762564,0.6729280780,0.5761858641,0.3622210887,1.5458108518,-0.0425406665,0.9925875762,-0.1054004595,BRCA
GSM481004,0.2186864052,3.0274459125,0.1553593973,2.2065015881,2.0528732984,1.9569436598,-0.0436277898,-0.0286774181,0.3328590156,-0.0821350421,0.1890115326,1.3433312625,0.6871232500,0.6390240129,0.9558620057,1.4715695732,-0.0323086998,0.8802483742,-0.1264804162,BRCA
GSM481005,0.2792815672,3.2873637975,-0.0509479857,2.4416533410,2.0808352083,1.9105042447,-0.0388047886,-0.0353233602,0.6802464706,-0.0263808509,0.0661443981,0.7793831442,0.8086081992,0.3589716676,1.0543975532,1.2129281088,-0.0685639268,0.9015575944,-0.1242654657,BRCA
GSM481006,0.2374104524,3.2162807881,-0.0875418057,2.7716638297,2.3677308262,1.8248747664,0.0404348410,-0.0155674722,0.5813963887,-0.0131001265,0.1223146532,1.0869957842,0.7695189350,0.3795416952,1.1433482103,1.3122026393,0.0265668789,1.3752852871,-0.1623826850,BRCA
GSM481007,0.1958627125,3.1362124086,-0.0663335973,2.7513282745,1.7807312609,2.0019709589,-0.0409890643,-0.0575312609,0.2287236242,-0.0317684311,0.0016019143,1.3999506757,0.3326362380,0.2323106053,1.2313593891,1.4910032429,-0.0362769949,1.2977375326,-0.0792220943,BRCA
GSM481008,0.3781088004,2.8834402039,0.3485994223,1.7389485090,1.9073203204,2.1130765477,-0.0201522052,0.0158630866,0.8924479570,-0.0287524567,0.2086261566,1.2762110606,0.7429268004,1.1856073174,1.2241919407,1.3571830794,0.7092540284,0.9878225434,-0.1285337275,Control
GSM481009,0.1439449145,3.1617967563,0.0690172817,1.9796646386,1.8072166741,1.1429168019,-0.0891779845,-0.0533992531,0.4093335412,-0.0741165462,0.0623427681,0.6739098801,0.6203827706,0.4889812592,0.8333026883,0.9630623995,0.0417531103,0.9829903326,-0.2542286972,Control
GSM481010,0.2071303163,2.8992610497,-0.0126356082,2.2337571234,2.1198156030,2.0214559557,-0.0505959386,0.0776322117,0.7521615490,-0.0522969667,0.1809599443,1.1876550054,0.8636795770,0.5908814568,1.0904327499,1.2152642781,0.1271575096,0.7534921082,-0.0639650809,Control
GSM481011,0.1918319314,3.6372286978,0.0717280289,2.6004650294,2.0290059297,1.9929131126,-0.0865562696,-0.0781626811,0.2245968553,-0.0514790472,0.0443784665,1.0963865406,0.4733123278,0.3996150372,0.7741705444,1.4994342731,0.0351361495,0.9952894231,-0.0921708685,Control
