@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 146 numeric
@attribute 1469 numeric
@attribute 147 numeric
@attribute 1471 numeric
@attribute 1473 numeric
@attribute 148 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 163688 numeric
@attribute 1755 numeric
@attribute 196883 numeric
@attribute 23236 numeric
@attribute 23439 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2977 numeric
@attribute 2982 numeric
@attribute 2983 numeric
@attribute 362 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3778 numeric
@attribute 3783 numeric
@attribute 4025 numeric
@attribute 4069 numeric
@attribute 4589 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 4842 numeric
@attribute 486 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54831 numeric
@attribute 55503 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5592 numeric
@attribute 5593 numeric
@attribute 5613 numeric
@attribute 6263 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6558 numeric
@attribute 6779 numeric
@attribute 683 numeric
@attribute 6844 numeric
@attribute 727897 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 820 numeric
@attribute 952 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,-0.0785590173,0.7727496513,-0.1577812994,0.3797550982,0.5154408196,-0.0026418594,-0.0726066500,0.1941818817,-0.1454127704,-0.2541322070,-0.2607897557,1.4611395822,-0.0587529224,-0.0935220944,-0.1540361319,0.7734410780,-0.0884746146,-0.1416283464,-0.1386782769,-0.0095319855,0.4097788456,-0.0933970851,0.5726595125,1.1579167798,-0.0481754177,1.5137622879,0.4752146857,0.1128172103,0.1313168648,0.1067213277,0.5609436097,-0.1109299292,1.3856615324,-0.0503239100,0.8608243866,-0.1640633234,2.2648673058,-0.1590702881,-0.2148991669,-0.1119884823,1.4832964392,0.0227946625,1.1287912429,-0.1667377298,-0.0077039182,1.2174170556,-0.1284971682,-0.0808008484,0.7422335958,-0.0195479401,-0.0776044747,1.6300333739,0.0394911230,-0.2316683192,0.0269376871,0.5931362181,0.6055969648,-0.0123531642,0.1474579691,-0.1072664774,-0.0825690696,0.0162428117,0.1744889757,0.9930449004,-0.0289002559,1.0318101403,0.3583122071,1.2884850187,-0.0864127605,0.1043785854,0.8580837143,-0.0933156069,1.5891594400,0.9537983259,2.1997757852,0.2531493374,-0.0910400845,-0.0660968052,BRCA
GSM480985,-0.1146877620,-0.1466375627,0.5223725109,-0.1766650246,0.4228589949,0.3467999483,-0.0499261388,-0.1656008608,0.2055798990,-0.1237601434,-0.1970889504,-0.0679585067,2.0605579019,-0.0492538281,-0.1189502689,-0.1954244811,0.3510406863,-0.1032906734,-0.0916407251,0.8707041574,-0.0878300879,0.7330552477,-0.1104307367,0.6760796893,1.3204932428,-0.0720081153,2.1865274160,0.6247228243,-0.0985528568,0.4415400387,0.5849629343,0.3553600297,-0.0712943967,1.1530532704,-0.0922099036,1.1048475846,-0.1362198376,2.5335551764,-0.1184174512,-0.1431674888,-0.1025529623,1.7398017653,-0.0671608138,0.9820158452,-0.1698064190,-0.1013292367,0.9769929258,-0.1124179415,-0.1174367871,0.8255024204,-0.1604685536,-0.0930615631,1.0536758155,-0.0840634818,-0.2247963169,-0.0229828709,0.7376574537,0.7695002645,-0.1038192192,0.0900841358,-0.0931613796,-0.0522140021,-0.0204174839,-0.0210341562,1.1653226431,-0.1096242471,0.7569654905,0.3221919558,1.6980017259,-0.2101412043,0.2565770150,0.9750290668,0.1208029506,1.2845784730,0.9828057632,1.9199515841,0.0051101413,-0.0228043250,-0.0828608601,BRCA
GSM480986,-0.0866454035,-0.1313444398,0.6232914684,-0.1350317207,0.1785444665,0.5399395962,-0.0250283858,-0.1195620130,0.1296261391,-0.1680865280,-0.1998569454,-0.2459315690,1.8990379124,-0.1095465425,-0.1068715813,-0.1762460582,1.0159665872,-0.0845409847,-0.1414109196,-0.0594429992,0.0055539080,0.5153439700,-0.1210289406,0.5903858004,1.3325283364,-0.0983475077,1.5938780755,0.3553589802,-0.0790413707,0.2835222208,0.1536485495,0.6212419597,-0.0332215731,1.1705309019,-0.0598155099,0.7730690493,-0.0992094770,2.3745350307,-0.1079960563,-0.1444038978,-0.0935146389,1.4289510340,-0.0786688100,0.8934022577,-0.1820124130,-0.0648860453,1.0283157550,-0.1073659221,-0.0860963511,0.8613531734,-0.0450191986,-0.0521149571,1.4571645670,0.0685284909,-0.1862404578,-0.0001193853,0.6712817949,0.7078176651,-0.0887387330,0.1559347632,-0.1167993353,-0.0710934066,-0.0188590247,0.0612855106,0.9547375822,-0.0181574420,0.9871897150,0.4262295211,1.3849790600,-0.2311589962,0.1423799665,0.8724778892,-0.0250590801,1.6418533209,0.7694473286,2.1900971755,0.3643759714,0.0147778929,-0.1067961140,BRCA
GSM480987,0.0948443130,-0.0932495861,0.9581980763,-0.1124067577,0.0528845680,0.8650637666,-0.0959010905,-0.1120932270,0.1242048581,-0.1718098959,-0.3001933534,-0.2929299294,2.1927937120,-0.0607644889,-0.1012728426,-0.1139230275,0.0490556673,-0.0567029751,-0.1414936161,-0.1636356636,0.2631349051,0.1668422063,-0.1415792909,0.6081153182,1.2904711387,0.7837522152,0.2683285492,0.0268596356,-0.1637772436,0.3327935711,-0.0104492808,0.3998152808,0.0434354160,-0.0782458662,-0.1182438413,-0.0058844404,-0.1477803158,1.8120981787,-0.0782750988,-0.1487252011,-0.0861090123,0.6760050888,-0.1038088068,0.4360398824,-0.1239295452,-0.0412466089,1.4145185397,-0.0947848200,-0.0785461927,0.5539097229,-0.0718489090,-0.1041722893,0.9919344300,0.0007446416,-0.1965811927,0.0065115992,0.4481176670,1.0939444790,-0.0234222412,0.0835026311,-0.1432857454,-0.0616863377,0.1036219357,-0.0438584861,0.2135299446,-0.0246992002,1.0536655843,0.3989992698,0.7026719697,-0.1151143702,0.1761682890,0.6637983796,-0.1583009248,1.3375803794,0.6854064385,1.7749855086,-0.0393749357,-0.1030090239,-0.0466960234,BRCA
GSM480988,-0.1114876393,-0.0557560889,0.3484778570,-0.0759397257,0.2434777927,0.2204383947,-0.0031355581,-0.0361867587,0.1508974081,-0.0769617077,-0.2089928197,-0.2928545728,1.4838816673,-0.0745373374,-0.0663915564,-0.1390531168,0.6127511181,-0.0682348606,-0.1606387714,-0.0720042023,0.0293470489,0.4406262552,-0.0575695326,0.4102926908,1.4781041429,-0.0213933734,1.2792273538,0.4228163466,-0.0357926703,0.1991312819,0.2297151421,0.5623337450,-0.0733202722,1.1842098932,-0.0786135936,0.9605453188,-0.0725421831,2.3178957767,-0.0954781781,-0.1062739395,-0.0750196000,1.4738425440,0.1134081166,0.4111864848,-0.1169324567,-0.0547835847,0.9121624219,-0.0433766348,-0.0344519077,0.6378036431,-0.1077501489,-0.0521348746,1.0592323652,0.0395486050,-0.1551849873,-0.0367318228,0.3137383716,0.5631931945,-0.0202760463,0.0817065693,-0.0806064152,-0.0384889170,-0.0203979274,-0.0815424372,0.7728505326,-0.0326026564,0.8975963600,0.5428662199,1.5891420427,-0.1417543694,0.1532813705,0.3810517959,-0.0817070744,1.4518957679,0.8568994044,2.2009519134,0.1184602400,-0.0674661944,-0.0887793472,BRCA
GSM480989,-0.0620193510,-0.0467369777,1.0119184052,-0.1447008381,0.2998246142,0.3220232484,-0.0173162452,-0.0685872297,0.2054151728,-0.1651676230,-0.3136965526,-0.3741454063,2.2666909841,-0.0973149430,-0.0618072206,-0.1974490479,0.5177602072,-0.1188131544,-0.1988541156,0.0890836123,-0.1595958304,0.1935005427,-0.0993353447,0.5169472916,1.3912816293,-0.0845672461,1.3183497786,0.3740881065,0.2961201096,0.2200210720,0.0458035868,0.4976210030,-0.0511850046,1.3784377972,-0.1561351244,1.2511324398,-0.2210802269,2.5518428220,-0.1790295165,-0.0504583876,-0.1504288017,1.4644163237,0.1020590944,0.8620225001,-0.1815289483,-0.1235038396,0.5699454208,-0.1085540467,-0.0968307202,0.8446459448,-0.0660787014,-0.1177975059,1.6992731094,-0.0830072642,-0.1967560490,-0.0087963424,0.9056678476,0.3538124809,0.0047141360,0.0811992555,-0.1211765001,-0.1123442115,-0.0704543160,-0.0046208630,0.8033357407,-0.0390292071,1.2871615849,0.5561182794,1.3676031173,-0.1448298366,0.2969553815,1.1429643371,-0.1328539336,1.5590544180,0.7983118814,2.9188919440,0.4245331458,-0.0813194266,-0.0537395819,BRCA
GSM480990,-0.0744136228,-0.0817924930,1.0164559484,-0.1368300982,0.1709839052,0.5393573991,-0.0820140148,-0.1056272242,0.2828586080,-0.1342321904,-0.1649402564,-0.2662499343,2.1399853380,-0.1108132261,-0.0833874178,-0.1564650708,1.7105201748,-0.0234184601,-0.1820909605,0.0153568932,-0.0106996141,0.0480474158,-0.1250745491,0.5721652171,1.4284008093,-0.0988414468,0.5887710824,0.0471883606,-0.1577171248,0.1628782986,0.0021861719,0.5061100200,0.0598198440,0.9580955680,-0.0212239746,0.2667780549,-0.0849908959,1.9397360151,-0.1304007474,-0.0614450391,-0.0933936812,1.0188081922,0.0413098776,0.9910837904,-0.1103736918,-0.0887196400,0.7973921171,-0.0331666210,-0.1115538669,0.8901518602,0.0198499129,-0.0345598439,1.9801055864,-0.1134931392,-0.1352642429,0.0178800896,0.8428640298,0.7935236208,-0.0195084080,0.1371517299,-0.1211324487,-0.0606057024,-0.0879145068,0.0235689364,0.5710339894,-0.0386312777,1.2309665177,0.7102150352,0.9178872489,-0.1881281370,-0.0243454810,1.1297013738,-0.1563163267,1.4453520321,0.6829452796,2.5856389926,0.4549186632,0.0191974478,-0.0621162825,Control
GSM480991,-0.0467888096,-0.0623631008,0.4249343571,-0.1120446003,0.2858755783,0.5548712921,-0.0352015647,-0.1251052238,0.2768006893,-0.1532790764,-0.2279202864,-0.1923856140,2.3303531705,-0.0285018901,-0.0979512800,-0.1315447598,0.8300022192,-0.0549290951,-0.1618150806,0.0070618947,-0.0189355184,0.2907817717,-0.0797973198,0.6132513040,1.4307339596,-0.1112478049,1.5018956885,0.4862613372,-0.0761968126,0.2311761151,0.1075655196,0.7279821927,-0.0744748870,1.3643572066,0.0438923946,0.5948635609,-0.0881835145,2.3992724284,-0.1155331679,-0.1010639354,-0.0352485606,1.6633671827,-0.0132385952,0.4793715525,-0.1491961213,-0.1295876506,0.7440161903,-0.0895188320,-0.0453257791,0.8926558718,-0.0048325991,-0.0434485409,1.5307328514,-0.0085634497,-0.1679875448,0.0173148764,0.7147501284,0.6564376624,-0.0500267771,0.0569693500,-0.0960165404,-0.0531655469,-0.0341341265,0.1044185632,0.7389248726,-0.0643388748,1.1911597680,0.6888827734,1.7991057783,-0.1480126830,0.2001170530,1.3279897193,-0.1412571569,1.5451146222,0.7246558555,2.3986895680,0.5203580332,-0.0238906682,-0.0658472111,Control
GSM480992,-0.0848685851,-0.1067906695,0.8758288564,-0.1194200918,0.5049739010,0.4127616239,-0.0506951533,-0.0951718734,0.4200474990,-0.1545757106,-0.2900210731,-0.3040914222,2.4191090465,-0.0082524025,-0.0772373637,-0.1672715678,0.8816068130,-0.0541668054,-0.1319793334,-0.0332334714,0.0041698367,0.0814318765,-0.1653500808,0.4795048717,1.5164660945,-0.0100631980,0.9500978774,0.3178290203,-0.1561073698,0.0994592431,0.0161160152,0.7308892569,-0.0560759748,1.4422105518,-0.0113752120,0.2899647324,-0.0775560564,2.3764450816,-0.1324462807,-0.1223864961,-0.0991364921,1.3366456528,0.1053096240,0.9254199237,-0.1647119857,-0.0327881900,0.8007758152,-0.1047832459,-0.0859374749,1.0324379748,0.0357248699,-0.0266702802,1.8464471474,-0.0424288371,-0.2359327871,0.0254956068,1.1381731691,0.5008515699,0.0557855016,0.1225340664,-0.1356904655,-0.0742785615,-0.0708790025,0.0507125267,0.8443388831,-0.0785309192,1.2960211527,0.7261103579,0.7397607929,-0.1404143306,0.0367639880,1.3015146424,-0.0478098122,1.4246134289,0.7415068230,2.6897532866,0.7067827030,-0.0014812882,-0.0208533191,Control
GSM480993,-0.0384183934,-0.1120296282,0.7973100805,-0.1578653891,0.2520091683,0.4410814088,-0.0085595848,-0.0471520076,0.3209931134,-0.1500173039,-0.2801542079,-0.2613555731,2.2012375445,-0.0498342170,-0.1229865019,-0.1295311931,1.0313426468,-0.0195234556,-0.1592113870,0.1635101729,-0.0442055219,0.2383615070,-0.1282280118,0.5834782023,1.3899838875,-0.0859209333,1.3166377394,0.4658857981,0.0201086191,0.1916949626,0.1179360291,0.7271375300,-0.0448795824,1.4010145698,-0.1132639144,1.2218492549,-0.1449394342,2.4815238184,-0.0956217959,-0.1240317943,-0.0895808050,1.6005193650,-0.0763889235,1.1904826671,-0.1304087607,-0.0939905010,0.7381941594,-0.0781417941,-0.0764259008,0.6895845277,-0.0363483728,-0.0896386958,1.4765024371,0.0611034877,-0.1781407125,0.0990758624,0.8387103804,0.5521481080,-0.0571271274,0.1051260916,-0.1144585606,-0.1054423138,-0.0546788054,-0.0448614263,1.0441827782,-0.0164261677,1.2538477491,0.6019830774,1.2634448866,-0.1308637056,0.1380783035,1.1745911652,-0.0418808040,1.5856227239,0.8005855027,2.4490207491,0.3821579109,0.0083633621,-0.1242012480,Control
