@relation data

@attribute 5436 numeric
@attribute 5437 numeric
@attribute 4331 numeric
@attribute 5435 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 2071 numeric
@attribute 6874 numeric
@attribute 6872 numeric
@attribute 2068 numeric
@attribute 6908 numeric
@attribute 5440 numeric
@attribute 2957 numeric
@attribute 2959 numeric
@attribute 2958 numeric
@attribute 5441 numeric
@attribute 6882 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 2966 numeric
@attribute 2965 numeric
@attribute 1022 numeric
@attribute 2963 numeric
@attribute 2962 numeric
@attribute 2961 numeric
@attribute 6875 numeric
@attribute 2960 numeric
@attribute 6878 numeric
@attribute 6877 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCA}

@data
11.4744083,11.13855038,7.173305173,12.18094263,11.42772678,6.402078871,10.65722043,8.613551105,8.001455187,9.204131621,9.676966886,6.755291951,6.18872641367,9.938499406,10.325896,9.66947024,5.787779337,8.897755568,10.236088035,5.8706972455,11.29445435,5.171538364,6.858718118,9.6014742,10.90796116,10.79666855,11.62774602,5.603041174,8.110550027,7.902886268,8.228339065,9.486624446,11.4243108,9.720120732,9.636870305,10.34768534,8.174296834,7.676452764,BRCA
11.48188533,11.28537059,7.443588263,12.08367055,11.28199972,6.104971499,10.16944939,10.07718328,7.594880712,7.815256994,9.878403925,6.326074949,6.66739253233,9.905613067,10.91785336,8.91062109,5.586773185,9.603413599,7.417907274,6.647844913,11.04197755,5.37574431,6.7861813475,9.65659519,10.82131183,10.27729935,11.27693876,5.461570507,8.649382947,7.482110082,7.199626033,9.811543731,11.55629063,9.578863787,9.355641581,9.399502844,8.4740299995,8.933248873,Control
11.16768802,10.97608812,7.108370574,12.19128143,11.15088665,6.382499203,10.08514084,9.664661106,8.136971065,8.343586732,9.64691917,6.547978484,6.611321398,10.0362427,10.89786457,9.180550154,5.88179384,9.597587563,7.8635533895,6.4494654445,11.03036559,4.988697465,6.421656707,9.597587563,10.75314175,10.38624004,11.62374676,5.40889121,8.621302014,7.9089913135,7.541331155,9.493665908,11.66558698,9.601752743,9.6358129485,9.933941823,8.5940360615,8.832795987,Control
11.36217961,11.73219511,5.771628945,12.38074251,11.33051934,6.185178351,10.93024227,9.932695001,6.5096630735,9.167193021,10.21839405,6.114268757,5.532633969,10.27390663,10.75119697,9.410849402,6.146294365,9.949994866,6.315257659,5.567906116,11.09339134,5.292792099,5.456076664,9.617614907,10.26546887,10.41629907,10.8441842,4.764223297,8.809061578,8.503611181,7.53621054,9.214775128,12.19128143,9.330368553,9.9907375325,10.39216207,7.1655308455,8.194979796,BRCA
10.87659774,11.25995523,5.902683368,11.50362218,10.16197619,6.723562401,11.10864878,9.794773703,7.9992084575,9.101470918,9.772562477,6.092128797,5.76435993667,10.17328397,9.969494854,8.426475613,5.775321383,9.318577337,7.002108506,5.488639607,10.32429902,4.788047896,5.544020716,10.07000053,10.46916384,10.04182378,11.29154789,5.076613872,8.501002294,7.632016503,7.553957774,9.426286314,11.14770754,9.259561518,9.683055312,10.23091542,7.126664761,8.73696091,BRCA
11.53262879,11.67585684,6.196042028,12.54548466,11.68597092,6.764676316,10.88769302,9.791635483,7.293611673,9.228344402,10.26730203,6.016480301,5.68797612733,10.45289528,10.66644619,9.227195422,6.24317934,10.10988324,6.319694091,5.8225642365,11.06473959,5.258529523,5.44209646,10.12919321,10.49127719,10.80422,11.30449979,4.969485815,9.069960645,8.372869433,8.049278334,9.136613813,11.96009799,9.374426115,10.0054039915,10.54330281,7.207971487,8.461204311,BRCA
11.56134298,11.58990637,6.101719008,12.57220763,11.74803988,7.461215696,10.61346285,9.878603173,6.2559533555,9.230129219,10.29166028,6.083857569,5.68737918733,10.7304916,10.74066222,9.319763063,6.104971499,10.21419195,5.8719675625,5.851401107,11.20780763,5.533727829,5.5223939415,10.19591385,10.32819838,10.86526952,10.91383956,5.098043929,9.096966204,8.516978346,7.695647856,9.151492997,12.44988381,9.560027603,10.266338858,10.42417183,7.3753302775,8.260097569,BRCA
11.72083647,11.66436963,5.913853554,12.69228318,11.77806492,6.773307786,10.55979796,9.820626194,6.8233046055,9.21184032,10.09627409,6.67359573,5.66673193633,10.58303601,10.98687328,9.38991153,5.980317403,10.31961599,6.337928816,5.8535803325,11.30872029,5.358089615,5.5364636575,10.21780056,10.85319669,10.72254311,11.3382407,5.080243265,9.182779884,7.9607632885,7.916478324,9.14242692,11.89363345,9.353875227,10.1308165865,10.32995358,7.5514060975,8.26545228,BRCA
11.67615115,11.62683849,5.669530862,12.51339458,11.8267889,6.977855527,10.83660293,9.686960543,6.2511141275,8.758440706,10.30144507,6.104132849,5.66898314867,10.49005891,11.06986277,9.598481115,6.083219352,10.41126499,5.752067338,5.77208709,11.42258795,5.286429541,5.15457292,10.13564553,10.60533161,10.84822018,11.17484162,4.698514237,9.118948289,8.4428349015,7.351604314,9.583727381,12.2142175,9.517335308,10.185310385,10.54869216,7.2303432025,8.169525606,BRCA
11.40065415,11.67585684,5.781235931,12.94317143,7.91898414,6.337002435,10.83158062,9.925925682,7.2855589845,9.785984134,8.402085935,7.371212794,5.634660947,8.982823296,11.082442,9.391867114,5.901899413,10.08992748,6.5610379715,5.7447864355,11.58795809,5.052688948,5.321608753,8.777182254,6.387591412,11.03013967,11.73450229,4.522411849,8.280493715,7.86446929,6.387591412,9.797410704,12.06768485,9.443980125,10.509973745,10.32910148,7.3442798615,8.512346531,BRCA
