@relation data

@attribute 4208 numeric
@attribute 3725 numeric
@attribute 7867 numeric
@attribute 5599 numeric
@attribute 148022 numeric
@attribute 257397 numeric
@attribute 4205 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 9261 numeric
@attribute 7189 numeric
@attribute 6416 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 1386 numeric
@attribute 23118 numeric
@attribute 5519 numeric
@attribute 1849 numeric
@attribute 1848 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 9252 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 1385 numeric
@attribute 5608 numeric
@attribute 6885 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 5595 numeric
@attribute 10454 numeric
@attribute 5598 numeric
@attribute 2353 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute Class {Control,BRCA}

@data
8.155224442,14.17314893,10.84003064,5.9065229025,8.644467415,5.0222848205,6.186218877,5.5612686795,9.68790976,7.82250581,6.56440695667,7.974032126,8.16934643067,11.25085226,12.7003986,7.29034405,6.506414513,8.21155236,5.418705435,7.505336487,12.5850741,7.4599929215,7.597317289,6.3734932246,7.8209172285,11.94944384,5.63874470533,6.9194271435,9.736317839,8.324744376,11.005151922,5.64379041867,8.596587527,7.09722914933,5.9896451145,5.564234295,5.561571382,7.76578908133,11.573459625,6.73906535867,6.87186987967,14.20597115,8.06297051567,7.288835508,BRCA
9.539333865,13.87385551,11.04264453,5.767601547,8.9410095965,5.6053692185,7.641421617,6.791169903,9.524248408,7.457900782,6.78874329567,8.704684954,8.800541064,11.817863435,12.31595909,8.450346395,6.132729324,7.38821850733,5.968673272,8.893380673,12.44726543,8.6213007865,8.0098633265,6.7192971842,7.3186471095,11.38105635,5.63836021117,7.9433269225,9.990983614,8.037891629,10.78322175,6.10103173667,9.0816140535,7.64534915633,6.67480979075,6.167925508,6.2340896,7.47167449833,11.32136754,6.67560015067,6.80618221367,14.15265365,8.197304519,7.194930658,Control
9.778192608,14.67256817,11.0724812,6.1670985755,9.0956836405,5.678623081,7.717524135,6.935865955,9.844219734,7.747843835,7.02586490967,8.3498677015,8.77440562733,11.68167441,12.40526256,8.394260237,6.0027082745,8.586240551,6.318954546,8.864748553,12.49153253,7.84222089,7.822857961,7.4496009772,7.67532014,11.33166731,6.10693756767,7.443962143,10.29596436,7.957045617,10.4041484903,5.82446156933,9.1999885685,7.42531964067,6.649787867,5.864874046,6.237572491,7.97689047067,11.488573795,6.53137599367,7.13682015067,14.61254488,8.151507585,6.833435745,Control
8.108238405,13.48222565,10.76712945,5.967633391,8.889311524,5.949517696,7.653026194,6.23780006725,10.24378721,8.0739560435,7.215576291,8.5569316505,8.70510697067,11.736023615,12.89109452,8.687726581,5.9528423095,6.82775403067,6.330742691,8.251533121,11.89889998,8.0986462275,7.8440908905,6.4529665452,8.0652644275,11.29445435,5.68339117333,7.4277413705,10.01433476,8.007981913,10.5074705227,6.17992307233,8.733092931,7.18948982933,6.13687965425,5.966252363,6.4373989235,7.67746532633,11.695521545,7.05252053933,7.63109708367,13.61588998,8.08129530567,7.428771926,BRCA
9.473467881,13.17144427,11.83915468,5.329465727,8.573754578,5.5721343885,8.24541143,6.155251749,9.913970625,7.467041959,6.78915135733,8.5497894345,8.474468248,11.7690989,12.63275562,8.685117683,6.2009150755,7.51099557433,6.137919084,8.7714984645,12.27401999,7.0920435895,7.5531159175,6.5996740378,7.6098380195,11.28106518,5.76476224117,7.5290493795,9.712540381,7.711014946,9.90083481867,6.406842111,9.2660120735,7.22974910533,6.3478008495,5.488973851,6.249303584,7.38802305667,11.206231375,7.01209387333,7.16731786533,12.35733627,7.95451796533,7.665607022,BRCA
9.134080446,14.09890062,11.10921707,5.656097949,8.781924287,5.9976789215,7.364180901,6.273689165,10.00415062,7.7812287505,7.091595276,8.480919728,8.202123709,11.54137497,12.76004735,8.420129842,6.024113024,6.629468797,5.579701547,8.9026152985,11.53735445,7.2787905755,7.5935132445,6.4103000694,7.0284721055,11.36168902,5.51281927767,7.334669802,9.812386363,7.832100626,10.2584479883,6.318598458,8.692934023,7.40587247233,6.2124689205,5.661429849,6.370558042,7.40432172967,11.49634678,7.22201205233,7.513620188,13.96294256,8.00665617633,7.3860315285,BRCA
8.150027916,14.01211384,11.01508764,6.071716146,9.2561154625,5.8526834815,7.200950391,6.46315116575,10.22872886,7.8494133085,7.36477082733,8.4390426745,8.527860513,11.71439964,13.06629278,8.480952861,5.8797644155,6.60952083033,5.96919151,8.0854306625,11.38730129,8.424245596,7.244024888,6.3663407464,7.455521977,11.42163372,5.7480082465,7.6448167215,9.916141133,8.014301064,10.0323493423,6.132790906,8.4734774435,7.49295514767,6.1028603775,5.343595475,6.2183765775,7.63460766867,11.796022585,7.39735229933,7.367541703,13.92451704,7.86577453733,7.6297769445,BRCA
8.700336649,13.34674991,11.49963678,6.259376137,8.9141647275,5.852284372,6.776041872,6.3805448535,10.30881145,8.0462685015,7.06833791633,8.551370553,8.05470427767,11.698874855,13.11037161,8.212765231,6.013518634,7.377204594,5.371568663,8.945498463,11.4706641,7.3687454405,7.5582124195,6.4518559062,6.6752901625,11.31587145,5.4970801105,7.6536816935,10.0322459,7.922348208,9.692770319,6.31258353867,8.580432115,6.76555037667,6.0448145055,5.782219336,6.0887305845,7.48674032467,11.46459896,7.19601476967,7.37085903833,12.40276968,8.01917131267,7.5643569095,BRCA
7.013297895,12.76004735,11.05606207,6.1648761405,9.0777368,5.9427897325,7.392920835,6.522968526,10.45750942,8.1239601125,6.99678506233,8.655247477,8.62611672467,11.60967717,13.12486126,8.550709395,6.1177243565,6.93058673833,6.2801264,8.812034044,11.33051934,7.609256218,8.134159504,6.2563490298,7.151868078,11.57272404,5.73544914683,7.7716617215,9.833428205,8.115760429,9.570767933,6.56668181467,8.5357374825,7.20381425033,6.08165818225,5.463697036,6.184436099,8.00883452333,11.5411915,7.43260419933,7.474173093,13.08977243,7.890844983,7.519177108,BRCA
8.817064493,12.03663478,12.34771002,5.593235253,9.1051538585,5.560376996,7.508688368,6.65967948325,10.01669727,7.935994932,7.079701867,8.821488149,9.02082982733,9.2723260095,13.32349748,9.242996091,6.0495366965,6.741190456,5.255700175,8.917194701,12.11865571,7.4418007155,7.835265585,6.6932167248,7.830943777,11.3119244,5.95434088933,7.9021186325,9.724718956,9.015708527,10.2933462963,5.459774314,7.348718546,7.04919297067,6.424485401,5.334149236,6.7063430695,7.588837224,12.52079595,7.189092449,7.65359668867,8.405238411,8.742530249,7.7140739065,BRCA
