@relation data

@attribute 5599 numeric
@attribute 55851 numeric
@attribute 5664 numeric
@attribute 5663 numeric
@attribute 7314 numeric
@attribute 51107 numeric
@attribute 23421 numeric
@attribute 7189 numeric
@attribute 83464 numeric
@attribute 4803 numeric
@attribute 8878 numeric
@attribute 23385 numeric
@attribute 4804 numeric
@attribute Class {Control,BRCA}

@data
5.939777752,7.85418446,9.287368939,5.97550771,14.001314075,9.8034507165,6.287348197,7.37822060033,9.28073663,7.388170429,11.86434298,12.35200901,5.934641074,Control
5.0886580415,8.007365293,8.958634886,5.96330215025,13.81882705,10.373161202,7.914536308,7.05787236967,8.990792608,7.536346549,11.85143099,12.3915122,6.734171472,BRCA
5.6701097255,8.046293407,8.766965673,5.86020366425,13.884698385,10.55788277,7.705772546,7.01943370733,8.572833904,7.765321119,11.48104019,12.49206041,6.822829314,BRCA
5.7758281875,8.565864767,8.721959205,5.477997281,13.10949585,10.6562416645,7.683522992,6.46814411567,8.780237192,7.799736743,11.88601099,12.29564706,6.822733732,Control
5.704258658,8.24340147,8.682355131,5.78268625175,13.92393915,10.5270256435,8.208735647,7.059741909,8.22395478,7.144329712,11.85273637,12.07584355,6.25333282,BRCA
6.517858181,7.116710762,9.2630948055,6.565515535,13.72048402,10.36141071,7.53348767,7.331943975,8.226052227,7.044998189,12.01436934,12.40979539,5.569408493,BRCA
5.6011167705,8.304922952,8.2969169135,5.6355146775,13.157660585,10.053243219,6.923033642,6.42166024533,8.968869163,8.198753346,12.18094263,12.22777395,6.682577247,BRCA
5.401013329,8.14845259,8.3767629335,6.26570107825,14.498215135,10.2539369065,7.494097795,7.018808194,9.223061158,8.277683912,11.976813,12.51068142,5.956063188,Control
5.8779809975,8.126008927,8.676345731,5.95599859375,14.242274775,10.6600607145,8.058886194,7.05702786333,8.243603782,7.431458167,12.02771607,11.97218475,6.599024363,BRCA
5.5839936855,8.586221609,9.0032099535,5.81416326725,13.80215118,10.526586781,7.740609078,6.71155131933,9.411500991,7.109833592,12.08048622,12.00461736,6.367550714,BRCA
5.9065229025,8.273400639,8.9970047755,5.51524345425,14.083072915,10.4808254045,7.394872347,6.56440695667,9.310499818,7.593430574,12.17175704,11.4905076,6.482005732,BRCA
5.767601547,7.872984353,8.699927465,6.0186927045,14.491124715,10.1499503605,7.447085551,6.78874329567,9.026247551,7.536560251,12.1278268,12.32990291,6.69104948,Control
6.1670985755,7.848812458,9.186872249,6.37093082475,14.375350355,9.948206306,7.030670239,7.02586490967,9.026455058,7.908033966,12.20355304,12.41466417,6.333741815,Control
5.967633391,8.234722994,9.080600238,5.9011386295,14.38538722,9.364328005,6.826138897,7.215576291,8.84910881,6.930918032,12.27191972,12.37838706,7.432565127,BRCA
5.329465727,7.38530403,8.8414528825,5.53542732525,14.256090485,9.253215985,6.860780106,6.78915135733,8.526402526,7.437400717,12.2142175,12.68387193,6.958700964,BRCA
5.656097949,8.374116947,8.892368949,5.8757640215,14.371791605,9.4198164235,6.824675979,7.091595276,9.068416299,7.62073508,11.95519228,12.42627007,7.683522992,BRCA
6.071716146,8.137261592,9.054738506,5.93850058825,14.532993875,9.3788844875,7.016922821,7.36477082733,9.327003038,7.081033649,12.28574906,12.64414927,7.254180944,BRCA
6.259376137,8.396445439,8.9906623545,5.5046755875,14.528822965,9.374679717,7.183985468,7.06833791633,9.265123395,7.252857286,11.54310931,12.8865864,7.355397625,BRCA
6.1648761405,8.411575733,9.103584235,6.1245275735,14.343984755,9.4793211155,7.179887014,6.99678506233,9.438719677,8.260967887,11.7032051,12.66081938,7.534460714,BRCA
5.593235253,9.789346622,9.3538118845,5.94066521875,14.572620915,9.4943029505,6.501563046,7.079701867,9.391867114,8.100019848,13.33363132,12.95454627,8.170802781,BRCA
