@relation data

@attribute id string
@attribute 10672 numeric
@attribute 10842 numeric
@attribute 123745 numeric
@attribute 1392 numeric
@attribute 1394 numeric
@attribute 23236 numeric
@attribute 26279 numeric
@attribute 2767 numeric
@attribute 2768 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2781 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2892 numeric
@attribute 2895 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 2977 numeric
@attribute 2982 numeric
@attribute 2983 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 369 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 4067 numeric
@attribute 4842 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5592 numeric
@attribute 5593 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 6261 numeric
@attribute 64600 numeric
@attribute 673 numeric
@attribute 773 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,8.4534541335,5.048771569,5.2037195755,6.312388929,6.2726735215,6.8772890085,7.445801364,12.11539657,8.214096299,7.1915641815,11.95442182,8.056110832,5.32399731333,9.668318219,8.533866741,5.539477758,5.716930037,6.607852271,5.65513866233,4.876285177,5.2209212,5.631985502,6.934372381,10.1476658045,7.789959259,5.346435058,7.4423513115,7.6246849295,7.634903824,10.17550624,10.99802289,9.844635599,11.35799469,6.8286116825,5.110416751,10.63456176,5.166124157,8.74899041,5.790192895,5.368428976,9.972804328,5.689167221,6.31084507,7.476788978,5.876585242,6.9141724395,11.688477345,8.82094285433,12.47196608,8.486261975,8.688181342,6.21136540967,5.313256056,5.0951850405,5.081735071,8.27215776867,11.634256725,10.49127719,11.44994835,10.11570732,7.4146314195,5.516024013,6.513534664,5.584807399,6.001133,5.9973155525,5.934641074,5.901658111,9.970178212,Control
GSM427159,8.420983873,5.110416751,5.420625092,5.97717186,6.469974421,6.8906417385,8.180387697,12.64178371,7.532532906,6.0573658185,11.95691889,8.621833133,5.80333317067,8.930930318,8.84345400733,5.442455259,5.301232095,6.469157955,6.16242031433,4.975688932,5.277995204,4.856999696,6.86647878,11.1310814055,7.029069425,4.937593039,7.8897640555,6.947135646,7.713354077,10.06599536,10.75503384,9.525335383,12.08864757,6.4300637355,5.398154738,11.67867508,5.323740468,8.474680533,5.821079567,5.473633714,6.6596432,5.663779561,5.804719114,7.453231788,6.036839159,7.100683958,11.725137905,8.45745837133,12.56790862,7.037171767,9.433471275,6.479820979,5.115003321,5.0237059215,5.415666779,7.85669691467,11.27623323,9.559434991,11.52169626,10.34726733,7.805879323,5.714802736,5.99820185,5.792651171,5.644873832,6.074195938,6.353195907,5.899424146,10.89604874,BRCA
GSM427160,8.355686187,5.34039425,5.4820486345,5.79507289,6.4758247385,6.771545835,7.6220252555,12.18094263,7.5482059275,5.457103785,11.84327345,8.38961104,5.697396068,9.213384421,9.29076107,6.16058305,5.633294061,5.777427112,5.696743084,5.165119293,4.95444207,5.93905684,5.42627419,10.892111464,6.509304419,4.838713892,7.856102429,5.9026635435,7.935549803,10.30533535,11.137683,10.74066222,12.01135666,6.720661627,5.515393331,11.59799678,4.795989381,8.690112479,6.193580184,6.004058206,5.760494586,5.682862067,5.173838258,7.462177348,5.98687237,6.8982166245,11.639330205,8.297715334,12.66850837,6.469405549,8.48506563,5.889051372,5.434470814,5.39240058,4.495674434,8.11094053067,11.198356615,9.65317699,11.72288448,10.45388564,8.508107226,5.329313116,6.84843868,5.7152048405,6.257770271,6.225222865,6.403868968,6.376000002,10.58594865,BRCA
GSM427162,8.470632059,5.427950757,5.275502987,5.480516577,6.8753822375,7.226006717,8.477277703,12.07926902,7.534292972,5.725019338,11.56304622,8.480952861,5.12699757367,7.435526765,8.629147321,5.150368004,5.123512303,7.10371039,5.966949493,5.36790503,4.707928514,5.763551833,5.470383322,10.3944951825,6.97286817,4.904979261,8.398114105,6.5710894325,7.68113495,10.35265071,10.00164081,9.439182162,11.97218475,6.243898751,5.499695432,11.00452968,4.71357532,8.847629866,5.759562832,5.432467779,6.594776658,5.460424154,5.108536217,7.601141445,6.1476177,7.2768077175,11.80875598,7.178084026,12.57347448,7.27396389367,9.211511834,6.312672729,5.36790503,5.5176624715,5.655216748,7.98209816267,11.274247985,9.580847928,11.42772678,10.09500831,8.223337117,5.193979903,6.723630657,5.8742058665,5.574564199,6.512188232,6.816507311,5.863140121,11.09339134,Control
GSM427163,9.0143276255,5.734310791,5.416694716,6.963477375,6.6465269855,6.848015995,7.8127938485,12.56435203,7.521638948,6.8901006515,12.12850358,7.944479462,5.43099958733,9.924501194,9.35589447533,5.213747029,5.692518737,6.060539901,5.66733930533,5.053775224,4.948613986,4.850263431,5.804912672,10.9859950995,6.980399882,5.541492575,7.697637374,7.739494752,7.919550328,10.14697308,10.864964,9.689574849,11.58766984,6.8833304115,5.228252321,12.12951334,5.336650487,8.770532686,9.731989781,5.83744581,8.905673654,5.599028548,5.902080364,6.773076963,5.887775801,6.6548276045,11.458095575,8.52183209933,12.75620088,7.069555338,8.977409535,7.50900425433,5.333791561,5.633358346,5.502084908,7.82991936767,11.21839075,9.966174165,11.8471671,10.22872886,7.765653423,5.182107523,6.818713579,5.812614186,5.989826604,6.518443469,5.925412759,5.504788206,9.802112873,BRCA
GSM427164,9.5554462935,5.868397398,5.506526572,5.730647597,6.860768317,6.727722821,6.8315434305,12.03287579,8.378260395,6.5536864175,11.63993091,8.556449653,5.06825095367,10.54993411,9.078168623,4.181466234,5.665201768,5.684966848,5.683423462,4.801690636,5.186075849,5.79064906,6.500607385,10.6791897425,7.353634535,5.156043878,7.3388634815,7.375850429,9.087722135,10.77106872,11.45443311,9.814991395,12.06588572,7.019536675,4.985513237,11.79461296,5.377480603,9.445243095,5.353244986,5.14017664,7.21972788,6.376000002,6.024591871,7.658927519,5.94872421,6.9752829565,12.40345346,9.370871616,12.86342169,7.561705909,8.467749328,6.98490046733,4.940884687,5.3156313315,6.052356793,8.18650002,11.07534033,10.23164154,11.5852209,10.624983,7.5295794445,5.334685584,6.520033725,4.8024680715,6.394896188,6.07383167,6.064587171,5.093825554,10.25398074,BRCA
GSM427165,8.505339801,5.371568663,5.7231049945,5.996847001,7.0372553135,7.4861886795,8.4336189565,12.83993603,7.2729672355,5.366277458,11.48011881,8.162543804,5.72716198833,7.39744174,8.46320594233,5.981059894,5.396614413,8.097585943,6.088857852,4.789483203,5.009001383,5.66903474,8.282047205,10.7570298015,6.952074702,5.438302209,7.9742866725,10.349737175,7.203154957,10.66411416,9.557684409,7.511675823,12.23463043,6.6232326,5.014814152,11.980959,4.85650179,9.358008891,7.230263367,5.014814152,6.139659422,5.333433796,4.77796061,6.111350232,5.48205062,6.945356743,12.072677105,7.46461112133,12.04072818,6.68902141267,9.024558716,6.81582852467,5.832707292,5.746568874,4.932168974,8.451561107,11.151396135,8.977681421,11.16076662,9.961088297,7.413880613,5.201056716,6.949071249,5.83224047,6.165867356,6.0879165975,7.988231821,5.626739362,10.63491565,BRCA
GSM427166,8.291126504,5.418368122,5.852605391,6.764676316,6.823676148,6.719520862,7.178770695,11.35299256,7.7170366325,6.2928801065,11.95442182,8.2669635,5.32302536333,9.665460782,8.875123686,5.212093857,4.93252334,5.682019293,5.83994640733,4.918399651,5.286521953,4.93252334,6.554209422,10.670447779,8.003660031,5.023045997,7.7095138065,7.733044401,7.320803087,10.26119615,10.66388964,9.583290187,11.37383049,7.0670465565,4.867045482,10.68348837,4.759970032,8.993477034,6.068354407,5.517599514,7.542337622,5.891304496,5.887897624,6.898937271,6.202570157,6.5861642735,11.932399345,9.17209626933,12.30526243,7.08180120033,8.419813926,6.87117032933,5.495064524,5.1029923355,5.268856586,8.171538624,11.40345044,10.00443156,11.28922369,10.12277013,7.821082856,5.354038858,6.880413479,5.67851949,5.392842236,5.8864404035,6.918538669,6.001358226,10.04775483,Control
GSM427167,8.848894832,5.404129306,5.0692057385,6.66163961,6.521811759,6.995146243,7.320817348,12.07015459,7.3061893255,6.2675959045,11.46383867,8.546914832,5.793978829,9.303998235,9.29028807333,5.570167841,5.422242462,6.672888927,5.61594119867,4.876039551,5.438135838,5.596496342,5.891790536,11.101606195,6.948545732,4.742156708,7.94496816,7.2965384015,7.809255459,10.30631839,10.78521972,10.67301333,11.74966846,6.5497902615,5.05203679,11.06871466,4.88668579,8.769533015,5.563776856,5.801553978,5.818908863,5.847816088,5.781235931,7.321975714,5.352274105,7.024481502,11.55756824,8.63116965933,12.62816419,6.71771492967,8.419971893,6.13414385767,5.606746643,5.0556268035,5.313256056,7.91861634733,10.99057863,9.452231522,11.82274022,9.9831294,7.9286738745,5.39361462,6.894518054,5.8641492925,6.058214335,5.700402949,6.077249008,5.956585975,10.06457475,BRCA
GSM427169,8.389578647,5.612950486,5.5754035815,6.456564386,6.861965543,6.432879816,8.1503973525,12.53965448,7.907067338,6.489380715,11.67867508,8.628081972,5.527496062,8.352640608,8.55731348,5.582714993,4.233626673,7.038153897,5.892477104,4.656520763,4.35562555,5.312893162,5.550755441,10.342553279,7.14491598,5.665486041,8.148239231,6.6155769395,8.284894788,10.44466839,11.44285036,9.67905828,11.77144213,6.1985753455,5.570775033,11.11942121,5.468103682,8.271931157,5.741744206,5.308713308,5.822354928,5.838328613,5.215689515,7.469827229,5.586623085,7.1430110225,11.593713005,8.44322777467,12.69546762,8.46005630567,8.01888328,6.39658479233,5.139972076,5.416909793,4.795210185,7.74245236133,11.551814785,9.69476318,11.64681981,10.28660429,8.5140109595,5.091923254,6.877072814,5.2712024945,6.023594275,5.8513197535,6.746114963,5.748737112,10.95951862,BRCA
