@relation data

@attribute id string
@attribute 107 numeric
@attribute 1385 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 2778 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5879 numeric
@attribute 6195 numeric
@attribute 6654 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 9252 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,0.3960468965,0.6466643338,1.9397812022,1.1579167798,1.3452941188,1.0380567778,0.6502234032,0.7694715564,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,0.1474579691,-0.1072664774,0.5276523813,0.4586358647,2.7923812542,0.8590166551,0.1797246685,-0.0635502934,-0.0643923931,0.6420336235,0.1409569047,0.0787741060,BRCA
GSM480985,-0.1146877620,0.2730189453,0.5214375071,1.4054429928,1.3204932428,1.1583383579,0.5481084954,0.8534231111,1.5476133191,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,0.0900841358,-0.0931613796,0.4521202200,0.5649788797,2.9129755730,0.5620005916,0.2011654340,-0.0360112713,-0.0954384340,0.7133841506,0.1554803168,0.1481528811,BRCA
GSM480986,-0.0866454035,0.3807973232,0.5058162958,1.7577156492,1.3325283364,1.5127595663,0.9493732134,0.3758222094,0.9370587028,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,0.1559347632,-0.1167993353,0.5276161861,0.5706250406,3.0052631994,0.7839062919,0.0952468054,-0.1068710505,-0.0770829322,0.6441054073,0.1217694167,0.0273207385,BRCA
GSM480987,0.0948443130,0.2020458693,0.6135009341,1.6769249506,1.2904711387,1.4599798470,0.6616964770,0.4246866423,0.9460729968,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,0.0835026311,-0.1432857454,0.4570317386,0.5260457562,3.1002503070,0.1390306237,0.0700896732,-0.0885894268,-0.0640990646,0.8422779248,0.0131572660,-0.0024105624,BRCA
GSM480988,-0.1114876393,0.2373043370,0.4483090917,1.1675294143,1.4781041429,1.6300611323,0.4589619954,0.5025178531,0.6583551200,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,0.0817065693,-0.0806064152,0.4923907940,0.4829891018,3.0203843170,0.6210581084,0.0896705153,-0.0432362018,-0.1012624690,0.6047102776,0.1260813951,0.1202236573,BRCA
GSM480989,-0.0620193510,0.1316228062,0.4561344552,2.3074461223,1.3912816293,1.6843677122,1.1103506463,0.3040667095,0.5104212239,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,0.0811992555,-0.1211765001,0.4168803811,0.8519349658,3.3091132243,1.0677040443,-0.0037837656,-0.0476141433,-0.1131204681,0.5547810792,0.1083134365,0.0127705318,BRCA
GSM480990,-0.0744136228,0.1244135859,0.3805084057,2.3939645291,1.4284008093,1.6475978081,1.1067612915,0.4307222246,0.5701667320,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,0.1371517299,-0.1211324487,0.4040678319,0.5468216389,3.4219261243,1.0079710025,0.0120991491,-0.0387971694,-0.0783020266,0.5480292028,0.0558532586,0.0599880825,Control
GSM480991,-0.0467888096,0.1756075131,0.4695376563,1.8290236989,1.4307339596,1.5652074934,0.9763167946,0.3718392522,0.6246844594,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,0.0569693500,-0.0960165404,0.5071865046,0.6482640730,3.2534763878,0.7941210804,0.0441448208,-0.0434597657,-0.0664389667,0.5891530063,0.1548473247,-0.0162790011,Control
GSM480992,-0.0848685851,0.1568766059,0.3800862124,2.3328941266,1.5164660945,1.5792976092,1.1827308424,0.3555988693,0.5310987036,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,0.1225340664,-0.1356904655,0.4130200728,0.9082788116,3.4460021522,1.0579590626,0.0183351703,-0.0718402782,-0.0227440883,0.5535295457,0.0925191902,-0.0542850346,Control
GSM480993,-0.0384183934,0.2239596708,0.5930127984,1.9907199673,1.3899838875,1.5582134934,0.9945207685,0.3556248992,0.7338769277,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,0.1051260916,-0.1144585606,0.4741801064,0.7940912880,3.0886874926,0.8928548188,0.0562111053,-0.0968572793,-0.0807639728,0.6798162911,0.1127858115,0.1655339871,Control
