@relation data

@attribute id string
@attribute 1387 numeric
@attribute 1432 numeric
@attribute 1452 numeric
@attribute 1482 numeric
@attribute 1489 numeric
@attribute 183 numeric
@attribute 1839 numeric
@attribute 1906 numeric
@attribute 207 numeric
@attribute 2247 numeric
@attribute 2280 numeric
@attribute 2626 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3479 numeric
@attribute 3976 numeric
@attribute 4208 numeric
@attribute 4620 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4878 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 57172 numeric
@attribute 58 numeric
@attribute 5894 numeric
@attribute 6198 numeric
@attribute 64100 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 811 numeric
@attribute 814 numeric
@attribute 8536 numeric
@attribute 9421 numeric
@attribute 9464 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.174412855,7.09994864525,8.30671666533,4.549507972,7.466690585,6.811827823,10.08057144,11.64198185,9.746089281,7.9169360095,10.6515907828,5.036735466,10.00381342,7.4423513115,7.6246849295,6.147515948,9.521659876,5.458292792,6.1646303325,5.358259724,7.5492931052,6.328365825,5.938998052,6.685313404,6.299304767,7.0703331436,7.181967161,11.8054921,9.584314798,5.4829326402,5.48205062,9.78527191267,7.409181146,8.786482932,4.767140212,8.27215776867,11.634256725,5.939777752,10.49127719,7.045216672,6.569556123,10.11570732,10.80480483,4.663367841,13.11037161,13.59313376,12.33572539,10.20043922,5.12403454,10.00123968,4.940649819,5.9695358565,Control
GSM427159,9.719195242,6.60639379225,7.80192216633,5.101199635,7.511833926,5.751685476,9.419407807,10.55781096,9.68028616833,6.9758426655,9.815867271,5.250024776,10.79867858,7.8897640555,6.947135646,6.8045219,10.58265505,4.778486368,6.4733698555,5.287134046,7.2620358308,6.757360421,5.282820861,7.098719371,7.09127967,7.6111323212,7.328338472,11.54241539,9.028818534,5.5428379012,5.804719114,9.789873514,7.391761545,8.66542575,5.442455259,7.85669691467,11.27623323,5.0886580415,9.559434991,8.076523188,5.19062597,10.34726733,10.83272413,4.863209057,12.75620088,13.5121695,12.47764072,9.793246096,5.020239923,9.00192967,5.501288856,5.851058436,BRCA
GSM427160,9.441990946,6.58493097,8.00283101967,4.694341356,7.843012016,5.019269629,8.171340859,11.980959,9.69256516467,6.381302865,10.3981160257,5.232671547,10.42204403,7.856102429,5.9026635435,6.265057667,9.044121624,5.122477305,6.05907682475,5.0508794315,7.332988387,6.196140414,5.395243853,6.212526175,6.323194968,7.448654099,7.238491368,11.24175993,8.789730168,5.4641368762,5.527329405,9.801472324,7.677704008,8.815320146,5.112503363,8.11094053067,11.198356615,5.6701097255,9.65317699,7.020066336,5.283469238,10.45388564,10.9243451,5.304521308,12.13760287,13.47944813,12.54827894,10.1258529,4.850435434,8.091489767,5.062004299,5.38796217,BRCA
GSM427162,9.0089772035,6.0589973865,7.198746738,5.28559757,8.01924478,6.201639374,8.577656473,12.15837941,9.98949733167,6.830263151,9.56329127875,5.438135838,11.11828268,8.398114105,6.5710894325,6.726903149,9.709937252,4.938534277,5.969107067,4.8161306655,7.1860203686,5.745177655,4.694202049,5.584068992,6.299945779,7.6522265588,6.422323287,11.56978693,8.74769044,5.1156792046,5.655216748,9.34823014567,6.105076296,8.115695415,5.7109519,7.98209816267,11.274247985,5.7758281875,9.580847928,7.00203053,6.563810693,10.09500831,11.19937192,4.71357532,12.20536419,13.35270561,12.76004735,9.9831294,4.9603811275,9.013141976,4.490741016,5.4105318225,Control
GSM427163,9.6688997565,6.730522711,8.15957440267,5.265859966,7.979969765,6.17712611,8.161385277,11.79269688,9.506100771,6.8612433615,9.963023555,5.014814152,10.40311354,7.697637374,7.739494752,6.890693297,10.17606751,4.927672792,6.17905477475,5.183721743,7.5168645844,6.162799782,5.406342144,7.405441727,7.300126299,7.950268865,7.7125980515,11.00452968,9.157246578,5.466218321,6.407145055,7.772929909,7.418993406,9.518791383,5.377654117,7.82991936767,11.21839075,5.704258658,9.966174165,8.468726998,5.301780818,10.22872886,10.47933595,4.762496925,12.34682957,13.37889296,12.45248586,9.790259344,4.957250341,8.388696618,5.178327476,5.9518844445,BRCA
GSM427164,9.509274839,6.87151716925,9.10636748233,4.289098871,6.812501835,6.18041208,11.02909413,9.452983057,9.688092646,7.451942014,9.91416422875,5.028139516,9.953578497,7.3388634815,7.375850429,7.263459649,9.550766562,4.758105247,7.79825655525,6.0739409315,7.5289073748,6.71596585,5.093825554,7.460253403,6.725540512,7.4183463498,7.745704965,11.73619062,9.836169177,5.6759717936,5.625863148,9.84054935,7.890402801,9.231287868,5.316879984,8.18650002,11.07534033,6.517858181,10.23164154,6.590366699,5.802329755,10.624983,11.22643043,4.769786816,13.11510467,13.71343219,12.66384721,9.250826081,4.630667642,8.825873953,4.727392239,5.1792806095,BRCA
GSM427165,9.006275549,6.362735412,8.10197230767,5.595303176,7.696795653,4.987447357,7.851001152,12.5093322,10.0480993307,6.9085147385,10.0139035095,5.69405225,12.02630394,7.9742866725,10.349737175,6.203793958,10.64474883,4.828595108,5.88961529475,5.0860843655,7.3270793584,6.18408747,5.192698437,6.662423158,7.476910459,8.3350079456,6.5896621115,11.41213066,7.747456426,5.5322651396,6.430289978,9.55785931,7.572418149,8.344585666,4.904497645,8.451561107,11.151396135,5.6011167705,8.977681421,8.33257494,5.472984221,9.961088297,11.68974045,4.771900633,12.34260121,13.29267684,12.61750082,9.246990599,5.102706884,9.05429304,5.219373048,5.472954332,BRCA
GSM427166,8.7304792815,7.0975611175,8.555092425,5.540872931,7.364684318,6.154317508,9.80655813,11.17261832,9.436876068,7.152234567,10.6372827843,5.69600164,9.584981814,7.7095138065,7.733044401,5.975453214,8.670303166,4.818404856,5.9603886785,5.2291868665,7.3160751194,6.913221911,5.380600673,6.020263967,6.726903149,7.757716558,7.480559564,11.39154181,9.508320259,5.3094441946,5.233822166,7.854087509,7.90344675,8.118825763,5.023045997,8.171538624,11.40345044,5.401013329,10.00443156,8.407279583,5.551370856,10.12277013,10.38915837,4.326646138,12.57155186,13.44200721,12.74796537,10.4984955,4.781675766,9.004115895,5.455829609,5.9539773555,Control
GSM427167,9.1075112315,6.41978303225,8.41138566833,4.422209488,7.458490947,5.844493149,8.9172834,12.02968073,9.58057105933,6.8182341645,10.3011972795,5.186273979,9.460251675,7.94496816,7.2965384015,6.605335519,8.626175475,4.941119518,6.02825469225,5.2554434645,7.4954770344,5.801553978,5.375570566,7.205282841,6.426437217,7.6719006758,7.5245411315,10.77439198,9.212004536,5.291675395,5.844493149,9.60954968233,7.548207573,9.026662535,5.398154738,7.91861634733,10.99057863,5.8779809975,9.452231522,7.370755236,5.771232765,9.9831294,10.83540327,5.139562862,12.3148028,13.70458133,12.4865699,10.24073801,4.710335668,8.559856117,5.02526278,5.663208799,BRCA
GSM427169,9.532397347,6.2012063225,8.086490535,4.848011004,7.951592348,6.779329085,8.505693598,10.71430158,9.75364579767,6.9513043535,9.8480352915,5.364757352,11.10846093,8.148239231,6.6155769395,6.308981159,9.596921694,4.649642211,6.0078154565,4.4572839285,7.6296535984,6.110306469,5.127025752,7.606018576,6.76752611,7.3060563712,7.3344224225,11.36752411,9.015945424,5.3589494338,5.913135501,9.492243668,7.121070136,8.794173061,5.778347403,7.74245236133,11.551814785,5.5839936855,9.69476318,7.639433192,5.608965365,10.28660429,10.84783275,5.026037851,12.71572616,13.30755735,12.57561022,10.24482795,4.9414115465,9.254793094,5.472009433,5.48802174,BRCA
GSM427170,8.6873024975,5.5612686795,7.625895131,4.714125067,7.932954552,6.336020558,10.02000108,10.30881145,9.592833039,6.5242523515,9.02202460825,5.851693612,9.583290187,8.198599078,7.5228200195,7.112181766,8.155224442,5.784969309,7.27521674725,5.077444067,7.1477918822,7.073876788,5.015706349,6.657000843,6.847562044,6.9076540764,7.1793537375,11.41782366,9.789998625,5.0578073466,6.287994543,9.08887684467,7.988004536,8.176760488,5.492182674,8.06297051567,11.573459625,5.9065229025,9.736317839,8.966585569,5.541492575,10.23292486,10.51995589,5.057245821,12.72208073,13.38150649,12.59449147,10.31821829,4.650608089,10.33742988,5.108117987,6.4261088775,BRCA
GSM427171,9.023964326,6.791169903,8.07302137867,4.482147215,7.283114115,6.067171478,9.448901532,11.40309208,9.66262953467,7.9133017495,10.479175392,4.809043025,9.857779317,7.4409667175,8.087964069,6.411176756,9.539333865,5.298668624,6.19438472475,5.346357517,7.3725677436,6.433089331,5.675400482,6.822223857,6.739109305,7.509195938,7.4303730355,11.31639767,9.291228915,5.3421536938,5.822227442,7.99293009967,7.5453142,8.94526175,5.564539174,8.197304519,11.32136754,5.767601547,9.990983614,8.251531081,6.167122676,10.11618835,10.94695398,5.377654117,12.77087865,13.60583775,12.7232493,10.15378036,4.9725463575,8.946775538,5.566214857,5.79998719,Control
GSM427172,8.87704806,6.935865955,8.27069704433,5.092980397,7.73325455,7.801516189,9.941260812,11.49398064,9.935713008,8.026294384,10.523024995,5.355272902,9.894916689,7.6537280945,8.090572707,6.909956444,9.778192608,5.343062431,6.7272117865,5.298679987,7.3957099914,5.97717186,5.704879743,6.672535396,6.521369295,7.3656981534,7.50153016,11.73097541,9.562295439,5.4913025734,5.416511492,9.194411155,7.626842693,9.004516227,5.301049141,8.151507585,11.488573795,6.1670985755,10.29596436,6.829694594,6.079490783,10.13087976,10.51147622,4.529423989,12.97797754,13.47298527,12.52742331,10.38826519,4.8612079925,9.705421205,5.457225929,5.6423013275,Control
GSM427178,8.924929238,6.23780006725,7.81618583167,4.783733416,7.94892365,5.709849771,9.398316765,11.00268162,10.2127518167,6.670495648,10.6796115133,5.004514032,9.243632862,8.1909422715,5.899641789,6.649691345,8.108238405,5.525059738,6.759633327,4.997642808,7.2288002188,6.801647336,5.535906174,4.904979261,5.09930704,7.1534205814,6.8933171905,11.62683849,10.13925432,5.4387987878,5.237842121,8.633415693,7.240984771,7.750842834,5.268482349,8.08129530567,11.695521545,5.967633391,10.01433476,6.658358333,6.848689049,10.76657469,10.31178269,5.354567863,12.99135537,12.16391545,13.2860567,10.59585913,5.0582051015,9.154432785,4.998433881,5.6198124155,BRCA
GSM427181,8.787588937,6.155251749,8.36074882267,5.782415936,7.204060303,7.119877807,8.612113902,11.15565329,10.3303371883,6.9644144425,9.9690386635,4.842992979,10.71182636,7.2806843915,8.452876529,6.079917394,9.473467881,5.709987583,6.23406257875,5.0933444835,7.5048108894,7.602329794,5.089806641,5.472171943,6.107798352,7.0222287176,7.408146448,12.04715639,9.726252704,5.8117429202,5.913135501,8.41487604833,7.292669322,8.335480939,5.287261033,7.95451796533,11.206231375,5.329465727,9.712540381,7.297010529,5.812184526,10.37973064,10.97955044,4.526932284,13.22427159,12.44601199,13.16228672,10.11913603,4.8425685345,9.123436726,4.875302424,5.756013847,BRCA
GSM427182,8.856661681,6.273689165,7.814208945,4.719200007,8.399289809,5.658862155,8.852077767,9.774293365,10.0295226957,6.9197252835,10.6414874827,4.789744015,9.940739781,8.539009948,5.929829729,6.153405728,9.134080446,4.974542217,6.007950882,5.159575836,7.3174860408,7.275615009,5.355449107,4.944168843,6.07692847,6.9209080238,7.1208014865,11.78825759,9.678499404,5.3283454926,5.754627826,8.30846996767,7.370450116,7.540595216,5.765409598,8.00665617633,11.49634678,5.656097949,9.812386363,7.147335003,7.824005841,10.55366796,10.24904266,5.796501229,12.53522562,12.2076581,13.15138292,10.48064156,4.860483971,8.493566406,5.374701531,6.33764145,BRCA
GSM427183,9.171450661,6.46315116575,7.57056973233,4.241696687,8.547551166,6.121435737,9.986276218,9.489507374,10.1231177773,6.5080835405,10.57759709,4.880699299,9.388491534,8.146852134,5.5987233425,7.34136565,8.150027916,5.154424477,6.538599406,4.8457210545,7.37350411,7.049334327,4.624723041,5.538546893,5.439300032,6.8965544166,6.752537335,11.72922572,10.00443156,5.4065428568,5.634165776,8.24833877567,7.801516189,7.582482852,5.66903474,7.86577453733,11.796022585,6.071716146,9.916141133,6.73894048,7.461993252,10.73881029,10.35443153,5.226519366,12.56790862,12.15610687,13.15138292,10.57663577,5.241351489,8.995725554,4.619453945,5.242621272,BRCA
GSM427187,8.4836949415,6.3805448535,7.40731726167,5.620154746,8.037328852,6.836117042,9.270774855,10.07853816,10.182290716,6.9129000885,11.0317965787,4.969831133,9.946226836,8.041917075,7.409838005,6.669420578,8.700336649,5.301597934,6.491152042,5.0687373255,7.4063725076,6.966797061,5.406342144,5.070616072,6.101508918,6.895239566,7.0698721725,11.42322901,9.577046919,5.5295343186,5.620154746,8.653406271,7.587367101,7.646560735,5.325990094,8.01917131267,11.46459896,6.259376137,10.0322459,8.006159321,6.011233546,10.51457134,10.70897201,4.997530935,12.61931219,12.43207997,13.08540943,10.98871684,5.350576023,9.260026318,5.029244428,5.8839862285,BRCA
GSM427189,8.813489955,6.522968526,7.116586758,7.474600562,8.132681099,8.288302177,9.087834821,9.442912986,10.3257906717,6.276930997,10.998488914,5.14395584,9.355059844,7.888636145,6.4844522785,6.525094495,7.013297895,4.767934712,6.4121055595,4.958492937,7.2996578948,6.658643958,5.362129031,5.353156751,5.379907907,7.0040046146,6.9466844905,11.4712435,9.812915765,5.4814391052,5.341284192,7.64956818833,8.135646608,7.576259705,5.707781006,7.890844983,11.5411915,6.1648761405,9.833428205,7.45176979,5.243755943,10.54450111,10.08429722,4.488522104,12.52524557,12.39881323,13.04201932,11.00891197,4.804413236,8.968033945,5.248697298,5.580271483,BRCA
GSM427193,8.456160299,6.65967948325,7.24082247333,5.088959125,8.484058683,5.962960332,10.13209518,8.245625344,10.2867156497,7.221442717,11.051714083,4.830371028,10.72853303,8.85628218,6.797392804,7.276057213,8.817064493,5.398154738,5.81851615,5.2986916435,7.1446693556,8.426328841,6.303329264,5.027033758,5.039808741,7.4112322548,7.9529606385,12.28769659,10.43684194,5.1210123436,6.445516183,8.42010759833,7.493457452,7.632470217,5.002940155,8.742530249,12.52079595,5.593235253,9.724718956,6.310890502,5.290397907,5.97155002,10.88129775,5.135259094,12.50816376,8.929717871,10.82365605,11.34672441,4.9212815895,8.687437909,4.726302606,6.5760678985,BRCA
