@relation data

@attribute id string
@attribute 51422 numeric
@attribute 53632 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute 6009 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4646742284,-0.1558575333,0.3637731535,0.0360623569,0.3142809994,0.3793039653,1.2135343187,0.3611703006,0.6461576278,0.2109833946,BRCA
GSM481003,0.6159307871,-0.2066124493,0.1332963157,0.2133807744,0.4006217571,0.2187216153,1.0570318964,0.2914806832,0.7252464143,0.3472401411,BRCA
GSM481004,0.5280265394,-0.1558413584,0.2730250218,0.1387292464,0.4834087469,0.3671485339,1.1893046432,0.2851919761,0.7122327256,0.3063080642,BRCA
GSM481005,0.5488899600,-0.1503564806,0.4465344528,0.3050140299,0.2665077821,0.5788243846,1.2283004059,0.4454386475,0.5899713008,0.2905315393,BRCA
GSM481006,0.4568939241,-0.2304550494,0.4219468927,0.2677976949,0.3170180266,0.4696057636,1.2341631519,0.3612289667,0.4693815617,0.1776633329,BRCA
GSM481007,0.4850304085,-0.1132943790,0.2078037398,0.3047560774,0.2882899219,0.2363376082,1.2034804754,0.3689319468,0.6344853499,0.1454368461,BRCA
GSM481008,0.2731108888,-0.1627681106,0.4401012863,0.0270310399,0.2632278906,0.2450710803,0.7244602077,0.2877606133,0.9728959521,0.2522952942,Control
GSM481009,0.3031819166,-0.2230458952,0.3317766436,0.0109881255,0.1414522223,0.4068521300,0.8363790043,0.1606066669,0.6165513101,0.0955880366,Control
GSM481010,0.8215701136,-0.1390014389,0.3572219872,0.5812155417,0.3280633487,0.4695603981,1.0363030962,0.3818521746,0.7258119862,0.2539266995,Control
GSM481011,0.5831935987,-0.1638879136,0.2984264700,0.2009746619,0.3781177578,0.2694914768,0.9615260942,0.2344221220,0.5511031762,0.2728890434,Control
GSM481012,0.4073431280,-0.1786582074,0.4087869638,0.0076115517,0.3879325633,0.4391647754,1.0509915650,0.2703565905,0.9469613013,0.2857080279,Control
GSM481013,0.1360421606,-0.1728460779,0.1846826039,-0.0146928144,0.2855955935,0.1662731245,0.7961556201,0.2701963776,0.8211395864,0.3663326715,Control
GSM481014,0.3852008042,-0.1611475941,0.5820376340,0.1980671130,0.1825854234,0.3714381915,0.8993458616,0.3183741029,0.6391670926,0.3534177527,BRCA
GSM481015,0.2678793711,-0.1689731893,0.3755287588,-0.0220329384,0.4787849003,0.1439101115,1.2385282450,0.1924248103,0.6178811156,0.3790896791,BRCA
GSM481016,0.4390678673,-0.1548945986,0.5570501529,0.1428151037,0.3664770756,0.4075831596,1.1575041611,0.2917128009,0.6839269441,0.1825429543,BRCA
GSM481017,0.3900896119,-0.1639669294,0.7213434148,0.6224485244,0.2431533621,0.7658517120,1.0342343248,0.2189506106,0.6979383567,0.1375276341,BRCA
GSM481018,0.2569391891,-0.2279643184,0.0937410737,-0.0231744475,0.5662298092,0.2908340923,1.4741737248,0.1501166059,0.6043557885,0.3713789050,BRCA
GSM481019,0.4912142258,-0.1261391026,0.5183593054,0.2901540527,0.3002776569,0.3736502648,1.0138466657,0.3841652143,0.7161009519,0.2342664845,BRCA
