@relation data

@attribute id string
@attribute 10858 numeric
@attribute 10998 numeric
@attribute 570 numeric
@attribute 9420 numeric
@attribute 1109 numeric
@attribute 3295 numeric
@attribute 6342 numeric
@attribute 6718 numeric
@attribute 8309 numeric
@attribute 80270 numeric
@attribute 1593 numeric
@attribute 23600 numeric
@attribute 1581 numeric
@attribute 8647 numeric
@attribute 51302 numeric
@attribute 1582 numeric
@attribute 10005 numeric
@attribute 9023 numeric
@attribute 11001 numeric
@attribute Class {Control,BRCACancer}

@data
B06,-0.1801,-0.23,0.1756,-0.1294,-0.1135,0.8792,0.7429,0.0451,0.025,-0.0381,0.398,0.3598,-0.3827,-0.0222,-0.0505,-0.0394,0.2158,-0.3015,-0.0488,BRCACancer
B07,-0.0663,-0.0617,-0.0622,-0.096,-0.0874,1.1896,0.8757,-0.1024,-0.0467,0.0917,0.831,0.5434,-0.1746,-0.0443,-0.0721,0.0546,0.6866,-0.16,0.0995,BRCACancer
B08,0.0189,-0.0054,-0.0072,-0.0778,-0.124,1.024,0.975,-0.1459,-0.0631,0.104,0.6155,0.5134,-0.0982,-0.0897,-0.0522,-0.0148,0.607,-0.0848,0.0129,Control
B09,0.0087,-0.0936,-0.0107,-0.1541,-0.1444,0.6042,0.8098,-0.1282,-0.0432,-0.0314,0.3391,0.347,-0.2038,-0.1438,-0.0662,0.1136,0.4069,-0.1974,-0.0423,Control
B10,-0.0221,-0.0367,-0.0539,-0.1524,-0.1271,0.8633,0.8075,-0.0531,-0.0051,0.0276,0.5683,0.426,-0.3105,-0.0662,-0.0209,0.1845,0.3348,-0.2681,-0.0532,Control
B11,0.0206,0.0592,-0.083,-0.1367,0.0196,0.9302,0.7441,-0.0924,-0.0534,0.1148,0.6139,0.3896,-0.1516,-0.0765,-0.0412,0.139,0.6456,-0.0986,0.0307,Control
B12,-0.0199,-0.1346,-0.1348,-0.0509,-0.0037,0.5672,0.6684,-0.1768,-0.0386,0.0665,0.268,0.2021,-0.121,-0.0201,0.0026,0.0669,0.3368,-0.2821,-0.1292,Control
C01,0.0032,0.0236,-0.1515,-0.1481,-0.0996,1.0717,1.0544,-0.0496,-0.0268,0.1336,0.9219,0.4782,-0.2032,-0.0863,-0.0345,0.0295,0.6798,-0.3466,-0.1038,BRCACancer
C02,-0.0446,-0.0335,-0.1525,-0.0844,-0.0886,1.1424,0.9812,-0.1465,-0.0354,0.0993,0.7815,0.6189,-0.1344,-0.0367,-0.0199,-0.0538,0.5975,-0.1912,-0.0643,BRCACancer
C03,0.0028,-8e-04,-0.1181,-0.1025,-0.0747,1.0362,1.2271,-0.1501,-0.0037,0.0923,0.9039,0.5322,-0.1935,-0.0597,-0.0322,0.0212,0.7309,-0.2278,0.0155,BRCACancer
C04,0.0501,0.0436,-0.1569,-0.0148,-0.0648,0.4328,0.6515,-0.1801,-0.0281,0.1775,0.293,0.3657,-0.0472,-0.0342,0.0232,-0.1459,0.47,-0.233,-0.0884,Control
C05,-0.0523,0.0473,-0.1196,-0.0951,-0.1227,0.6033,0.5269,-0.1638,-0.0374,0.1089,0.3211,0.3565,-0.1047,-0.0456,-0.041,0.0051,0.4635,-0.3278,-0.021,BRCACancer
C06,-0.0682,0.0146,0.1234,-0.1512,-2e-04,0.1002,0.1253,-0.0838,0.0545,0.2966,0.0463,0.2078,-0.2695,-0.0938,0.0617,0.1525,0.1112,-0.3746,-0.0024,Control
C07,0.0054,-0.0446,-0.1341,-0.0658,-0.1099,0.8113,1.0101,-0.1389,-0.0384,0.1213,0.4101,0.3948,-0.197,-0.038,-0.0218,0.11,0.3501,-0.1746,-0.0598,Control
C08,0.0091,-0.0334,-0.0932,-0.1334,-0.0507,0.9153,0.968,-0.141,-0.0218,0.1591,0.703,0.5423,-0.1851,-0.0796,-0.0345,-0.0268,0.5949,-0.272,-0.0193,Control
C09,0.06,0.0179,-0.0088,-0.0442,-0.0715,0.8301,0.8307,-0.0815,0.004,0.1402,0.7356,0.4599,-0.1647,-0.0169,-0.022,-0.1457,0.4711,-0.131,-0.0095,Control
C10,0.0033,-0.002,-0.0902,-0.0331,-0.0235,0.9825,0.6238,-0.0959,0.0032,0.1607,0.7715,0.5154,-0.2029,-0.0699,-0.0206,-0.034,0.4969,-0.0434,-0.114,BRCACancer
C11,-0.0592,0.0146,-0.0663,-0.1335,-0.0274,0.8268,0.7656,-0.1681,-0.015,0.1568,0.3549,0.5835,-0.1917,-0.0715,-0.043,-0.1287,0.6352,-0.2532,0.02,Control
C12,0.0177,-0.0319,-0.1152,-0.0682,-0.1454,0.3594,0.544,-0.1196,-0.0016,0.2243,0.2587,0.2632,-0.0942,-0.1112,0.0042,0.0603,0.3167,-0.1514,-0.0135,BRCACancer
D01,0.0555,0.0021,-0.0931,-0.1627,-0.1091,0.9337,0.598,-0.1025,0.0264,0.1688,0.5105,0.4506,-0.3138,-0.1179,-0.0649,-0.04,0.5657,-0.1629,-0.0581,BRCACancer
D02,0.0553,0.0756,-0.0522,-0.0416,-0.0032,0.8042,0.6403,-0.1525,-0.0431,0.0724,0.2344,0.4221,-0.0874,-0.1008,-0.065,-0.0123,0.4623,-0.2011,0.0344,BRCACancer
D03,-0.0589,0.0352,-0.1654,-0.108,0.0961,0.6877,0.6069,-0.1005,-0.0196,0.1123,0.3466,0.4348,-0.1496,-0.0772,-0.0623,-0.0715,0.4502,-0.0754,-0.0227,BRCACancer
D04,0.0166,-0.0196,-0.0023,-0.072,-0.1273,0.8688,1.0768,-0.1458,-0.0507,0.1695,0.8573,0.4627,-0.1824,-0.1155,-0.0751,-0.037,0.5413,-0.2266,-0.0964,BRCACancer
D05,-0.0288,-0.0803,-0.114,-0.0963,-0.1425,1.0783,0.8551,-0.1527,0.0397,0.1421,0.7193,0.4677,-0.204,-0.0644,-0.0531,0.0218,0.5213,-0.0779,0.0193,BRCACancer
D06,-0.0239,0.0692,-0.17,-0.0916,-0.0446,1.03,0.9435,-0.1591,-0.039,0.1831,0.703,0.5893,-0.1963,-0.1031,-0.0807,0.0762,0.6456,-0.1209,-0.0077,BRCACancer
D07,0.0431,0.0684,-0.058,-0.0582,-0.0352,0.8642,0.8813,-0.1709,-0.0237,0.1596,0.6695,0.4472,-0.1572,-0.0801,-0.0484,0.0267,0.5495,-0.1642,0.0325,Control
D08,0.0215,0.0122,-0.0552,-0.1286,-0.1271,0.6125,0.629,-0.1131,0.0787,0.1872,0.437,0.4619,-0.2328,-0.1125,-0.0846,0.1015,0.3479,-0.2166,-0.0722,Control
D09,0.0394,-0.0247,-0.1,-0.1512,-0.1186,0.8946,0.9033,-0.1389,-0.03,0.1277,0.5985,0.5637,-0.2285,-0.0254,-0.025,-0.0459,0.5696,-0.1904,-0.032,Control
D10,-0.0239,0.0766,-0.0228,-0.0826,-0.0851,0.82,0.8873,-0.1458,-0.0186,0.1599,0.7497,0.428,-0.2872,-0.0551,-0.0423,0.3022,0.5972,-0.1177,0.0521,Control
D11,-0.037,0.0032,0.0727,-0.1936,-0.1022,0.2138,0.3612,-0.2108,0.0963,0.1751,0.05,0.2735,-0.31,-0.0524,-0.1056,0.2924,0.2936,-0.0981,0.1883,Control
D12,0.0929,0.0211,-0.036,-0.1025,0.0116,0.6631,0.7113,-0.1493,-0.0065,0.1599,0.356,0.2927,-0.0628,-0.083,-0.0586,-0.0461,0.3776,-0.2301,0.0875,Control
E01,-0.01,-0.0382,-0.0394,-0.099,-0.0268,0.7542,0.7052,-0.1572,-0.0261,0.0461,0.4991,0.3772,-0.123,-0.0467,-0.0349,-0.0918,0.3734,-0.2323,-0.0451,BRCACancer
E02,-0.0448,-0.0091,-0.0039,-0.0789,-0.1052,1.0283,1.1857,-0.1443,-0.004,0.0823,0.6856,0.563,-0.1874,-0.0535,-0.0342,-0.2279,0.52,-0.1674,-0.0121,Control
E03,0.0505,0.0696,-0.0263,-0.0443,-0.035,0.9173,0.6547,-0.1229,-0.0245,0.1481,0.6394,0.4857,-0.1078,-0.0416,-0.0012,-0.0927,0.4824,-0.0378,0.0376,Control
E04,-0.0194,0.0779,-0.128,-0.0373,-0.0106,1.006,0.8477,-0.0487,-0.0621,0.1277,1.0469,0.5876,-0.1709,-0.0828,-0.0522,0.0752,0.6262,-0.0995,-0.028,Control
E05,-0.0714,-0.0488,0.017,-0.122,-0.0183,0.8716,0.8661,-0.1003,1e-04,0.0556,0.4245,0.4983,-0.3403,1e-04,-0.0624,-0.0094,0.4305,-0.2413,-0.0491,Control
E06,-0.1199,-0.126,-0.014,-0.1834,-0.0544,0.8414,0.3642,0.03,0.136,0.056,0.5215,0.4356,-0.4295,-0.0258,-0.0218,-0.0568,0.3406,-0.1763,0.0203,BRCACancer
E07,0.0327,0.0307,-0.0064,-0.0974,-0.0873,1.025,0.98,-0.1548,-0.0038,0.1196,0.6139,0.4997,-0.1115,-0.0623,-0.0386,-0.0475,0.5183,-0.2213,-0.0134,BRCACancer
E08,-0.004,0.0161,-0.1192,-0.0522,-0.0181,0.9073,1.0352,-0.1087,-0.0847,0.1178,0.3958,0.3958,-0.1319,-0.0838,-0.0894,-0.0673,0.5741,-0.1502,0.0647,Control
E09,0.0547,0.0093,-0.1632,-0.0415,-0.0722,0.8213,1.0054,-0.1343,-0.0472,0.147,0.5735,0.5407,-0.1496,-0.074,-0.0467,0.2309,0.5901,-0.0877,0.0103,BRCACancer
E10,-0.0741,-0.0915,-0.0289,-0.0834,-0.1682,1.1752,1.0804,-0.1521,0.0012,0.0247,0.5406,0.5423,-0.1884,-0.0207,-0.0578,0.0803,0.5767,-0.2784,0.0698,BRCACancer
E11,-0.0189,0.0958,-0.1088,-0.0718,0.029,0.7613,0.7481,-0.1316,-0.0123,0.1369,0.5881,0.4228,-0.1514,-0.0312,-0.1018,0.061,0.3573,-0.1453,-3e-04,Control
E12,0.0367,-0.0721,-0.0239,-0.0191,0.0935,0.6227,0.5971,-0.1137,-0.0241,0.0975,0.4748,0.3376,-0.1709,-0.0807,-0.0734,-0.001,0.2385,-0.1218,0.0138,BRCACancer
F01,-0.0427,-0.0208,-0.0695,-0.1016,-0.0183,0.9755,0.8116,-0.0923,-0.11,0.1193,0.687,0.4584,-0.1738,-0.1013,-0.008,0.0872,0.6061,-0.1811,0.0615,Control
F02,-0.0181,-0.0029,-0.09,-0.1079,-0.038,1.1057,0.9452,-0.15,-0.0426,0.1317,0.9279,0.5859,-0.2123,-0.111,-0.0662,-0.09,0.7055,-0.1848,0.0758,Control
F03,-0.0078,0.1162,-0.0761,-0.0646,-0.1262,0.9938,1.0241,-0.1886,-0.0108,0.1407,0.4988,0.5557,-0.1815,-0.0814,-0.0209,-0.1204,0.5239,-0.2457,-0.0181,Control
F04,-0.0517,-0.0422,-0.09,-0.1378,-0.1231,0.9068,0.7328,-0.1501,-0.0081,0.084,0.6395,0.4164,-0.2524,-0.1308,-0.0509,-0.0466,0.5713,-0.2221,0.0265,Control
F05,-0.0094,0.0094,-0.049,-0.1148,-0.0239,1.0074,0.9439,-0.1628,0.0093,0.1054,0.7259,0.4952,-0.2075,-0.0785,-0.072,-0.0624,0.5933,-0.1675,0.017,Control
F06,0.0072,-0.007,-0.1419,-0.0733,-0.0713,0.9255,0.7718,-0.0754,-0.0027,0.0579,0.9736,0.3278,-0.3083,-0.0776,0.0568,0.0222,0.5094,-0.2192,0.0572,Control
F07,-0.0153,7e-04,-0.0631,-0.1118,-0.0756,1.0073,0.9142,-0.1753,-0.0769,0.1402,0.476,0.4516,-0.201,-0.1015,-0.113,-0.1699,0.5256,-0.2567,-0.0894,Control
F09,-0.0228,0.1167,-0.1606,-0.0907,-0.0889,1.1873,1.2849,-0.1704,-0.0018,0.0491,0.9539,0.6997,-0.1054,-0.1068,-0.098,1e-04,0.7179,-0.1515,-0.029,Control
F10,0.0388,0.047,-0.0638,-0.1351,-0.0685,1.2525,1.2996,-0.1412,-0.026,0.146,1.0684,0.5967,-0.1382,-0.076,-0.0803,-0.0422,0.6974,-0.12,0.0168,Control
F11,-0.0115,0.03,-0.1223,-0.0402,-0.0518,0.9805,1.0264,-0.1971,-0.0449,0.1454,0.9758,0.4742,-0.1426,-0.0646,-0.0783,-0.053,0.5653,-0.1117,-0.0131,Control
F12,-0.0569,-0.0227,-0.0653,-0.1069,-0.1396,1.166,0.8303,-0.1092,-0.0709,0.0805,0.8817,0.4919,-0.1556,-0.1086,-0.0548,-0.1404,0.5043,-0.1438,-0.0461,Control
G01,0.0224,-0.0155,0.0025,-0.0947,-0.0361,0.8753,0.9433,-0.206,-0.0084,0.1659,0.759,0.57,-0.2375,-0.0328,-0.0727,0.0574,0.536,-0.231,-0.0434,Control
G02,0,-0.0115,-0.0156,-0.1298,-0.064,0.796,0.7673,-0.0709,-2e-04,0.0974,0.5948,0.3876,-0.1863,-0.0874,-0.0498,0.0978,0.3942,-0.0829,-0.0393,Control
G03,-0.0206,-0.0068,-0.0852,-0.1067,-0.1755,1.2348,0.9525,-0.0489,-0.0336,0.1746,0.9665,0.6322,-0.237,-0.037,-0.0505,-0.0981,0.6185,-0.2268,0.0824,Control
G04,0.0536,0.1216,-0.1414,-0.0832,-0.1146,1.0658,0.8693,-0.0725,-0.0191,0.1426,1.1896,0.5776,-0.1056,-0.0653,-0.0671,0.1566,0.5328,-0.0585,0.057,BRCACancer
G05,-0.0173,-0.0518,-0.0475,-0.0548,-0.0833,0.4968,0.4556,-0.1412,0.0051,0.1007,0.4032,0.3333,-0.3188,-0.1696,-0.1247,-0.0022,0.3609,-0.3222,-0.0038,BRCACancer
G06,-0.0119,0.0322,-0.1075,-0.088,-0.0438,0.9724,0.6975,-0.1022,4e-04,0.1421,0.5355,0.6283,-0.1591,-0.0909,-0.0431,-0.0614,0.48,-0.3185,-0.011,BRCACancer
G07,-0.0563,0.0323,-0.1213,-0.1042,-0.0937,0.6793,0.8243,-0.1318,-0.0203,0.1581,0.2836,0.4646,-0.2055,-0.0505,-0.0105,-0.1853,0.4382,-0.2512,-0.0341,Control
G08,-0.0401,-0.0459,-0.1282,-0.0931,-0.144,1.0525,1.0361,-0.1238,-0.0358,0.0929,0.7105,0.5829,-0.1582,-0.1367,-0.1375,-0.0209,0.5745,-0.3382,-0.0448,Control
G09,0.0283,-0.0187,-0.0692,-0.0696,-0.0604,0.6039,0.5717,-0.1749,-0.073,0.1555,0.4787,0.366,-0.0393,-0.074,-0.0817,-0.1608,0.3378,-0.2114,-0.0546,Control
G10,0.0215,-0.0152,-0.0444,-0.0967,-0.0991,0.6586,0.8224,-0.1163,0.0723,0.1721,0.0965,0.4283,-0.196,-0.1127,-0.005,-0.0139,0.2895,-0.11,0.051,BRCACancer
G11,0.0816,-0.0061,0.1193,-0.0109,0.0491,0.2762,0.3467,-0.0021,0.001,0.3837,-0.0382,0.0484,-0.1721,0.0105,0.1196,0.1142,0.2645,0.0145,-0.0479,BRCACancer
G12,0.0772,-0.0524,-0.0654,-0.1088,-0.0379,0.8353,0.8906,-0.0781,-0.0541,0.0503,0.3336,0.4582,-0.1973,-0.0301,-0.0327,0.154,0.3042,-0.1904,-0.1395,BRCACancer
H01,0.071,-0.0951,-0.1455,-0.1572,-0.0855,0.6429,0.7301,-0.1214,0.0043,0.1234,0.2579,0.3404,-0.1693,-0.0198,-0.0524,-0.1594,0.3983,-0.0556,-0.021,Control
H02,0.0121,0.0766,-0.0209,-0.0659,-0.0228,0.6589,0.598,-0.1295,0.0024,0.1144,0.4503,0.3363,-0.0831,-0.052,-0.0246,-0.1467,0.4776,-0.1698,7e-04,Control
H03,0.0179,0.0492,-0.0662,-0.0118,-0.0248,0.687,0.5675,-0.1669,0.0018,0.1339,0.5025,0.4794,-0.3151,-0.1098,-0.112,0.1991,0.4358,-0.2904,-0.0329,Control
H04,-0.0304,-0.0101,-0.2192,-0.1157,-0.1195,0.7942,0.6177,-0.1066,-0.0217,0.0597,0.7482,0.495,-0.1666,-0.0588,-0.0232,-0.0399,0.6813,-0.2764,0.142,Control
H06,0.0454,0.0445,-0.1035,-0.0565,-0.1383,0.7539,0.7219,-0.1731,-0.0643,0.2017,0.3514,0.4177,-0.1442,-0.1123,-0.0269,-0.0092,0.4449,-0.3247,0.0096,Control
H07,-0.083,-0.0863,-0.0373,-0.0713,-0.156,0.7776,0.7745,-0.0717,0.07,0.1218,0.6599,0.5307,-0.344,-0.0832,-0.0318,-0.0076,0.4516,-0.3726,0.0093,BRCACancer
H08,-0.014,-0.1102,-0.0846,-0.1193,-0.0588,0.7969,0.7423,-0.0941,0.0339,0.1515,0.5633,0.3179,-0.2116,-0.0653,-0.1012,-0.0566,0.3445,-0.2227,0.0026,BRCACancer
H09,0.0356,-0.1784,-0.1937,-0.1377,-0.0553,0.4289,0.4012,-0.0456,0.0088,0.2634,0.4168,0.3147,-0.1308,-0.102,-0.0438,-0.1099,0.2448,-0.1826,-0.023,BRCACancer
H10,-0.0212,-0.0154,-0.0582,-0.1712,-0.3146,0.6019,0.7811,-0.124,0.0284,0.1752,0.6301,0.4211,-0.0775,-0.0522,0.0074,0.0522,0.349,-0.1936,-0.0565,BRCACancer
H11,-0.0523,0.0487,-0.075,-0.144,-0.0603,1.0436,0.9077,-0.1057,0.073,0.1602,0.6407,0.5135,-0.1471,-0.1049,-0.0237,-0.0289,0.2992,-0.1839,0.0082,BRCACancer
H12,-0.0438,-0.0637,-0.0596,-0.1349,-0.108,1.0621,1.0971,-0.1827,0.072,0.1008,0.936,0.6188,-0.2872,-0.0829,-0.0892,0.0849,0.5429,-0.1133,0.086,BRCACancer
I01,-0.0209,-0.0158,-0.1128,-0.1298,-0.1018,0.8297,0.9245,-0.1389,-0.0476,0.0849,0.6422,0.476,-0.2009,-0.0819,-0.0978,-0.0395,0.6021,-0.2422,0.0614,Control
I02,-0.0473,-0.0186,-0.1231,-0.1599,-0.057,0.6913,0.5033,-0.084,0.0606,0.0911,0.456,0.5062,-0.203,-0.0339,-0.0166,-0.1675,0.4095,-0.2284,-0.0859,Control
I03,-0.0271,0.0079,-0.1161,-0.0814,-0.1381,0.5059,0.6683,-0.221,-0.0034,0.1591,0.1231,0.3476,-0.2269,-0.079,-0.0395,0.1067,0.3394,-0.2357,-0.0567,Control
I04,0.0175,0.046,-0.077,-0.0717,-0.067,0.9604,1.0777,-0.156,-0.0255,0.1619,0.934,0.5143,-0.0695,-0.0827,-0.0486,-0.0931,0.6112,-0.1831,0.0937,Control
I05,-0.0077,0.1064,-0.2185,-0.0385,-0.028,0.6816,0.7272,-0.1886,-0.0557,0.1301,0.9524,0.4457,-0.1019,-0.0588,0.0132,-0.0655,0.5753,-0.2516,-0.0398,Control
I06,0.0236,0.0018,-0.0969,-0.0602,-0.0324,0.8083,0.8139,-0.1645,-0.0015,0.1621,0.548,0.5199,-0.1354,-0.0754,-0.012,-0.0918,0.4823,-0.2282,-0.0521,Control
I07,-0.012,-0.0505,-0.0376,-0.1115,-0.1067,1.052,1.0527,-0.1407,-0.084,0.0859,0.9552,0.5789,-0.1823,-0.0713,-0.0349,-0.2023,0.697,-0.3452,0.0335,Control
I08,0.0514,0.0493,-0.106,-0.103,-0.0803,1.1326,1.0357,-0.1675,0.0083,0.098,0.5117,0.6713,-0.1732,-0.1297,-0.0476,-0.1117,0.5573,-0.2523,0.0175,Control
I09,0.0024,0.0366,-0.0418,-0.1286,-0.0966,0.7453,0.6564,-0.0873,-0.0188,0.1292,0.4522,0.3883,-0.2287,-0.0506,0.0037,-0.1101,0.5259,-0.0568,-0.0822,Control
I10,-0.0013,-0.0174,0.0084,-0.108,0.0373,1.1769,0.9217,-0.1122,-0.0141,0.1258,0.9763,0.5372,-0.1589,-0.1024,-0.0839,0.1348,0.6301,-0.1299,0.032,Control
I11,-0.0878,-0.1274,-0.0056,-0.1711,-0.1725,0.7213,0.7413,0.007,0.0874,0.1569,0.5228,0.4738,-0.307,-0.0467,-0.0337,-0.0624,0.284,-0.1398,-0.0784,Control
I12,-0.0439,0.03,0.1068,-0.1402,-0.0701,0.8394,0.5583,-0.0857,0.0415,0.1049,0.4826,0.486,-0.2046,-0.0345,-0.0673,0.0443,0.4559,-0.1443,-0.0131,Control
I13,-0.0624,0.0105,-0.0413,-0.0571,-0.0833,0.8972,0.9502,-0.1092,-0.0122,0.1195,1.0381,0.4069,-0.156,-0.0767,-0.0514,0.0923,0.5634,-0.2299,0.0383,Control
J01,0.0368,0.0093,-0.0956,-0.0311,-0.0214,0.5204,0.4618,-0.2072,-0.0128,0.096,0.2983,0.3261,-0.0562,-0.097,-0.0251,0.2934,0.4071,-0.1895,0.0171,Control
J02,0.0943,0.0671,-0.1079,-0.0833,-0.1141,0.6438,0.8026,-0.1361,-0.0531,0.142,0.3005,0.3416,-0.0734,-0.0404,-0.0818,-0.0685,0.3862,-0.0456,-0.0362,Control
J03,-0.0211,0.0834,-0.1191,-0.085,-0.1276,1.0611,0.9743,-0.1597,-0.0323,0.1572,0.845,0.7691,-0.1276,-0.056,-0.0672,-0.1111,0.6563,-0.1398,0.0908,Control
J04,0.0177,0.0454,-0.0895,-0.0858,-0.0701,0.9926,0.9361,-0.16,-0.048,0.2408,0.7591,0.572,-0.1672,-0.1028,-0.0293,0.0489,0.5997,-0.2741,0.081,Control
J05,-0.0753,-0.0587,-0.2088,-0.1491,-0.0657,0.7057,0.6467,-0.0518,0.0102,0.124,0.7483,0.3201,-0.2549,-0.0494,-0.0233,0.1398,0.467,-0.2568,-0.1099,Control
J06,-0.0642,-0.0519,6e-04,-0.2063,-0.0145,0.8804,0.6953,-0.0935,0.0946,0.1001,0.5881,0.3194,-0.2454,-0.0332,-0.0022,0.1151,0.3723,-0.245,-0.0356,Control
J07,-0.0041,-0.0408,-0.0939,-0.0945,-0.0905,1.1709,1.0491,-0.1465,0.0035,0.1129,1.1807,0.5505,-0.1416,-0.0432,-0.0563,-5e-04,0.676,-0.0803,0.1341,Control
J08,-0.0415,-0.0286,-0.2892,-0.1226,-0.179,0.795,0.8756,-0.1277,-0.046,0.0766,0.7855,0.3912,-0.2048,-0.0337,-0.0155,-0.1031,0.5692,-0.2573,-0.0411,Control
J09,-0.0216,-0.0635,-0.1381,-0.1458,-0.0876,0.589,0.8535,-0.1554,0.0652,0.1578,0.299,0.3953,-0.2614,-0.0316,-0.0049,-0.0454,0.2971,-0.4067,-0.0985,Control
J10,-0.0426,-0.128,-0.1211,-0.1447,-0.1214,0.9639,0.8224,-0.0813,-0.0392,0.0448,0.4076,0.5876,-0.114,-0.0828,-0.0752,-0.0248,0.5785,-0.1118,-0.0211,Control
J11,-0.0262,-0.0075,-0.0372,-0.0928,-0.0677,0.6881,0.8564,-0.1094,-0.0691,0.0139,0.6574,0.4348,-0.1649,-0.0995,-0.1219,0.0551,0.5235,-0.3278,-0.017,Control
J12,-0.0098,-0.0364,-0.0698,-0.1179,-0.1475,0.6452,0.7733,-0.1909,0.0748,0.176,0.1898,0.424,-0.239,-0.0597,-0.0603,-0.0757,0.4305,-0.1328,0.1087,Control
K01,-0.0087,-0.0365,-0.1304,-0.1018,-0.147,1.3023,1.0591,-0.1404,-0.019,0.0817,1.357,0.5907,-0.1904,-0.0484,-0.0624,-0.029,0.703,-0.2167,0.0116,BRCACancer
K02,0.0147,0.0333,-0.1544,-0.0911,-0.1081,1.2189,0.9457,-0.0989,-0.0169,0.1131,1.1651,0.6052,-0.1485,-0.0698,-0.0697,-0.0566,0.5988,-0.1722,-0.019,BRCACancer
