@relation data

@attribute id string
@attribute 1525 numeric
@attribute 1604 numeric
@attribute 1605 numeric
@attribute 1756 numeric
@attribute 1981 numeric
@attribute 1982 numeric
@attribute 22989 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 27 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3383 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 3908 numeric
@attribute 4619 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4629 numeric
@attribute 54205 numeric
@attribute 5551 numeric
@attribute 57644 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 595 numeric
@attribute 60 numeric
@attribute 637 numeric
@attribute 6442 numeric
@attribute 6443 numeric
@attribute 6444 numeric
@attribute 6445 numeric
@attribute 71 numeric
@attribute 79784 numeric
@attribute 836 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 857 numeric
@attribute 8672 numeric
@attribute 8735 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0359320357,0.3932238431,2.1012469530,0.0926344951,1.8144485811,1.3297942527,-0.0992844956,2.0763668117,0.4023514937,0.8533481091,2.2812253023,1.5229048728,2.6123425960,0.2617410254,0.1389303861,-0.0531827862,-0.1349871809,0.2063854276,0.2531676890,0.0626172163,-0.1128758780,-0.1084095063,-0.1696438819,2.3021070256,0.2612027752,0.2401516087,1.6084205522,-0.0770992702,-0.1962938794,0.0194208432,0.1251453661,-0.1021380909,0.0894242929,-0.0389008964,-0.1106427836,-0.0859482834,-0.0696427067,1.3936964824,2.2880726643,-0.0304534344,-0.0182527169,0.0059491734,-0.2228985966,3.2701125443,0.7911284625,-0.1825565849,1.4593906332,2.0794160451,0.6887301476,-0.1256679502,0.6491934167,-0.0317159402,1.6315978236,4.4681407321,-0.1661578801,0.0052920096,0.1048994176,0.3441887239,1.9374832941,0.3514635549,-0.0522455032,-0.1893430850,-0.1083238205,-0.1248357775,-0.0944000360,-0.1889940840,BRCA
GSM481003,0.0919862403,0.9500512694,2.1810374294,0.0782184812,1.8065191086,1.2977158817,-0.1042821588,2.0323438495,0.4055141435,0.7322691872,2.5229606927,1.8544525307,2.9124462607,0.2029333366,0.1683829038,0.0041664632,-0.0688427752,0.0259170895,0.6661955884,-0.0168290509,0.1680997744,-0.1357929089,0.0581979249,2.1511375834,0.3748175066,0.4102152153,1.3550704890,-0.1034652738,-0.1556896888,-0.0328395913,-0.1334090930,-0.1729040441,-0.0288949419,-0.0739707246,-0.1152264946,-0.0145969354,-0.0067010758,1.3183013256,1.3842648711,0.0805586505,0.1319214864,-0.0537678694,-0.1613714148,3.4451596026,1.8047334209,-0.0432929028,1.6346685103,2.0472658149,0.7906400810,-0.1198939677,0.4709324293,-0.0492270690,0.2621286403,4.5883542841,0.0130403630,0.0413504756,0.1321838536,0.7539005348,2.6432794133,0.2895218825,-0.0797627326,-0.1096670431,-0.0904036750,-0.1233471200,0.1128028248,-0.1467106119,BRCA
GSM481004,-0.0759994730,0.7335618746,1.8448974701,-0.0041883892,1.9039075164,1.1918061326,-0.2014203207,2.0528732984,0.6183126943,0.7429641194,2.3726209051,2.3105667233,3.0650056200,0.2018681579,0.0636798603,-0.0000845569,-0.1151951628,0.2566797595,0.2243358721,-0.0365873504,0.0933492766,-0.1005801593,-0.1419382361,2.3867501019,0.4093895632,0.4255986509,1.7522706015,-0.1109918706,-0.1854128705,0.0108777339,-0.0206019296,-0.2568634591,0.0382582680,-0.1536545125,-0.1195739298,0.0591127910,-0.0117527800,1.1855438092,1.8817260720,-0.0426069482,0.0181169579,0.0062699269,-0.1904539826,3.1503309594,1.8457994221,0.0235277364,1.6619296756,1.4240456010,1.0386877479,0.0999339667,0.5210424284,-0.0230781968,0.0786575271,4.4698169882,-0.0810560658,0.0227122911,0.0914597162,0.5294298967,2.3045703338,0.3411357510,-0.1060349476,-0.1200933228,-0.1074905293,-0.1491042694,0.0367485628,-0.0823195486,BRCA
GSM481005,-0.0432044393,1.6037324242,2.0004497065,0.1520357590,1.6503758782,1.3489432513,-0.0589545668,2.0808352083,0.4258142904,0.9149172951,2.4218538858,2.2198376855,2.7893269853,0.6031133681,0.2108817556,-0.0114979355,-0.0705358872,-0.0677172207,0.8184409532,-0.0462793793,-0.1067173420,-0.1371304145,-0.1191317194,2.4552787683,0.3398955745,0.3398513175,1.1470914875,-0.0538089833,-0.1542207042,0.0476533229,-0.0069045750,-0.0356880750,-0.0714705863,-0.0674773417,-0.1177327030,-0.1277427170,-0.0436367552,1.2079211889,2.4050192088,-0.0236586453,0.1081913242,-0.0255494128,-0.1429244842,3.0240586301,0.9297815149,-0.0208791407,2.1236051734,1.8347277684,0.7332842213,0.0896657919,0.8612209333,0.5549420125,1.4011712804,4.2691934759,-0.1370286876,0.1452049680,0.1227475022,0.4136187493,3.0437032382,0.4578129507,-0.0109342459,-0.1127792553,-0.1229680405,-0.1358126570,0.0770583563,-0.1864941843,BRCA
GSM481006,0.0138008443,0.8516002529,2.6187914119,0.1318338818,1.9735737899,1.3144704630,-0.1402482299,2.3677308262,0.4241999837,0.8566166304,2.5923849594,2.5553631185,3.0099298953,0.4825668019,0.0737393404,0.0283940911,-0.0372671469,0.1826657505,0.3771197924,-0.0371877997,-0.0958439518,-0.0759507445,-0.0455616355,2.4233008693,0.5134105295,0.5036426629,1.6024171489,-0.1073077497,-0.1855151630,-0.0580684363,-0.1645810707,-0.1752001699,-0.1465244720,-0.1636885526,-0.1652043663,-0.0539877269,-0.1221353604,1.2031900243,2.0039044817,0.0834426198,0.0367047245,0.0121471837,-0.2593241264,3.3005572359,1.1112692641,-0.0495605654,1.6552993021,3.2827063971,0.5348292987,-0.0388010350,0.4931670111,0.0509140367,0.7249203127,4.2648594596,0.0061099167,0.0978846997,0.1767319650,0.5213412684,2.7452009917,0.4683655766,-0.1896615438,-0.1203887555,-0.1057008965,-0.1329987930,0.1071480134,-0.1412679263,BRCA
GSM481007,-0.0372224727,0.5690123534,2.1547419884,0.0720172119,1.9353584261,1.2300549550,-0.0976524007,1.7807312609,0.3561066310,0.2895207792,2.7132214616,2.6203098695,3.3078905740,0.2947780871,0.0867929932,0.0340240244,-0.0151853888,0.5064731878,0.5332031575,-0.0577180198,0.1407612562,-0.0705216141,-0.0176842651,2.5416592009,0.4100853755,0.4378683264,1.6901965559,-0.0586384583,-0.0165134667,-0.0491684911,-0.1372147394,-0.1667593364,0.0130496514,-0.0754726370,-0.1233260245,-0.0812674279,-0.0357257599,0.9453835926,1.6829044047,0.0258557878,0.0379549713,-0.0230845344,-0.1823002824,3.0947886640,1.6025384089,-0.0361170458,1.2351145123,2.1308796236,0.8986499582,-0.0057789188,0.2937895250,-0.0710682178,-0.0351558200,4.5688298834,0.1335588821,0.0586705186,0.1683203725,0.7313789074,1.7954202627,0.3169085146,-0.1379822176,-0.0767766709,-0.1090042344,-0.1440745181,0.0036272553,-0.0966813660,BRCA
GSM481008,-0.0135584233,0.5402429052,1.4691905651,-0.0285614191,1.2397531411,1.1788529706,-0.1076770279,1.9073203204,0.5704126423,0.6043832930,2.9042129741,2.3881211680,3.5734345917,0.1060264790,0.0674133619,-0.0094582608,-0.0904161369,0.4952089607,0.6854993951,-0.0684947377,-0.1306113124,-0.1340358588,-0.1062880354,1.7290140671,0.7389904377,0.4788961043,1.0914881301,-0.0419190719,-0.1834583134,-0.0300334332,-0.1115569707,-0.1483398191,0.0062757101,-0.1617835905,-0.1444538933,-0.0346273663,-0.0190919920,0.9181087288,1.1915852632,0.0038055128,0.0158213981,0.0897939847,-0.1886747282,3.2627433132,1.8644267959,0.0181689856,1.6781765093,1.4083411269,0.8953086573,-0.1081254974,0.5378696640,-0.1421478254,-0.1390311660,4.3696773703,-0.1538561744,0.0279587975,0.2110551038,0.4864576326,2.1589759621,0.4065204976,-0.1216816571,-0.1233326021,-0.1172582052,-0.1213212513,0.0942950695,-0.0981632424,Control
GSM481009,-0.0680134477,0.5333521560,1.8982037499,0.1548373551,1.0962117666,1.3854214485,-0.1316033568,1.8072166741,0.1867759509,0.5822764089,2.5609453994,1.5473926863,2.9983181160,0.2899453865,0.0951095528,-0.0167183488,-0.0995618049,0.1146979373,0.0094790388,-0.0653287124,-0.1491544191,-0.1188073308,-0.1019401512,1.6697274938,0.2221694356,0.3684054967,0.5789911190,-0.0861537382,-0.2835594586,-0.0339920838,-0.1923475061,-0.3953375095,-0.1276760550,-0.1437205384,0.0773773430,-0.0992830692,-0.0656987866,0.8288925701,1.8403897276,-0.0659024413,-0.0419632214,0.1241364233,-0.3597041249,3.2104844170,0.7943820304,-0.1872259752,0.9449293574,1.6037546610,0.2611433211,-0.1543231400,0.3370591510,-0.0228435420,1.5545521446,4.9091982842,-0.2192877745,-0.0766929161,0.2052960319,0.3737636758,2.7093283336,0.2760713518,-0.2544755600,-0.1733742767,-0.1072094006,-0.1481053627,-0.0703402315,-0.2133116647,Control
GSM481010,0.1341888807,0.7144130823,1.8748446774,0.1960669111,1.6463849895,1.3863065896,-0.1103378414,2.1198156030,0.7505683312,0.9147946674,2.0726020042,2.2387732467,3.1118620240,0.2368586194,0.1300376100,0.0475679800,0.0214899665,0.5221772490,0.5275679684,-0.0191521292,-0.0294654327,0.0576899002,-0.0129843161,2.0544098756,0.2942882480,0.4823872663,1.4379808760,-0.0388701461,-0.1162023945,0.1641530268,-0.1857330080,-0.1186100734,-0.0670669446,-0.1304416099,-0.0989655200,-0.0893590621,-0.0879136444,1.2312479094,2.4048188267,-0.0464871672,0.2049654462,-0.0754363183,-0.2217906171,3.1837559010,1.3407380601,0.0244037201,1.1449683505,2.1124519960,0.8465682827,-0.0616114460,0.6988139800,-0.0049521831,0.5344381278,4.1366360187,-0.0199061114,0.1088690767,0.0754469297,0.3622522485,2.6743146248,0.5010869925,-0.0708720550,-0.0924790782,-0.0838255351,-0.0909093499,0.0569735571,-0.1327051670,Control
GSM481011,-0.1040255607,0.6454081595,1.8327166929,0.0139650601,1.9729355432,1.2880023032,-0.0997795823,2.0290059297,0.2638565085,0.3913903561,2.3672987532,0.8510558853,2.4098413787,0.5747642778,0.0721080420,-0.0076342911,-0.0709248130,0.8291512293,0.5837395656,0.0152344646,-0.1269030198,-0.0791338222,-0.0215034489,2.3644770805,0.1736610190,0.2398299707,1.2405612404,-0.0912651223,-0.2020389984,0.0366855888,-0.0793388644,-0.1478074663,-0.0733426153,-0.0767602515,-0.1606251726,0.0015773605,-0.0177944611,0.9504608170,2.0435080453,-0.0191171079,0.0471237373,0.0364831784,-0.2565546654,3.1741475263,1.5971835990,-0.0108052118,2.1114134911,2.0010260307,0.5948791403,-0.1004865656,0.5155004768,-0.0609499933,1.0094137424,4.5302506792,-0.1152436459,-0.0036057916,0.0645896237,0.5318953696,2.1285121442,0.2629075722,-0.1236026559,-0.0911662719,-0.0831878588,-0.1059971412,0.0428327815,-0.0771297612,Control
