@relation data

@attribute id string
@attribute 3725 numeric
@attribute 5871 numeric
@attribute 8517 numeric
@attribute 4049 numeric
@attribute 5599 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 7124 numeric
@attribute 8738 numeric
@attribute 6416 numeric
@attribute 7186 numeric
@attribute 10010 numeric
@attribute 8737 numeric
@attribute 9020 numeric
@attribute 8717 numeric
@attribute 5606 numeric
@attribute 4214 numeric
@attribute 3551 numeric
@attribute 5608 numeric
@attribute 835 numeric
@attribute 7132 numeric
@attribute 466 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,0.917,0.3604,0.3202,1.4087,1.5171,1.4449,1.4383,0.4149,0.2104,0.7496,0.2394,1.1835,1.4118,0.7681,1.2857,0.7706,2.265,1.1591,0.7145,1.4754,1.2819,1.4624,1.6981,2.2123,Control
A02,0.8169,0.618,0.3492,0.0918,0.986,1.302,1.1614,1.258,0.4378,0.0249,0.4989,0.1809,0.863,1.2609,0.528,0.9355,0.751,1.9132,0.9319,0.296,1.1067,1.2163,1.2554,1.2732,2.0603,Control
A03,1.1876,0.7656,0.3742,0.0438,1.223,1.5398,1.3753,1.4813,0.5438,0.0792,0.6475,0.2439,1.1246,1.4831,0.7605,1.0236,1.0109,2.1264,1.0697,0.4348,1.314,1.4301,1.265,1.4485,2.7503,Control
A04,1.2809,0.8149,0.3772,0.2642,0.9854,1.079,1.2634,1.484,0.3481,0.0919,0.518,0.2334,0.8768,1.3343,0.6381,1.2084,0.8035,2.2551,0.9555,0.3699,1.2642,1.1297,1.2082,1.4304,2.2761,Control
A05,1.2201,0.9475,0.6097,0.1092,1.1338,1.4435,1.514,1.5368,0.3701,0.122,0.6041,0.2185,1.0563,1.487,0.6988,1.1146,0.9784,2.4117,1.0728,0.5114,1.3748,1.4212,1.311,1.5181,2.4615,Control
A06,0.8267,0.7365,0.3246,0.1703,1.1657,1.3907,1.2099,1.338,0.4186,0.0958,0.5939,0.1498,0.8459,1.4109,0.6021,0.9425,0.8378,2.0422,0.9844,0.62,1.1999,1.3082,1.2611,1.3497,2.472,Control
A07,1.2177,0.7439,0.3276,0.1088,1.3766,1.4674,1.5901,1.2584,0.4733,0.2438,0.8022,0.2171,1.3809,1.4606,0.7746,1.1008,0.7733,2.3762,1.1473,0.6062,1.4381,1.5049,1.4361,1.6897,1.9798,Control
A08,0.8932,0.7079,0.1674,0.1707,1.5009,1.3187,1.6278,1.2448,0.2487,0.4094,0.9913,0.179,1.5179,1.4451,0.7477,0.843,0.7195,2.6059,1.198,0.7395,1.4233,1.1624,1.2025,1.8669,1.9095,Control
A09,0.9938,0.809,0.2539,0.1548,1.3752,1.4072,1.4374,1.3302,0.3534,0.2594,0.7463,0.2167,1.1401,1.3453,0.6974,1.063,0.8261,2.4502,1.047,0.5541,1.3458,1.1854,1.3588,1.606,2.1911,Control
A10,1.3414,0.7605,0.3962,0.1285,1.2385,1.4266,1.7306,1.3233,0.4561,0.3009,0.8644,0.2099,1.456,1.4193,0.73,0.9078,0.7781,2.3575,1.1476,0.6865,1.4704,1.3738,1.3015,1.641,2.1251,Control
