@relation data

@attribute id string
@attribute 9530 numeric
@attribute 841 numeric
@attribute 8772 numeric
@attribute 7186 numeric
@attribute 8737 numeric
@attribute 7124 numeric
@attribute 330 numeric
@attribute 8717 numeric
@attribute 7132 numeric
@attribute Class {Control,BRCACancer}

@data
I12,0.4408,1.1263,0.5193,0.1234,1.2271,0.3087,1.9569,1.0006,1.1066,Control
I13,0.4474,1.1154,0.678,0.2039,1.299,0.1395,1.7484,0.9985,1.2752,Control
J01,0.4086,0.8904,0.5088,0.1721,0.896,0.2987,1.4712,0.7878,1.1568,Control
J02,0.547,1.0352,0.6545,0.2133,1.026,0.374,1.9355,1.0727,1.0431,Control
J03,0.6054,1.2588,0.8051,0.2421,1.5968,0.2683,1.6761,0.9005,1.2195,Control
J04,0.5659,1.1563,0.6435,0.2028,1.3238,0.24,2.1865,1.0452,1.2264,Control
J05,0.5108,1.0553,0.3477,0.1309,1.0297,0.3528,1.6868,0.8242,1.2034,Control
J06,0.2909,1.3947,0.2769,0.1587,1.1661,0.2739,1.6638,0.9087,1.0766,Control
J07,0.7342,1.311,0.8768,0.1961,1.4418,0.7033,1.9551,1.1021,1.3578,Control
J08,0.5015,1.2344,0.7803,0.2255,1.098,0.4005,1.8598,1.0834,1.2995,Control
J09,0.2575,1.191,0.3877,0.1172,1.0478,0.0143,1.6872,0.7684,0.7966,Control
J10,0.6405,1.3199,0.6874,0.2009,1.4117,0.3181,1.9143,1.0595,1.2067,Control
J11,0.3911,1.1176,0.5435,0.2204,1.2251,0.2004,1.9036,0.8982,1.1854,Control
J12,0.3536,1.2879,0.3034,0.1605,1.2426,0.1562,2.041,0.8653,0.7953,Control
K01,0.766,1.4578,0.7376,0.1778,1.6476,0.9482,1.813,1.0196,1.5078,BRCACancer
K02,0.6787,1.263,0.7379,0.2034,1.4652,0.3489,1.9897,0.9506,1.2481,BRCACancer
K03,0.392,1.37,0.5304,0.1592,1.3934,0.4248,2.0163,0.7934,1.0367,BRCACancer
K04,0.6088,1.4731,0.8074,0.3232,1.4474,0.5344,1.8164,1.0439,1.4925,BRCACancer
K05,0.6124,1.0664,0.6367,0.2208,1.025,0.3155,1.8897,0.9297,1.2254,Control
AA3226,0.5542,1.2876,0.988,0.1887,1.4991,0.1571,1.4907,0.5842,1.6442,Control
AB3227,0.4313,1.1579,0.5701,0.2097,1.2555,0.377,1.8629,1.171,1.269,Control
AC3228,0.616,1.4542,0.7587,0.0476,1.2692,0.5688,1.7989,0.8298,1.2433,Control
AD3231,0.5309,1.3892,0.8418,0.1965,1.161,0.4173,2.0308,1.1561,1.1316,Control
AE1543,0.5651,0.9708,0.6226,0.076,1.0391,0.295,1.5166,0.7349,1.1156,Control
AF3229,0.681,1.4034,0.673,0.2023,1.4288,0.5521,2.0294,0.9091,1.3355,Control
AG3230,0.4177,1.166,0.7424,0.1699,1.5591,1.2527,2.2962,1.0022,0.9685,Control
AH3232,0.3533,1.2083,0.688,0.0494,0.8551,0.3479,2.0506,0.7323,1.0719,Control
AI3233,0.6745,1.1396,0.6987,0.2364,1.1638,0.2488,1.9732,1.2176,0.9375,Control
AJ3234,0.6123,1.1418,0.7328,0.1559,1.0456,0.2114,1.3177,1.0813,1.0923,Control
AK3235,0.7911,1.2468,0.6486,0.0695,1.0235,0.1472,1.6068,1.0372,0.7913,Control
AL3236,0.6238,1.0024,0.7497,0.1189,0.7777,0.1655,1.4488,0.9491,0.784,Control
AM3237,0.763,1.002,0.6063,0.2537,1.1776,0.1743,1.6494,1.0887,0.9043,Control
AN757,0.5827,1.28,0.6867,0.1211,1.5767,0.0227,1.985,0.852,1.3024,Control
C474,0.4,1.2179,0.5752,0.1622,1.2576,0.6358,1.7256,0.7892,1.5285,Control
D480,0.445,1.0265,0.3949,0.0912,1.0827,0.3,1.4419,0.7705,0.8568,Control
E519,0.4602,1.4019,0.7873,0.2708,1.2541,0.0311,1.7141,0.8559,1.6113,Control
F548,0.1854,1.0371,0.4311,0.0666,1.0306,0.2784,2.1461,0.5766,0.9011,Control
G660,0.4513,0.5028,0.2698,0.1648,1.2919,0.2306,1.0332,0.8146,1.3274,Control
H663,0.4756,0.8237,0.673,0.1325,1.2792,0.1038,1.9992,0.9774,1.0582,Control
I782,0.5475,1.2052,0.5649,0.1505,1.0869,0.1418,2.0521,0.9067,0.8677,Control
J787,0.6497,1.2261,0.6192,0.3056,1.622,0.1954,1.75,0.788,1.5523,Control
K1162,0.5557,1.1315,0.6091,0.2006,1.1414,0.141,1.3258,1.2525,1.0881,BRCACancer
L1176,0.6593,1.2061,0.4089,0.1087,1.3567,0.4258,1.7315,0.6839,0.9125,BRCACancer
M1263,0.5358,1.0593,0.7054,0.1249,0.9022,0.3045,1.9631,1.0119,0.9877,BRCACancer
P1075,0.319,1.3492,0.8194,0.1783,0.7777,0.5235,1.8028,0.7546,1.2808,BRCACancer
Q1080,0.2878,1.3073,0.4819,0.334,1.3294,0.3221,1.0966,0.9099,1.311,BRCACancer
R1104,0.5872,1.1921,0.5032,0.2062,1.8122,0.0309,1.8935,0.8667,1.3208,BRCACancer
S1133,0.4405,1.2899,0.7919,0.1792,1.1765,0.2899,1.855,0.7402,1.584,BRCACancer
T1463,0.6765,1.2792,0.6428,0.2979,1.2757,0.1072,1.3902,1.164,1.0914,BRCACancer
U2017,0.4026,1.1306,0.8073,0.1218,1.0853,0.8389,2.1459,0.7333,1.0807,BRCACancer
V432,0.2628,1.2082,0.3045,0.2405,1.2447,0.6125,2.0535,0.4911,1.0231,BRCACancer
W433,0.4042,0.722,0.7892,0.1641,1.0335,0.488,1.9954,1.0264,1.0978,BRCACancer
X524,0.342,1.3679,0.8297,0.1963,1.1755,0.1267,2.1551,0.9636,1.7573,BRCACancer
Y546,0.1403,0.9216,0.285,0.1039,1.0876,0.0308,1.4459,0.8162,1.1912,BRCACancer
Z3225,0.4545,1.2847,0.9701,0.2801,1.305,0.0331,1.8284,1.3356,1.2189,Control
