@relation data

@attribute id string
@attribute 1234 numeric
@attribute 1432 numeric
@attribute 2119 numeric
@attribute 2833 numeric
@attribute 3458 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3594 numeric
@attribute 3595 numeric
@attribute 3606 numeric
@attribute 3717 numeric
@attribute 3725 numeric
@attribute 5599 numeric
@attribute 5608 numeric
@attribute 6775 numeric
@attribute 7297 numeric
@attribute 8809 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,5.0969811815,7.09994864525,8.988784106,5.673281687,5.676529235,6.597386379,4.636656248,5.355532094,5.706262025,13.61228456,8.378404463,14.72492149,5.939777752,5.85530403967,8.010809379,11.21515091,7.042920958,7.280935014,6.11956952,6.720624337,8.7285712195,Control
GSM427159,5.199818081,6.60639379225,8.619661505,6.006977493,5.277995204,6.147057976,5.272407006,5.72765369167,5.672079654,14.36769016,7.325982508,14.11502538,5.0886580415,6.054235957,8.022133529,11.36612562,6.65091217,8.193154688,6.912593359,7.355551793,9.701700705,BRCA
GSM427160,5.2580703925,6.58493097,9.6285148925,6.389313513,5.336114869,6.608332915,5.379561399,5.931795749,5.539167536,14.05593823,7.458490947,14.41297137,5.6701097255,6.35618041933,8.172253881,11.54144891,6.86802345,8.37636907067,7.731643389,8.04094875,10.17915014,BRCA
GSM427162,4.8089754805,6.0589973865,9.4339127115,6.198794315,5.464840793,5.82808014,5.412113573,5.57351340967,5.780317481,14.45988849,6.114997467,14.08054111,5.7758281875,6.36100294267,7.177023614,11.88081762,5.99820185,8.21299733433,7.627900667,7.285266093,10.0511208,Control
GSM427163,5.122460336,6.730522711,9.183105452,6.209020126,5.115211455,6.568568473,4.805822905,5.66629365167,6.169930636,13.90840625,7.364180901,13.43392773,5.704258658,5.979395943,7.543266046,10.88698849,6.38884014,8.28606754333,7.904094356,7.74183962,9.3494460205,BRCA
GSM427164,5.7395753315,6.87151716925,8.639498314,6.050290137,5.298302041,6.123713395,4.790265497,5.34904507967,5.588872948,13.58466312,8.052107626,13.80946823,6.517858181,5.98125183967,7.740271759,11.4712435,7.067921339,6.930751522,6.389657687,6.529942434,8.381411497,BRCA
GSM427165,5.269756538,6.362735412,9.084000631,5.984140004,5.213941395,5.850631456,5.328236218,5.74894741633,5.978259278,14.600699,6.705498046,13.91249272,5.6011167705,6.79660585167,6.888624921,12.03158587,5.725748823,8.51372939333,7.380766509,7.791799626,9.811707063,BRCA
GSM427166,5.094001894,7.0975611175,9.321804331,5.651777341,5.989996857,7.117464214,5.256643908,5.64360897533,5.808263565,13.48222565,8.158535374,13.96294256,5.401013329,5.93944441167,8.219823303,11.23283777,7.169627227,7.87859624933,6.876858011,6.566324756,9.1744218995,Control
GSM427167,5.5815958645,6.41978303225,9.7305227365,6.363088376,5.178725843,7.818711782,4.809043025,5.65647370033,5.545359333,13.46969908,7.011789475,14.44356588,5.8779809975,6.398579306,7.272352474,10.99013608,6.332533963,7.83390275633,6.663348622,6.735255184,8.5153541335,BRCA
GSM427169,5.494948245,6.2012063225,9.0343556655,6.189237109,5.114586962,5.69321599,4.314057196,5.65767448733,5.651490354,14.24008548,7.088605737,13.15952927,5.5839936855,5.92169088967,8.06708625,11.51681803,6.350148575,8.282150397,7.296207587,7.591674041,11.141348535,BRCA
GSM427170,5.476713145,5.5612686795,8.631862327,6.537921615,5.77657203,6.371476641,5.211023147,5.604096053,5.836057457,13.88385421,7.660782339,14.17314893,5.9065229025,5.64379041867,8.344585666,11.57353372,6.840466774,8.51785897267,7.570768631,6.995713808,9.612806537,BRCA
GSM427171,5.274553208,6.791169903,9.1743619125,5.789345348,4.921497326,6.861865828,5.622060057,5.850726233,6.072647808,13.86848405,7.948076801,13.87385551,5.767601547,6.10103173667,8.075467283,11.18554156,6.821394926,7.581881758,6.88402128,6.472573571,9.0080471655,Control
