@relation data

@attribute id string
@attribute 1017 numeric
@attribute 10197 numeric
@attribute 10213 numeric
@attribute 10393 numeric
@attribute 26271 numeric
@attribute 29882 numeric
@attribute 29945 numeric
@attribute 4085 numeric
@attribute 51343 numeric
@attribute 51433 numeric
@attribute 51434 numeric
@attribute 51529 numeric
@attribute 5347 numeric
@attribute 5682 numeric
@attribute 5683 numeric
@attribute 5684 numeric
@attribute 5685 numeric
@attribute 5686 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5690 numeric
@attribute 5691 numeric
@attribute 5692 numeric
@attribute 5693 numeric
@attribute 5694 numeric
@attribute 5695 numeric
@attribute 5696 numeric
@attribute 5698 numeric
@attribute 5699 numeric
@attribute 5701 numeric
@attribute 5702 numeric
@attribute 5704 numeric
@attribute 5705 numeric
@attribute 5707 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5717 numeric
@attribute 5719 numeric
@attribute 5720 numeric
@attribute 6500 numeric
@attribute 701 numeric
@attribute 7321 numeric
@attribute 7324 numeric
@attribute 8454 numeric
@attribute 8697 numeric
@attribute 8881 numeric
@attribute 890 numeric
@attribute 8900 numeric
@attribute 891 numeric
@attribute 8945 numeric
@attribute 9184 numeric
@attribute 9491 numeric
@attribute 983 numeric
@attribute 9861 numeric
@attribute 996 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2967640855,1.6738451626,2.0527479051,0.0633225395,-0.0162141838,0.1799473086,0.6656258702,0.3943000558,0.1147747583,0.8298270476,0.4080628236,0.7954512736,-0.1558869778,1.8159400190,0.9416194924,0.2567013761,2.1901534266,0.1864337945,2.5581915303,1.7343971795,0.8690999905,1.7441548903,4.3147891045,2.6218083204,1.6679702071,1.5007596282,0.5930373193,0.0948233559,0.6908062434,0.4767773701,0.4137865176,1.6636433237,1.7810388281,1.8831490138,2.6197904943,0.5662944559,0.9842089611,1.0583215319,0.2940934600,2.6118838787,1.8763102591,0.6435214766,0.6202070082,1.5839039186,1.5325153833,1.8756337564,-0.0612110418,0.6258324001,0.6255706827,0.6224568851,0.8630971942,0.9991469759,0.4580576027,-0.1256733159,0.2301373981,0.1120133967,2.2050025000,1.4491622901,-0.0425476541,0.8020191408,0.2112897467,BRCA
GSM481003,0.3862321187,1.6992633063,1.6335437745,-0.0290945644,-0.0191482706,0.3438044071,0.2560326038,0.6784147640,0.2940920162,0.7069441664,0.3853064239,0.9631476012,-0.0612080370,1.4727092077,0.6611500725,0.1544844994,1.9052286347,0.1662331131,2.4744767026,1.5903061752,1.0760128464,1.7814379137,4.4430053392,2.7771415710,1.8147506847,1.3958061802,0.9280487112,0.6292650508,1.2284612431,0.3904295950,0.5076932630,1.9988487297,1.7448618338,1.7551688621,3.2713532845,0.8363947943,0.9699453029,0.9747160873,0.2034174171,2.5043580137,1.8717820830,0.5673383294,0.7436864516,1.5754164327,2.2685171897,1.7903368573,0.0484653546,0.9530833758,0.4567726103,0.3056443987,0.7829238715,1.1173306099,0.6127621347,0.9258902373,0.4128279091,0.0996191137,2.0810874116,1.4677737740,0.0396829150,0.6159312086,0.2441096505,BRCA
GSM481004,0.2243766762,1.7723498195,1.7072597741,0.0270448486,0.0533011246,0.3779117776,0.4986741886,0.2243633752,0.1917309899,0.9093074148,0.5657972846,0.7819044989,0.0285017368,1.7533806518,0.6227301211,0.1162916337,1.9332705668,0.1968941802,2.2731753289,1.7125247685,1.0002518175,1.2316615980,4.0048973084,2.7003967762,1.6353940633,1.4842581792,0.8090367038,0.5321352119,0.7772948294,0.4884542154,0.3452819240,1.9966628156,1.8487552554,2.0524100977,3.0304102500,0.6907679671,0.9536992859,1.0102897927,0.2844656181,2.7660346827,1.8081668651,0.5110874796,0.8219513373,1.5240470535,2.1128847401,1.6383459717,0.0546944523,0.8644867552,0.7026128357,0.5872395309,0.9171404692,1.3444258739,0.7394653281,-0.0354657281,0.6019157350,0.1211709580,2.1089668429,1.6060704223,0.0847969585,0.6562707479,0.2736346923,BRCA
GSM481005,0.2160567825,1.5599300078,2.1695532204,0.0932913322,0.0243661852,0.2803563757,0.7713363272,0.6027478479,0.1996306668,0.7581363488,0.4613695829,0.8583655704,-0.1865499678,1.6560580592,0.8148354041,0.2645038757,2.3797452187,0.1949750777,2.4213250726,1.5723965866,0.9060801048,1.5403858423,4.0223623277,2.7144659907,1.7148717244,1.3731225228,0.2613419561,0.0201135667,0.7916917169,0.7134718597,0.3918113433,1.7394168112,1.8183650896,2.0410535686,2.8971875510,0.6475819739,0.8211572299,1.1057120721,0.2546665659,2.6286514997,1.9930572434,0.8154593582,0.7433540598,1.4280080000,1.5133188500,2.0783624351,0.0086278210,1.0866450369,0.6002506928,0.5710789362,1.0175873726,1.1048736399,0.5730872725,-0.0567762021,0.3001643807,0.1284480545,2.1583457612,1.2971920554,-0.0386178835,0.7147000026,0.4459626976,BRCA
GSM481006,0.2957256202,1.6064058580,1.7807956489,0.0734619974,0.0402099254,0.2054771540,0.7629795027,0.6584851715,0.2457472662,0.6562081732,0.4152875856,0.9453066191,-0.0456032952,1.5811888011,0.7550677622,0.3146370875,2.0638683371,0.1289928798,2.8683363571,1.4597036634,1.1735575124,2.2614440123,4.2693567277,2.7208554446,1.8926719692,1.5596651835,1.3788318260,0.7674210518,1.0863824449,0.5902456128,0.6061208750,1.6818278597,1.6304256096,1.5194914200,2.3012226620,0.9323784001,1.1557352251,1.1636027598,0.2421859070,2.7934896150,1.8038906007,0.7206309512,0.9081259256,1.7768181165,2.0707664888,1.7652631551,0.0633832490,1.0241812343,0.5884243204,0.7288999624,0.7990840555,0.7467343761,0.2585669610,0.7741621174,0.2705982463,0.0903202268,2.2949805524,1.7072771922,0.0396803746,0.7875789786,0.2919777087,BRCA
GSM481007,0.2692059731,1.2485547140,1.2220723854,0.1280040116,0.0860041204,0.4985733233,0.4742087353,0.3337668999,0.3174434600,0.5782392576,0.2701838255,1.1243426575,0.0139815290,1.2673711873,0.6811011502,0.1401527014,1.7182117303,0.0966674671,2.4933420419,1.1511982013,1.0347847308,2.1193977993,4.3532934029,2.6538662463,1.8896059791,1.1411154405,1.7699125409,0.6771491348,1.3358904720,0.2597851135,0.2662795463,1.6526423823,1.2983347251,1.0893662098,2.3030294380,0.9829413295,1.0539548550,1.0986000624,0.1549096278,2.5330266953,1.4022798241,0.3935637878,0.7725091391,1.4361651904,1.8083590269,1.5430412068,0.0035638457,1.3976677566,0.5942524941,0.2852581624,0.6256717969,0.3969320809,0.1817799679,0.4225386212,0.1642346706,-0.0121771720,1.7092430382,1.5105487858,-0.0570031899,0.5977900766,0.2161008972,BRCA
GSM481008,0.7145212810,1.4346678649,2.3513552099,0.1533362816,0.7248818976,0.5036446920,0.8002380083,1.8041948442,0.3407678535,0.6186275687,0.6071429858,1.2041301931,1.0237345795,1.5120520081,0.6396369888,0.4030745154,2.1771657469,0.1174926700,2.2891377956,1.2748848116,1.1509291225,1.9077722233,4.0321799437,2.5476031156,1.7645532820,1.2468131570,1.1392428355,1.3091744333,0.9500272161,0.4961231979,0.1959771194,2.0505630373,2.1155795454,2.1342651668,2.8148888748,0.8754903713,0.8768678155,0.8500592999,0.2724911920,2.3066327573,1.7540325374,0.3922997092,0.8150627947,0.9213188795,1.8682854640,1.9077362170,1.1470734808,1.2946610825,0.5803456828,0.6741153908,1.1076582991,0.8666285409,1.7748402535,-0.0585649649,1.5736002549,0.0324204724,2.4879628663,1.2631243495,0.9505239390,0.7574420411,0.3891618154,Control
GSM481009,0.1897917593,1.2361891112,1.6511094271,0.0175795397,0.0669282951,0.1422292797,0.4638521398,0.8273900395,-0.0569411313,0.4051246593,0.3799621188,0.7384028369,0.0053097593,1.6196986654,0.5493963470,0.1943304261,2.0588545202,0.1189352619,2.2783477865,1.4393705626,0.8075163673,1.2277624807,4.8199692727,2.4997578934,1.3486013363,1.3640365572,0.3928519024,0.5264987499,0.2862428301,0.4300426333,0.1116802940,1.3921404270,1.4322553725,1.6956942152,2.1188873550,0.2689969856,0.7828766788,1.2574071402,0.0802398406,2.3834086260,1.5735545121,0.4603130589,0.3745919642,1.0751262042,1.3525239891,1.9346299171,0.1872827534,0.6864672508,0.5561507795,0.3751777394,0.9002740998,0.7606991393,0.6516296693,-0.1077079204,0.5343546997,-0.0376876255,2.4391385295,1.1285554702,0.1236259342,0.4690800012,0.2476484849,Control
GSM481010,0.4230568399,1.6432634554,2.5049641729,0.1346193793,0.1312285879,0.3092431646,0.7424496346,1.0644120064,0.2415868696,0.8156135599,0.6084530684,0.8078735732,0.0188343488,1.7940255640,1.4100942657,0.3074949513,2.4509170850,0.2203730272,2.4222768023,1.7405861315,1.0346734672,1.5880995990,3.9894852161,2.5013724120,1.4051172536,1.3405036329,0.7204279117,0.5893098712,0.9541471229,0.7338087111,0.4299290776,1.8385142950,1.9493536874,2.5257176020,2.7604640922,0.7812320319,0.8712215970,1.1533191363,0.3142677744,2.3319111667,1.7301260083,0.8495002364,0.8431336136,1.4571809603,2.0996140904,2.2246888975,0.3102890977,1.0203057610,0.6679485638,0.6883722000,1.0428193696,1.2865644591,0.9104454868,0.0923581907,0.8407037537,0.2240257637,2.4534322267,1.4638007580,0.2772498125,0.8488398601,0.5068395762,Control
GSM481011,0.3164373107,1.8372667487,1.7207750380,0.0904850695,0.1348085048,0.3834744429,0.3540159664,0.7160630579,0.2562797134,0.6958640087,0.1875694394,1.1116282484,-0.0428060515,1.5874533258,0.4626399876,0.2152468930,1.6971317762,0.1758092423,2.7429658249,1.4594285641,1.2195015140,1.6331438623,4.3698803425,2.8978922666,1.8646869792,1.3077086934,0.6229523020,0.6152269136,1.0459256395,0.3455736895,0.4344210476,1.8850405579,1.4347315953,1.3635210281,2.5665733218,0.9184809019,1.1181267537,0.8827924452,0.1958014469,3.0421144960,2.1916008665,0.3949827650,0.8199424006,1.5289352204,1.5297581687,1.9566083005,0.0870749524,1.1508108883,0.6516697839,0.3824135645,0.4824274201,0.8461235408,0.5326922837,-0.1251882654,0.1472806074,-0.0036052681,1.8137846252,1.6247811692,0.1786498111,0.6278304482,0.1577770398,Control
