@relation data

@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5435 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 29102 numeric
@attribute 57510 numeric
@attribute 6895 numeric
@attribute 5901 numeric
@attribute 54487 numeric
@attribute 23405 numeric
@attribute 5440 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 5441 numeric
@attribute Class {Control,BRCA}

@data
11.06244102,10.33896506,12.07353083,11.03306523,7.484019523,7.368772237,7.653635326,7.942307792,10.31245505,8.959597113,6.5863614395,6.365977347,9.502643438,11.4871292,9.588630847,9.734545643,9.950818724,Control
11.20928598,11.03103278,12.14356347,11.31379869,6.750074255,7.542890578,7.669542599,8.442864438,9.706824548,9.027201837,6.66453329925,6.504704302,9.076489033,11.94573106,9.975440003,9.498501844,8.536044277,BRCA
11.27344029,11.02625388,12.38193096,11.43055462,6.90941648,7.774551083,8.400240246,8.780293583,10.34072947,9.760229732,6.85608170075,6.401780305,9.480992671,11.65775177,9.936402792,9.55547611,8.618450775,BRCA
11.08706186,11.73846187,12.34948589,11.62261253,7.827852559,7.4841076595,8.410643336,8.6249249245,9.043848309,9.196639699,6.250030388,6.648325671,8.607368346,11.94385185,9.42569906,9.5760667495,8.674016666,Control
11.3442156,10.79386361,12.13760287,11.5269639,6.693630261,7.5524457775,7.740271759,8.418161731,10.46214465,8.927586226,6.7858725495,6.908516092,9.566592153,11.82274022,9.787507202,9.5036457565,7.919118257,BRCA
10.31037169,9.875964751,10.92233559,9.599160216,6.361510132,7.71259329,7.632724666,8.3546194775,11.35299256,8.539760899,7.157011623,5.738505243,10.07813116,11.63953303,10.20626383,9.9366689445,7.686957644,BRCA
10.67974863,11.62683849,12.15346979,11.33246195,6.933398915,7.3524444395,7.248831584,8.4304048355,9.805502513,9.497692755,6.453232799,6.973327498,7.728874776,11.94707994,8.931979298,9.310331427,8.661565351,BRCA
11.18055585,11.02111204,12.42339047,11.33541843,5.975453214,7.403666315,7.462300066,8.4325289665,10.51975691,8.826152109,6.58558097775,7.098982487,9.579754867,11.36417449,9.659501442,9.9425822725,8.961436038,Control
11.62550351,11.34089896,12.19349773,11.31701417,6.260971855,7.700606324,7.918268636,8.718324348,10.97507253,8.572606562,7.03188547925,6.517673816,9.777995431,11.48468963,9.969027107,9.5458512545,8.771812245,BRCA
11.31223081,11.14633337,12.31595909,11.64258438,6.154418781,7.602572491,8.216189434,8.5281327825,9.562147541,8.948514067,6.8563410705,6.645878602,8.832954179,12.0199261,9.532570767,9.4451757265,9.146391192,BRCA
11.4744083,11.13855038,12.18094263,11.42772678,6.402078871,7.488000072,8.214296199,8.917968299,9.35588024,9.260367468,6.514981351,6.755291951,9.486624446,11.4243108,9.720120732,9.636870305,9.66947024,BRCA
11.48188533,11.28537059,12.08367055,11.28199972,6.104971499,7.478491741,7.631852081,8.270670098,10.61193798,8.734380341,6.79431086375,6.326074949,9.811543731,11.55629063,9.578863787,9.355641581,8.91062109,Control
11.16768802,10.97608812,12.19128143,11.15088665,6.382499203,7.521764007,7.60485179,8.217788024,10.31149038,8.761053454,6.8784133225,6.547978484,9.493665908,11.66558698,9.601752743,9.6358129485,9.180550154,Control
11.36217961,11.73219511,12.38074251,11.33051934,6.185178351,7.1788095565,8.449087887,8.8594225625,10.9243451,10.78233917,6.706141767,6.114268757,9.214775128,12.19128143,9.330368553,9.9907375325,9.410849402,BRCA
10.87659774,11.25995523,11.50362218,10.16197619,6.723562401,7.3226324365,8.901810533,8.785362794,10.39647129,9.742709901,6.84919257,6.092128797,9.426286314,11.14770754,9.259561518,9.683055312,8.426475613,BRCA
11.53262879,11.67585684,12.54548466,11.68597092,6.764676316,7.191542532,8.608976566,8.89982024,10.36660939,9.867178769,6.79020623725,6.016480301,9.136613813,11.96009799,9.374426115,10.0054039915,9.227195422,BRCA
11.56134298,11.58990637,12.57220763,11.74803988,7.461215696,7.1462750315,8.523190576,9.0562921725,10.42231215,10.02985354,6.69503939325,6.083857569,9.151492997,12.44988381,9.560027603,10.266338858,9.319763063,BRCA
11.72083647,11.66436963,12.69228318,11.77806492,6.773307786,7.3015670325,8.018313037,8.8417702045,10.78613914,8.948791454,6.445011007,6.67359573,9.14242692,11.89363345,9.353875227,10.1308165865,9.38991153,BRCA
11.67615115,11.62683849,12.51339458,11.8267889,6.977855527,6.9471735525,8.362887493,8.8418543925,11.08411429,9.754295076,6.49704511975,6.104132849,9.583727381,12.2142175,9.517335308,10.185310385,9.598481115,BRCA
11.40065415,11.67585684,12.94317143,7.91898414,6.337002435,6.2985675755,9.004881345,9.3498631345,10.29619385,9.737535145,6.569860728,7.371212794,9.797410704,12.06768485,9.443980125,10.509973745,9.391867114,BRCA
