@relation data

@attribute id string
@attribute 1000 numeric
@attribute 1002 numeric
@attribute 1013 numeric
@attribute 1432 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 25 numeric
@attribute 4205 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4617 numeric
@attribute 4618 numeric
@attribute 4654 numeric
@attribute 4656 numeric
@attribute 4756 numeric
@attribute 4917 numeric
@attribute 50937 numeric
@attribute 5600 numeric
@attribute 5608 numeric
@attribute 6300 numeric
@attribute 663 numeric
@attribute 6925 numeric
@attribute 6929 numeric
@attribute 6938 numeric
@attribute 9043 numeric
@attribute 91653 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.5979654778,-0.0233479892,0.0259259634,0.4174692793,0.9484378830,0.0609422662,0.6174689995,2.0763668117,0.3955368645,-0.0772443378,0.4377126148,-0.1241124029,-0.0995537003,0.0346266180,0.0411590154,0.8740456118,-0.1688570017,-0.0170367913,0.4517662190,-0.0407187870,0.6241121968,1.2557742445,0.7605428090,0.9701330031,0.1018599018,0.4518183540,0.3694662121,0.2411862325,BRCA
GSM481003,1.3296003885,0.0544145126,0.0245818621,0.3061586227,0.8481773518,-0.0440941208,0.5368674805,2.0323438495,0.3913279471,-0.0117938432,0.4771567755,-0.0785254746,-0.1555473770,0.0317372589,0.0025034121,0.7855372163,-0.0993199979,0.0191925583,0.4978785231,-0.0629141957,0.6049226272,1.0749895314,0.4827190514,1.1636295119,0.0605794268,0.2438457470,0.3233318024,0.1941480732,BRCA
GSM481004,1.4713144403,-0.0276429545,0.0122744407,0.4136280409,0.9743504069,-0.0310778917,0.5084360550,2.0528732984,0.4096542652,-0.0628519830,0.5515067956,-0.1036989120,-0.1766195296,0.1123287538,0.2077492753,0.7650161439,-0.0967682070,0.0343426183,0.4221550408,-0.0351111331,0.4966396672,0.9911673814,0.5338708376,1.1556896229,0.0339736667,0.4384830228,0.4919693980,0.2163254187,BRCA
GSM481005,1.6797260343,-0.0560912219,0.0092072519,0.3984561536,0.9575539475,-0.0061150087,0.6957511474,2.0808352083,0.5942619953,-0.0799321411,0.4741584931,-0.0597155597,-0.1640085952,-0.0029287238,0.0625477384,0.6918281633,-0.0985508566,0.0081255782,0.4644701202,-0.0686842084,0.4447447957,1.7026368753,1.1189817888,0.8713175768,0.1480785760,0.6517749725,0.5053985699,0.1866518880,BRCA
GSM481006,1.3675755582,-0.0409263082,-0.1114856009,0.3921763096,0.8742118731,0.0263775238,0.6774093451,2.3677308262,0.6285257851,-0.0365189175,0.5158282660,-0.1133707330,-0.0809172259,0.0587204399,-0.0242451362,0.8983105026,-0.0814338020,0.1511407275,0.5067868330,-0.0781638251,0.5143065399,1.6053591743,0.6450036118,1.1111524852,0.1770119671,0.3911742724,0.4898072118,0.1984657517,BRCA
GSM481007,1.0227410624,-0.0475072155,-0.0843010318,0.2309822093,0.6260495298,0.0465855897,0.6134111168,1.7807312609,0.4035459393,-0.0398991313,0.6296728001,-0.1159902056,-0.1098753525,0.0333675293,0.0729140876,0.6338424937,-0.1208419609,0.0972387122,0.4350651474,-0.0757599017,0.5193731897,1.2737981156,0.5279445233,1.0470305007,0.0134363786,0.3216027992,0.4817499136,0.2322261396,BRCA
GSM481008,0.9228694716,0.0178911288,0.0059905660,0.3457279783,0.7411739787,0.0409494638,0.5762742963,1.9073203204,0.5253010491,-0.0200022740,0.5090762740,-0.1017618915,-0.1272633607,0.0184400673,0.0242317783,0.5707722193,-0.1107860612,-0.0944909680,0.4865003888,0.0051592408,0.5585720231,1.4357068614,0.8419727914,1.2661604516,0.2038484354,0.3922337476,0.2177097617,0.1960819449,Control
GSM481009,1.4470240220,-0.1450700366,-0.2159718309,0.2764711754,0.6573927260,0.0065879639,0.6379877187,1.8072166741,0.3426205088,-0.0609687296,0.1418101407,-0.2348035408,-0.1227351799,-0.2124756882,-0.3577606491,0.5069196343,-0.4480248688,-0.0284431650,0.1471335525,-0.0175848331,0.2179962545,1.3605984152,0.8219471357,0.6977131782,0.0755950882,0.4391042946,0.2315965146,0.2414110834,Control
GSM481010,1.5328088322,-0.0034590244,0.0123408077,0.3582406002,0.9702485215,0.0181273755,0.7343420027,2.1198156030,0.4368065819,-0.0360723644,0.4416492558,0.0013721601,-0.1039408529,-0.0069030396,0.0840652366,0.5742748807,-0.0627992319,0.1011586782,0.4636299179,-0.0755643150,0.4516097499,1.5460610166,0.7801727233,0.8961820730,0.1657974442,0.5591182143,0.4964720693,0.2052486207,Control
GSM481011,1.2870353223,-0.0241696668,0.1281213288,0.1895736574,0.6898040355,0.0133974335,0.4369135557,2.0290059297,0.3163918234,-0.0245632083,0.6226379387,-0.0621871094,-0.1660451793,0.0360212080,0.0865862634,0.3190552858,-0.1601019026,-0.0751409710,0.6478326957,-0.0282108063,0.6355269162,0.9469775892,0.6376794792,1.1261008125,0.0041820885,0.3736015129,0.6344322910,0.2254770854,Control
GSM481012,1.6057912105,0.0035339134,0.0214140548,0.3378831189,0.9654832338,-0.0071584221,0.5024568411,1.6933054775,0.5108597720,-0.0359348942,0.4725844846,-0.0800822401,-0.2062266314,0.0484034219,-0.0156919289,0.7629645793,-0.1937102078,0.0177083990,0.4124889118,-0.0412215263,0.3438090688,1.5775069299,0.8943573671,1.0345285733,0.1540500322,0.3996110888,0.5271204060,0.1757791036,Control
GSM481013,0.8974258041,0.1217268486,0.0405221775,0.4947108470,0.5738873124,0.0739264299,0.6732652336,2.1162679195,0.2763530753,-0.0448096112,0.7013147904,-0.0858056449,-0.1447655653,0.0106878717,0.1045997838,0.3878503897,-0.0035622746,-0.0722733386,0.5100071468,-0.0396989552,0.8065965909,1.1814236455,0.6800681472,1.2567205812,0.0871442201,0.3665243881,0.1945878168,0.1506461335,Control
GSM481014,1.0623320294,-0.0428021424,0.0091163268,0.5363523807,0.7699951065,0.0834308909,0.6360924763,1.5431646928,0.4745706142,-0.0872654764,0.6223836379,-0.1101648517,-0.0568769533,0.0444093620,0.0744574527,0.4111350544,-0.1002601459,0.0168193852,0.4564182589,-0.0960786484,0.5362251522,1.9030890166,0.5524813481,0.8812766895,0.1216463657,0.4072831400,0.3855827648,0.3119524320,BRCA
GSM481015,0.8840852134,-0.0295586591,-0.0179938354,0.3073236268,0.6264795394,0.0167480393,0.4823240670,2.2295586615,0.4138551588,-0.0626632868,0.6132784240,-0.0459549359,-0.0665530209,0.0038924450,0.0991755340,0.9891315591,-0.0968572348,-0.0835771460,0.2771922884,-0.0416370433,0.8428982475,1.4673513024,0.7692741611,1.0692254940,0.1199150690,0.3855957412,0.4380855399,0.1744622651,BRCA
GSM481016,1.6153123311,-0.0291168829,-0.0020139725,0.4468257379,0.9106862137,0.0387079468,0.6717250413,2.1870638879,0.4454726513,-0.0288407005,0.5412117535,-0.0814196057,-0.1947469753,0.1439964804,0.1198287673,0.3474757786,-0.1054932650,-0.0922703663,0.2683590200,-0.0747472120,0.2162413998,1.4996293707,1.0011788232,0.9070634908,0.1641952274,0.4191000851,0.2699181628,0.3012242184,BRCA
GSM481017,1.8188371298,-0.0854270681,-0.0395714476,0.4272267166,1.0289045678,-0.0093612136,0.7583438962,1.4875110091,0.6380381449,0.0507845155,0.2537133762,-0.1716302884,-0.1208341312,-0.0601702322,-0.0100921729,0.4743322320,-0.1159524777,-0.0383138081,0.1161285869,-0.0764901279,0.2186606746,2.2958617956,1.6521109561,0.6682312676,0.3795520321,0.7149108990,0.4583264842,0.2858339475,BRCA
GSM481018,0.6852941608,-0.1211472629,0.0134266221,0.4488102300,0.8296668058,0.0339323187,0.4552029336,2.1980936080,0.3166463012,-0.0279669342,0.4069866997,-0.1246192813,-0.1781173990,0.0353428288,0.0517383410,0.9154695006,-0.3165103396,0.2043718231,0.4016541361,0.0201667722,0.2382993943,0.7482173425,0.2811573401,1.1252185109,-0.0530568140,0.0972364966,0.7392828418,0.2602643728,BRCA
GSM481019,1.3074108579,0.1271605889,0.0146802977,0.4176905511,0.8078216356,0.0252617331,0.6580633900,1.7654733658,0.5468759659,-0.0844595070,0.5775825819,-0.0597935759,-0.1737317540,0.0557743412,0.1116532213,0.6663830672,-0.0787183063,0.0750914457,0.5044693633,-0.0912530690,0.8614969292,1.7931600363,0.4970077696,1.1069339646,0.1601368799,0.4756770774,0.3939073377,0.3260193865,BRCA
