@relation data

@attribute id string
@attribute 10140 numeric
@attribute 10766 numeric
@attribute 3458 numeric
@attribute 3558 numeric
@attribute 3559 numeric
@attribute 3565 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7049 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 940 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,12.18956987,9.169236755,5.676529235,5.726430204,5.8167984685,5.0072306655,10.68629503,11.0532575,5.682300273,6.78103548,9.289875449,6.451380618,11.1277065827,13.61588998,7.280935014,6.11956952,6.720624337,8.7285712195,6.411176756,Control
GSM427159,11.20322733,8.2681339,5.277995204,5.368428976,5.4476662,4.7333277815,10.45921159,10.8409276,5.101199635,6.166218956,9.578863787,6.425850025,10.8486273113,13.27753228,8.193154688,6.912593359,7.355551793,9.701700705,5.313618859,BRCA
GSM427160,12.39041358,8.272211173,5.336114869,5.465820435,4.894116797,5.313506773,10.2807653,11.02832761,5.014814152,5.995434345,9.330514214,6.18913825,10.3325384797,13.27273406,8.37636907067,7.731643389,8.04094875,10.17915014,6.037388399,BRCA
GSM427162,10.92535436,8.251862414,5.464840793,4.899672619,5.7507435765,5.4457486575,10.1682337,10.65863127,4.808914358,5.797150007,10.06419075,5.673352364,9.576518828,13.48535138,8.21299733433,7.627900667,7.285266093,10.0511208,5.706538322,Control
GSM427163,10.83409988,8.336429709,5.115211455,5.536217098,5.62105692,4.9685946665,9.769929197,11.06244102,4.828848945,6.737352562,9.272076349,6.53056679,10.893048167,13.88775422,8.28606754333,7.904094356,7.74183962,9.3494460205,5.593959684,BRCA
GSM427164,11.51045032,8.241972577,5.298302041,5.032554093,5.5903701325,4.916242232,10.22471354,11.60575973,5.321216715,7.238598499,9.540317507,6.537921615,11.242027743,13.60583775,6.930751522,6.389657687,6.529942434,8.381411497,6.062214149,BRCA
GSM427165,11.74892461,7.620295212,5.213941395,4.759703782,5.445685472,5.173542303,10.43082915,10.12003731,4.73770262,6.518854253,11.79415195,7.387675143,10.2865973123,13.53124563,8.51372939333,7.380766509,7.791799626,9.811707063,6.314112464,BRCA
GSM427166,12.14106624,8.515395426,5.989996857,4.823508981,5.9993367775,5.2313828535,10.42491714,10.90767581,5.167931151,7.822174254,10.56613044,6.018039483,10.851322655,13.02719506,7.87859624933,6.876858011,6.566324756,9.1744218995,5.651777341,Control
GSM427167,11.6449965,8.264326623,5.178725843,5.307438771,5.4650001365,4.865162184,10.30035288,11.18856429,5.46083367,6.303694572,9.938499406,6.385953509,10.487156052,13.58466312,7.83390275633,6.663348622,6.735255184,8.5153541335,5.802975918,BRCA
GSM427169,11.79117929,8.405844685,5.114586962,5.044406414,5.0974707625,5.2729194505,10.53162541,10.84298691,5.062004299,6.274406692,9.642061229,6.276734513,10.2302503277,12.86713494,8.282150397,7.296207587,7.591674041,11.141348535,5.909779853,BRCA
GSM427170,10.325896,8.668956873,5.77657203,4.879474508,5.971200462,5.4767379555,10.87489706,10.75143132,6.147057976,5.609704182,10.31728008,6.183690582,10.3983485903,12.77497238,8.51785897267,7.570768631,6.995713808,9.612806537,6.661853347,BRCA
GSM427171,11.00318779,8.090352132,4.921497326,5.572595075,5.909821927,4.9594614325,10.17969799,11.09442761,5.382071697,7.247787805,9.979768545,6.995289824,10.9433576167,13.17478142,7.581881758,6.88402128,6.472573571,9.0080471655,6.267072826,Control
GSM427172,12.12695617,8.633831795,5.303243061,5.006310647,5.9392567955,5.0479553105,10.27293332,10.65306923,5.502084908,7.420152085,9.655880007,6.460910954,10.957163474,12.95548196,7.36965209267,6.499212576,6.042212717,9.0364114565,5.612950486,Control
GSM427178,10.83822324,8.500384929,5.196047562,5.431298057,5.6882840335,5.1469376925,10.40859541,10.79459886,5.115003321,7.131628387,10.35287964,6.352798794,10.7426136877,12.58797677,7.90980533,7.678848562,6.149448008,9.450971204,5.532169853,BRCA
GSM427181,12.14962259,8.263446592,4.702259784,4.811228613,6.1309845735,5.1417521165,10.55937736,10.92510768,4.924350826,7.112546695,11.69149721,6.43304759,10.852317469,12.79680929,6.772887585,6.107798352,6.777686415,9.327483072,6.086301455,BRCA
GSM427182,11.9729763,8.390557125,5.131765663,5.043313058,5.6872512285,4.942154083,10.55420777,10.7377039,5.605710071,6.735729052,10.24482795,6.665126693,10.211321263,12.45867582,7.87435355567,7.259487003,7.154213379,10.315147335,5.476714818,BRCA
GSM427183,11.1356742,8.293128034,4.923400286,5.659504507,5.423104178,4.8414910265,10.66841992,10.63715491,5.66449084,7.229566594,10.86671119,6.174232248,9.906558606,12.62301161,7.794650782,7.444975776,6.514442352,11.79381229,5.331822758,BRCA
GSM427187,10.7377039,8.378144319,5.568952692,5.575169544,6.042827904,5.141070657,10.44034522,10.67427198,5.37574431,6.535085305,10.95634187,6.817882628,10.012841776,12.58278655,8.18961236433,7.680572483,6.785946496,8.947881972,6.282074289,BRCA
GSM427189,11.12517146,8.228795998,5.682019293,5.412113573,5.6865103435,4.993426328,10.53098201,10.66574031,5.19062597,6.862206886,10.24378721,6.449607283,10.0676639323,12.59652762,7.67099175533,7.868808861,6.114789302,8.294422198,5.672857555,BRCA
GSM427193,11.80634431,8.818087714,4.96556642,6.396866433,5.5574917185,4.634263323,10.55871514,10.11653277,5.716038325,6.989880165,10.70345182,6.861555705,9.30348832867,12.34260121,6.22075007433,6.848156962,7.653850253,7.8549590105,5.762422735,BRCA
