@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1029 numeric
@attribute 10928 numeric
@attribute 1147 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2277 numeric
@attribute 23533 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3716 numeric
@attribute 3845 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4790 numeric
@attribute 5228 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5337 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5604 numeric
@attribute 572 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5888 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 5899 numeric
@attribute 5900 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 673 numeric
@attribute 675 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 7039 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7157 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 9459 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,10.36475876,9.861095099,6.348705253,9.377872676,9.004698798,5.763286242,7.6916757,9.274157466,6.141397664,7.05035509475,7.90862600467,9.746089281,7.466690585,7.754822588,6.033979735,7.1307406325,10.17550624,11.04382723,6.8286116825,6.170533443,10.68629503,11.0532575,12.34771002,7.337356807,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,8.517296488,8.27215776867,11.634256725,5.939777752,7.621649748,6.7523535558,10.49127719,7.546352606,8.85850435833,9.146785748,8.243782269,6.922699549,10.11570732,12.06834846,11.45733998,9.6517073415,8.976299993,13.0689563,8.69026092,9.8313225965,6.513534664,4.757305356,10.31346778,11.45883824,7.5001189985,5.682300273,6.78103548,9.289875449,6.451380618,11.1277065827,8.333402628,7.08564090233,8.8083963125,9.443410392,7.924560768,6.660285205,10.2072374,12.79680929,7.16387589625,Control
GSM427159,5.94776533325,10.22717101,9.469403277,5.79053164567,9.253115391,8.974945912,6.058322584,6.931656836,9.646289192,6.795134192,6.79791370075,7.97213650833,9.68028616833,6.43012268,6.908275894,6.539395847,7.787354885,10.06599536,9.540845393,6.4300637355,6.372627633,10.45921159,10.8409276,12.34109771,6.82419862,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,8.822380524,7.85669691467,11.27623323,5.0886580415,7.563421716,6.347242776,9.559434991,7.48196166867,9.23532012167,9.807552605,8.678284212,7.553437762,10.34726733,11.8054921,11.67510152,9.5949501985,7.958452847,12.87039849,8.669346719,9.2628993675,5.99820185,5.415666779,10.329653278,11.6077021567,6.753678231,5.101199635,6.166218956,9.578863787,6.425850025,10.8486273113,8.508984299,7.023588809,8.23353032775,9.009213574,7.7506065195,6.249592888,10.39985497,11.91536041,7.17118701125,BRCA
GSM427160,5.52044016575,11.04936549,10.38239737,5.34429371167,9.361132921,8.986710369,6.031886566,8.360672771,9.837470696,7.503172055,6.80402066425,8.06895283033,9.69256516467,6.416760061,6.679659985,5.844744204,7.4532495275,10.30533535,10.145837,6.720661627,6.60179747,10.2807653,11.02832761,12.51631937,6.956176112,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,8.8794769,8.11094053067,11.198356615,5.6701097255,7.8060539105,5.84197348,9.65317699,7.496409352,9.280236709,10.53833958,9.330839099,7.45197832433,10.45388564,12.13502955,11.40523204,9.3783225215,8.409052632,13.5121695,9.073024297,9.6706944665,6.84843868,5.679910204,10.0589241477,11.5512263767,8.6060442205,5.014814152,5.995434345,9.330514214,6.18913825,10.3325384797,9.660905593,6.75117246167,7.88874526025,7.8667243,8.1061247785,6.638439986,10.04121461,12.27822446,7.03238297825,BRCA
GSM427162,5.58777326775,10.81911353,9.614162807,5.62556244233,9.850210723,8.742495656,5.460424154,8.162745192,10.27390663,7.0134654,6.3257817405,8.41389790167,9.98949733167,5.863140121,7.242795702,5.341462114,7.4011955135,10.35265071,7.64196344,6.243898751,6.7426452755,10.1682337,10.65863127,12.26985874,6.708398067,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,9.316802576,7.98209816267,11.274247985,5.7758281875,6.9189611885,6.4393043462,9.580847928,7.166098701,9.422761191,10.65628209,9.868360018,7.72103170467,10.09500831,12.02968073,11.09785784,9.3120333535,6.610216975,13.61588998,7.67194989,8.999297312,6.723630657,5.377480603,10.100698262,10.720960379,8.2859047325,4.808914358,5.797150007,10.06419075,5.673352364,9.576518828,8.338826757,6.94236106367,8.17641032425,7.365974887,7.389583129,7.411068419,10.50969117,12.44726543,6.55593589375,Control
GSM427163,5.87271996825,10.92385505,10.33984475,5.72645123933,9.356210469,8.684828488,6.053008806,7.617800091,9.962375907,8.466587485,6.78190965925,8.097692024,9.506100771,6.860966288,7.521936293,6.042212717,7.5245616955,10.14697308,10.16184396,6.8833304115,6.7719424625,9.769929197,11.06244102,12.37603319,6.877901039,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,8.026649483,7.82991936767,11.21839075,5.704258658,8.1880407455,6.3743216144,9.966174165,7.33013335533,9.29741101033,10.3594479,8.752532121,7.573134545,10.22872886,11.68152186,11.71544309,9.6541939785,8.022008655,13.04549694,9.268495874,9.819947042,6.818713579,5.60541377,10.5729125313,11.54329104,7.8260671385,4.828848945,6.737352562,9.272076349,6.53056679,10.893048167,9.701150974,6.83736035933,8.01692324775,8.127879732,7.637528126,6.561483187,9.78258103,11.8295207,6.99171327025,BRCA
GSM427164,6.0241266485,10.4760984,10.24168562,5.244334811,9.291666361,9.33884841,5.770572224,7.123969084,10.05069253,7.455781587,7.10041818325,8.12132754867,9.688092646,7.477052175,6.599024363,5.759695977,7.5689740425,10.77106872,11.74013292,7.019536675,6.996606232,10.22471354,11.60575973,12.87483063,7.22195228,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,8.511892099,8.18650002,11.07534033,6.517858181,8.3174977465,6.511764621,10.23164154,6.96976629,9.14697742367,10.47450477,7.941137313,7.302284244,10.624983,12.29172622,12.22616388,10.930540346,9.286795183,13.37610779,9.673230059,9.444171974,6.520033725,5.006983802,10.5815088053,11.6186680667,7.0683788045,5.321216715,7.238598499,9.540317507,6.537921615,11.242027743,8.868576523,7.082736173,8.12685081175,9.187897079,8.5459358775,6.446881172,10.54285319,12.2142175,7.00999639125,BRCA
GSM427165,5.88751933675,10.77554879,9.112401142,5.81224373133,9.991267129,8.17437786,6.146803484,7.972134198,11.29154789,6.973327498,6.9842760015,8.122738224,10.0480993307,6.742953157,9.51243487,5.942169184,7.550193916,10.66411416,8.66980731,6.6232326,6.786368352,10.43082915,10.12003731,12.52075501,6.423120638,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,8.946870554,8.451561107,11.151396135,5.6011167705,6.747341416,5.495877927,8.977681421,6.54175895867,9.62804284167,10.71717755,9.25803663,8.00726663667,9.961088297,12.09842044,10.56738599,9.7207434685,8.555107826,13.46367638,7.262755244,9.718924317,6.949071249,5.46859248,11.3817422673,10.620682972,6.4105816125,4.73770262,6.518854253,11.79415195,7.387675143,10.2865973123,8.315445233,7.03127811267,8.14953963675,6.397508323,6.9179834015,6.282259665,10.10111594,11.65213254,7.10702874775,BRCA
GSM427166,5.55851851825,10.6537276,9.92562903,6.476135957,8.685494426,8.824657385,5.920180882,6.945271536,9.654399345,6.405231362,6.998917209,7.79389694967,9.436876068,6.689303092,7.809930674,6.015923042,7.4520617975,10.26119615,10.70365297,7.0670465565,6.47982421,10.42491714,10.90767581,12.20475003,7.343365902,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,8.972320105,8.171538624,11.40345044,5.401013329,7.762308173,6.3190254744,10.00443156,7.84441516067,8.82865486733,10.03012262,8.339650867,7.04465982233,10.12277013,11.95847307,11.55940591,9.2094695665,9.023671978,12.73729283,9.194320487,9.632114784,6.880413479,5.018602184,9.76574384767,11.4495990067,8.009231702,5.167931151,7.822174254,10.56613044,6.018039483,10.851322655,8.92056956,6.954021827,8.4693634895,9.548258938,8.3320404855,6.094030827,10.4077487,12.04345466,7.09973287325,Control
GSM427167,5.650041658,11.33166731,10.90635345,5.35894690833,9.697254787,8.659854224,5.598879718,8.258590913,10.12192882,7.872399588,6.85070537275,8.019000875,9.58057105933,6.500527718,7.477558187,5.978888461,7.530604743,10.30631839,10.41875948,6.5497902615,6.895004248,10.30035288,11.18856429,12.42766909,7.110460145,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,8.25505351,7.91861634733,10.99057863,5.8779809975,8.3694050275,6.1710283688,9.452231522,7.80894971567,9.29235500067,10.26043183,8.940035402,7.40702966467,9.9831294,11.88601099,11.56454026,9.550898016,8.717951507,13.81715158,9.012625324,9.7227322955,6.894518054,4.897254041,9.956344037,11.6033707233,9.2984794075,5.46083367,6.303694572,9.938499406,6.385953509,10.487156052,9.680166591,6.49244811067,8.011936497,8.37240925,7.7930385845,6.225020007,9.861979055,11.90965135,7.18183415025,BRCA
GSM427169,5.56331123875,10.5411695,8.967515291,5.788030138,9.657095607,8.645245129,5.672857555,6.888624921,9.387097072,6.79717879,6.30061577025,7.913761785,9.75364579767,6.827314517,6.40650744,5.906897358,7.6541093245,10.44466839,9.172928193,6.1985753455,6.7272770485,10.53162541,10.84298691,12.09766027,7.568034243,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,8.468869519,7.74245236133,11.551814785,5.5839936855,7.524249938,6.6645194764,9.69476318,7.79374473733,9.23513699733,9.886672502,8.620294181,7.56085246633,10.28660429,11.97982718,11.2564654,9.179039416,7.473200667,13.40233131,8.33670864,9.564546958,6.877072814,5.185877691,10.3519697093,11.0351359567,7.1581465865,5.062004299,6.274406692,9.642061229,6.276734513,10.2302503277,7.766597025,6.623727165,8.660208021,8.489648422,7.6247556515,5.941347708,10.22738163,12.55918115,7.09000222,BRCA
