@relation data

@attribute id string
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 10109 numeric
@attribute 10152 numeric
@attribute 10163 numeric
@attribute 10552 numeric
@attribute 10787 numeric
@attribute 10810 numeric
@attribute 4690 numeric
@attribute 4914 numeric
@attribute 5688 numeric
@attribute 58 numeric
@attribute 5879 numeric
@attribute 8544 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.2000796147,1.4470036725,0.6624146700,1.8107713824,2.6704547483,1.0604422325,3.4799908086,0.5362600753,1.0220180639,0.4616304750,1.7763603133,1.0107072490,0.3878209061,-0.1747343264,2.5581915303,0.0679258947,3.2701125443,0.2243062668,2.1577475015,0.1943822840,BRCA
GSM481003,1.0979559246,1.5714396047,0.3524276267,2.0634429264,2.7087351958,0.8538836091,3.2755796031,0.4414350466,0.8992538378,0.4088713112,1.8502041027,0.7630634420,0.2858860052,-0.1846113332,2.4744767026,0.1291449847,3.4451596026,0.4154463394,1.9278989510,0.2239244682,BRCA
GSM481004,1.0047797683,1.2231101719,0.6245016453,1.9405849534,2.6817583561,0.6083312878,3.2811366883,0.5625311713,0.8125453106,0.4928511351,1.9582502842,0.8843267810,0.2737133683,-0.2144304077,2.2731753289,-0.0467283995,3.1503309594,0.5082320142,1.9379648565,0.2125664917,BRCA
GSM481005,1.0836951693,1.4415172496,0.3876877130,1.6236125550,3.0546207269,1.2547981746,3.3048733285,0.5890741088,0.7047412305,0.3671757498,2.3442436258,1.4006609320,0.4507309079,-0.1696848749,2.4213250726,0.0532636040,3.0240586301,0.3847088520,1.9115622770,0.2282941112,BRCA
GSM481006,1.1536513797,1.9398481572,0.2772681860,1.7902080991,2.7843696753,1.0519388872,3.2918185185,0.5232389233,1.2410103773,0.1879702893,2.1834421355,1.4616257995,0.4491882131,-0.1832060911,2.8683363571,0.0001257657,3.3005572359,0.3385768859,2.2970675062,0.3531187352,BRCA
GSM481007,0.8637025436,1.7268032263,0.6183041530,2.1518923896,2.2228720189,0.5496640543,2.5976441597,0.3187254975,0.8102781959,0.5328905917,2.0391186723,1.2408936991,0.2655233111,-0.1365150868,2.4933420419,0.0793707802,3.0947886640,0.7988249994,2.5968232583,0.3264364625,BRCA
GSM481008,0.6905855152,1.2433373440,0.4573765793,1.7603593701,2.6326411169,0.7784299327,2.7247598548,0.6833578714,0.4522010033,0.5022975582,2.4781722327,0.8705995253,0.3394867690,-0.1285786398,2.2891377956,-0.1092741431,3.2627433132,0.4548166880,1.8091861437,0.2677998399,Control
GSM481009,1.1461503863,1.3125832592,0.5807664000,1.6462100789,3.0010254145,0.8722944565,3.2320275683,0.4183397356,0.4020215238,0.0965338481,2.5341094635,0.9544194974,0.3375501747,-0.3624040733,2.2783477865,-0.3500569901,3.2104844170,0.4903451038,2.6065440719,0.1969910029,Control
GSM481010,1.1466861350,1.3445474857,0.4810205597,1.4037885040,3.0272252799,1.1327665299,3.2734904916,0.6160607672,0.7659482694,0.1001928917,2.3448629975,1.4211448580,0.4686533031,-0.1443649510,2.4222768023,0.0814061654,3.1837559010,0.6499014721,2.0458557937,0.2764016116,Control
GSM481011,1.0084638060,1.5630688482,0.3264856587,2.0764300483,2.3907867273,0.6911595158,3.0901160993,0.3849975159,0.6392220445,0.3999316058,2.0391452623,0.6965906229,0.2062822425,-0.2897583519,2.7429658249,-0.0297662362,3.1741475263,0.2701769539,2.1572783757,0.0981748895,Control
GSM481012,1.0392803423,1.1239020955,0.6178069410,1.9192367324,2.8255054872,0.8485392446,3.2959043854,0.6001475142,0.9471677394,0.6405904876,2.3267443627,0.7673887591,0.4852255153,-0.1556269893,2.1978904233,-0.0674421145,3.2437265771,0.5875176229,2.0655724442,0.2898974411,Control
GSM481013,0.6876512033,1.6187272118,0.3265489140,2.1963842597,2.4202269952,0.6688844899,2.6528231283,0.5127680201,0.5997575038,0.1696223799,2.5972959202,0.9651103691,0.3843256589,-0.0758634953,2.9493934066,-0.0855688448,3.2779758109,0.4396544471,1.9795431820,0.2146533694,Control
GSM481014,0.7236550630,1.2480778995,0.2267608843,1.6498533147,2.8499625604,0.8105375427,2.3552830533,0.4761350310,0.7132230048,0.1330795098,2.5611844460,1.1356090381,0.4231938043,-0.1249282027,2.6447652131,-0.0167199773,2.8680601916,0.1406535394,1.8501807441,0.4142185599,BRCA
GSM481015,0.8151830139,1.5258794828,0.4358288150,1.9733963397,2.4916835865,0.6341049555,2.4862608846,0.6056227742,0.8375453931,0.3172889766,2.1250090300,0.8577932455,0.3757702120,-0.2096320648,2.4021642953,-0.0098485164,3.1060722519,0.5775384336,1.7611174955,0.3391943582,BRCA
GSM481016,1.1895327059,1.3373552034,0.5675701103,2.0380400249,3.2038407165,1.1392423113,3.2687259222,0.7116462430,0.6762156127,0.5092220178,2.4598653317,1.4109956621,0.4072293254,-0.1175413547,2.8833615183,0.0151427380,3.1231380902,0.8510621563,1.5422722660,0.2195541744,BRCA
GSM481017,1.1045992555,1.0253668755,0.3141090473,1.4985866573,3.2604497273,1.4185021790,3.0726226505,0.6541348919,0.4804896704,0.1152890250,2.7162758110,1.7768635602,0.5674143861,-0.1509797142,2.5843623131,-0.1128233403,3.1301447118,0.3039753335,2.1184955966,0.3727801997,BRCA
GSM481018,1.0674247857,1.2459211248,0.4678116840,1.7736323134,1.9870508592,0.4444350218,2.9452592135,0.4252534725,0.9464220832,0.4321806195,1.4219485390,0.9135930380,0.2764593230,-0.2616448737,2.7504918055,0.0094903570,3.0519481870,0.3962949980,1.3809972128,0.1049302506,BRCA
GSM481019,1.0748181937,1.6510151945,0.2599083930,1.9982255400,2.8925000984,1.1118798665,3.0582551328,0.7743507708,0.5700738788,0.2041208456,2.4658280908,1.3605079725,0.5436711722,-0.1374253253,2.7428575382,0.0200367135,3.1031327843,0.2297789104,1.5578980204,0.2290726198,BRCA
