@relation data

@attribute 6812 numeric
@attribute 4128 numeric
@attribute 22999 numeric
@attribute 6804 numeric
@attribute 6571 numeric
@attribute 6844 numeric
@attribute 6582 numeric
@attribute 6616 numeric
@attribute 1621 numeric
@attribute 6857 numeric
@attribute 10815 numeric
@attribute 5864 numeric
@attribute Class {Control,BRCA}

@data
7.410489684,13.1577646,4.466446628,6.586768964,4.678374372,10.05577764,5.31165512067,6.78737685,5.78110476,5.549215754,8.549265941,5.723156638,Control
7.18529977367,11.8442763,4.911705061,6.975192016,4.928146734,10.58383522,5.11299475667,6.609192948,5.219566658,5.938057117,9.218624457,5.672079654,BRCA
6.48546311533,10.08093113,5.36790503,7.081033649,4.991874681,10.30762238,5.21959765733,7.114893166,5.819930778,6.236545833,8.760937063,5.066316611,BRCA
6.57239004733,12.02630394,4.700180125,7.715191761,4.700180125,10.51475871,5.19324693833,8.223815268,5.291135005,5.114378737,9.469728867,6.360369215,Control
6.82339386,11.21616247,5.84386532,6.458370212,5.287630431,10.6829685,5.48127610967,7.3756054295,5.249266367,6.633580605,8.122803572,5.653784658,BRCA
7.517797043,12.05151325,5.395072441,6.86505622,5.346435058,9.907754874,5.28269905433,6.477823674,5.712053188,6.647318557,7.575257723,5.499695432,BRCA
6.31398031067,11.45071911,5.36650691,6.698639127,4.754902895,9.785085055,5.298810938,8.418540522,5.447092526,6.063724706,8.952028549,5.447092526,BRCA
7.00778646933,11.60131362,5.193979903,6.560413565,5.479142629,10.28801852,5.536409134,6.8454990825,5.89936372,6.2950853,8.419065983,5.487205952,Control
6.956630158,10.5650833,5.488973851,6.832007438,4.528802152,10.82820416,5.289983942,7.2681816375,5.739855695,5.87615546,8.290227544,6.143184845,BRCA
6.571316384,12.30758799,5.806589092,6.971661738,4.596397442,10.65531183,4.91855735333,6.8123894965,5.764746385,5.139972076,8.880242515,5.177231401,BRCA
7.228641719,11.8471671,5.704879743,6.922498552,4.47893856,10.98552909,4.968836814,7.2233732875,5.704879743,6.097089942,8.18589271,5.606154407,BRCA
7.04003560967,12.07353083,5.715283369,6.294671862,5.517914408,10.45871961,5.424835412,6.8815510025,5.961629839,6.363088376,7.694795113,5.503198645,Control
7.45962413033,13.074006,5.032994809,6.691782333,5.349622922,10.57581366,5.090023549,6.2958628705,5.572140279,5.403618168,8.336429709,5.612950486,Control
7.33583168833,12.32769025,5.676811285,8.021647846,5.518229233,11.2546007,5.303633852,7.746916147,5.515077886,6.528263138,9.838645,5.673281687,BRCA
7.14027804567,11.71890753,5.185877691,7.319810118,4.209457899,9.127737169,5.62884727533,8.463316998,5.722063796,6.360325315,8.309761823,5.985791427,BRCA
6.91298685167,11.58069917,5.777361355,7.808322499,4.936651187,10.96223109,5.34851970633,6.7390347675,5.520666802,6.810253901,9.540709807,5.890696716,BRCA
7.46054400933,11.77058762,5.76182462,8.045051277,4.842992979,11.18913904,5.45087253167,6.572423344,5.66903474,6.514442352,9.712381316,6.257911667,BRCA
7.161030027,12.07463999,5.477767371,7.506587513,5.467614719,10.57996904,5.33291500633,7.077503195,5.617365526,6.140886634,8.759589567,6.017928169,BRCA
7.29899473467,11.89968368,5.185679507,8.124252034,5.236886004,11.18170219,5.49075257967,7.2922706905,5.662640784,6.392794485,9.765178804,6.088635217,BRCA
7.618235163,11.75371412,5.377654117,7.53871493,5.587673458,7.975462708,5.58523821167,6.6321609555,4.686239521,6.190817922,10.0595882,5.54782863,BRCA
