@relation data

@attribute 7529 numeric
@attribute 1869 numeric
@attribute 5599 numeric
@attribute 596 numeric
@attribute 637 numeric
@attribute 7027 numeric
@attribute 140735 numeric
@attribute 207 numeric
@attribute 5533 numeric
@attribute 90427 numeric
@attribute 8655 numeric
@attribute 5366 numeric
@attribute 5534 numeric
@attribute 27113 numeric
@attribute 572 numeric
@attribute 10018 numeric
@attribute Class {Control,BRCA}

@data
11.115513174,5.763286242,5.939777752,8.4944607845,7.03937931067,10.489828235,10.12277013,9.746089281,9.584314798,6.17784196225,13.079535225,5.974007269,11.95847307,5.495864018,7.546352606,5.87108590033,Control
10.8888014215,6.058322584,5.0886580415,7.97569312475,7.36277768733,10.46698639,9.569955799,9.68028616833,9.028818534,6.14013397325,12.884656825,5.6670639275,11.93616504,4.970176368,7.48196166867,5.827033654,BRCA
11.252028628,6.031886566,5.6701097255,7.84053328475,7.39390802233,10.89809876,9.825825817,9.69256516467,8.789730168,6.44566678025,12.742809565,5.853894957,11.74088764,5.96272903,7.496409352,5.72023499933,BRCA
9.6891460585,5.460424154,5.7758281875,7.5957045875,7.22347936333,10.14224707,9.968526809,9.98949733167,8.74769044,5.8614563155,12.83089628,6.308415087,11.09993968,6.421312202,7.166098701,6.192824595,Control
11.277560598,6.053008806,5.704258658,7.8450723755,7.344893544,10.17761519,9.654023346,9.506100771,9.157246578,6.172898124,12.77985194,4.891742469,11.83833739,6.09909068,7.33013335533,5.97099375467,BRCA
10.678516145,5.770572224,6.517858181,7.89616385625,7.41519809933,10.807258755,9.65912677,9.688092646,9.836169177,5.9301076615,12.839423155,5.7097357945,12.08138533,5.594855484,6.96976629,5.793631731,BRCA
10.2755669945,6.146803484,5.6011167705,7.264331835,6.55666256233,10.526885685,10.04754695,10.0480993307,7.747456426,6.1131789395,12.929299285,6.111376449,11.2413041,6.464509503,6.54175895867,5.92888653467,BRCA
11.313560577,5.920180882,5.401013329,8.05261194825,7.116277725,10.77234512,9.335111797,9.436876068,9.508320259,5.975384905,13.397261375,5.583777837,11.67233485,5.069327579,7.84441516067,6.28299683,Control
10.898757498,5.598879718,5.8779809975,7.87109163775,7.61039616467,10.885151175,9.821032966,9.58057105933,9.212004536,6.21218705125,13.03210758,6.344244342,11.67233485,5.69321599,7.80894971567,5.86033894467,BRCA
10.8706706855,5.672857555,5.5839936855,8.23267903825,6.96601306267,9.9169571465,9.664892169,9.75364579767,9.015945424,6.5363418545,12.984912665,5.919385176,11.71789713,5.767794645,7.79374473733,5.494062488,BRCA
10.689313351,6.357820835,5.9065229025,7.66150020625,6.963748587,9.794661619,9.071644113,9.592833039,9.789998625,6.61479049875,13.2040306,5.8598119135,11.54965727,5.628781795,8.04104994467,5.47006965267,BRCA
11.1506836145,5.853877943,5.767601547,7.69919135975,7.32208299633,10.79646675,9.65934534,9.66262953467,9.291228915,5.89743649225,13.078208025,5.60110425,11.73142947,4.95444207,7.56627437633,5.99002355267,Control
10.921528441,5.687208569,6.1670985755,8.09596774125,6.91536080067,10.63857576,9.874282541,9.935713008,9.562295439,5.70482616825,13.18400813,5.429342029,11.8233355,5.532793245,7.59129591867,5.81401973733,Control
10.7254236375,6.099827094,5.967633391,8.2876995905,6.671794109,11.152632775,9.600089973,10.2127518167,10.13925432,6.2319390305,13.21436922,5.263485931,10.92879244,5.892094228,7.66188804867,5.68293947267,BRCA
10.2594135915,5.927310565,5.329465727,7.76711974975,7.95391026267,11.52254988,8.157727298,10.3303371883,9.726252704,6.0353315015,12.47077998,5.0004128385,11.9029781,6.026031625,7.66703628367,5.36818979433,BRCA
10.5808051515,6.0664182,5.656097949,7.94296329425,7.15183151733,10.877554945,9.306267438,10.0295226957,9.678499404,6.64304270275,13.014826665,5.423334422,11.4461297,5.837698095,8.02569258867,5.72181484,BRCA
10.4220281465,6.240701309,6.071716146,8.49738614725,7.28907497567,11.10197649,9.984810456,10.1231177773,10.00443156,6.6021505285,13.00878091,5.1057473415,10.69211442,5.730783436,7.95110622133,5.801395345,BRCA
10.774455608,6.12918576,6.259376137,8.0343733815,7.62046501267,11.244230505,9.480518156,10.182290716,9.577046919,6.38152509725,13.20687084,5.170802094,10.78663743,5.980317403,7.89435356167,5.89333860433,BRCA
10.6742105895,6.065072081,6.1648761405,8.36146716375,7.44773841,11.353999045,9.430390412,10.3257906717,9.812915765,6.6063605855,13.250110255,5.0131917555,10.70365297,5.803040518,8.071594068,5.96190797033,BRCA
9.266249858,5.901899413,5.593235253,6.96857569025,6.86771027567,10.4543565965,9.946665485,10.2867156497,10.43684194,5.846138596,13.201468475,5.2467867805,9.868745837,5.657076342,8.530428344,5.422355186,BRCA
