@relation data

@attribute id string
@attribute 100 numeric
@attribute 115650 numeric
@attribute 23495 numeric
@attribute 29760 numeric
@attribute 29851 numeric
@attribute 326 numeric
@attribute 3543 numeric
@attribute 3561 numeric
@attribute 3575 numeric
@attribute 3718 numeric
@attribute 3932 numeric
@attribute 4261 numeric
@attribute 57379 numeric
@attribute 5788 numeric
@attribute 5896 numeric
@attribute 5897 numeric
@attribute 5993 numeric
@attribute 5994 numeric
@attribute 64421 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 695 numeric
@attribute 7374 numeric
@attribute 7535 numeric
@attribute 8625 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute 926 numeric
@attribute 930 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute 973 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2029862162,-0.0844087910,-0.1926734516,0.0960513854,-0.1226061891,-0.1245304914,-0.0837816762,-0.1042894628,-0.1501764774,-0.1623839847,-0.0882698743,-0.1057172362,-0.1621193989,-0.1653921105,-0.0425584170,-0.0962727744,1.2133226274,0.4089852928,1.0630936703,1.0794833005,0.6327117811,-0.1016100206,2.3862552345,-0.1390153169,0.5124300121,-0.0947839043,-0.2453502594,-0.1204670775,-0.0480929209,-0.1294551434,-0.0663593947,-0.0538285408,-0.1593005250,-0.0559812225,BRCA
GSM480985,0.0566766260,-0.1461211635,-0.0929708654,0.1697665591,-0.1584184782,-0.1252262974,-0.1013091492,-0.1839557208,-0.0749769324,-0.0271074642,-0.1044245821,-0.0892143797,-0.1293691533,-0.1566653691,0.3364420917,-0.1091373864,1.3116177902,0.3878419484,0.9084343015,1.4393866136,0.3256542231,-0.1003832841,2.1456963123,-0.1548241565,0.4830309108,-0.0976470362,-0.1420515836,-0.0646950120,-0.0884987430,-0.1462289999,-0.0869951070,0.0384253590,-0.1639282239,-0.0706095854,BRCA
GSM480986,0.3610752333,-0.0608420551,-0.0136725793,0.1979327176,-0.1062178236,-0.1977038476,-0.1160070918,-0.1630047210,-0.0672236360,-0.1311157038,-0.1338326670,-0.0682876390,-0.1332153478,-0.1054329170,0.3265389069,-0.0975396694,1.5782780388,0.2413423070,0.8714729448,1.4265306740,0.5392768257,-0.0526870978,2.2303319796,-0.1482777453,0.5215375946,-0.1025164721,-0.1836532933,-0.0579067368,-0.0300618196,-0.0785622794,-0.1053522054,-0.0640416026,-0.1522055960,-0.0584273826,BRCA
GSM480987,0.3873808382,0.0772478739,-0.0330634059,-0.0995336424,-0.1659948326,-0.1855999509,-0.1227110835,-0.0942762610,-0.0154566823,-0.1391814571,-0.0881993032,-0.0641573651,-0.1589806183,-0.1104806915,0.2558351032,-0.1119565016,1.4693110358,0.2664730561,0.7797702928,1.1407036446,0.3714142816,-0.0333157243,2.4449514897,-0.1381325973,0.2989096445,-0.0586565112,-0.1135724699,-0.1082901696,-0.0132302226,-0.0993839056,-0.1145178413,0.0094975195,-0.1375176070,-0.0483330181,BRCA
GSM480988,0.4077686681,0.0286500944,-0.0392880612,0.1944332570,-0.0643336254,-0.1235946124,-0.1295529542,-0.0929039575,-0.0279751949,-0.1040596990,-0.1169642382,-0.0311951002,-0.1445113806,-0.1545460956,0.0550303501,-0.0584105061,1.6903656129,0.3992458859,0.8068555742,1.7345908060,0.4068267665,0.0189469970,1.8667468577,-0.1195039996,0.2341585179,-0.1690102578,-0.0861505206,-0.0813145423,-0.1150906629,-0.0891134516,0.0090365910,-0.0275243978,-0.0947629332,-0.0449939878,BRCA
GSM480989,0.3799263072,-0.0602929034,-0.0849618261,0.1875952569,-0.1843729344,-0.1847677924,-0.0394272377,-0.1485831255,-0.0693782016,-0.1013309268,-0.1489578907,-0.0396731464,-0.1292080501,-0.1792231008,0.1136214247,-0.1367355343,1.4498804947,0.1423048574,0.4189445445,1.6393108814,0.3937741132,0.0206640526,2.3468353747,-0.1969966111,0.5993849543,-0.1072041952,-0.2747554749,-0.0625123944,-0.1193337496,-0.0522587583,-0.0339797231,0.0307232283,-0.1816061430,-0.0383135325,BRCA
GSM480990,0.6787962116,0.0045250034,-0.0974238057,0.0294958527,-0.1364915050,-0.1358451330,-0.0600147902,-0.0746547920,-0.1132619389,-0.1152098271,-0.1211649052,-0.1339479469,-0.1061717690,-0.1299618400,0.1861711919,-0.0385810809,1.6092557097,0.0202610471,0.5563962726,1.6628698000,0.3717573312,-0.0075551886,2.2085848151,-0.1625582928,0.4528877960,0.0162873660,-0.0756518555,-0.0763895354,-0.0524672205,-0.0772161086,-0.0823874113,-0.0896845966,-0.1055990883,0.0077924779,Control
GSM480991,0.5738407641,-0.0098688048,0.0061335974,0.2496449626,-0.1129152680,-0.1106097674,-0.1064862720,-0.0875051967,-0.0201839274,-0.1306347673,-0.0983536802,-0.0853008362,-0.1433113618,-0.1069804765,0.3577724761,-0.1023773736,1.5547995896,0.1299209389,0.4397178099,1.8520574570,0.5574121033,-0.0544032358,2.0951305405,-0.1602240545,0.5110147574,-0.0287864372,-0.1731978334,-0.0782935824,-0.0360897136,-0.0783442961,-0.1017688297,-0.0468050021,-0.1121194788,-0.0506265169,Control
GSM480992,0.8002906191,0.0126446696,-0.0452553809,0.3783890149,-0.0990664511,-0.1340106146,-0.0823153970,-0.0790910433,-0.1279029915,-0.1538734750,-0.1135908183,-0.0442688729,-0.1118634563,-0.1197716071,0.0455115670,-0.0668315262,1.4332472622,0.0306079235,0.4676529239,1.6524087339,0.4947423692,-0.0302590407,2.2599484771,-0.1598194368,0.5441206414,-0.1138536607,-0.1843718206,-0.0207560157,-0.0394278675,-0.0389066301,-0.0275508091,-0.0313747032,-0.1507984696,-0.0131432286,Control
GSM480993,0.5246308877,-0.0634532706,-0.0993354684,0.1976193741,-0.1608401656,-0.1815417515,-0.1197626540,-0.1245574295,-0.0817704374,-0.1766539115,-0.0451837614,-0.0527511586,-0.1370192706,-0.1061867289,0.0632533565,-0.1128567296,1.5998766628,0.2930559434,0.8939525783,1.6326931603,0.6116601538,-0.0557189019,2.5475247651,-0.1856701243,0.5030157463,-0.0829404122,-0.1479692379,-0.0625347915,-0.0681744929,-0.0773493846,-0.1360782200,0.0125217407,-0.1587878019,-0.0208710088,Control
