@relation data

@attribute id string
@attribute 125061 numeric
@attribute 132158 numeric
@attribute 1431 numeric
@attribute 283871 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4190 numeric
@attribute 4191 numeric
@attribute 4594 numeric
@attribute 48 numeric
@attribute 50 numeric
@attribute 5095 numeric
@attribute 5096 numeric
@attribute 51179 numeric
@attribute 54363 numeric
@attribute 81888 numeric
@attribute 84693 numeric
@attribute 9380 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2015,0.5437,0.9256,0.7947,0.7569,0.5342,0.9397,1.46,0.8089,0.739,0.7504,0.2639,0.8471,-0.0677,-0.1707,0.2375,0.4552,0.6891,Control
A02,0.1444,0.4318,0.7394,0.6747,0.479,0.4143,0.7659,1.4721,0.5893,0.5788,0.5849,0.1311,0.7276,-0.0158,-0.1716,0.1966,0.2194,0.5209,Control
A03,0.2614,0.4629,0.9819,0.7508,0.6671,0.5772,0.8623,1.5123,0.6348,0.641,0.7883,0.1776,0.9422,-0.0552,-0.2057,0.129,0.2986,0.95,Control
A04,0.175,0.5133,0.7899,0.6984,0.3765,0.4649,0.8784,1.6119,0.7655,0.5598,0.6155,0.1362,0.8482,-0.0259,-0.1278,0.2751,0.2691,0.7635,Control
A05,0.3531,0.5607,0.8236,0.7751,0.5874,0.6167,0.8272,1.6987,0.7133,0.7869,0.7337,0.2299,1.0209,-0.0916,-0.1205,0.3293,0.3255,0.8126,Control
A06,0.2737,0.4497,0.865,0.6497,0.4733,0.4916,0.7469,1.4874,0.6486,0.6992,0.6452,0.1606,0.9519,-0.0558,-0.147,0.1749,0.2973,0.8624,Control
A07,0.2299,0.5259,0.8348,0.6451,0.488,0.5129,0.811,1.5043,0.8835,0.7899,0.6091,0.316,0.8718,-0.07,-0.1906,0.2032,0.3821,0.6636,Control
A08,0.1507,0.4974,0.9778,0.657,0.5553,0.4537,0.8688,1.414,0.7279,0.7104,0.6197,0.3999,0.6738,-0.1051,-0.1544,0.1882,0.3783,0.5946,Control
A09,0.2211,0.3896,0.8071,0.6357,0.5565,0.4324,0.7176,1.4824,0.6669,0.6396,0.6004,0.2869,0.8067,-0.0745,-0.1681,0.2732,0.2387,0.832,Control
A10,0.288,0.4892,0.7993,0.6199,0.5883,0.4576,0.8057,1.5538,0.9399,0.708,0.6126,0.3369,0.8586,-0.1025,-0.1134,0.1881,0.314,0.7445,Control
A11,0.1627,0.2671,0.7133,0.5314,0.4769,0.2889,0.6428,1.2276,0.6219,0.7002,0.5423,0.2698,0.6303,-0.0132,-0.2009,0.1245,0.1499,0.6293,Control
