@relation data

@attribute id string
@attribute 10170 numeric
@attribute 10720 numeric
@attribute 10941 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 145226 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1549 numeric
@attribute 1553 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 157506 numeric
@attribute 1579 numeric
@attribute 158835 numeric
@attribute 1592 numeric
@attribute 216 numeric
@attribute 284541 numeric
@attribute 340665 numeric
@attribute 50700 numeric
@attribute 51109 numeric
@attribute 53630 numeric
@attribute 54490 numeric
@attribute 54884 numeric
@attribute 56603 numeric
@attribute 5959 numeric
@attribute 6121 numeric
@attribute 64816 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 8228 numeric
@attribute 8608 numeric
@attribute 8694 numeric
@attribute 8854 numeric
@attribute 9227 numeric
@attribute 9249 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.312,-0.0381,-0.0269,-0.1149,-0.3105,-0.099,1.057,-0.1649,-0.1386,0.0614,-0.1508,0.1248,0.0839,0.2588,-0.3201,-0.0633,-0.0826,-0.0532,-0.0985,0.2386,-0.2462,-0.2121,-0.1613,1.0686,-0.1921,-0.182,0.0211,1.4031,-0.0114,-0.2281,0.8445,-0.0321,0.4433,-0.0876,-0.1217,-0.1281,-0.1272,0.1196,0.2355,-0.1194,0.4424,-0.0817,0.6909,-0.0011,-0.1058,0.595,Control
A02,0.5544,-0.341,-0.001,-0.133,-0.0583,0.076,0.8359,-0.1561,-0.0857,-0.0036,-0.0413,0.089,0.3002,0.278,-0.3384,-0.131,-0.1059,-0.1096,-0.1293,0.2225,-0.1877,-0.1902,-0.3238,1.3772,-0.0686,-0.1585,0.0021,1.15,0.0108,-0.0408,0.8423,0.0912,0.1586,-0.055,-0.0747,-0.0795,0.0103,0.0539,0.1892,-0.197,0.4431,-0.1095,0.6472,-0.0145,-0.0045,0.395,Control
A03,0.4309,-0.1262,0.041,-0.0419,-0.3105,-0.0849,0.8778,-0.1823,-0.0275,0.0238,-0.0766,0.2158,0.1092,0.3328,-0.2826,0.0078,-0.1397,-0.1015,-0.1963,0.3842,-0.1947,-0.2503,-0.1564,1.4644,-0.2339,-0.1475,0.1465,1.2907,-0.0635,-0.2341,0.9857,0.0984,0.4261,-0.1008,-0.1227,-0.1621,-0.0926,-0.1091,0.4179,-0.0852,0.4082,-0.0651,0.7138,-0.039,-0.0597,0.3682,Control
A04,0.2335,-0.286,-0.0339,-0.1012,-0.0629,-0.0375,0.8537,-0.0928,-0.1383,0.0328,-0.2146,0.086,-0.0282,0.1597,-0.1607,-0.0399,-0.1317,-0.1508,-0.1084,0.1915,-0.2058,-0.1404,-0.1348,0.8063,-0.214,-0.0285,0.0609,1.1933,-0.0275,-0.0283,0.8366,0.119,0.1674,-0.0879,-0.1,-0.081,-0.0193,0.0505,0.2655,-0.0556,0.4459,-0.1173,0.6939,-0.0771,-0.0091,0.4997,Control
A05,0.4814,-0.192,0.0307,-0.0786,-0.256,-0.0563,0.806,-0.0762,-0.1353,-0.0285,-0.1199,0.111,0.0096,0.2808,-0.0757,0.0355,-0.1588,-0.0332,-0.0635,0.3312,-0.19,-0.1465,-0.1518,1.5282,-0.1424,-0.091,0.0721,1.4462,-0.0548,-0.0193,0.9539,0.0861,0.2728,-0.0024,-0.0598,-0.1399,-0.0107,0.0157,-0.0451,-0.0623,0.6701,-0.1065,0.8287,-0.0225,-0.0498,0.3887,Control
A06,0.258,-0.2005,0.0349,-0.1225,-0.2184,-0.0192,0.7795,-0.1283,-0.0952,0.0714,-0.1225,0.0483,0.0826,0.2646,-0.191,0.0057,-0.0791,-0.1056,-0.1571,0.2584,-0.1119,-0.1641,-0.2442,1.5639,-0.111,-0.2848,0.0592,1.1853,-0.0945,-0.072,0.8784,0.1262,0.3172,-0.1029,-0.0649,-0.163,-0.1307,-0.0041,0.2703,-0.0843,0.5187,-0.0517,0.6754,-0.051,-0.0669,0.4982,Control
A07,0.4704,-0.1164,0.005,-0.1041,-0.3127,0.0403,0.8901,-0.111,-0.0851,-0.0255,-0.1685,0.199,0.1702,0.3432,-0.2012,-0.061,-0.1044,-0.1125,-0.1223,0.2903,-0.1353,-0.1743,-0.2227,1.3549,-0.1171,-0.1777,0.0289,1.3348,-0.1404,-0.114,0.923,0.0854,0.3567,-0.0465,-0.126,-0.1088,-0.123,-0.0062,0.2776,-0.0571,0.4331,-0.1137,0.7218,-0.0966,-0.0138,0.5383,Control
A08,0.225,-0.1805,0.1234,-0.1217,-0.1747,-0.0594,1.0795,-0.1577,-0.086,0.0344,-0.1142,0.1609,0.2293,0.3389,-0.2559,-0.1122,-0.1129,-0.1375,-0.1312,0.2234,-0.2069,-0.1943,-0.2958,0.7734,-0.2554,-0.2368,0.0669,1.1688,-0.072,-0.088,0.7053,-0.0175,0.3887,-0.0651,-0.1234,-0.2137,-0.08,-0.1188,0.077,-0.0889,0.3547,0.0139,0.5359,-0.0649,-0.0538,0.7635,Control
A09,0.1444,-0.2307,-0.0178,-0.1266,-0.2049,-0.0385,0.9151,-0.09,-0.1581,0.0664,-0.1604,0.0697,-0.0244,0.2886,-0.0925,-0.0589,-0.1162,-0.052,-0.0897,0.2069,-0.0846,-0.2038,-0.1544,0.9462,-0.1095,-0.1651,0.0385,1.2777,-0.1318,-0.053,0.7714,0.1032,0.2067,0.0079,-0.0708,-0.1553,0.0099,-0.0242,0.0463,-0.1579,0.4811,-0.0457,0.6338,-0.0869,-0.0336,0.4545,Control
A10,0.3928,-0.2559,-0.0085,-0.0857,-0.1337,-0.0098,1.011,-0.1022,-0.1168,0.0649,-0.1618,0.0632,-0.0459,0.2194,-0.2031,-0.146,-0.1154,-0.0839,-0.0999,0.2718,-0.1496,-0.1364,-0.1687,1.2413,-0.1992,-0.1003,-0.046,1.4076,-0.0509,-0.1183,0.9063,0.04,0.3737,-0.074,-0.0513,-0.1063,-0.0522,-0.0193,0.1419,-0.152,0.3894,-0.0873,0.6412,-0.074,-0.0885,0.3572,Control
