@relation data

@attribute id string
@attribute 2023 numeric
@attribute 2026 numeric
@attribute 2027 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 2597 numeric
@attribute 26330 numeric
@attribute 2821 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5224 numeric
@attribute 5230 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 7167 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.2446158655,3.0063330232,-0.0688791700,3.7439354659,-0.1213431976,1.1801962224,4.2395171323,-0.2130206191,1.2379209502,-0.1723395384,0.0490951765,3.7742522559,0.7176965202,1.0823069131,1.4175004923,2.7037997379,-0.1584714369,2.9947522960,0.0799311028,0.9830085316,1.1364257430,BRCA
GSM481003,1.3361429164,3.2006788999,-0.0743957836,3.8466326595,-0.0852894379,0.9142544966,4.1421803630,-0.1171854301,1.1845423117,-0.1194550618,0.0818683739,4.1190387937,1.0702101433,1.2532150570,1.4906090684,3.2847887412,-0.0315922061,2.8807207183,0.1048826503,0.8784107505,1.3393473625,BRCA
GSM481004,1.1688094231,3.1077027020,-0.0451536228,3.8100233377,-0.1084181321,1.4289560781,3.6309192973,-0.0971162046,1.1849435592,-0.1240701825,0.1522282135,3.9233827854,0.9813701828,1.2382617054,1.9411259219,3.2274260256,-0.0550624271,2.9996600639,0.0306983874,0.8990043088,1.4919782039,BRCA
GSM481005,1.2296441194,3.1770806314,-0.0330508954,3.6244196595,-0.0940998203,1.4989181689,4.0039327147,-0.1381652882,1.2152339223,-0.1915832176,0.2434471582,3.8167877198,1.0564373018,1.2943529768,1.6618498339,2.9228360122,-0.0833637314,2.9406571849,0.0806566990,0.8209516548,1.2301818160,BRCA
GSM481006,1.3114451378,3.0143291355,-0.0936758676,3.7386488616,-0.1227635125,0.8412560108,4.1958898700,-0.0555985571,1.2336561511,-0.1506344601,0.1360556125,3.6611145337,0.9287644151,0.9516619654,1.7662516459,2.3638884226,-0.0657793330,2.9544162478,0.1733284795,0.8438108891,1.1101613431,BRCA
GSM481007,1.2689040696,2.6904140412,-0.0443925697,3.8221343160,-0.0612940161,0.6855242019,3.8619840940,-0.1741896677,1.3128262030,-0.1357761151,0.1077033355,3.3061023553,0.4104608606,1.0567843064,1.7821026965,1.8040965266,0.0234551020,1.9015418373,0.0768746610,0.7635406797,1.0304328779,BRCA
GSM481008,1.1254318941,3.4427632094,-0.0644170511,3.9057635964,-0.0655342964,1.2662709884,3.6773881910,-0.2068150789,1.2561126149,-0.1597456493,-0.0419566756,3.6975797547,0.9493794161,1.2752336439,1.7070318422,2.8109640281,-0.1279076139,2.3137857928,0.0299265512,0.9598550109,1.4663652630,Control
GSM481009,0.9583234476,2.1312950478,-0.1941895463,3.7113603654,-0.1742547689,0.2463869147,4.6684551240,-0.3016666528,0.9696902789,-0.1940949369,-0.0059709582,3.9414889548,0.3523311566,0.5635341403,1.4724833275,1.5926338021,-0.4125341031,2.8468914520,-0.0059484150,0.6411484362,0.9264877308,Control
GSM481010,1.3910238047,3.3903121501,-0.0711687702,3.5709333419,-0.1164940295,1.4830513462,4.0522372723,-0.1411789771,1.1229166403,-0.1039919637,0.1197506439,3.5923122566,1.0979320507,1.3660714698,1.4021478108,2.9758407409,-0.0968585945,3.1561228905,-0.0186438779,0.9408905428,1.3682985414,Control
GSM481011,1.2007864261,2.8266256005,-0.0684495198,4.3113166690,-0.0697058342,1.0850995514,4.7205428280,-0.2161459271,1.1692394515,-0.1934652257,-0.0367092613,3.9995541836,0.7410807876,1.3514226272,1.4261212981,3.3334842257,-0.0664419039,2.2715326601,0.1130411916,0.8228451828,1.3250114165,Control
GSM481012,1.1437743637,1.9214462209,-0.1117560176,3.4929956495,-0.1013643248,0.9427403114,3.7863903837,-0.1932756016,1.0223256774,-0.1170080169,0.0582806818,3.2269243664,0.3779936241,0.9690264365,1.7529846728,2.4467694892,-0.1050435656,2.4014170644,0.0518952375,0.9241484572,1.0759076206,Control
GSM481013,1.3800269601,2.9496122299,0.0633462299,4.1903992292,-0.1103054614,0.8141549229,4.2982137997,-0.1241303250,1.4705403469,-0.0987022577,0.0143259411,3.7921069992,1.0240448529,1.0829856203,1.5698448269,2.9396538469,-0.1227408480,2.2842738223,-0.0081052270,1.0483802954,1.8608707339,Control
GSM481014,0.8490631963,2.8044556230,-0.1150599967,3.5569478570,-0.0754489950,0.6487148751,3.2862179277,-0.1683048948,1.3147442547,-0.1541551757,0.1950995606,3.0718092523,0.5507327497,0.8285442013,1.5018981995,1.6017006173,-0.0757532447,1.9386208023,0.0606235616,0.8249128869,1.5611608699,BRCA
GSM481015,1.1023362852,1.4250354505,-0.1097990817,3.5717820525,-0.1466836927,0.7709684970,3.9771457513,-0.1747534900,0.9860004927,-0.1638628827,0.0205636903,3.6149840620,0.8029074086,1.0431601632,1.7666265816,1.6166947020,-0.0530069921,2.2133329863,0.0551739187,0.7810215566,1.4272977189,BRCA
GSM481016,1.1775633854,2.9066613615,-0.0370410336,3.5762070715,-0.0974732374,1.2781799767,3.9529814720,-0.1682870714,1.2279272933,-0.1737957239,0.0209806875,3.6530275874,0.8077750806,0.9874952055,1.8479962871,2.6728165679,-0.1747854487,3.1293565252,-0.0512481154,0.7943037655,1.4460458236,BRCA
GSM481017,1.1105851742,2.7966879456,-0.0683857922,2.7959401309,-0.1068470028,0.7497808767,3.6089836757,-0.1858805634,0.8926358364,-0.1473975739,0.2628297454,3.3706751133,0.7743033609,0.6607492260,1.5142061710,2.2533794774,-0.1505278862,2.8913959860,0.0351835095,0.7361222973,0.9848467620,BRCA
GSM481018,1.2370148069,1.9570634290,-0.0985950659,3.5414227249,-0.0638484775,0.3515109164,4.0454212827,-0.2578474149,1.1823324985,-0.2111847197,0.0741705713,3.0892690288,0.3880798786,0.9419643980,1.6937522366,2.3273080189,-0.2039409526,2.4768459011,-0.0436664803,0.7695744555,1.6698912791,BRCA
GSM481019,1.2766850450,2.5383560806,-0.1236518770,3.5430198014,-0.0862291392,0.4420965040,3.9530036450,-0.1185583949,1.1287435159,-0.1880374396,0.0495594103,3.3794491556,0.9324815937,1.1315600399,1.6038179324,2.8580264251,-0.0418221829,2.6049273530,-0.0292417960,1.0249526725,1.7424943000,BRCA
