@relation data

@attribute id string
@attribute 55630 numeric
@attribute 29986 numeric
@attribute 7922 numeric
@attribute 64116 numeric
@attribute 23516 numeric
@attribute 27173 numeric
@attribute 29985 numeric
@attribute 57181 numeric
@attribute 25800 numeric
@attribute 283375 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.1544,-0.0388,0.8772,0.7132,0.0368,0.5678,0.6248,1.1634,1.4403,0.0336,Control
A02,0.2302,-0.0397,0.7122,0.5006,0.0584,0.5392,0.42,0.8578,1.2679,0.0262,Control
A03,0.1758,-0.0674,0.8992,0.5471,0.077,0.6886,0.6466,0.9006,1.4396,0.0337,Control
A04,0.2547,-0.0423,0.7717,0.7003,0.082,0.6096,0.5794,0.8738,1.1595,0.0529,Control
A05,0.2605,-0.0925,1.018,0.6106,0.0743,0.8086,0.8723,0.9053,1.4,0.0211,Control
A06,0.1355,-0.0144,0.8736,0.5495,0.0526,0.5616,0.5398,0.8503,1.4116,0.0028,Control
A07,0.2431,-0.1443,0.9452,0.6838,0.049,0.6586,0.5521,1.1207,1.4142,-0.0214,Control
A08,0.1839,-0.0117,0.665,0.7014,0.004,0.4085,0.3631,1.1009,1.1443,0.0107,Control
A09,0.2003,-0.0321,0.7803,0.651,0.0565,0.5685,0.6834,0.932,1.3555,0.0108,Control
A10,0.259,-0.0107,0.6899,0.7142,0.065,0.5579,0.6698,1.0551,1.2926,0.074,Control
A11,0.1837,0.0113,0.5977,0.3577,-0.0102,0.3341,0.5433,0.6916,1.364,0.0171,Control
A12,0.1389,0.0106,0.5506,0.4157,0.0975,0.4212,0.3874,0.5733,0.9283,0.027,Control
B01,-0.0493,0.097,0.6429,0.5347,0.038,0.3198,0.2964,1.0137,1.1996,-0.0517,Control
B02,0.247,-0.0475,1.0139,0.637,0.0808,0.7488,0.6128,1.0152,1.4027,0.0426,Control
B03,0.1721,0.0684,0.8448,0.7327,0.0307,0.5132,0.3748,1.043,1.3119,9e-04,BRCACancer
B04,0.1786,0.0213,0.5623,0.4894,0.0174,0.3208,0.3563,1.1371,0.8447,-0.0547,BRCACancer
B05,0.1191,-0.0886,0.6278,0.4521,0.0262,0.28,0.4647,0.6794,1.2274,-0.0399,BRCACancer
B06,-0.1049,0.1789,0.5401,0.3514,-0.144,0.0845,0.0816,0.7617,0.8838,-0.1551,BRCACancer
B07,0.2066,-0.0178,0.9988,0.6074,0.0648,0.6031,0.4822,1.1671,1.3348,0.0557,BRCACancer
B08,0.3,0.029,0.743,0.5343,-0.0491,0.5728,0.6939,0.8235,1.4121,0.0432,Control
B09,0.1636,-0.1437,0.5217,0.4348,-0.0704,0.1747,0.3457,0.8763,0.6654,0.045,Control
B10,0.1641,-0.0648,0.6875,0.5249,0.018,0.3181,0.2498,0.8171,0.9797,0.0354,Control
B11,0.1918,-0.0603,0.684,0.5109,0.0094,0.5389,0.625,0.7436,1.1763,0.0752,Control
B12,0.1034,-0.1028,0.2946,0.2697,-0.0767,0.2177,0.1352,0.6686,0.333,0.0513,Control
C01,0.2161,-0.0158,0.9789,0.5131,0.0281,0.6375,0.7145,0.8612,1.2514,0.0759,BRCACancer
C02,0.3008,-0.1053,0.9579,0.6448,0.0836,0.7082,0.8344,0.9036,1.167,0.0323,BRCACancer
C03,0.2119,-0.1753,1.0984,0.5788,0.0942,0.809,0.7827,0.9371,1.2387,0.0809,BRCACancer
C04,0.3146,-0.0344,0.3459,0.2446,0.0524,0.2558,0.635,0.4066,0.7904,0.1164,Control
C05,0.3129,-0.0083,0.4867,0.3059,0.0063,0.3361,0.476,0.4936,0.8129,0.07,BRCACancer
C06,0.2705,0.1074,0.185,-0.0042,-0.1113,0.0379,0.3336,0.0616,0.1617,0.138,Control
C07,0.2561,-0.1612,0.6786,0.4342,0.069,0.4947,0.5504,0.6806,0.9866,0.0986,Control
C08,0.3016,-0.0805,0.7796,0.5479,0.039,0.5475,0.7767,0.7651,1.2257,0.0526,Control
C09,0.2929,-0.0844,0.767,0.4788,0.0306,0.5832,0.6263,0.6827,0.9631,0.0714,Control
C10,0.31,-0.1038,0.8852,0.5794,0.1263,0.6597,0.6036,0.762,0.893,0.0613,BRCACancer
C11,0.2899,-0.0859,0.7945,0.4487,0.0276,0.5994,0.8261,0.7143,1.17,0.1249,Control
C12,0.3058,-0.1122,0.3708,0.32,-0.0464,0.22,0.701,0.4703,0.6196,0.0153,BRCACancer
D01,0.1323,0.0046,0.5032,0.3445,-0.1362,0.2945,0.4053,0.8366,0.6515,0.0084,BRCACancer
D02,0.2796,-0.0282,0.6269,0.5171,0.0043,0.4908,0.8525,0.759,0.9776,0.0831,BRCACancer
D03,0.3015,-0.0225,0.6267,0.4282,0.0244,0.4888,0.8838,0.6893,0.8454,0.0444,BRCACancer
D04,0.2275,-0.0873,0.5802,0.5598,0.0094,0.6009,0.6529,0.7204,1.026,0.0791,BRCACancer
D05,0.2527,-0.0951,0.8124,0.4745,0.0892,0.6874,0.7649,0.7036,0.9675,0.049,BRCACancer
D06,0.3139,0.0119,0.9678,0.5087,0.0791,0.6306,0.8219,0.8867,1.2795,0.0443,BRCACancer
D07,0.2895,-0.0232,0.844,0.4807,0.0101,0.5618,0.6218,0.7857,1.1747,0.1174,Control
D08,0.2677,0.024,0.6318,0.4321,-0.0189,0.4451,0.4876,0.5008,0.7898,0.037,Control
D09,0.2967,-0.1247,0.7627,0.5701,0.052,0.5649,0.7935,0.7635,1.0728,0.0045,Control
D10,0.2878,-0.0538,0.5378,0.4151,-0.0122,0.431,0.7053,0.5254,1.2203,0.0778,Control
D11,0.1274,0.0492,0.3592,0.1316,-0.0512,0.1078,0.2403,0.2787,0.5935,0.0205,Control
D12,0.2479,0.0198,0.4787,0.3338,-0.0082,0.2881,0.543,0.4223,0.8834,0.0326,Control
E01,0.2155,0.1122,0.5592,0.4015,0.0475,0.4319,0.3047,0.6079,1.0028,0.006,BRCACancer
E02,0.2592,0.0232,0.8226,0.6244,0.1229,0.6261,0.7522,0.9143,1.1143,-0.0018,Control
E03,0.2851,-0.074,0.7268,0.4938,0.0723,0.5832,0.7786,0.6344,1.2702,0.0658,Control
E04,0.3525,0.0426,0.9719,0.6739,0.1209,0.7052,0.8737,0.9166,1.1265,0.0818,Control
E05,0.1625,-0.011,0.7403,0.5767,0.0176,0.4829,0.5491,0.8282,0.9617,-0.0101,Control
E06,0.0491,0.063,0.6097,0.257,-0.0378,0.4365,0.3885,0.4943,0.9312,-0.0024,BRCACancer
E07,0.2713,0.0035,0.8035,0.4914,-0.0301,0.599,0.7955,0.6906,0.9849,0.1026,BRCACancer
E08,0.275,-0.076,0.9112,0.4691,0.079,0.611,0.8044,0.8066,1.1582,0.0266,Control
E09,0.3085,-0.0169,0.6502,0.5719,0.0734,0.5616,0.8326,0.7183,1.1663,0.0457,BRCACancer
E10,0.1818,0.0668,0.9763,0.668,0.1079,0.6535,0.6639,0.9463,1.1866,0.0456,BRCACancer
