@relation data

@attribute id string
@attribute 1674 numeric
@attribute 1756 numeric
@attribute 4604 numeric
@attribute 4606 numeric
@attribute 4607 numeric
@attribute 4621 numeric
@attribute 4624 numeric
@attribute 4626 numeric
@attribute 4632 numeric
@attribute 4633 numeric
@attribute 4634 numeric
@attribute 4635 numeric
@attribute 4703 numeric
@attribute 7111 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7135 numeric
@attribute 7136 numeric
@attribute 7137 numeric
@attribute 7138 numeric
@attribute 7139 numeric
@attribute 7140 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 7273 numeric
@attribute 7431 numeric
@attribute 8557 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0366033118,0.0926344951,-0.0465158643,-0.0425752072,0.0954267250,0.0894242929,-0.1106427836,-0.0696427067,0.0189948269,-0.0346306446,-0.0422018011,0.0988303586,-0.1606402967,0.0592467047,-0.1929050590,-0.1044565234,-0.1454321966,-0.2140484345,-0.2817037447,-0.0745325526,-0.0373640609,0.0634880767,2.0058964459,2.0965081930,0.1876934682,0.8704683575,-0.0370833546,1.8511883441,-0.0373346264,-0.1123077593,-0.1734718121,BRCA
GSM481003,0.0257833249,0.0782184812,-0.0753692476,-0.1050578299,0.1137598665,-0.0288949419,-0.1152264946,-0.0067010758,0.0276223813,-0.2064045833,-0.0052184476,0.2324412106,-0.1809282189,1.3319010700,-0.1567237349,0.0333324248,-0.2334163008,-0.2203246504,-0.1398913036,0.0251848307,-0.0497935241,-0.1902450704,1.8216330755,1.8823292218,0.1077738088,0.5364155332,-0.0481398976,1.9095253022,0.0070598562,-0.0698178071,-0.1936960090,BRCA
GSM481004,0.0018205786,-0.0041883892,-0.0219885497,-0.1471267532,0.0015490428,0.0382582680,-0.1195739298,-0.0117527800,0.0320210856,-0.1264316804,-0.0984766243,0.0262449517,-0.0924018410,0.1823612877,-0.1830603182,-0.0755490523,-0.1802585794,-0.2216265936,-0.2003562524,-0.0928028381,-0.0117772139,0.0228407769,1.7456117184,2.0152580043,0.1809681581,0.3888771398,-0.0274542607,1.9445624376,-0.0042897100,-0.0699493475,-0.1124212400,BRCA
GSM481005,0.0431835025,0.1520357590,-0.0226618520,0.0944095747,0.0807203979,-0.0714705863,-0.1177327030,-0.0436367552,0.0017664354,-0.0353071872,-0.0018158518,0.6236887610,-0.0895809239,0.5050290691,-0.1841810540,-0.0323639620,-0.2345171216,-0.2622886534,-0.1416978199,-0.1240279227,-0.0497784793,-0.1571666846,1.9972313338,2.0659717647,0.0909094089,0.5063382720,-0.1064240407,1.7931292512,-0.0215506411,-0.0723469267,-0.0312545513,BRCA
GSM481006,0.0385776277,0.1318338818,-0.0571189586,0.0537032440,0.0880650056,-0.1465244720,-0.1652043663,-0.1221353604,-0.0613993919,-0.0282834456,-0.0688315976,0.2241065508,-0.0652213498,0.4256517103,-0.1779207783,-0.1716458786,-0.2909286427,-0.2477896645,-0.1718132419,-0.0248018100,0.1736368850,-0.0989422592,1.9622275889,1.9527245965,0.1048544829,0.8763581075,-0.0518710781,1.8244821452,-0.1006975894,-0.0484193605,-0.0279526840,BRCA
GSM481007,0.0207752793,0.0720172119,-0.0108517383,-0.0854800326,0.1234162139,0.0130496514,-0.1233260245,-0.0357257599,0.4219296796,0.0125250198,-0.0411338516,0.1912174343,-0.1286568458,1.5229939818,-0.1583602181,0.6705830827,-0.1592380123,-0.1834012495,-0.1922242663,-0.0308610869,0.4725695883,-0.1360302617,1.1174703227,1.6497917800,0.1016021202,0.3937770439,-0.0768903926,1.6272198587,-0.0812783841,-0.0557559649,-0.0461757071,BRCA
GSM481008,0.0549148670,-0.0285614191,-0.0031458699,-0.0762202540,0.1989524386,0.0062757101,-0.1444538933,-0.0190919920,0.0504371098,-0.0412420489,-0.0316129251,0.0936464284,-0.1191241130,0.8333291857,-0.1802421891,-0.1374569233,-0.1812656513,-0.2716530925,-0.2019308986,0.1062087579,-0.0847922103,-0.0891901682,1.3469035368,1.3734824926,0.1071969793,0.4322142100,-0.0534058843,1.7346359973,-0.0200303048,-0.0783606052,-0.1216230774,Control
GSM481009,-0.0953243020,0.1548373551,-0.1778092647,-0.1498913508,-0.2134487573,-0.1276760550,0.0773773430,-0.0656987866,0.1225709821,-0.0986701912,-0.2112748292,0.2157932384,-0.1498331733,0.0941938151,-0.2935967185,-0.1054184790,-0.3385657212,-0.4908245076,-0.3177116471,-0.1766678201,-0.1096050268,-0.2218506683,1.7189399035,1.4725465585,-0.0665365103,0.4369941966,-0.0390938626,1.7205758482,-0.1115799956,-0.2188257759,-0.1782847419,Control
GSM481010,-0.0095877340,0.1960669111,-0.0764162473,0.0994429963,0.0558582460,-0.0670669446,-0.0989655200,-0.0879136444,0.0202810620,-0.0379421383,-0.0498111679,0.3239773580,-0.0718168934,0.4130828694,-0.1244455325,0.0299253108,-0.1753219581,-0.1788407689,-0.1869938556,-0.0467026782,0.0800146034,-0.1233331339,1.6974285753,1.8215680954,0.1001644606,0.6591043846,-0.0962629490,1.6286984046,-0.1055196885,-0.0216113908,0.0050617743,Control
GSM481011,0.0390707609,0.0139650601,-0.0042017813,-0.0891356779,0.1066571780,-0.0733426153,-0.1606251726,-0.0177944611,0.1107890634,-0.0960780908,0.0703203686,0.0846153502,-0.1310696972,0.1085273719,-0.2152993251,-0.0764263843,-0.2073439433,-0.1418076707,-0.2196711627,-0.0679623239,-0.0544221627,-0.0410880893,1.8455640789,2.1389656277,0.1267975100,0.4322951708,-0.0408412502,1.9432999305,-0.0610513501,-0.0625966244,-0.1695629554,Control
GSM481012,0.0604564443,0.0872200134,0.0360834146,-0.0971078399,-0.1015706425,0.1188156274,-0.1625845404,-0.0644334086,-0.0838963266,-0.1032246650,-0.0465578438,0.0754474836,-0.1370530162,0.4986185966,-0.2103866784,-0.1811404531,-0.1970785891,-0.1622896814,-0.2372416761,0.0498085311,-0.0115842712,-0.0424524214,1.6656439199,1.7402792337,0.0914885161,0.5696798830,-0.0488933321,1.9058444355,-0.0389996929,-0.0516437997,-0.0949483442,Control
GSM481013,0.0124187674,0.0895699867,0.0071685643,-0.0675948389,0.1101937620,-0.1262930731,-0.0994846415,-0.0460528356,-0.0205431496,-0.0975070629,0.0239233468,0.1690567340,-0.0748971674,0.2779514801,-0.1233936479,-0.1078209819,-0.2259863856,-0.1648139535,-0.1584435974,0.0274616419,-0.0490149364,-0.0744270309,1.2349257620,1.4366957710,0.0981701260,0.5115703878,-0.0623031052,1.8303556432,0.0126352825,0.1612529692,-0.0667592726,Control
GSM481014,0.1192282199,0.1454991230,-0.0178723733,-0.1155959469,0.1081744227,-0.0439596113,-0.0527529661,-0.0245793322,0.0840439119,-0.0175795856,-0.0090874121,0.0734844150,-0.0640482819,0.3086926247,-0.1889878178,-0.0815341591,-0.2825693057,-0.2680517860,-0.2337593706,-0.0172765277,-0.0638587808,-0.0578226562,1.2759851835,0.9120447537,0.0481422927,0.3843262057,-0.0709884798,1.3592043461,-0.1388338644,-0.0742340703,-0.1377950050,BRCA
GSM481015,0.0523986388,-0.0268635173,-0.0351834293,-0.0849097777,0.1178567634,-0.0692142960,-0.1155627809,-0.0372340689,0.0179094401,-0.0712312428,0.1346005294,0.0779702587,-0.1282243112,0.2770596967,-0.1496497225,-0.1191016924,-0.2243181766,-0.2664349851,-0.2299276489,-0.0843811127,-0.0381279031,-0.0759169518,1.3758321700,1.6442633758,0.0310672781,0.6976028699,-0.0689040251,1.4146029341,-0.1064535537,-0.1104706530,-0.1554678715,BRCA
GSM481016,0.0454659274,0.0784655320,-0.0002675676,-0.1260699619,-0.0703941610,-0.0363434850,-0.0842663371,-0.0838128411,0.0545342326,-0.1092307376,-0.0148482501,0.1199454100,-0.1041215264,0.3476020766,-0.1609125314,-0.1366804208,-0.2119319877,-0.2753754943,-0.2258853255,-0.0846666636,-0.0753043006,-0.0568711899,1.8449890498,1.7169302874,0.2880640135,0.5184295771,-0.0489546877,1.6901635662,-0.0375179010,-0.0554961339,-0.0736971136,BRCA
GSM481017,0.0499081671,0.2038394377,-0.0530499789,-0.1202932043,-0.0482870962,-0.1243276467,-0.1605497095,-0.0784930679,-0.0698310147,-0.1066191538,-0.0855222539,0.1431975818,-0.0399201046,0.2183493017,-0.2019643724,-0.0289579638,-0.1826036507,-0.1358032187,-0.1462751805,-0.1106724437,-0.0616910682,-0.1473621031,1.9664757927,1.3689196682,0.1216081455,0.6173882476,-0.0678889754,1.7569393726,-0.0946956472,-0.0404121535,-0.0661953680,BRCA
GSM481018,0.0739086136,-0.0780100204,0.0605722451,-0.1550488780,-0.0030539306,0.0120665453,-0.1272308865,-0.0253181370,0.0826263026,-0.1274117822,0.1954456365,0.4587592363,-0.1369416026,0.4044328544,-0.2087951851,0.0443256404,-0.2766315842,-0.3092873729,-0.1561320480,0.0021179099,-0.0489600122,0.0915758583,1.0785388287,1.4985522318,0.0948082263,0.6785553537,-0.0245904728,2.0752285710,-0.0187084260,-0.0928962547,-0.1638584657,BRCA
GSM481019,0.0113548748,0.0493400198,0.0150400201,-0.0851934027,0.0990148289,-0.1495385277,-0.1197111495,-0.1109731167,0.0609778794,0.0955377016,0.0478583106,0.1367728071,-0.0917511263,0.0982272193,-0.1124068842,-0.1640052896,-0.2614567177,-0.1827887234,-0.0554236447,0.2749662609,-0.0330769764,-0.1398557456,1.7939482125,1.7781080301,0.1870016106,0.5633996850,-0.0828143565,1.6471675987,-0.0619487108,-0.0721495796,-0.1008336312,BRCA
