@relation data

@attribute id string
@attribute 11226 numeric
@attribute 11227 numeric
@attribute 114805 numeric
@attribute 117248 numeric
@attribute 168391 numeric
@attribute 192134 numeric
@attribute 2589 numeric
@attribute 2590 numeric
@attribute 2591 numeric
@attribute 26290 numeric
@attribute 2650 numeric
@attribute 29071 numeric
@attribute 374378 numeric
@attribute 442117 numeric
@attribute 50614 numeric
@attribute 51301 numeric
@attribute 51809 numeric
@attribute 55568 numeric
@attribute 55808 numeric
@attribute 56913 numeric
@attribute 57452 numeric
@attribute 63917 numeric
@attribute 64409 numeric
@attribute 6482 numeric
@attribute 6483 numeric
@attribute 79623 numeric
@attribute 79695 numeric
@attribute 9245 numeric
@attribute 9334 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1084123704,0.1386739186,0.0153886449,0.1054554839,0.1021588024,-0.1358710044,1.5394905056,0.5495703759,-0.0497422732,-0.1263206979,0.1129559128,0.4779024570,-0.1004942299,-0.0876795788,0.0747236520,-0.0556142817,0.4435756936,0.9664290304,-0.1463582619,0.4243539000,-0.1531435925,0.5807666250,-0.1371108714,0.0714654265,0.2714631151,-0.1060224836,1.7270270515,-0.1641898709,2.0084694441,BRCA
GSM481003,0.0551166189,-0.0103088601,-0.0677231871,0.0222388958,0.0829375172,-0.0828959236,1.5492226424,0.5483509995,0.1488608875,-0.1294490866,0.0281050256,0.5025238580,0.0642459653,-0.0808682301,0.0668783970,-0.0515612839,0.3099871726,0.5080197291,-0.1049933092,0.3513552597,0.2732590532,0.3986958472,-0.0668979836,0.0279326996,0.3942237754,0.4763277032,0.8845583016,0.3863394353,2.0837286646,BRCA
GSM481004,0.0468471580,0.0531280617,0.0359650860,0.2949037659,-0.0037029504,-0.1229473473,1.5559831915,0.5620028741,-0.0404455388,-0.1698484431,0.2809380763,0.6275186612,0.0711406662,-0.1169777991,0.0427333246,-0.0138700387,0.3877326944,0.7111317851,-0.1698612878,0.4040584663,-0.1316907296,0.5098760427,-0.0697400093,0.0296345610,0.4565442712,-0.1237846430,1.6539890274,0.0348208861,1.9237922628,BRCA
GSM481005,-0.0177696109,0.6130764387,-0.0545218177,0.6811779519,-0.0512821386,-0.0298140398,2.1175807407,0.5418751750,0.0408179486,-0.1243554998,0.2170284927,0.4606571224,-0.0345295020,-0.1420940318,0.0271809633,0.0140279871,0.7902712252,1.0417336509,-0.1832549759,0.7223528327,-0.1060009021,0.5195206967,-0.1133213625,0.0129121138,0.2787651117,-0.1073402231,1.1312551095,-0.1659873318,1.4672990588,BRCA
GSM481006,0.0759057401,0.0353288562,-0.0651452317,0.0515162755,-0.1308694224,-0.0692070721,1.8212060217,0.4960725481,0.1822907321,-0.1999576018,0.2742493292,0.5050354665,0.0490310809,-0.0946325117,0.0613787734,0.0428200230,0.4969157584,0.5619032704,-0.1644040239,0.2543413857,-0.0905995350,0.4749060621,-0.0986751028,0.0452032006,0.3133097330,0.0307019864,1.3700312481,-0.1745064704,2.0466370319,BRCA
GSM481007,-0.1009269066,0.2819471014,-0.0634611047,-0.0031996830,-0.0108658128,-0.0655027484,1.6501359594,0.1413297211,-0.0185228872,-0.1569475219,0.1125305003,0.6687209121,0.2087656180,-0.1000482352,0.2128095861,0.0459680086,0.2780037756,0.2698892658,-0.1104511756,0.3519695350,0.2287187369,0.6931636350,-0.1131288908,0.0697075017,0.4116082443,0.0689887226,0.3685245811,-0.1127913893,2.2014541202,BRCA
GSM481008,0.1980701369,-0.0364585604,-0.0372090303,0.0988504274,0.0106725550,-0.0840990092,1.5627129539,0.4849503626,0.1225790595,-0.1278960979,0.3337717744,0.3819248527,-0.0684012467,-0.1316078609,0.0392849667,-0.1547569767,0.5063178780,0.2400360235,-0.1385121597,0.2852155660,0.2823050783,0.2652026732,-0.0936019787,0.0793080056,0.4481835912,-0.0813472521,0.8957832766,-0.1996264462,1.6158337774,Control
GSM481009,-0.1895780173,0.0616338695,-0.0128278756,-0.0356005109,-0.1736846563,-0.1207220791,1.6229894420,0.3576559820,-0.0232676052,-0.1302663849,0.2242498032,0.0382912215,-0.0288924053,-0.1179312269,0.1133506352,-0.0969530204,0.7406105181,0.4673855065,-0.1888255086,0.5167510547,-0.0993494228,0.2583822882,-0.1373308019,0.0030264965,0.0747523054,-0.1276873992,1.2472307244,-0.1912966592,1.6394457983,Control
GSM481010,-0.0448419461,-0.0594914606,-0.0417696373,0.2987752188,-0.1457673562,-0.0404666386,2.4361438021,0.5107540482,0.3645016680,-0.1266121851,0.0706894916,0.7496672459,0.1249853610,-0.1135209469,0.0672537099,0.0369031134,0.9373970943,0.5617935984,-0.0846613868,0.7517124413,0.0171935491,0.5257088234,-0.0472188042,0.0043669972,0.1776729066,-0.1097721239,0.8645534414,-0.0809202482,2.2791752666,Control
GSM481011,-0.0890441680,0.1921910407,-0.0045960660,0.0997634746,0.0159325493,-0.1684462201,1.1436101842,0.4061000576,-0.0510739683,-0.0942956792,0.0053415877,0.2282315462,0.0249094240,-0.1473776099,0.1102368606,-0.0348770400,0.2844578930,0.4941625933,-0.1134723834,0.5353269777,0.0664192702,0.4865332131,-0.1087331749,0.0786108390,0.4529313808,-0.0827201337,1.3683583754,-0.2055210248,2.0561357130,Control
