@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10380 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2185 numeric
@attribute 2885 numeric
@attribute 3611 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5728 numeric
@attribute 5934 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,0.7039180779,1.9397812022,0.1866127024,0.2269297111,1.3452941188,1.0533246946,0.9942950769,0.6502234032,0.1255568270,0.5276523813,0.4586358647,0.2529164747,0.6007303477,1.9096234484,0.1797246685,BRCA
GSM480985,0.6712534413,0.6648933818,1.4054429928,0.2867683454,0.3187140897,1.1583383579,1.3253519914,0.8471601896,0.8534231111,0.3438852307,0.4521202200,0.5649788797,0.1930055995,0.8995020092,1.9413004944,0.2011654340,BRCA
GSM480986,0.3637514705,1.0637046638,1.7577156492,0.2145363198,0.2534925254,1.5127595663,1.1013028091,1.0312913730,0.3758222094,0.3109857890,0.5276161861,0.5706250406,0.1655263530,0.5904706269,2.0243224118,0.0952468054,BRCA
GSM480987,0.4741756265,0.4046996760,1.6769249506,0.2593453904,0.0220875726,1.4599798470,1.1396798161,0.5568740662,0.4246866423,0.3279566426,0.4570317386,0.5260457562,0.0919696689,0.3990426604,1.9975022057,0.0700896732,BRCA
GSM480988,0.3666419161,0.7277123976,1.1675294143,0.1712146028,0.1364912806,1.6300611323,1.0330240380,0.9700278779,0.5025178531,0.3674768847,0.4923907940,0.4829891018,0.1527773529,0.2457526392,1.9610705971,0.0896705153,BRCA
GSM480989,0.2517094096,0.8693378682,2.3074461223,0.2270790681,0.1775155949,1.6843677122,1.5353041391,0.8723785451,0.3040667095,0.2117079990,0.4168803811,0.8519349658,0.0676769989,0.4226656828,1.9755967301,-0.0037837656,BRCA
GSM480990,0.3166647480,0.5468621751,2.3939645291,0.2749733657,0.3475599620,1.6475978081,1.2197129198,0.3677679448,0.4307222246,0.8327552467,0.4040678319,0.5468216389,0.1218786214,0.3626130463,2.5765053460,0.0120991491,Control
GSM480991,0.2500861962,0.9434774708,1.8290236989,0.2449685031,0.2744439769,1.5652074934,1.3581732910,0.6418447939,0.3718392522,0.4582523614,0.5071865046,0.6482640730,0.1739077011,0.4058142478,2.1101571236,0.0441448208,Control
GSM480992,0.2476967987,0.5619544534,2.3328941266,0.3295684198,0.2888478639,1.5792976092,1.2276923956,0.5632396906,0.3555988693,0.7112178834,0.4130200728,0.9082788116,0.1157030584,0.3574011866,2.4270785623,0.0183351703,Control
GSM480993,0.3786722400,0.8585653277,1.9907199673,0.3003267815,0.2887215831,1.5582134934,1.2156664166,1.0416793153,0.3556248992,0.3843497409,0.4741801064,0.7940912880,0.1433829642,0.6128931355,2.0765592329,0.0562111053,Control
GSM480994,0.2401695627,0.8644208546,2.2647942436,0.1553611641,0.2233702306,1.5295505913,1.3427827092,0.6738723560,0.3275596730,0.3278020946,0.4017414163,0.8330526240,0.1103797782,0.4953581184,2.2287481896,0.0193436113,Control
GSM480995,0.4409180506,0.7457787735,2.2447793616,0.2290969502,0.4005807029,1.6341215260,1.4978355088,0.5285094039,0.4566130469,0.9383239836,0.5249027839,0.4630933479,0.1639444389,0.5635025790,1.9173598417,0.1126998567,Control
GSM480996,0.3018407680,0.8037152144,2.1184759934,0.2087806824,0.4694852746,1.6202940312,1.3006217661,0.8655701839,0.3066054066,0.9010379380,0.5563891964,0.5709639528,0.1608520306,0.3697312648,2.5355423434,0.0632607096,BRCA
GSM480997,0.5942143687,0.2621744685,2.3593104947,0.3575331336,0.2676825064,1.6077907556,1.8332973553,0.8389165051,0.2881597711,1.3264929888,0.4731658620,1.1649881211,0.1230948557,0.3393007402,2.4039788969,0.0117709752,BRCA
GSM480998,0.3346834291,1.1906227891,2.0572760636,0.4557905310,0.3430412505,1.8111653313,1.0657537911,1.1851907893,0.2050712937,0.0093151861,0.5020119320,0.7742886320,0.2621259616,0.4026587705,1.8797799985,0.1207393635,BRCA
GSM480999,0.5223618987,1.0701419795,1.6031868988,0.2200205550,0.2694507143,1.3847289206,1.2772663301,0.6935693534,0.7125618634,0.2887320172,0.5291442982,0.5399878732,0.2349046841,0.8925677445,1.7322489747,0.2268848883,BRCA
GSM481000,0.3423136670,0.9955594778,1.3439433907,0.2485156906,0.2222830485,1.4343370085,1.4056043193,0.8199817641,0.5280358451,0.1356287329,0.5257301268,0.5414116234,0.1269371015,0.7173756030,1.4051200598,0.1196501524,BRCA
GSM481001,0.5873012014,0.6795023415,1.9257329968,0.1908817230,0.4514025406,1.4455331878,1.4078709201,0.7100406484,0.6979045826,0.7325441685,0.5172970049,0.4539386201,0.1861470768,0.5272379278,1.7989016441,0.1188062851,BRCA
