@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 10207 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11336 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 150084 numeric
@attribute 154810 numeric
@attribute 2017 numeric
@attribute 2035 numeric
@attribute 2036 numeric
@attribute 2037 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22800 numeric
@attribute 22808 numeric
@attribute 22989 numeric
@attribute 23136 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 260425 numeric
@attribute 26285 numeric
@attribute 27134 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3059 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3993 numeric
@attribute 3996 numeric
@attribute 4301 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4893 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 51776 numeric
@attribute 53842 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5583 numeric
@attribute 5584 numeric
@attribute 55844 numeric
@attribute 55870 numeric
@attribute 5588 numeric
@attribute 5590 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 57530 numeric
@attribute 57644 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5865 numeric
@attribute 5872 numeric
@attribute 60 numeric
@attribute 60412 numeric
@attribute 6237 numeric
@attribute 64398 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7525 numeric
@attribute 79784 numeric
@attribute 81 numeric
@attribute 8189 numeric
@attribute 83700 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 8531 numeric
@attribute 8573 numeric
@attribute 87 numeric
@attribute 8735 numeric
@attribute 8777 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9218 numeric
@attribute 9223 numeric
@attribute 92359 numeric
@attribute 93408 numeric
@attribute 93643 numeric
@attribute 9414 numeric
@attribute 9863 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5676,0.6277,0.2023,0.3211,0.7345,1.1902,0.1032,0.8329,-0.2951,0.1582,-0.0772,-0.2615,0.3943,1.2724,1.211,0.1134,0.2304,-0.1056,1.8734,-0.0296,0.1295,0.4704,0.681,-0.041,0.2315,0.54,0.6814,0.2723,0.0653,-0.0717,0.5912,0.0737,0.0747,0.0501,-0.0137,0.1816,-0.0464,0.5898,1.5047,-0.1167,-0.1926,1.4826,0.2904,1.4146,0.5541,0.2273,0.1331,0.0993,-0.0822,-0.1036,-0.135,-0.0282,-0.1392,-0.1428,1.7028,-0.102,-0.0182,-0.0838,2.4753,-0.1428,0.0337,0.0077,0.9268,0.0709,-0.1116,0.3366,-0.1701,1.4043,0.8055,1.3121,0.9195,0.7864,0.1781,-0.1273,0.3263,0.9853,0.9922,0.2252,-0.1178,1.2764,0.2454,1.0371,0.7231,0.8472,0.1154,0.0212,0.9839,-0.1427,-0.0225,-0.0172,-0.0986,-0.0675,-0.0329,1.4734,0.3354,1.068,0.362,1.6232,0.2186,-0.0989,1.102,0.3008,0.346,-0.0635,0.9737,0.963,0.3336,-0.0825,0.6302,0.4746,0.4473,0.7463,-0.1091,-0.1217,-0.112,0.0255,-0.1248,0.1164,-0.1409,-0.2173,-0.0455,1.21,-0.0722,-0.0059,-0.2783,0.2875,0.5065,-0.1011,0.9881,Control
A12,0.3938,0.2377,0.1757,0.2595,0.8695,1.2093,0.2478,0.8177,-0.1271,0.131,-0.2139,-0.2176,0.1867,0.9075,1.4774,0.1241,0.1767,0.0243,1.615,0.0794,0.0614,0.5151,0.8367,-0.0634,0.2739,0.3955,0.4581,-0.0785,0.135,0.0303,0.3416,0.0631,0.0179,0.0666,-0.1205,0.2394,-0.0219,0.5364,1.3056,-0.1509,-0.3432,1.0864,0.2032,0.8721,0.3136,0.0699,-0.0088,0.1563,-0.1313,-0.12,-0.1932,-0.1382,-0.2438,-0.2344,1.1285,-0.1339,0.127,-0.1328,2.575,-0.0793,0.0392,0.15,1.2204,-0.0112,0.0297,0.2922,-0.0837,1.3673,0.5922,0.7706,0.4397,0.6089,0.1828,-0.0441,0.1184,0.5269,0.9975,0.2279,-0.2487,0.492,0.2451,0.6351,0.6009,0.5483,0.1915,0.0243,0.3508,0.0262,-0.1142,-0.1179,0.0227,-0.0577,0.1298,1.4243,0.2745,1.0242,0.1881,1.1268,0.1258,-0.1682,0.9094,0.4089,0.1792,-0.1513,0.546,0.6758,0.3016,-0.0633,0.4415,0.0883,0.1829,0.6893,-0.1389,-0.1706,0.0294,-0.1285,-0.1634,0.0323,-0.1638,-0.0886,-0.1359,0.7868,0.0169,-0.1078,0.0495,0.3729,0.3457,-0.032,0.7081,Control
B01,0.7023,0.5511,0.4526,0.8394,0.4973,1.7889,0.1161,0.9586,-0.4526,-0.086,-0.2814,-0.3407,0.5673,1.3217,1.6118,-0.2432,0.2315,-0.0526,2.2274,0.0111,0.1669,0.4695,0.9568,-0.044,0.4414,0.3916,0.6181,0.0425,0.1445,-0.0386,0.6974,-0.1036,-0.1091,0.0228,-0.2507,0.2033,0.1658,0.7127,1.4935,-0.1206,-0.3776,1.766,0.1584,1.5366,0.7514,-0.039,-0.0324,0.2023,-0.1044,-0.052,-0.1391,-0.0776,-0.2077,-0.2049,1.4742,-0.0849,0.077,-0.269,2.5536,-0.2424,0.1296,0.089,1.0295,-0.16,-0.0614,0.3602,-0.0778,1.712,0.7636,1.1077,0.8732,0.9367,0.1101,-0.0974,0.5839,0.9472,0.918,0.3689,-0.434,1.0151,0.2684,1.1787,0.9251,0.813,0.0118,0.0342,1.093,-0.0533,-0.2482,-0.1356,-0.0079,-0.1231,-0.0338,1.4579,0.4644,0.8365,0.5099,1.6424,0.1574,-0.2066,0.889,-0.0399,0.3665,-0.2452,0.518,0.9942,0.248,-0.1963,0.4388,0.5473,0.5435,0.8482,-0.0871,-0.0985,-0.0443,-0.2583,-0.1714,0.0402,-0.108,-0.2255,-0.262,1.5256,-0.033,-0.4084,-0.2131,0.535,0.454,-0.0787,1.4565,Control
B02,0.5192,0.6772,0.305,0.9224,0.6747,1.7265,-0.0043,1.2726,-0.2296,0.1054,-0.0523,-0.1685,0.4751,1.2756,1.9068,0.07,0.3128,-0.0967,2.3355,-0.0037,0.1045,0.5802,0.9117,-0.0735,0.3271,0.6693,0.8367,0.1843,0.1468,-0.0219,0.6523,0.0086,0.2659,0.0146,-0.1475,0.2806,0.0312,0.9572,1.7025,-0.088,-0.1479,2.0114,0.3404,1.5341,0.6791,0.3261,0.2413,0.2395,-0.1294,-0.0238,-0.1021,-0.1117,-0.1603,-0.1175,1.7967,-0.0528,-0.0638,0.0052,3.1429,-0.139,-0.0552,-0.0089,1.2889,0.1177,-0.0562,0.4109,-0.0263,1.9033,0.8265,1.4914,0.8907,0.8615,0.1061,-0.0637,0.3378,0.785,1.3109,0.2691,-0.1472,0.9243,0.261,1.1236,0.9176,0.7981,0.1869,-0.0031,0.837,-0.0652,-0.0031,-0.0864,-0.0767,-0.0567,-0.0487,2.0955,0.299,1.3038,0.4244,1.8512,0.4168,-0.1141,1.3275,0.3421,0.2948,0.0162,0.8099,1.2467,0.228,-0.1165,0.6687,0.5492,0.4052,0.8374,-0.0797,-0.1019,-0.0556,0.0296,-0.12,0.0237,-0.0731,-0.1797,-0.0467,1.2908,-0.0652,0.0237,-0.0869,0.5059,0.6537,-0.0956,1.4297,Control
B03,0.6398,0.5896,0.3897,0.8616,0.1932,1.6248,0.0538,1.1513,-0.3211,0.0233,-0.2264,-0.247,0.5037,1.2608,1.7825,-0.1352,0.3107,-0.0708,2.3868,0.0166,0.1082,0.1555,0.9498,-0.0394,0.3768,0.5703,0.6643,0.1888,0.1309,-0.0469,0.6411,0.0242,0.0511,0.0343,-0.0268,0.3041,0.0294,0.7691,1.6628,-0.1108,-0.2231,1.8063,0.2646,1.6305,0.6843,0.2118,0.1044,0.1855,-0.1436,-0.062,-0.0887,-0.0652,-0.1197,-0.185,1.6853,-0.082,-0.0368,-0.1166,2.9071,-0.1631,0.0198,0.0098,1.1045,0.0538,-0.1305,0.3969,-0.162,1.851,0.7571,1.3276,0.8938,0.9267,0.1112,-0.1109,0.3907,0.9095,1.1496,0.3117,-0.1904,1.0954,0.3136,1.1318,0.9193,0.7688,0.0782,-0.0162,1.0128,-0.0995,-0.0562,-0.0554,-0.0578,-0.1044,-0.0597,1.8153,0.375,1.0956,0.3908,1.7613,0.269,-0.1436,1.1366,0.06,0.2725,-0.0541,0.7944,1.0716,0.1357,-0.0779,0.7311,0.6425,0.4945,0.6979,-0.0691,-0.0968,-0.0869,-0.1384,-0.1116,0.012,-0.1107,-0.1632,-0.1462,1.394,-0.0501,0.0208,-0.1382,0.5077,0.5513,-0.1017,1.3839,BRCACancer
B04,1.008,0.36,0.3926,0.4458,0.6152,1.4688,0.0319,1.0784,-0.1297,0.0048,-0.0955,-0.2628,0.5824,1.082,1.6655,0.1953,0.5572,-0.1013,2.1299,-0.0692,0.101,0.4531,1.1902,-0.0548,0.3624,0.5203,0.647,0.3643,0.1407,-0.0671,0.8826,-0.0493,0.1734,0.1344,-0.0046,0.2143,0.0393,0.8921,1.3641,-0.1367,-0.2793,1.9308,0.1782,1.3969,0.9809,0.18,0.0934,0.2527,-0.1614,-0.1083,-0.1965,-0.0956,-0.1865,-0.1908,1.8672,-0.0726,-0.1362,-0.0695,2.4183,-0.134,0.074,0.0125,0.9757,0.0052,-0.0282,0.422,-0.2037,1.5588,0.5645,1.1193,0.8647,1.2798,0.3685,-0.0785,0.6402,1.5857,1.1215,0.5275,-0.1718,1.6486,0.3627,1.2527,1.184,1.0365,0.1632,-0.0042,1.4959,-0.0811,-0.0715,-0.0822,-0.1528,-0.1443,-0.0566,1.7302,0.7109,0.8165,0.368,1.7091,0.3471,-0.1348,0.9301,0.3725,0.4154,-0.1364,0.8951,1.1016,0.2943,-0.1513,0.5173,0.5093,0.5323,0.8435,-0.1757,-0.1523,-0.066,-0.0541,-0.1463,0.0564,-0.1804,-0.1869,-0.2122,1.3412,-0.0858,-0.0712,-0.199,0.5069,0.5627,-0.0865,1.7384,BRCACancer
B05,0.537,0.4131,0.2335,0.5725,0.5651,1.5532,0.202,1.079,-0.0908,0.1181,-0.2334,-0.2199,0.3932,1.1524,1.7738,0.3267,0.2583,-0.0436,1.9932,-0.0343,0.073,0.3461,0.8336,-0.0336,0.2404,0.443,0.7198,0.1769,0.1393,0.0257,0.8278,-0.1238,0.1465,0.0337,-0.185,0.1443,-0.018,0.8147,1.5271,-0.1466,-0.2934,1.625,0.2381,1.2745,0.6826,0.2029,0.0796,0.1721,-0.2335,-0.1457,-0.1691,-0.1114,-0.2126,-0.2063,1.5188,-0.119,-0.0932,-0.0879,2.3386,-0.124,0.0185,0.1146,0.8182,-0.0632,-0.0315,0.3226,-0.0548,1.5265,0.7511,1.0649,0.6826,0.7503,0.1233,-0.0734,0.1887,0.8601,1.0903,0.319,-0.2041,1.0045,0.2465,0.9353,0.7835,0.7728,0.1338,-0.0048,0.7624,-0.0112,-0.0704,-0.113,0.1035,-0.0811,-0.0275,1.899,0.3619,1.4111,0.3341,1.5446,0.2846,-0.1726,1.1382,0.3264,0.46,-0.0821,0.7589,1.0698,0.1242,-0.0674,0.554,0.3065,0.249,0.5293,-0.1215,-0.1643,-0.0032,-0.1234,-0.1798,0.0511,-0.1124,-0.1266,-0.2767,1.2125,-0.0407,-0.0806,-0.0938,0.4552,0.6197,-0.0423,1.2603,BRCACancer
B06,0.4838,0.3557,0.2484,0.5134,0.3202,1.3917,0.2761,0.7944,-0.4885,-0.094,-0.3496,-0.3719,0.4005,1.0132,1.4165,0.0482,0.1896,0.0484,1.9638,-0.0303,0.1161,0.2117,0.6406,-0.0614,0.2008,0.1783,0.3886,-0.0683,0.0943,0.0056,0.4478,-0.1831,-0.0876,0.0486,-0.0093,0.0168,0.1532,0.4868,1.3365,-0.1105,-0.4942,1.6199,-0.0061,1.0451,0.5849,-0.0611,-0.1683,0.1395,-0.0771,-0.1927,-0.1994,-0.1601,-0.2427,-0.2515,1.2268,-0.1643,-0.0323,-0.205,2.0849,-0.2849,-0.1456,0.1245,0.9016,-0.1077,-0.0786,0.3685,-0.3084,1.4275,0.5844,0.725,0.607,0.7428,0.2434,-0.2121,0.1906,0.7212,0.8558,0.2753,-0.4449,0.861,0.1981,0.9223,0.6947,0.605,-0.0689,0.0588,0.7256,-0.0704,-0.3278,-0.1148,-0.1526,-0.1018,-0.1281,1.4676,0.4027,0.4572,0.2574,1.2264,-0.0707,-0.1628,0.8095,-0.1056,0.3163,-0.4062,0.4844,0.6806,0.0569,-0.2006,0.0219,0.5953,0.288,0.5186,-0.1322,-0.0438,-0.0351,-0.3912,-0.1964,0.0782,-0.062,-0.1756,-0.5057,1.1121,0.0338,-0.4291,-0.2579,0.4018,0.2402,0.004,1.0772,BRCACancer
B07,0.6255,0.6303,0.3672,0.6705,0.6189,1.8682,-0.0684,1.3203,-0.2939,0.1635,-0.0904,-0.1121,0.6169,1.3434,1.7741,0.2059,0.345,-0.0658,2.3083,-0.0472,0.0637,0.4912,1.0464,-0.0795,0.3155,0.6313,0.7869,0.244,0.0287,-0.0037,0.6451,-0.0355,0.2488,0.0847,-0.0812,0.3038,0.0062,0.9767,1.7369,-0.1065,-0.1209,1.9094,0.38,1.5831,0.9059,0.4263,0.2118,0.2943,-0.1667,-0.095,-0.149,-0.145,-0.1889,-0.1346,1.8993,-0.0892,-0.0813,0.0059,2.8997,-0.1419,-0.0529,0.0587,1.24,0.0125,-0.0734,0.4622,-0.1641,1.8167,0.8625,1.328,1.0218,1.1083,0.1908,-0.0601,0.2531,0.9385,1.3787,0.2896,-0.1719,1.1824,0.3388,1.339,1.0187,1.0014,0.2388,-0.0047,1.0076,-0.0103,-0.0256,-0.0492,-0.0738,-0.11,-0.0905,2.0474,0.3575,1.1185,0.4575,1.8837,0.3629,-0.1158,1.1941,0.4033,0.4111,-0.0076,0.912,1.2923,0.2353,-0.1113,0.6812,0.693,0.5013,0.7512,-0.1292,-0.1333,-0.0669,-0.0312,-0.1574,0.0631,-0.1245,-0.1235,-0.0709,1.4255,-0.0687,-0.0372,-0.0634,0.6264,0.5893,-0.0605,1.5062,BRCACancer
B08,0.3527,0.5831,0.2168,0.5729,1.1202,1.5714,0.0052,1.0352,-0.1452,0.2621,-0.0703,-0.065,0.4781,1.187,1.6616,0.0865,0.2699,-0.0933,1.9576,0.0085,0.1491,0.934,0.7368,-0.0245,0.1421,0.6407,0.7274,0.1958,0.0876,-0.0606,0.649,0.0946,0.1855,0.0343,-0.0258,0.2968,0.0308,0.7613,1.7617,-0.0823,-0.149,1.5495,0.3687,1.4559,0.5718,0.2305,0.1689,0.0587,-0.1405,-0.0682,-0.0816,-0.0689,-0.1587,-0.1547,1.7656,-0.0614,0.0474,-0.0482,3.0033,-0.1112,0.0244,0.0445,1.4759,0.1276,-0.118,0.3043,-0.1331,1.6648,0.9738,1.4491,0.8441,0.7355,0.024,-0.0682,0.242,0.7048,1.325,0.1777,-0.0759,0.7438,0.1902,1.0253,0.7993,0.7508,0.1318,0.0916,0.7892,-0.0967,-5e-04,0.0036,-0.0622,-0.063,-0.0858,1.8023,0.1913,1.3611,0.4334,1.606,0.5462,-0.0616,1.3505,0.7835,0.2734,0.0673,0.8449,1.0506,0.4053,-0.0952,0.8257,0.4382,0.3328,1.0328,-0.054,-0.0714,-0.0948,-0.0023,-0.1287,0.124,-0.1255,-0.1371,-0.0116,1.2379,-0.0996,0.1899,-0.1353,0.4143,0.7259,-0.0931,1.0655,Control
B09,1.0255,0.3891,0.3968,0.5944,0.7181,1.4497,-0.0249,0.823,-0.372,0.1098,-0.1816,-0.3215,0.5956,1.0636,1.6092,0.0465,0.3087,-0.1018,1.9563,-0.0248,0.1399,0.6183,1.1271,-0.0615,0.281,0.4608,0.642,0.5382,0.079,-0.096,0.7317,0.0394,0.011,0.0498,-0.2485,0.1714,-0.0316,0.7395,1.0544,-0.1279,-0.1461,1.6296,0.2599,1.1881,0.9711,0.2547,-0.0482,0.4432,-0.149,-0.0776,-0.1761,-0.0669,-0.1593,-0.1967,1.7992,-0.0639,-0.0356,-0.0872,2.1589,-0.1681,-0.0642,0.0735,0.9007,0.0529,-0.156,0.1454,-0.1392,1.383,0.4531,1.0016,0.8004,1.0533,0.2099,-0.1163,0.6761,1.539,0.9241,0.5291,-0.1118,1.7783,0.3009,1.0858,1.0529,1.0608,0.1203,0.0404,1.4452,-0.1532,-0.0913,-7e-04,-0.1299,-0.1153,-0.1171,1.5295,0.6404,0.729,0.3456,1.6218,0.3244,-0.1562,0.9356,0.31,0.4746,-0.1343,0.6857,0.9626,0.3672,-0.1339,0.5293,0.5454,0.6773,0.7526,-0.0895,-0.1181,-0.0398,-0.1082,-0.1861,0.0134,-0.0782,-0.2014,-0.1179,1.4199,-0.076,-0.0197,-0.1577,0.4285,0.6121,-0.1033,1.5814,Control
B10,0.7207,0.366,0.2715,0.292,0.6503,0.9816,0.0702,0.9322,-0.4174,-0.0166,-0.1157,-0.1863,0.4791,0.9194,1.5911,0.1553,0.3761,-0.0692,2.0855,-0.0349,0.0903,0.3704,0.9219,-0.0727,0.2578,0.3842,0.5007,0.2113,0.1028,-0.0554,0.6862,0.0197,-0.0114,0.0978,-0.1242,0.187,-0.0435,0.7754,1.4356,-0.1088,-0.1297,1.6777,0.2443,1.2227,0.6125,0.1836,-0.0016,0.1725,-0.076,-0.1198,-0.1232,-0.0476,-0.2003,-0.1528,1.6407,-0.0881,0.0211,-0.1071,2.6593,-0.1592,-0.0166,0.0933,0.9056,0.0647,-0.0342,0.2717,-0.181,1.5659,0.6059,1.068,0.7337,0.996,0.1491,-0.0505,0.405,1.1167,1.0196,0.3619,-0.0863,1.2128,0.2221,0.9024,0.948,0.6976,0.1191,-0.0238,1.0377,-0.0518,-0.0681,-0.0871,-0.0248,-0.0864,-0.1296,1.5592,0.5175,0.7429,0.2609,1.4421,0.2328,-0.1336,0.9009,0.2779,0.2591,-0.0467,0.7199,0.7833,0.1885,-0.0819,0.3925,0.4063,0.396,0.6166,-0.1444,-0.1447,-0.0309,-0.1287,-0.1466,-0.0533,-0.2084,-0.1881,-0.047,1.0999,-0.0616,-0.0134,-0.1107,0.4251,0.3531,-0.076,1.5141,Control
B11,0.4927,0.5032,0.268,0.2225,1.3885,1.3592,0.05,1.0083,-0.249,0.2035,-0.1489,-0.1204,0.3555,1.224,1.6591,0.1549,0.3704,-0.0601,1.9142,-0.0509,0.1541,0.6131,0.8735,-0.0641,0.302,0.4632,0.7053,0.2233,0.1296,-0.0156,0.7831,0.0612,0.176,0.0722,-0.114,0.2133,0.0457,0.7904,1.5462,-0.0918,-0.1955,1.5637,0.4126,1.3354,0.5495,0.1728,0.1025,0.1479,-0.0987,-0.0723,-0.1073,-0.0406,-0.1227,-0.1448,1.7095,-0.0628,-0.0265,0.0111,2.6495,-0.1083,9e-04,0.0449,1.277,0.1008,-0.1096,0.4073,-0.0445,1.5627,0.7992,1.0503,0.7459,0.8148,0.0652,-0.032,0.3123,0.9569,1.3346,0.2978,-0.0047,0.8505,0.2735,1.0017,0.8388,0.7076,0.1858,0.0627,0.873,-0.0347,0.0104,-0.0895,-0.109,-0.0731,-0.0048,1.6381,0.3777,1.3888,0.3371,1.5148,0.4267,-0.0929,1.0079,0.812,0.1541,-0.0178,0.8038,0.956,0.2623,-0.0567,0.6265,0.4621,0.3489,0.927,-0.12,-0.1407,-0.0193,-0.0304,-0.1199,-0.0488,-0.1965,-0.0475,-0.127,1.1392,-0.059,-0.0059,-0.1217,0.3708,0.5775,-0.0837,1.1301,Control
B12,0.8104,0.1003,0.38,0.4199,0.4912,0.9967,-0.03,0.8406,-0.1576,0.1996,-0.124,-0.1513,0.2805,0.7325,1.2784,0.3503,0.2521,-0.0983,1.7457,-0.0645,0.0208,0.2209,0.9475,-0.0512,0.2183,0.3769,0.5241,0.351,-0.0363,-0.0553,0.4905,0.0371,0.1256,0.0541,-0.2716,0.1345,0.023,0.637,0.7185,-0.1236,-0.1655,1.506,0.223,0.938,0.7263,0.0674,-0.1022,0.1579,-0.1414,-0.0614,-0.1245,-0.1329,-0.1654,-0.1121,1.5581,-0.0956,-0.163,-0.1779,1.1387,-0.187,0.2141,0.0414,0.5543,0.0539,-0.0288,0.1773,-0.1235,1.0086,0.2469,0.7906,0.5953,0.9036,0.1193,-0.0463,0.6519,1.3776,0.9098,0.3564,-0.1186,1.298,0.1383,0.9511,0.9283,0.7482,0.1172,-0.0414,1.1894,-0.0014,-0.0775,-0.0468,0.0416,-0.0896,-0.0398,1.5398,0.5447,0.5465,0.1396,1.3146,0.2132,-0.1387,0.6464,0.2252,0.2409,-0.1234,0.4834,0.886,0.0351,-0.103,0.2761,0.3172,0.4856,0.6008,-0.117,-0.1359,-0.0579,-0.1121,-0.1976,-0.0524,-0.102,-0.0965,-0.0306,0.9874,-0.052,0.1034,-0.0088,0.2754,0.2484,-0.0533,1.488,Control
C01,0.5244,0.5993,0.2337,0.4605,0.9059,1.2513,0.0268,1.2192,-0.0805,0.076,-0.0457,-0.1721,0.6193,1.2616,1.7342,0.244,0.486,-0.096,1.9741,-0.0662,0.1492,0.5721,0.918,-0.0896,0.3524,0.6952,0.8207,0.1776,0.1527,-0.0024,0.8372,-0.057,0.3077,0.0306,-0.1655,0.2554,0.0246,1.0621,1.4869,-0.1607,-0.167,1.9146,0.4383,1.499,0.8875,0.3182,0.226,0.1214,-0.181,-0.1205,-0.1822,-0.114,-0.2138,-0.1554,1.9696,-0.1097,-0.051,0.0117,2.7168,-0.1342,0.0327,0.0155,1.167,0.0214,-0.043,0.4356,-0.2026,1.576,0.709,1.3657,0.8757,0.9839,0.1026,-0.0527,0.3616,1.229,1.4966,0.371,-0.1739,1.0621,0.3016,1.1481,0.9988,0.7159,0.1843,-0.0131,1.2172,-0.0431,-0.0465,-0.0963,0.0092,-0.0862,-0.0706,1.8663,0.445,1.2618,0.3416,1.7176,0.5989,-0.1392,1.1866,0.5473,0.3542,-0.0372,1.0284,1.3134,0.4738,-0.1233,0.5857,0.5361,0.4095,0.8417,-0.1577,-0.1516,-0.0165,-0.0402,-0.1942,0.0203,-0.161,-0.19,-0.0259,1.2051,-0.0618,-0.0605,-0.0613,0.5446,0.7224,-0.0718,1.3248,BRCACancer
C02,0.499,0.4751,0.3101,0.4203,0.8901,1.177,-0.0077,1.1164,-0.1822,0.2294,0.0793,-0.0697,0.4198,1.191,1.9254,0.2876,0.3158,-0.0594,1.9038,-0.0062,0.1021,0.6007,0.9342,-0.0781,0.2745,0.7123,0.8006,0.1731,0.018,-0.0124,0.4859,0.024,0.3027,0.0917,-0.2823,0.3946,0.0528,0.907,1.5905,-0.1365,-0.1577,1.6901,0.5255,1.2044,0.513,0.3192,0.3299,0.2111,-0.1825,-0.0646,-0.1164,-0.1109,-0.1561,-0.1401,1.8433,-0.1142,-0.0897,0.0562,2.9549,-0.037,0.0904,0.0279,1.2372,0.1355,0.0166,0.3884,0.0115,1.61,0.6244,1.4147,0.7285,0.812,0.1199,-0.009,0.2437,0.7082,1.4459,0.2157,-0.0945,0.7678,0.3054,0.9648,0.913,0.7148,0.2337,-0.01,0.7415,0.0138,0.0081,-0.0553,-0.0672,-0.0378,0.0951,1.9158,0.2845,1.1293,0.3369,1.7717,0.5092,-0.0962,1.1914,0.6933,0.276,0.022,0.8707,1.161,0.4913,-0.1411,0.6771,0.267,0.3477,0.8841,-0.0893,-0.1621,-9e-04,-0.0024,-0.1341,0.063,-0.1647,-0.1312,-0.0945,1.0259,-0.0507,0.0799,0.0025,0.5586,0.5912,-0.0479,1.0933,BRCACancer
C03,0.4905,0.7077,0.2859,0.7594,0.7679,1.4219,0.0088,1.3185,-0.1137,0.3234,0.0862,-0.0264,0.5647,1.3289,2.0347,0.2696,0.4207,-0.048,2.1384,-0.0259,0.0642,0.5601,0.8899,-0.1271,0.233,0.9317,0.9966,0.229,0.1826,-0.0585,0.7092,-0.0906,0.5872,0.0899,-0.252,0.3486,-0.0284,1.1538,1.7382,-0.1218,-0.1245,1.7988,0.5881,1.3542,0.7352,0.6175,0.4512,0.3214,-0.135,-0.0337,-0.1581,-0.1322,-0.1328,-0.1523,2.124,-0.1213,-0.0315,0.1038,2.8229,-0.1091,0.0574,0.0284,1.1385,0.1444,-0.0385,0.3806,-0.0913,1.6437,0.7558,1.5407,0.9321,0.9344,0.1704,0.0011,0.2667,0.8439,1.4755,0.2495,-0.0512,1.1361,0.2932,1.2272,1.0224,0.8983,0.3119,-0.0179,0.8584,-0.0096,0.0085,-0.0534,-0.0489,-0.0985,-0.0419,2.1529,0.321,1.3279,0.3597,1.9121,0.541,-0.1104,1.2309,0.6549,0.3408,0.0211,1.0299,1.4178,0.4002,-0.0977,0.6637,0.3806,0.3756,0.782,-0.1416,-0.1296,-0.017,0.0178,-0.1677,0.0863,-0.1881,-0.0833,-0.1263,1.1798,-0.0452,0.1541,-0.0838,0.6492,0.8075,-0.0384,1.3439,BRCACancer
C04,0.291,0.278,0.1407,0.3962,1.0295,0.925,0.005,0.6892,-0.006,0.1986,-0.1552,-0.0912,0.2923,0.874,1.4788,0.4494,0.1595,-0.0717,1.3453,0.0174,0.1163,0.8485,0.6071,-0.0415,0.0566,0.5797,0.6529,0.1855,0.0021,-0.0886,0.4578,0.2094,0.2473,0.0363,-0.2072,0.2795,-0.0809,0.6279,1.0604,-0.0899,-0.1168,1.186,0.4087,0.8652,0.3298,0.1732,0.1916,0.107,-0.1503,-0.0784,-0.1295,-0.0019,-0.1993,-0.0822,1.8394,-0.0697,-0.048,0.0419,1.7678,-0.1201,0.0432,-0.0316,0.946,0.1064,-0.0013,0.1648,0.1037,1.0877,0.3513,1.0971,0.5666,0.4808,0.0318,-0.0229,0.2023,0.5393,1.0865,0.137,-0.0144,0.5503,0.1337,0.6203,0.5554,0.4667,0.2011,0.0574,0.5566,-0.0057,0.0511,0.0046,-0.0255,-0.1589,-0.0802,1.5588,0.1902,1.0667,0.2797,1.3721,0.433,-0.0552,1.1789,0.7311,0.271,-0.0032,0.6863,0.9456,0.8018,-0.149,0.3899,0.2506,0.1715,1.0154,-0.1045,-0.106,-0.0148,-0.0399,-0.1292,0.0679,-0.1179,-0.0261,-0.1403,0.8392,-0.0568,0.2601,-0.1156,0.2259,0.5252,-0.049,0.7196,Control
