@relation data

@attribute id string
@attribute 8694 numeric
@attribute 2710 numeric
@attribute 2819 numeric
@attribute 57678 numeric
@attribute 8613 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 2194 numeric
@attribute 10554 numeric
@attribute 10555 numeric
@attribute 32 numeric
@attribute 56894 numeric
@attribute 56895 numeric
@attribute 55326 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6902,0.5324,0.008,0.5354,0.0239,0.2455,0.09,0.4043,0.9559,0.1742,0.4484,0.7024,0.2632,0.8357,Control
A02,0.6469,0.1415,-0.0015,0.2295,0.0735,0.092,0.0723,0.2773,0.8493,0.2036,0.1839,0.5982,0.1949,0.6058,Control
A03,0.7128,0.3768,0.0463,0.4798,0.0578,0.1146,0.0654,0.4276,0.9545,0.2964,0.2481,0.8575,0.4004,0.7578,Control
A04,0.6931,0.2069,0.0121,0.2699,0.0046,0.1479,0.1004,0.44,0.9959,0.2798,0.2458,0.5701,0.2627,0.6977,Control
A05,0.8266,0.3713,-0.01,0.3513,0.0098,0.0759,0.1336,0.5351,1.2702,0.3408,0.3103,0.807,0.4071,0.8142,Control
A06,0.6747,0.2395,-0.0109,0.3851,0.0167,0.1032,-0.002,0.3398,1.0133,0.2225,0.318,0.6893,0.317,0.6587,Control
A07,0.7207,0.3556,-0.0458,0.542,-0.0042,0.1752,0.1131,0.2814,0.9713,0.2035,0.2764,0.7377,0.4501,0.7207,Control
A08,0.5367,0.5159,-0.054,0.4771,-0.0451,0.3322,0.0233,0.2912,0.7921,0.0863,0.434,0.7537,0.4285,0.8273,Control
A09,0.6336,0.4587,0.0028,0.3784,0.0783,0.1749,0.1175,0.2706,1.0406,0.1928,0.2571,0.6813,0.3062,0.6006,Control
A10,0.641,0.3867,0.0172,0.4427,0.0727,0.1012,0.0982,0.3573,1.135,0.2625,0.3396,0.7152,0.4794,0.6812,Control
A11,0.5234,0.2291,0.0176,0.4413,0.0715,0.1058,0.1065,0.2606,0.757,0.2104,0.3064,0.5657,0.2172,0.4335,Control
A12,0.4282,0.0189,0.0807,0.0793,0.1635,0.1798,-0.0399,0.0699,0.954,0.0467,0.0667,0.3299,0.1929,0.3203,Control
B01,0.4743,0.352,0.0764,0.3838,0.0892,0.3025,-0.1205,0.0323,0.7891,-0.1122,0.3786,0.5402,0.1653,0.5145,Control
B02,0.7562,0.2076,0.0323,0.3503,0.0783,0.1449,0.1128,0.4287,1.0455,0.2613,0.3354,0.6801,0.2486,0.4276,Control
B03,0.6547,0.257,0.0508,0.3614,0.0151,0.1669,-0.0149,0.2841,0.6957,0.1645,0.3152,0.5904,0.2469,0.4164,BRCACancer
B04,0.5437,0.5165,-0.0016,0.3093,0.0546,0.1775,-0.0377,0.2361,0.8056,0.0941,0.2999,0.7756,0.5167,0.6714,BRCACancer
B05,0.5951,0.1675,-0.0657,0.1641,0.0754,0.1365,0.0032,0.2747,0.7634,0.1664,0.1257,0.5778,0.2893,0.3579,BRCACancer
B06,0.356,0.1889,-0.054,0.2753,0.2457,0.1759,-0.2869,-0.1863,0.4523,-0.2173,0.1384,0.2563,0.2604,0.2421,BRCACancer
B07,0.7136,0.2837,-0.0288,0.4885,0.0876,0.1658,0.1175,0.3251,0.9746,0.1872,0.4198,0.6541,0.408,0.5286,BRCACancer
B08,0.7098,0.2819,0.0321,0.3782,0.068,0.0847,0.098,0.3113,1.1599,0.2959,0.2569,0.5957,0.2029,0.4045,Control
