@relation data

@attribute id string
@attribute 3383 numeric
@attribute 3676 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 5175 numeric
@attribute 6401 numeric
@attribute 6402 numeric
@attribute 6403 numeric
@attribute 960 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1035979016,-0.0461405370,-0.1629247241,-0.0646153320,0.1778868698,0.0159100612,-0.0977560243,-0.1551491330,0.0217876301,-0.1138486331,1.3430124485,BRCA
GSM480985,0.5833301749,0.0015946848,-0.1544825037,-0.1047203513,0.1802411383,0.4165791678,0.2792669382,-0.1737338810,0.0602316141,-0.1547061069,1.5109134116,BRCA
GSM480986,0.0910193258,0.0710682853,-0.0598317276,-0.0637634593,0.1151252413,0.2119055211,0.0578492413,-0.1231412375,0.0832920320,-0.0896091402,1.4679343679,BRCA
GSM480987,0.0811703488,0.0973028606,-0.0277132272,-0.1693109225,0.0755187708,-0.1507511987,0.0666340686,-0.1486848816,-0.0276685995,-0.0830762666,1.1606135917,BRCA
GSM480988,0.0125506422,-0.0622308738,-0.0952885697,-0.0186350431,0.1863922891,0.1527472083,0.0560007524,-0.0991857880,0.0491378606,-0.1503732246,1.1898630854,BRCA
GSM480989,0.1448837195,-0.0301781461,-0.0876169978,-0.0350942307,0.1971728543,0.2589396170,-0.0272980543,-0.0660730357,0.0852566429,-0.0572108633,1.6089513051,BRCA
GSM480990,0.0809441500,-0.0030183041,-0.0603801500,-0.0722914216,0.2156330049,0.0421455834,-0.0833004629,-0.1942993655,0.0295025672,-0.0600925009,1.6161317418,Control
GSM480991,0.4397473894,-0.0114926056,-0.0431565059,0.0377825897,0.1428165244,0.2775288068,0.0727533391,-0.1286949196,0.0887812584,-0.1155560841,1.6351439069,Control
GSM480992,-0.0112701706,-0.0469060921,-0.0750062975,0.0071480778,0.0501170250,0.2887557880,-0.0834281884,-0.1506419356,0.0538574363,-0.0242750157,1.6522996750,Control
GSM480993,0.0740493629,-0.0107081314,-0.0977074247,-0.1424441524,0.0346996909,0.1604505838,0.1558390237,-0.1817883469,0.0428199144,-0.0761097056,1.5659625231,Control
GSM480994,-0.0497223190,-0.0725152281,-0.0557398876,-0.0357058446,0.0467626729,0.0658170251,0.0730718928,-0.2138899462,0.0103023586,-0.0782592207,1.6932538305,Control
GSM480995,1.1054671216,0.0085019144,-0.0752511072,0.1080391970,0.1651848687,0.1448436358,-0.1043234664,-0.1697371085,0.0581150964,-0.1144301702,1.6144098964,Control
GSM480996,0.0087321044,-0.0572964395,-0.1167611248,0.1591289314,0.1315393611,-0.1124129129,-0.0937892689,-0.1034211756,0.1081974610,-0.0483566836,1.5619886582,BRCA
GSM480997,1.6971184152,0.0339820403,-0.1032283864,0.0439566220,0.2855649779,-0.1928890019,-0.0859339273,-0.0473997681,0.1149669710,0.1662731843,1.2803052933,BRCA
GSM480998,0.1346031900,0.0009875939,-0.0631341509,-0.0139961606,0.2621172976,0.1289307990,-0.0615611518,-0.0327513524,0.1434924891,-0.0628707462,1.4910649491,BRCA
GSM480999,0.2508221452,0.0112948229,-0.0506570999,-0.0419236169,0.1369870564,0.2402921069,0.1270063448,-0.1496131289,-0.0289890761,-0.0831502593,1.5172901335,BRCA
GSM481000,0.1972367916,0.0540447100,-0.0978110312,0.0745546165,0.0899309608,0.3253509454,0.0832513050,-0.1269242559,-0.0611362898,-0.0896516731,1.4450369710,BRCA
GSM481001,0.8029695301,0.0712215708,-0.1014462241,-0.0634042474,0.2256544289,0.0698962480,-0.1202120125,-0.1297484949,0.0950400029,-0.0789061238,1.6051918253,BRCA
