@relation data

@attribute id string
@attribute 10379 numeric
@attribute 2353 numeric
@attribute 2355 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 4790 numeric
@attribute 5599 numeric
@attribute 5610 numeric
@attribute 5970 numeric
@attribute 7189 numeric
@attribute 8061 numeric
@attribute 8600 numeric
@attribute 8792 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,11.22269547,14.72004222,6.567960352,10.63096808,7.809368095,5.011016147,12.34771002,5.939777752,11.56729791,8.69026092,7.37822060033,6.363789264,5.287180517,5.201056716,Control
GSM427159,11.34727825,13.75148289,5.789606185,9.979593509,8.22740948767,4.332418168,12.34109771,5.0886580415,11.99021932,8.669346719,7.05787236967,6.25432535,5.16192182033,5.023156917,BRCA
GSM427160,11.03013967,14.33042537,6.066687273,10.38077249,7.940102688,4.538726271,12.51631937,5.6701097255,11.56651327,9.073024297,7.01943370733,6.153101673,5.30365937867,4.823508981,BRCA
GSM427162,10.29060673,12.01436934,5.945918559,10.35310853,7.87064467467,5.123512303,12.26985874,5.7758281875,11.79550409,7.67194989,6.46814411567,5.989826604,6.604528472,5.994246645,Control
GSM427163,11.4461297,12.40857396,6.053008806,9.757607158,7.929238,4.173910121,12.37603319,5.704258658,12.04827069,9.268495874,7.059741909,5.94146509,5.68712048833,5.607338636,BRCA
GSM427164,11.2250027,13.96600025,7.375823846,9.823908995,7.605095112,4.785303823,12.87483063,6.517858181,11.45478009,9.673230059,7.331943975,8.31464116,5.3367727,5.770572224,BRCA
GSM427165,11.04040637,10.44201071,5.978259278,10.06898685,7.981856473,5.019714421,12.52075501,5.6011167705,12.77087865,7.262755244,6.42166024533,5.931571523,6.29531715333,5.602595877,BRCA
GSM427166,10.97105152,14.08516788,5.741879005,10.23539234,7.96078966267,4.424648213,12.20475003,5.401013329,11.05745385,9.194320487,7.018808194,6.040898593,5.82923102367,4.928146734,Control
GSM427167,11.12186714,14.82357723,5.843237218,9.976772145,7.51860466567,4.440788181,12.42766909,5.8779809975,11.15153369,9.012625324,7.05702786333,5.6227922,6.35086134333,5.66505961,BRCA
GSM427169,11.20993781,11.55023948,6.593283266,10.39039231,8.14038377867,4.131934652,12.09766027,5.5839936855,12.19541382,8.33670864,6.71155131933,5.961861317,5.66203974433,5.336114869,BRCA
GSM427170,11.48188533,14.20597115,6.204674452,10.29212924,7.68540323067,4.87013196,12.2590489,5.9065229025,10.24482795,8.687254178,6.56440695667,6.059404628,5.110687512,5.087262599,BRCA
GSM427171,11.3382407,14.15265365,6.29205067,9.800018618,7.75602760133,5.336650487,12.38541089,5.767601547,11.23218123,8.875473781,6.78874329567,5.612213331,6.639084101,5.778675937,Control
GSM427172,11.26783731,14.61254488,6.150565388,10.19039298,7.81654763933,5.088959125,12.24889125,6.1670985755,11.28265136,8.978067698,7.02586490967,5.786080904,5.55614817533,5.721517065,Control
GSM427178,12.10651723,13.61588998,5.99379393,10.05176671,7.341575068,4.561139219,12.29388695,5.967633391,9.608310793,9.226388785,7.215576291,7.054037506,5.58252579767,5.784773056,BRCA
GSM427181,11.45329393,12.35733627,5.931453333,10.65908191,7.57389387367,5.275203811,12.41257918,5.329465727,10.70308623,8.761435816,6.78915135733,5.805041697,5.68403215833,5.718232318,BRCA
GSM427182,11.65430498,13.96294256,5.517914408,10.25507022,7.918297949,4.20894853,12.40655986,5.656097949,10.03126048,8.629266563,7.091595276,6.342701959,5.456232005,5.684826625,BRCA
GSM427183,11.56651327,13.92451704,5.821079567,10.01357431,7.54571207,5.135874705,12.32574401,6.071716146,9.948228915,9.515749664,7.36477082733,7.168424231,5.490617008,5.394986728,BRCA
GSM427187,11.39699552,12.40276968,6.09149423,10.37355608,7.76042517267,5.474445169,12.39966386,6.259376137,9.881236778,8.496794995,7.06833791633,6.363088376,6.40083666867,5.140994603,BRCA
GSM427189,11.53140597,13.08977243,6.354474751,9.89302128,7.543934547,5.130530665,12.00382718,6.1648761405,9.489090861,9.61434228,6.99678506233,6.393867165,5.34462103633,6.011904408,BRCA
GSM427193,11.18792748,8.405238411,5.676811285,10.52753837,8.31090918967,5.113545539,12.05629403,5.593235253,7.690401599,9.315772892,7.079701867,7.455781587,5.29073647933,5.893915038,BRCA
