@relation data

@attribute id string
@attribute 1977 numeric
@attribute 1981 numeric
@attribute 23019 numeric
@attribute 246175 numeric
@attribute 255967 numeric
@attribute 25904 numeric
@attribute 26986 numeric
@attribute 29883 numeric
@attribute 4848 numeric
@attribute 4849 numeric
@attribute 4850 numeric
@attribute 5073 numeric
@attribute 55571 numeric
@attribute 57472 numeric
@attribute 85456 numeric
@attribute 9125 numeric
@attribute 9337 numeric
@attribute 9924 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3262102189,1.8144485811,0.4475372997,0.1713390505,0.1518344709,0.1366874138,0.0238120144,0.4843893665,0.5833781605,0.1918543366,0.1188214551,1.1329961204,2.7230804760,1.3172501176,0.9437964577,0.2980549969,1.0681302155,0.0360763126,BRCA
GSM481003,0.3141217654,1.8065191086,0.3438383759,0.1381082417,0.1161890199,0.0377661013,-0.0289351859,0.4111172756,0.2827359395,0.4638082425,0.1458168984,0.8824064390,2.7522214519,1.1297702127,0.9207722658,0.2870732975,0.8072115392,0.0368651737,BRCA
GSM481004,0.1372993612,1.9039075164,0.4633151479,0.0697075516,0.1041725172,0.1846436924,0.0600247117,0.4203672105,0.4487860239,0.3544856876,0.1670029091,0.9121597517,2.6307234764,0.8407923886,1.1527353226,0.2734552094,0.6782797256,0.0697021044,BRCA
GSM481005,0.6032439420,1.6503758782,0.5120299518,0.3308265536,0.2808341438,0.1189434911,0.0533628930,0.4178410360,0.5326194810,0.2717192357,0.1489087492,0.8990794507,2.5459915796,1.2113350679,0.8776884181,0.2631019536,1.1561623979,0.2018892080,BRCA
GSM481006,0.4558320585,1.9735737899,0.5349567514,0.2613891931,0.2786799409,0.0610461381,0.0098204077,0.4545633765,0.4715484173,0.2176897195,0.1706984079,1.0331913276,2.8391092882,1.4414597849,0.8071397799,0.2075846536,1.0947447848,-0.0568469848,BRCA
GSM481007,0.1246853065,1.9353584261,0.3273673485,0.1440328470,0.0895160695,-0.0325849280,0.0050316149,0.4376153016,0.4872405304,0.3898507022,0.0860678317,0.5333216937,2.6810381943,0.7127485822,0.8945829831,0.4938829331,0.5131340634,0.0355025959,BRCA
GSM481008,0.4269127093,1.2397531411,0.6264385186,0.3829735569,0.1487939191,0.2328336746,0.0961677216,0.4379107610,0.4160432481,0.4983575122,0.1680388275,0.9622524723,2.6323565907,1.8359215955,0.8867615844,0.3700985971,0.8393673790,0.1059327461,Control
GSM481009,0.2450311447,1.0962117666,0.3684973615,0.1352640766,0.1241603362,-0.0537032774,-0.0913807741,0.5012170323,0.4171016855,0.1384173011,0.0976242315,0.8108700567,2.4676754210,1.2646973423,0.7195173036,0.2328556377,0.7854283670,-0.0585019174,Control
GSM481010,0.6958391050,1.6463849895,0.6597169524,0.3833469882,0.2964646866,0.2909368000,0.1370067133,0.7058607327,0.6705159784,0.2960559152,0.1931494817,1.0160811671,2.6950048077,1.7952644892,0.7453325940,0.1578454427,1.4328452587,0.0140806557,Control
GSM481011,0.3554290061,1.9729355432,0.3020162726,-0.0206421437,0.1022880161,-0.0934589309,0.0031959456,0.3699271009,0.3290314532,0.4086224271,0.1349041566,0.4097543956,2.6239911716,0.7061197400,1.1111127426,0.3891516528,0.4362230006,-0.0337326929,Control
GSM481012,0.2910755047,1.6689007002,0.4965842441,0.1606006259,0.1833769378,0.3342064083,0.0528174489,0.5157845542,0.4983295738,0.2592060061,0.1910865519,1.1242113580,2.4789738124,1.5633029524,0.9704799046,0.3245932212,0.6921340883,0.2115996082,Control
GSM481013,0.3526125430,1.5130071640,0.5374234888,0.3459852764,0.1822899642,0.1107567511,0.0428685876,0.4757287613,0.3992603909,0.4942618839,0.1205742561,0.9684603300,2.7228733434,1.5706960973,0.8792534675,0.4558125013,0.6234508834,0.1180004797,Control
GSM481014,0.7339751086,1.4914859481,0.6362230129,0.5351061711,0.1512325475,0.3974607683,0.0005702277,0.5362226788,0.5564314590,0.3233935549,0.1432040267,1.3295007647,2.5396497779,1.7085113724,0.9009614415,0.4792445664,0.9413284087,-0.0138822382,BRCA
GSM481015,0.3338057072,1.3292478271,0.4758991173,0.3369258958,0.1867709017,-0.0319672481,0.0040360007,0.3880062184,0.4755659820,0.3830582359,0.0921178248,0.8544997276,2.3432545661,1.5682803988,0.9796259219,0.3267093548,0.5772279960,0.0748655830,BRCA
GSM481016,0.5328703985,1.7904977974,0.5923866965,0.2753357518,0.1381257509,0.2367300003,0.0736151334,0.6088994596,0.5097721004,0.2096969224,0.1749440832,1.3990648474,2.7164507972,1.3808691751,0.9874330210,0.5679367512,1.0653248704,-0.0248225513,BRCA
GSM481017,1.0241653169,1.1974913934,0.6807061595,0.5190295095,0.3440268872,0.4000211929,0.1080856159,0.6812857721,0.8181642591,0.1675970726,0.1908223625,1.5560191190,2.4372981123,2.1179747614,0.4940792165,0.5422074066,1.5562807726,0.1499222918,BRCA
GSM481018,0.0648137962,1.5411348010,0.2808972459,0.0200760395,0.0772641450,0.0770358064,0.1638966003,0.5079367071,0.2805422124,0.1837827566,0.1224638338,1.3172122113,2.3977038729,0.6427132058,1.0839608380,0.3507554730,0.7519176572,0.0558193618,BRCA
GSM481019,0.6236062680,1.8382512506,0.6813966667,0.2577570220,0.2296814825,0.2700877860,0.1151835709,0.5358628944,0.5146783338,0.2901424269,0.1426475159,1.0957528780,2.4411605993,1.5062663687,0.8849470642,0.4454330812,1.0589220810,0.0330665936,BRCA
