@relation data

@attribute id string
@attribute 10681 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 150 numeric
@attribute 152 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2775 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 9254 numeric
@attribute 94235 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0798089453,-0.1577812994,0.3797550982,-0.0540256964,-0.0990177623,0.9581370279,0.2980682768,-0.0385881871,0.7260348580,0.4609933963,0.0313797501,0.0069233231,-0.1135279069,-0.1004975033,0.1466962866,-0.1126273656,0.0373789289,-0.1072939529,-0.0862014922,1.4999495165,0.7363625108,-0.1203116075,-0.0989742001,-0.0623435482,0.5613879450,-0.1184312069,-0.0889600241,BRCA
GSM480985,0.0826668575,-0.1766650246,0.4228589949,-0.1421354446,-0.0609502682,0.9909502640,0.3047061024,-0.0672319856,0.6644044377,0.2952377253,0.0823840736,-0.0457163846,-0.1205803433,-0.1089069453,0.7772403410,-0.1372473919,0.0545901309,-0.1532745592,-0.0875385542,1.8644070503,0.4920368270,-0.1314508866,-0.0963025578,-0.0032097376,0.5824237781,-0.0968186499,-0.1309516296,BRCA
GSM480986,0.1311043079,-0.1350317207,0.1785444665,-0.0995502411,-0.0720614252,1.1200479176,0.3719062484,-0.0172120397,0.6901387549,0.3422224569,0.0011673622,-0.0624810754,-0.0875566416,-0.1140261693,0.0591031552,-0.0677840849,-0.0889708259,-0.0778376792,-0.0920514730,1.6156421010,0.8650141478,-0.0977729428,-0.0699778495,-0.0457329366,0.6317891250,-0.1261470708,-0.0372388086,BRCA
GSM480987,0.0622019586,-0.1124067577,0.0528845680,-0.0713695854,0.1706628449,1.4479325302,0.3169702389,-0.0118605190,0.7412058433,0.2116768266,0.1327404538,-0.0773168238,-0.1215972648,-0.1148385397,2.7066964706,-0.0742860082,0.0348619162,-0.1143018794,0.3232544249,1.7940059026,0.9243028046,-0.0535309027,-0.0852457030,0.2038346149,0.4010122127,-0.1333895824,-0.1600573949,BRCA
GSM480988,0.1375192484,-0.0759397257,0.2434777927,-0.0108946364,-0.0315456938,0.7840176249,0.1900400466,-0.0596770411,0.5931581249,0.0215888636,0.1052846566,-0.0282164784,-0.0825194422,-0.0999999979,-0.0600983379,-0.1394877574,-0.0426573925,-0.1443745749,-0.0541173976,1.2631580537,0.6169386619,-0.0822903132,-0.0242554143,-0.0489285502,0.5769897205,-0.1206784184,-0.1318603578,BRCA
GSM480989,0.1395655114,-0.1447008381,0.2998246142,-0.0290916831,-0.0859483227,0.4984121071,0.4542093934,-0.1098449463,0.7107484369,0.4922151650,0.0310324050,-0.0245108759,-0.1035838998,-0.0584708151,-0.1600497482,-0.2168419232,-0.0442354612,-0.2324207872,0.0358164425,1.1070811011,0.3556060205,-0.0790640901,-0.0560463325,-0.0772692739,0.8129652783,-0.1282889134,-0.1777083731,BRCA
GSM480990,0.0819088728,-0.1368300982,0.1709839052,-0.0929068676,0.0554057397,1.2059587278,0.6375199349,-0.0504726552,0.8782710590,0.5025454419,0.0722035417,-0.0313524033,-0.0925484677,-0.1273939656,0.4092192144,-0.1018510503,-0.0283261156,0.0065605761,0.0663741883,1.3161279748,0.7182087007,-0.0893763078,-0.1065901060,-0.0745338046,0.7522451695,-0.1572380998,-0.0808738950,Control
GSM480991,0.1006723062,-0.1120446003,0.2858755783,-0.0202736919,0.0310078961,0.8869519606,0.4446749834,-0.0534065351,0.7888649646,0.5062835034,-0.0499887214,0.0187707844,-0.1110699204,-0.0938462643,-0.0797904123,-0.1039781785,-0.0162116344,-0.0443711671,0.0453277426,1.4828155484,0.5407913685,-0.0855096179,-0.0575679550,-0.1135411437,0.8025629474,-0.1246867361,-0.0904390580,Control
GSM480992,0.0885527289,-0.1194200918,0.5049739010,-0.0607879926,0.0291601448,0.8968451944,0.4867185676,-0.0462475456,0.7672556795,0.6768512727,0.0298872434,-0.0393678868,-0.1060098494,-0.1138909129,-0.0873010754,-0.1357910544,0.0018078210,0.0178685737,-0.0904213050,0.8826477632,0.5452613432,-0.0923992682,-0.1025028604,-0.0621772347,0.9192613613,-0.1166840113,-0.0972539801,Control
GSM480993,0.1116843061,-0.1578653891,0.2520091683,-0.0839193549,-0.0123270888,0.9020118648,0.4554820714,-0.0642143741,0.7363728955,0.4144046013,0.0388465096,-0.0594869954,-0.1183751102,-0.0490935803,0.0096267843,-0.0948902335,0.0077307280,-0.1602199334,-0.0759411633,1.3067279573,0.7518640363,-0.1131873764,-0.0685464153,-0.0288300617,0.7646135887,-0.1094240398,-0.1367339711,Control
