@relation data

@attribute 2938 numeric
@attribute 2939 numeric
@attribute 2937 numeric
@attribute 9446 numeric
@attribute 2730 numeric
@attribute 2729 numeric
@attribute 221357 numeric
@attribute 4258 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 2940 numeric
@attribute 119391 numeric
@attribute 2950 numeric
@attribute 2944 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 2949 numeric
@attribute Class {Control,BRCA}

@data
6.927822575,6.1592179755,9.501827795,11.64633578,9.160400096,6.782884272,5.45451419,12.17707698,9.78285419275,13.42453443,5.3347520975,10.49633479,13.08977243,12.0912253167,9.077737775,7.6295674565,9.735649574,Control
8.383669981,6.9126077685,9.596921694,12.028683275,9.1741527205,6.6712236715,5.558429323,12.37838706,8.6339230885,12.52393564,5.066356174,11.10893295,13.2092074,10.2974941907,8.852077767,6.671253388,8.375627172,BRCA
8.2249849025,6.900797901,9.912028972,12.058587635,8.869600657,6.631431695,4.642441245,12.04001406,8.358401749,12.43921023,5.530313046,11.68503795,13.47574423,8.631588622,9.579429616,7.0252126395,7.679728371,BRCA
8.828760558,6.855415235,9.811543731,11.92464838,8.5508763985,6.7332348835,5.21345543,12.28429355,7.8486026845,11.79013272,5.1857278885,11.93257475,13.34505663,8.52781993467,9.931240244,6.894582447,7.752098143,Control
8.9384931055,7.473587174,10.07615793,11.929301075,9.2555753585,6.969733459,5.069542407,12.21857089,8.63665399675,12.64987931,5.480714815,11.28752498,13.18452521,11.32558223,9.799609925,7.180038406,8.056110832,BRCA
8.2619037955,7.0151197195,9.881236778,11.81827797,8.7285952245,7.1624517795,5.727111263,11.09393927,8.476851787,11.90369558,4.9726665165,10.03681963,12.73839215,10.4094111123,9.038233906,6.6814181635,7.254795087,BRCA
6.9215225655,5.3408463765,9.64277427,12.21670608,8.5652738135,6.3601228645,5.23363046,11.64066985,7.04778603,11.08816233,5.16820929,11.81116605,13.41082367,8.85789537233,9.670745253,5.839433147,8.211512518,BRCA
7.898534063,6.780299108,9.575204119,12.158665655,8.586264101,6.749388218,4.840729162,12.29684318,8.96544391575,13.27273406,5.832054464,10.8955187,13.62077142,8.74667273033,9.500762785,7.141308336,8.469785393,Control
8.5468693335,7.59287534,10.20705738,12.11638337,8.8761193325,6.6782896425,5.192205263,12.29328779,8.5929189175,12.51214052,5.524897771,11.95350544,13.26600764,8.47914895033,9.934575887,6.8431552575,7.3361743,BRCA
5.846367781,5.6989439535,9.902729762,12.00064267,8.825644981,7.0761650825,4.219774039,12.32501877,9.1299908475,12.87483063,5.187134224,11.76197512,13.57024711,8.74734237167,9.837833335,7.2051021795,7.254464427,BRCA
9.4211311925,7.8501522565,10.4760984,12.43177729,8.197391032,6.8454253565,5.019714421,12.21756405,8.554241278,12.64987931,5.0935153415,10.45834538,13.62353635,8.93341183067,9.540709807,7.1441526065,10.15511583,BRCA
11.04031466,9.3380437685,9.74314345,12.03202581,9.043899682,6.5598228625,5.440463287,12.3793121,9.53869735775,13.14121392,5.306510833,10.5875059,13.1958974,13.31148609,9.77045376,6.890284772,9.71662277,Control
7.375927778,6.6511875605,9.81640816,11.805235185,9.178034609,6.784283047,5.561411108,12.55220564,9.71525398875,13.57316849,5.4429858425,10.69507843,13.17478142,11.148023343,9.322345697,7.4122593155,7.905584252,Control
6.952408206,6.1839304485,10.37652187,11.711186175,8.954417523,5.9192511745,5.38371401,12.24439068,8.6868891385,12.77666852,5.0027742635,11.2250027,13.87701905,9.08872412967,9.190022869,8.065067082,7.422235366,BRCA
7.2017065665,6.2078153655,10.15177801,11.32324757,8.511970819,6.0334570045,5.292055848,10.86455782,8.4222869235,11.65676462,5.164364996,10.86645813,12.90439101,10.9540334177,9.465179215,7.508861332,8.826549381,BRCA
9.9186790705,7.8564122475,10.26648823,12.148596505,8.8938752125,5.925670067,5.262105418,12.05629403,8.7021110485,13.12174076,5.203367226,11.71081731,13.97885659,12.27795235,9.471198195,7.9977257805,8.876134064,BRCA
9.4866760665,7.891617685,10.31119801,11.95794082,9.120186085,6.0254061685,5.376612718,12.29943565,8.56828339025,12.96626215,5.286669608,11.966264,13.87385551,12.56468497,9.288924383,8.804282437,8.423285204,BRCA
7.3754379615,6.176785881,10.18025763,12.114997805,8.915371342,5.700225077,4.772164642,12.06924173,9.17750764125,13.18452521,5.277770955,11.57408981,14.0020375,8.82443668867,9.73802516,7.761065212,7.952247829,BRCA
6.7867493365,6.005551113,10.8441842,12.07005952,9.38420538,5.655287657,5.022602231,12.16189092,8.8265500415,12.71572616,5.2931603285,11.02017803,13.37131522,9.061409656,9.190776032,8.0459612595,9.417926928,BRCA
8.1115180165,7.685487121,10.37287897,9.742974219,10.077762157,6.16932523,4.71233763,12.3239471,9.40309214425,13.32947056,4.8887886855,12.31595909,14.3269231,9.73265062,7.877009719,8.2118301915,9.426794725,BRCA
