@relation data

@attribute id string
@attribute 122809 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 2645 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 3551 numeric
@attribute 3643 numeric
@attribute 3651 numeric
@attribute 3667 numeric
@attribute 3767 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5590 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 6514 numeric
@attribute 6517 numeric
@attribute 6833 numeric
@attribute 7124 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 777 numeric
@attribute 80201 numeric
@attribute 8471 numeric
@attribute 8503 numeric
@attribute 8651 numeric
@attribute 8660 numeric
@attribute 8835 numeric
@attribute 8913 numeric
@attribute 9021 numeric
@attribute 9370 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.0810659490,-0.0448427393,0.2820005649,-0.1242674589,1.3994206257,1.7011339678,-0.1480660112,0.5241222142,0.7189722441,-0.2362076950,1.7296059516,-0.1089403838,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,0.1637492007,1.2124351915,0.0410287807,-0.0355448809,0.1938641216,0.5276523813,0.4586358647,0.7139937217,0.6164951165,-0.1298536299,-0.1055313117,-0.1520311560,-0.1130368533,-0.0286056817,-0.0484405750,-0.1124662805,-0.1203116075,-0.0989742001,-0.0677172888,-0.1124818271,-0.0516592746,0.8580704628,-0.0182086233,1.7108986220,0.7896532361,-0.1099714589,0.1306348896,-0.1268819064,BRCA
GSM480985,0.8295776223,-0.0263181581,0.2869626373,-0.1258860016,1.3098771902,1.3442627093,-0.1439106563,0.8006201253,1.4519709642,-0.1738828035,1.1172559793,-0.1214580443,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,0.1821799505,1.2593281625,0.0470336382,-0.0572575263,0.2697937472,0.4521202200,0.5649788797,0.7487222366,0.6136501327,-0.1761504112,-0.1650814256,-0.1374936132,-0.1191428038,0.0503361004,0.0733538507,-0.0679996171,-0.1314508866,-0.0963025578,-0.0793521388,-0.1174212970,-0.1592092707,1.1287610356,-0.0778614024,1.6925420276,0.4768149824,-0.0865421228,0.1143579324,-0.0845411789,BRCA
GSM480986,0.8515805807,-0.0236322101,0.3590194074,-0.0910298228,1.6515836384,1.8043109128,-0.1370047250,0.5310721682,0.6305229344,-0.1734610968,1.5409271829,-0.0987051220,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,0.0966888740,1.1911504927,0.1376239613,-0.0447582517,0.2226092509,0.5276161861,0.5706250406,0.7966307569,0.5081571897,-0.1388460667,-0.1818330122,-0.0801955923,-0.0729014693,-0.0117659394,-0.0124151879,0.0407272446,-0.0977729428,-0.0699778495,-0.0604867618,-0.0587125160,-0.0665175091,0.9668687962,-0.0600182138,1.7672813784,0.3649646884,-0.0909909176,0.1587117150,-0.1471729021,BRCA
GSM480987,0.6032529119,-0.0190172376,0.3142830003,0.0194667790,1.4759236767,1.6637811182,-0.1325641309,0.3550794774,0.6401312158,-0.1956319952,1.0927224898,-0.1142676604,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,0.0097332111,0.7729866667,-0.0638800151,-0.0255207615,0.0528404068,0.4570317386,0.5260457562,0.7170214796,0.3891538004,-0.0662291722,-0.1377538507,-0.1326161029,-0.0620513078,-0.0407701192,0.0382031941,0.0024278860,-0.0535309027,-0.0852457030,-0.0738195309,-0.0792917933,-0.0731863224,0.1919102957,-0.0514011428,2.1135375007,0.3045220965,-0.0964581491,0.2300387841,-0.2027471641,BRCA
GSM480988,0.8276423787,-0.0933597851,0.3580759724,-0.0952093873,2.3745053726,1.4660367218,-0.1056502893,0.6144637026,0.7942385866,-0.1758439991,1.0320390261,-0.0189396994,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,0.0375145020,0.9312757205,0.1020999426,-0.0458214811,0.2148309406,0.4923907940,0.4829891018,0.6912962379,0.5512484685,-0.0789457363,-0.1115934091,-0.1383585218,-0.1312960287,0.0001304974,-0.0419790439,-0.0682974830,-0.0822903132,-0.0242554143,-0.0478313951,-0.0942539158,-0.1382719812,1.0844853694,-0.0421550207,1.7855566228,0.5411250828,-0.0750919747,0.0590967738,-0.1363090433,BRCA
GSM480989,0.4421799048,-0.0318046184,0.2633598632,-0.0005144539,1.5326526310,1.7733178045,-0.1354447571,0.4192595793,0.9314647937,-0.2353410170,1.2921628499,-0.1625079728,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,0.0825043132,1.1754339944,-0.0322800519,-0.0312786761,0.2627424325,0.4168803811,0.8519349658,0.5911021925,0.2192373374,-0.0408563306,-0.1471520423,-0.0412789477,-0.0396243786,-0.0217998318,-0.0790176572,-0.1027390032,-0.0790640901,-0.0560463325,-0.0873273261,-0.0977247296,-0.1089138100,1.0210926999,-0.0357264913,1.8098528195,0.3872731396,-0.0422781250,0.0761810911,-0.0846110710,BRCA
GSM480990,0.5954669989,-0.0240894286,0.3352952178,-0.0437816894,1.6475055946,1.7035346558,-0.1071262657,0.4130142646,0.4862133904,-0.2127734879,1.1927469964,-0.1256662183,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,0.0356109999,1.2384746735,0.0342884361,-0.0712438510,0.1684538804,0.4040678319,0.5468216389,0.5124700949,0.1815268757,-0.1292774052,-0.2040856596,-0.1000015383,-0.0714829078,-0.0152148257,-0.0690977746,-0.0387157144,-0.0893763078,-0.1065901060,-0.0656018598,-0.0738550263,-0.0848510136,0.6030732589,-0.0237122364,1.6690170063,0.1611053926,-0.0521432277,0.2067435608,-0.1074325291,Control
GSM480991,0.5651684696,0.0096481766,0.3894767673,-0.0791121414,1.6430448198,1.6775755478,-0.1468512447,0.4572952855,0.9853625956,-0.2288078655,1.3663153568,-0.1549698793,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,-0.0017519026,1.0837592061,0.0229694380,-0.0437575242,0.3159714900,0.5071865046,0.6482640730,0.7236467786,0.3723191662,-0.1158871563,-0.1884087293,-0.2055335632,-0.1171670634,0.1726690396,-0.0352333166,-0.0588473026,-0.0855096179,-0.0575679550,-0.0715104966,-0.0571918005,-0.1155622800,1.0204976901,-0.0413982339,1.6580591199,0.3872707541,-0.0670246049,0.1226207004,-0.1159184353,Control
GSM480992,0.4364129705,0.0098416810,0.3958090664,-0.0514066756,1.8549194104,1.6706130355,-0.1097586988,0.3674736292,0.7437479255,-0.2418806427,1.4904017857,-0.1224476368,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,0.0948297891,1.1784894812,0.1067663197,-0.0563441113,0.2845109883,0.4130200728,0.9082788116,0.4097217267,0.3079451628,-0.0921796232,-0.1704958764,-0.1633972467,-0.1126597456,-0.0538811761,-0.0023046669,0.0078665931,-0.0923992682,-0.1025028604,-0.0370010809,-0.0763448442,-0.0831399270,0.7441449755,0.0209527607,1.8067525298,0.2807910425,-0.0983496599,0.2786760029,-0.1047319887,Control
GSM480993,0.6616952014,0.0090587195,0.3445785162,-0.0899998086,1.9034907849,1.8064600663,-0.1340181460,0.5721119152,0.7982850877,-0.2109265408,1.3915128690,-0.0643848590,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,0.0762583770,0.9992275332,0.0480869768,-0.0636180496,0.2830005955,0.4741801064,0.7940912880,0.7140314231,0.5537918077,-0.0937452182,-0.1534194058,-0.1625273310,-0.1422540488,-0.0270253466,0.0136240125,-0.0125696733,-0.1131873764,-0.0685464153,-0.0395628441,-0.0713515956,-0.1127374287,1.0595477061,-0.0558967662,1.9773138965,0.7180293488,-0.0591222534,0.1709461399,-0.1271118256,Control
