@relation data

@attribute 10000 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23439 numeric
@attribute 23533 numeric
@attribute 2538 numeric
@attribute 2542 numeric
@attribute 276 numeric
@attribute 277 numeric
@attribute 278 numeric
@attribute 279 numeric
@attribute 280 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 346562 numeric
@attribute 3938 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5330 numeric
@attribute 5579 numeric
@attribute 57818 numeric
@attribute 6476 numeric
@attribute 6514 numeric
@attribute 6518 numeric
@attribute 6523 numeric
@attribute 776 numeric
@attribute 80201 numeric
@attribute 80834 numeric
@attribute 83756 numeric
@attribute 8503 numeric
@attribute 8972 numeric
@attribute Class {Control,BRCA}

@data
6.02664600925,9.746089281,7.466690585,4.840477407,6.033979735,5.09861497,10.24904266,5.9532506065,6.74132556733,12.93579034,5.5159757575,6.473425294,7.421314376,8.5486277015,6.873785904,5.05290182,4.799582778,11.74617161,7.573838635,6.305838886,5.171511767,11.0075662667,8.881298397,8.1654550638,5.76249236625,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,7.476788978,6.21136540967,5.342127098,5.865922162,5.583993803,8.379801934,7.932570767,5.857677033,4.993687096,5.2366989675,5.113299864,6.660285205,5.30935029133,Control
5.94776533325,9.68028616833,6.43012268,4.708480413,6.539395847,4.9415322205,10.71605229,5.98535004625,6.73106962133,13.45145845,5.5577193315,6.639653159,7.25216743275,7.2752951695,6.491216266,5.4319186925,5.2286976985,11.7601478967,8.499737407,6.107327595,5.404814027,11.0786587633,8.993477034,7.6774776296,5.667460738,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,7.453231788,6.479820979,5.38534669667,5.757169551,4.472869269,6.816347305,9.013141976,6.190817922,5.272407006,4.9243011055,4.5623941755,6.249592888,5.41719257133,BRCA
5.52044016575,9.69256516467,6.416760061,4.991874681,5.844744204,5.0246144115,11.0768258,6.0072184345,6.91482222733,13.43573605,5.645976432,6.1880275535,7.24124136325,7.4405797005,5.458620899,4.929278405,5.0049160775,12.3780996267,5.72110688,6.059188284,5.6687672635,11.3381346567,8.935534242,7.590935683,5.53236536425,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,7.462177348,5.889051372,5.14106431567,5.79139446,4.910026549,6.761953818,10.42293494,6.360369215,5.73478497,5.35693299,4.8441795325,6.638439986,5.07967038967,BRCA
5.58777326775,9.98949733167,5.863140121,5.229406468,5.341462114,4.868678918,11.12068843,6.366104844,6.395899804,13.23377623,5.251851209,5.8336716705,6.9620171695,7.744375252,5.78869305,4.7652595985,5.309062316,12.0413844233,5.460424154,6.037388399,4.908661704,9.415136053,9.524248408,7.1937672274,5.29784002825,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,7.601141445,6.312672729,5.12548806733,5.809297893,5.470383322,7.138991368,8.670710349,6.966479856,5.264171629,5.1198663105,5.175474931,7.411068419,5.38402940367,Control
5.87271996825,9.506100771,6.860966288,5.636197729,6.042212717,4.969105223,10.79503739,6.1048311105,7.34306832267,13.69898245,5.10800607,6.776795021,7.11097001925,7.708490746,5.48205062,4.8221372515,5.6793701525,12.0522698633,7.181900437,6.192791506,5.407338246,11.0671163433,8.886703411,7.6579137982,5.411301389,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,6.773076963,7.50900425433,5.36637566267,5.154057121,4.327000131,6.615780886,11.02316716,6.091970181,5.287630431,5.109026043,5.253799858,6.561483187,5.68905771633,BRCA
6.0241266485,9.688092646,7.477052175,4.721662605,5.759695977,4.996658248,10.6166318,6.48213572775,7.61121481267,14.14988842,5.850204843,7.193926466,7.27924073425,8.2776170305,8.361890192,5.2181527295,5.597650725,12.5635974,6.847624679,6.2181085,5.3785945915,12.1145166367,8.792953849,8.0926699198,5.25698314425,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,7.658927519,6.98490046733,4.90271696,5.4100538625,4.925775462,8.73811855,10.31961599,5.840847932,4.997982479,5.0452111135,5.013283732,6.446881172,5.263588949,BRCA
5.88751933675,10.0480993307,6.742953157,4.567828407,5.942169184,5.3906557965,10.96223109,6.09947437675,6.37987840167,12.51068142,5.701975355,5.616430635,7.07306347475,6.820861544,5.69405225,4.851344315,4.9691380295,10.9018499343,5.682019293,7.481256805,5.4209960565,8.83242227333,8.710342497,7.77673562,5.3340312765,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,6.111350232,6.81582852467,5.440760277,6.046756978,5.323740468,6.531268867,7.364180901,7.11691865,5.499615714,5.2451510805,5.2881528655,6.282259665,5.11908736433,BRCA
5.55851851825,9.436876068,6.689303092,4.908346081,6.015923042,5.5340522185,10.77621939,5.948360185,6.685364977,13.34320241,5.512207445,6.5008011985,7.13942682425,7.287694177,6.59332062,4.7814393755,4.7110207735,11.77433084,7.766961362,6.47143593,5.8222575895,11.6829085233,8.934251932,8.060705661,5.71394497725,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,6.898937271,6.87117032933,5.198709621,5.851470639,4.795729695,6.868270444,9.259184861,6.444274162,5.368952732,5.2570287685,4.8618501755,6.094030827,5.077628608,Control
5.650041658,9.58057105933,6.500527718,5.221694654,5.978888461,5.0975948055,11.06699751,6.0551753965,7.06348026,13.67421216,5.703368893,6.731854231,7.363162919,8.1547705925,5.425183376,4.972818254,5.76109564,12.3698481033,8.920911903,5.838328613,6.229757997,11.8796742633,9.169130251,7.891337482,5.4692828215,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,7.321975714,6.13414385767,5.239130909,5.4372680515,4.920187583,7.027217996,9.507616831,6.015254046,5.442455259,4.8669004955,5.2390949815,6.225020007,5.401344109,BRCA
5.56331123875,9.75364579767,6.827314517,5.139972076,5.906897358,4.8765822255,10.77439198,6.0001498005,6.720954705,13.32349748,5.551220982,6.530679344,7.0345246175,8.182674481,5.938292408,4.9939534825,4.7337701255,12.0528531,7.510370809,6.137304345,5.5306956595,11.8340178433,8.786074471,7.6172088754,5.003627072,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,7.469827229,6.39658479233,5.37731992767,5.433708114,5.190230876,6.734103713,8.198618308,6.271748387,5.641120592,5.0865951605,5.220685612,5.941347708,5.09058402133,BRCA
