@relation data

@attribute id string
@attribute 10560 numeric
@attribute 113235 numeric
@attribute 113278 numeric
@attribute 151056 numeric
@attribute 158835 numeric
@attribute 2346 numeric
@attribute 25974 numeric
@attribute 2694 numeric
@attribute 335 numeric
@attribute 337 numeric
@attribute 338 numeric
@attribute 4363 numeric
@attribute 5406 numeric
@attribute 55788 numeric
@attribute 5948 numeric
@attribute 6573 numeric
@attribute 686 numeric
@attribute 6948 numeric
@attribute 8029 numeric
@attribute 80704 numeric
@attribute 8884 numeric
@attribute 9227 numeric
@attribute 949 numeric
@attribute 9963 numeric
@attribute Class {Control,BRCACancer}

@data
H08,0.152,0.0158,-0.0627,0.1963,-0.1879,-0.0802,-0.0089,-0.144,0.0349,0.1033,-0.0518,0.6192,-0.0548,1.0409,-0.0055,0.429,0.1087,0.4133,-0.0591,-0.0289,0.2778,-0.0952,0.0581,0.2203,BRCACancer
H09,0.2195,-0.0779,-0.1168,0.0672,-0.1384,-0.2365,-0.0825,0.0072,0.0906,0.1102,-0.1231,0.4036,-0.0486,0.7563,-0.0214,0.2153,0.1336,-0.035,0.0947,0.0046,0.1669,-0.1694,0.0107,0.1617,BRCACancer
H10,0.3434,-0.173,-0.2262,0.1159,-0.2781,-0.1947,0.1895,-0.2348,-0.1744,0.0863,-0.1014,0.5515,-0.0517,1.0119,0.0294,0.3679,0.1801,0.1225,0.0011,0.0324,0.2135,-0.0414,0.077,0.2954,BRCACancer
H11,0.3585,-0.1026,-0.0401,0.2407,-0.1534,-0.225,0.1279,-0.1375,0.0634,-0.0412,-0.0455,0.4949,-0.0657,1.1364,0.0213,0.3892,0.3755,0.3337,-0.0406,-0.0219,0.4035,0.0068,0.0733,0.3658,BRCACancer
H12,0.5329,0.1092,-0.1399,0.2506,-0.2067,-0.1936,0.2519,-0.1436,0.099,0.09,-0.1,0.8167,-0.1095,1.362,-0.0802,0.4701,0.3624,0.5239,0.1341,-0.055,0.5617,-0.0524,0.1188,0.2052,BRCACancer
I01,0.3917,0.0492,-0.0336,0.1572,-0.2338,-0.1322,0.2457,-0.1392,0.1423,0.1243,-0.0308,0.7897,-0.0849,1.248,-0.1236,0.4014,0.284,0.2329,0.1424,-0.0558,0.4411,-0.0514,0.0448,0.2734,Control
I02,0.3791,0.0015,-0.0589,0.1459,-0.1738,-0.1706,0.165,-0.1609,-0.0744,-0.0143,0.0606,0.6921,-0.0388,1.0588,-0.172,0.248,0.1979,-0.0152,0.1513,-0.0059,0.3196,-0.0524,0.1113,0.2098,Control
I03,0.1798,-0.0465,-0.0735,0.0975,-0.1001,-0.1098,0.2246,-0.1639,0.2284,0.0333,-0.0588,0.497,-0.0709,0.8718,-0.0905,0.285,0.189,0.0288,0.019,-0.0445,0.2143,-0.0425,-0.0253,0.2415,Control
I04,0.5167,0.1167,-0.0583,0.2232,-0.1289,-0.0544,0.5184,-0.0533,0.2299,0.1423,-0.0497,0.7856,-0.0185,1.0975,-0.0738,0.5913,0.2804,0.2904,0.1517,-0.0546,0.6181,0.005,0.2617,0.1513,Control
I05,0.3095,0.0887,-0.0086,0.1529,-0.1517,-0.1579,0.173,-0.1396,0.1656,0.0241,-0.0643,0.8109,-0.0224,0.932,-0.003,0.5768,0.2749,0.2501,0.0737,-0.0916,0.4363,-0.0269,0.2768,0.0965,Control
I06,0.4118,0.0462,0.0178,0.1764,-0.1151,-0.203,0.2197,-0.0773,0.1747,0.1316,-0.0837,0.7793,-0.0207,1.0197,0.0236,0.4316,0.2988,0.2264,0.0457,-0.0141,0.5505,-0.0436,0.1513,0.2133,Control
I07,0.4261,0.1778,-0.1777,0.3526,-0.2318,-0.1353,0.5022,-0.1437,0.1439,0.0804,-0.0323,0.99,-0.0294,1.2391,-0.0291,0.6589,0.3774,0.3116,0.1279,-0.0676,0.6326,-0.0306,0.334,0.2201,Control
I08,0.4414,0.1091,-0.1694,0.2221,-0.0135,-0.0843,0.3736,-0.1206,0.139,0.0539,-0.0541,0.7778,-0.0896,1.3081,-0.0338,0.4226,0.4373,0.2288,0.1319,-0.0449,0.6021,-0.0297,0.1183,0.313,Control
I09,0.29,-0.0114,-0.1054,0.2123,-0.1275,-0.1786,0.317,-0.0976,-0.0898,-0.0167,-0.0468,0.5823,-0.0158,0.97,-0.0112,0.4625,0.1754,0.2078,0.0153,-0.0741,0.2688,-0.0963,0.1289,0.1933,Control
I10,0.4453,0.1089,-0.0812,0.212,-0.1591,-0.1131,0.3421,-0.1467,0.1743,0.0528,-0.0434,0.8205,-0.136,1.1986,-0.0608,0.4923,0.3642,0.3864,0.1325,-0.0663,0.6043,-0.1145,0.2182,0.3584,Control
I11,0.2105,0.0346,-0.0136,0.2015,-0.174,-0.144,0.1464,-0.1798,0.1699,0.1759,-0.004,0.5195,-0.0312,1.0264,0.0627,0.2995,0.1919,-0.0351,0.0028,0.0054,0.2996,-0.0364,-0.034,0.2804,Control
I12,0.3673,0.1153,-0.1848,0.1584,-0.1202,-0.2313,0.3105,-0.1035,0.0675,0.1571,-0.0578,0.6451,-0.0538,1.1202,-0.1016,0.408,0.2906,0.3579,0.1165,-0.0515,0.4357,-0.0656,0.0309,0.3304,Control
I13,0.3837,0.1149,-0.1158,0.1727,-0.1831,-0.11,0.2708,-0.0438,0.1298,0.0666,-0.0111,0.706,-0.0723,1.0489,-0.0479,0.4272,0.3139,0.2476,0.0859,-0.0596,0.5107,-0.0111,0.0729,0.1604,Control
J01,0.2268,-0.0325,-0.0066,0.0522,-0.0937,-0.002,0.0886,-0.0868,0.0545,0.155,-0.0525,0.596,-0.0255,0.7253,-0.0793,0.345,0.1735,0.1389,0.1107,-0.0764,0.2538,-0.0872,0.1289,0.1928,Control
J02,0.3263,0.073,-0.0074,0.1262,-0.0799,-0.013,0.1884,-0.0787,-0.0134,0.2027,-0.0523,0.6456,-0.0359,0.9665,-0.0217,0.385,0.2798,0.0467,0.169,-0.0346,0.301,0.0424,0.0858,0.2247,Control
J03,0.4516,0.1457,-0.1256,0.2005,-0.1542,-0.1178,0.3563,-0.0657,0.3124,0.1327,-0.0626,0.8553,-0.0628,1.3664,-0.0956,0.4837,0.4856,0.4068,0.064,-0.0657,0.6636,0.0493,0.1671,0.2431,Control
J04,0.3523,0.0517,-0.1007,0.1797,-0.1914,-0.0877,0.2617,-0.1125,0.1568,0.13,-0.0983,0.9037,-0.0306,1.2675,-0.0499,0.5495,0.3147,0.2739,0.1391,-0.0404,0.486,-0.0033,0.1587,0.2426,Control
J05,0.3673,-0.0135,-0.0834,0.2263,-0.2017,-0.162,0.2501,-0.0911,0.1001,0.0241,-0.0404,0.8727,-0.1536,1.0681,-0.0113,0.478,0.1952,-0.005,0.3946,-0.0191,0.262,-0.1168,0.2206,0.2524,Control
J06,0.3092,0.0842,-0.213,0.2853,-0.0848,-0.1589,0.2185,-0.1293,0.0538,0.062,-0.02,0.7143,-0.0731,1.1531,0.0308,0.3788,0.2258,0.0074,0.085,-0.0013,0.3939,0.0294,0.0338,0.3109,Control
J07,0.3795,0.0858,0.0302,0.2711,-0.1696,-0.0821,0.2286,-0.114,0.1858,0.1557,-0.0562,0.9131,-0.0634,1.2935,-0.0026,0.6184,0.3368,0.6417,0.1641,-0.0213,0.6209,0.0174,0.2746,0.2795,Control
J08,0.3258,0.1436,-0.1013,0.2348,-0.3385,-0.1866,0.2204,-0.1918,0.0118,0.2115,-0.0993,0.8029,-0.0989,1.1448,-0.0795,0.4857,0.3211,0.3616,0.1256,-0.0538,0.377,-0.0868,0.1879,0.1598,Control
J09,0.2939,-0.0574,-0.1964,0.1102,-0.0709,-0.1201,0.0725,-0.1404,-0.1098,0.0318,-0.0638,0.6925,-0.0537,0.9914,0.1031,0.2102,0.2092,-0.0149,0.3028,0.018,0.3112,-0.0285,-0.0669,0.1848,Control
J10,0.4252,0.0657,-0.1095,0.1303,-0.1867,-0.1333,0.2378,-0.1406,-0.0111,0.0502,-0.0875,1.0364,-0.0701,1.4904,-0.0539,0.4818,0.3902,0.0482,0.2251,-0.0637,0.3882,-0.0945,0.157,0.2237,Control
J11,0.3102,-0.0612,-0.1673,0.0675,-0.1869,-0.1783,0.0844,-0.083,0.0843,0.0191,-0.0315,0.8326,0.0061,1.1097,-0.1334,0.5079,0.2685,0.1825,0.2391,-0.0562,0.3628,-0.0637,0.0579,0.2098,Control
J12,0.2654,0.0633,-0.0369,0.1186,-0.1256,-0.1629,0.2063,-0.087,0.1275,0.1811,-0.1003,0.8211,-0.0613,1.0949,-0.0423,0.2689,0.2013,0.0316,0.3411,0.0051,0.2213,0.0123,0.0702,0.2204,Control
K01,0.5932,0.1484,-0.1258,0.2561,-0.2471,-0.1869,0.3081,-0.1159,0.2695,0.0819,-0.0332,0.9802,-0.1066,1.5398,-0.0632,0.6153,0.4143,0.5372,0.1807,-0.0562,0.5981,-0.0556,0.2876,0.3051,BRCACancer
K02,0.4964,0.1377,-0.1203,0.1638,-0.174,-0.106,0.3517,-0.1331,0.2804,0.1548,-0.0825,0.9068,-0.0364,1.4461,-0.0424,0.5388,0.3998,0.4458,0.1389,-0.049,0.5832,-0.0581,0.1524,0.2601,BRCACancer
K03,0.3846,0.0875,-0.1029,0.1215,-0.1926,-0.2593,0.265,-0.09,0.0633,0.0794,-0.0434,0.7494,-0.0609,1.2674,-0.0078,0.323,0.2787,0.1413,0.1035,-0.0206,0.413,-0.0999,0.1112,0.3151,BRCACancer
K04,0.499,0.1489,-0.0038,0.1389,-0.1396,-0.1589,0.2646,-0.1115,0.1022,0.0284,-0.1093,0.9471,-0.014,1.3527,-0.0509,0.4598,0.418,0.252,0.2394,-0.0718,0.4751,-0.0508,0.1173,0.2083,BRCACancer
K05,0.2216,0.1094,-0.0449,0.1474,-0.1943,-0.1413,0.1105,-0.068,0.1899,0.0876,-0.0489,0.7678,-0.0329,1.1216,-0.0892,0.4941,0.2423,0.1837,0.1464,-0.0379,0.3009,-0.0125,0.0909,0.2886,Control
AA_RR-849,0.2719,0.0349,-0.0684,0.2154,-0.2182,-0.199,0.1737,-0.1556,0.081,0.2097,-0.0458,0.6835,-0.0282,1.2502,0.0164,0.4517,0.3105,0.1898,0.0717,-0.0187,0.4985,0.0177,0.0423,0.2607,BRCACancer
AE_RR-3300,0.3483,0.0748,-0.1421,0.1752,-0.0903,-0.105,0.1715,-0.1903,0.0152,0.0486,-0.0454,0.8892,-0.0939,1.2462,-0.0199,0.208,0.316,-0.1366,0.333,-0.0417,0.4182,-0.0703,0.0237,0.2478,Control
AF_RR-3276,0.5043,0.119,-0.1381,0.07,-0.1089,-0.2688,0.4153,-0.077,0.0943,0.0046,-0.0946,0.6105,-0.0167,0.7057,-0.1288,0.5662,0.17,0.1059,-0.0726,0.0123,0.4217,-0.0366,0.4365,0.2757,Control
AG_RR-3298,0.2323,-0.0263,-0.1401,0.1926,-0.2497,0.0363,0.1324,-0.1178,0.2055,0.1038,-0.0859,0.6055,0.0062,1.2538,0.0281,0.4489,0.2057,0.0359,0.0442,-0.0836,0.4378,0.0408,0.0437,0.2895,Control
AH_RR-3295,0.381,0.038,-0.0568,0.1744,-0.174,-0.1469,0.1975,-0.1249,0.1095,0.0846,-0.0766,0.7869,-0.0441,1.4094,-0.0793,0.3242,0.287,0.3542,0.2075,-0.0684,0.3163,-0.0419,0.0764,0.1926,Control
AI_RR-3291,0.3235,0.0385,-0.1148,0.2721,-0.2272,-0.0653,0.2089,-0.0843,0.044,0.0419,-0.0724,0.7048,-0.0872,1.2573,0.0026,0.4027,0.3638,0.3169,0.2331,-0.0318,0.4648,0.022,0.063,0.2118,Control
AJ_RR-3296,0.3983,-0.0135,-0.0906,0.078,-0.1222,-0.1653,0.1358,-0.1101,0.1407,0.128,-0.0347,0.9498,0.0284,1.1791,-0.0136,0.3261,0.2297,0.1447,0.3183,-0.0204,0.5163,-0.1106,0.008,0.1864,Control
AM_RR-1949,0.4416,0.0703,-0.0554,0.1159,-0.0749,-0.1695,0.0897,-0.0188,0.0893,0.214,-0.1079,0.8542,-0.0089,1.0113,-0.064,0.3505,0.205,0.2963,0.1031,0.0191,0.3605,-0.0292,0.0437,0.1566,Control
AN_RR-3297,0.4615,0.1199,-0.1115,0.1081,-0.1665,-0.1339,0.1231,-0.0859,0.2104,0.1257,-0.0598,0.889,-0.0503,1.2343,0.0051,0.3745,0.2788,0.1128,0.1876,-0.0421,0.3076,-0.0938,0.0654,0.2159,Control
AO_RR-3288,0.3343,0.0322,-0.1791,0.1603,-0.2017,-0.2117,0.2076,-0.1435,0.0744,0.0585,-0.0784,0.9005,-0.0108,1.2166,-0.077,0.396,0.4005,0.2725,0.1764,-0.0524,0.4135,-0.1004,0.1129,0.2308,Control
AP_RR-3280,0.6489,-0.0863,-0.1308,0.1847,-0.0962,-0.13,0.1392,-0.1193,0.0536,0.0858,-0.0443,0.6848,-0.0774,0.995,-0.0424,0.4899,0.1001,0.3007,0.0137,0.0266,0.2362,0.0178,0.0581,0.2032,Control
AR_RR-3278,0.1358,0.0337,-0.146,0.387,-0.1108,-0.1039,0.299,-0.1428,0.0312,-0.0124,-0.0329,0.556,-0.113,1.1123,0.0691,0.5915,0.4012,0.32,0.1636,-0.0553,0.3814,-0.0313,0.0659,0.1766,Control
AS_RR-3277,0.4736,0.0683,-0.2129,0.1868,-0.1574,-0.2503,0.163,-0.1081,0.199,0.1161,-0.0517,0.9213,-0.0586,1.3127,-0.0708,0.5829,0.2565,0.3301,0.2835,-0.046,0.3212,-0.0607,0.0354,0.2908,Control
A_RR96-12,0.1708,0.1747,-0.0646,0.1828,-0.1169,-0.0781,0.217,-0.0585,0.0975,0.1761,-0.0729,0.9586,-0.0732,1.3783,-0.0249,0.4036,0.6267,0.0138,0.4764,-0.0728,0.294,-0.0759,0.1262,0.227,BRCACancer
B_RR-1519,0.4893,0.1996,-0.2112,0.0405,-0.0862,-0.0896,0.4872,-0.0034,0.1565,0.0898,-0.0782,0.8661,-0.0363,0.6392,-0.0636,0.4693,0.1791,0.1308,-0.1492,-0.0436,0.8359,0.044,0.6482,0.3882,BRCACancer
C_RR-3293,0.6277,0.2377,-0.0266,0.0391,-0.1778,-0.1129,0.6497,-0.1305,0.1789,0.0574,-0.0123,0.5655,-0.0221,0.9782,-0.1256,0.4886,0.2723,0.0453,-0.1193,-0.0213,0.5898,-0.039,0.4826,0.4377,BRCACancer
D_RR-3301,0.316,0.0362,-0.0535,0.1802,-0.1245,-0.1945,0.1814,-0.0918,0.1915,0.1416,-0.0301,0.765,-0.0324,1.1308,-8e-04,0.5831,0.2637,0.4206,0.1636,-0.0243,0.299,-0.004,0.0474,0.2764,BRCACancer
E_RR-2070,0.2198,0.1527,-0.1946,0.2454,-0.1158,-0.0534,0.3407,-0.1309,0.0409,0.0936,-0.0551,0.875,-0.0864,0.9578,0.0266,0.4808,0.4257,0.4622,0.1843,-0.0195,0.4562,-0.0035,0.1301,0.2289,BRCACancer
J_RR-1226,0.4494,0.0416,-0.0547,0.1999,-0.2027,-0.2242,0.2146,-0.1346,0.1748,0.0961,-0.0198,0.7246,-0.0872,1.3214,-0.0131,0.2654,0.2548,0.1176,0.0144,0.0079,0.6493,-0.055,0.0509,0.2923,BRCACancer
K_RR-3290,0.3913,0.173,-0.058,0.3118,-0.1689,-0.1506,0.2145,-0.056,0.3125,0.0285,-0.0547,0.6026,-0.0372,1.1919,-0.0014,0.578,0.2491,0.2702,0.0559,-0.061,0.3077,-0.0088,0.1005,0.2363,Control
L_RR-3286,0.246,0.0793,-0.3123,0.1925,-0.233,-0.2621,0.2759,-0.2014,0.0064,-0.0828,-0.0082,0.7803,-0.1599,1.0764,0.0639,0.4337,0.4167,0.4185,0.2523,-0.0267,0.4678,0.0328,0.0525,0.2643,Control
N_RR-3294,0.3453,0.0424,-0.08,0.1287,-0.1288,-0.1489,0.2289,-0.0914,-0.0038,0.0508,-0.0872,0.7057,-0.0522,1.1663,0.027,0.4918,0.2198,0.1536,0.1907,-0.0541,0.454,-0.0899,0.0563,0.2174,Control
O_RR-3285,0.3732,0.002,-0.127,0.1681,-0.2501,-0.1523,0.11,-0.1324,0.0245,0.1787,-0.0975,0.6225,0.0109,1.3266,-0.0286,0.603,0.2099,0.282,0.1836,-0.0648,0.3405,-0.1124,0.0462,0.2162,Control
P_RR-3274,0.2197,0.0852,-0.1221,0.1109,-0.249,-0.1565,0.2073,-0.0659,0.1002,0.0971,-0.079,0.8272,-0.0947,0.9988,0.0135,0.3768,0.1795,0.1212,0.1425,-0.1438,0.2793,-0.0041,0.0716,0.2464,Control
Q_RR-3283,0.2848,0.0701,-0.1297,0.2235,-0.1583,-0.0525,0.1954,-0.1589,0.061,0.0247,-0.1279,0.7269,-0.119,0.924,-0.0252,0.4796,0.2458,0.3222,0.1662,-0.0221,0.5506,-0.0406,0.097,0.1513,Control
RR-3275,0.3947,0.1014,-0.0024,0.0669,-0.1094,-0.1719,0.0658,-0.1231,0.2177,0.1012,-0.1005,1.0358,-0.0544,1.402,-0.1018,0.3018,0.2375,0.1699,0.1898,-0.0752,0.3727,-0.0674,0.0173,0.2032,Control
RR-3281,0.3873,0.194,-0.1991,0.0928,-0.1437,-0.1452,0.1407,-0.006,-0.0866,0.0046,-0.0633,0.6945,-0.078,0.9589,-0.0658,0.3097,0.1682,0.3663,0.0542,-0.0557,0.3153,-0.1968,-0.0101,0.132,Control
RR-3287,0.5224,0.0612,-0.172,0.1193,-0.0823,-0.1247,0.1109,-0.1091,0.1019,0.0604,-0.117,0.8218,-0.0498,1.4072,-0.113,0.3455,0.2442,0.2566,0.2272,-0.1054,0.3394,-0.0725,0.0735,0.1859,BRCACancer
RR-3289,0.3617,0.0997,-0.1253,0.1575,-0.1841,-0.1575,0.2201,-0.1734,0.0679,-0.0214,-0.0129,0.7209,-0.058,1.1472,-0.0808,0.3115,0.3352,0.1941,0.13,-0.0453,0.5663,0.0262,0.0964,0.2694,Control
RR-3299,0.4638,0.0236,-0.1435,0.1169,-0.1582,-0.0312,0.1909,-0.0929,0.0767,0.1179,-0.0539,1.0216,-0.15,1.0591,-0.0788,0.2058,0.192,0.2525,0.1276,0.0204,0.2377,-0.1191,0.0272,0.2403,BRCACancer
T_RR-3292,0.4657,0.0197,-0.0436,0.2648,-0.0361,-0.1355,0.133,-0.0495,-0.0013,0.1019,-0.1209,0.6592,-0.0071,1.3078,-0.0753,0.5681,0.198,0.4885,0.0063,-0.0663,0.3981,-0.0688,0.0448,0.1541,Control
U_RR-2236,0.2296,0.0901,-0.043,0.3045,-0.1993,-0.1336,0.2641,-0.1185,0.1903,0.0615,0.0022,0.7625,-0.0599,1.1744,-0.0503,0.5876,0.4516,0.1862,0.1541,-0.009,0.6048,-0.0018,0.1432,0.2743,BRCACancer
V_RR-1455,0.6291,0.1739,-0.026,0.0342,-0.2388,-0.14,0.6387,-0.1227,0.1533,0.1063,-0.0902,0.8041,9e-04,0.7155,-0.0645,0.5654,0.2526,0.4002,-0.1448,-0.0117,0.8685,-0.0471,0.708,0.465,BRCACancer
W_RR-922,0.3624,-0.0273,-0.0743,0.2368,-0.1241,-0.1771,0.1905,-0.0895,0.1031,0.1641,-6e-04,0.4354,-0.0732,1.2961,0.087,0.3805,0.2189,0.6592,-0.0583,-0.017,0.1991,-0.0243,0.0904,0.2348,BRCACancer
X_RR-1083,0.2657,0.0035,-0.066,0.2305,-0.1276,-0.059,0.1334,-0.1167,0.1386,0.0446,-0.0363,0.5581,-0.0272,1.384,0.0069,0.5164,0.2851,0.2456,-0.0044,-0.0301,0.4622,-0.0018,0.0568,0.2311,BRCACancer
Y_RR-841,0.217,-0.0419,-0.0343,0.1645,-0.2166,-0.1842,0.1754,-0.0968,-0.0919,0.0407,-0.0578,0.6854,0.004,0.9622,-0.0014,0.3144,0.1129,-0.0612,0.035,-0.0124,0.2089,-0.0419,0.0264,0.1712,BRCACancer
Z_RR-778,0.3148,0.0464,-0.1189,0.1091,-0.1143,-0.1919,0.1318,-0.1126,0.0801,0.2509,-0.0573,0.7698,-0.0556,1.4224,0.0278,0.4105,0.2066,0.1707,0.1998,0.002,0.4485,-0.1275,0.0786,0.253,BRCACancer
