@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 1147 numeric
@attribute 1869 numeric
@attribute 207 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 387 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 7027 numeric
@attribute 898 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5834629533,1.6314720287,0.9198608781,2.1393974684,1.5075298383,1.5553736859,0.8789772263,1.9397812022,1.0380567778,0.5241222142,1.9894220193,0.4754300158,0.8049394469,0.3334267199,0.6502234032,0.7694715564,0.5276523813,0.4586358647,2.7923812542,0.6409841057,0.9448039957,1.5825335458,0.8525465690,1.0284706676,1.8834737148,BRCA
GSM480985,0.4411996799,1.1038011162,0.7256099795,2.2990302591,1.7779963680,1.1625347307,0.0818430733,1.4054429928,0.5481084954,0.8006201253,1.8852531751,0.4509238059,0.9412159958,0.5376056928,0.8534231111,1.5476133191,0.4521202200,0.5649788797,2.9129755730,0.6127393824,0.7302493976,1.5935095322,0.8536376064,0.3033442030,0.6753045402,BRCA
GSM480986,0.4792193069,1.3781034724,0.8395699189,2.2193307467,1.4769461321,1.3508609449,0.3414531027,1.7577156492,0.9493732134,0.5310721682,2.0062507787,0.3572855135,0.9283377825,0.5214103467,0.3758222094,0.9370587028,0.5276161861,0.5706250406,3.0052631994,0.4839221177,0.8574318311,1.9378681357,0.9353946786,0.7894512997,1.0686674790,BRCA
GSM480987,0.4050084262,2.0535945445,0.2585912426,2.7037154810,1.0660495198,0.9561490119,0.4329001224,1.6769249506,0.6616964770,0.3550794774,1.8972162525,0.2389650019,1.1037804131,0.4951465396,0.4246866423,0.9460729968,0.4570317386,0.5260457562,3.1002503070,0.3882937707,0.5479266424,1.2294952867,0.8780260834,0.7839339237,1.3236865311,BRCA
GSM480988,0.4529012942,1.2271330877,0.7658719721,2.3901760505,1.5072410189,1.0976330084,0.2557647115,1.1675294143,0.4589619954,0.6144637026,1.6231118301,0.2502003758,0.7093335530,0.4710813121,0.5025178531,0.6583551200,0.4923907940,0.4829891018,3.0203843170,0.4704262694,0.6159016014,1.0011213121,0.6707278885,0.7349518405,1.0074813106,BRCA
GSM480989,0.6269943672,1.7527057604,0.6320741258,2.7720669135,0.9980840938,0.6682628254,0.6630024992,2.3074461223,1.1103506463,0.4192595793,2.4842128198,0.1723780840,1.0994870811,0.5198385118,0.3040667095,0.5104212239,0.4168803811,0.8519349658,3.3091132243,0.4437155496,0.4999280601,1.7276778767,1.1224099571,0.9755881841,1.4748466095,BRCA
GSM480990,0.5995322283,1.6684504000,0.5905319539,2.7343542910,0.8929153473,0.8183849113,0.4578135087,2.3939645291,1.1067612915,0.4130142646,2.3151370526,0.3219937040,1.2569765001,0.6607572544,0.4307222246,0.5701667320,0.4040678319,0.5468216389,3.4219261243,0.3387474729,0.8644990985,1.6585228148,1.1399565821,0.9321988967,1.1184334419,Control
GSM480991,0.2669265534,1.2661320120,0.6244839902,2.7373882608,1.2088463109,1.0469395604,0.2786995493,1.8290236989,0.9763167946,0.4572952855,2.0687043151,0.3367405246,1.2472408378,0.5980931108,0.3718392522,0.6246844594,0.5071865046,0.6482640730,3.2534763878,0.3654298311,0.7603944621,2.0593645064,1.0769064036,0.7361247614,1.0403012996,Control
GSM480992,0.4398213812,1.5023378805,0.5115839695,2.7673748358,1.2364530282,0.6665939561,0.5189908397,2.3328941266,1.1827308424,0.3674736292,2.4234709023,0.1333302662,0.8925691490,0.4647197556,0.3555988693,0.5310987036,0.4130200728,0.9082788116,3.4460021522,0.3105769333,0.8413598781,1.9210771919,1.2896809784,0.9405100065,1.1468315460,Control
GSM480993,0.6524033558,1.6903067380,0.6702982026,2.7103066743,1.5603325564,1.1139041867,0.7052419788,1.9907199673,0.9945207685,0.5721119152,2.1975401044,0.2735164897,0.9085881339,0.5712389041,0.3556248992,0.7338769277,0.4741801064,0.7940912880,3.0886874926,0.3602931440,0.8349784980,1.8622661701,0.9961075650,0.8964617675,1.2135973303,Control
