@relation data

@attribute id string
@attribute 1806 numeric
@attribute 1807 numeric
@attribute 5167 numeric
@attribute 5169 numeric
@attribute 51733 numeric
@attribute 53354 numeric
@attribute 55229 numeric
@attribute 586 numeric
@attribute 587 numeric
@attribute 60490 numeric
@attribute 60496 numeric
@attribute 79646 numeric
@attribute 79717 numeric
@attribute 80025 numeric
@attribute 80347 numeric
@attribute 8875 numeric
@attribute 8876 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0844110832,-0.1030053326,-0.0454492068,-0.0393373201,-0.1269712995,0.4254879842,0.3199406273,1.5518382857,0.3243159830,0.1268270957,0.5387461531,0.2481755657,1.7566005192,2.1884988018,1.6139219901,-0.0199740585,0.0191970345,BRCA
GSM481003,-0.0872618226,-0.1181411366,0.1101619671,-0.0469432843,-0.0467061726,0.5173761901,0.4986289110,1.0858664274,0.3768328197,0.2303416874,0.8442101724,0.1970183808,1.6360511280,1.7733222778,1.6718755363,0.1700853109,0.2109976470,BRCA
GSM481004,-0.0253257072,-0.1179018219,-0.0348667033,-0.0231469844,-0.0468843770,0.4242346843,0.5250564976,1.3487540903,0.4281067526,0.3004582890,0.5972843972,0.0973527516,1.9746339718,2.0625854466,1.6885800627,-0.0219485699,0.0216452837,BRCA
GSM481005,0.0154577819,-0.1043192173,0.0132670641,-0.0899973927,-0.1343284050,0.5982889670,0.2922329873,1.3693378256,0.3150513004,0.1743173117,0.9323528488,0.2926168161,1.7814775903,1.9960220126,1.4858576854,0.0249224595,0.0244108742,BRCA
GSM481006,0.0177094786,-0.1093262379,0.0362040444,-0.0715944450,-0.2089435751,0.4441487465,0.3554292408,1.3416046841,0.3509738149,0.1678643241,0.9873943531,0.1620999849,1.5695192118,2.1445368396,1.3194862612,-0.0360049600,0.1670016041,BRCA
GSM481007,0.0025896705,-0.1026216591,0.1514239785,-0.0695821631,-0.0681958690,0.4519014265,0.2734167614,0.7885326850,0.4474348524,0.6286470989,0.8765220694,-0.0063400660,1.4602381387,1.8498245874,1.7390143177,0.0011428342,0.1030893563,BRCA
GSM481008,-0.0170157562,-0.0392876986,0.1906557697,-0.0578598161,-0.1598545421,0.6128238929,0.8734455754,1.1181104005,0.3694387264,0.6060527046,0.8264288753,0.1445994011,1.3396918873,2.3862404692,2.1323584286,0.0234269670,0.3808570274,Control
GSM481009,0.0769797945,-0.0578512107,-0.0779208638,-0.0843139640,-0.2152338306,0.4252209527,0.2003639423,1.3625419313,0.2491711244,0.0214491856,0.9004026239,0.2411348572,1.2634578547,1.8023040428,0.9303622257,-0.0068459531,-0.0108386917,Control
GSM481010,0.0580199078,-0.0796610906,0.2810556538,-0.0858280379,-0.0699183796,0.4843801222,0.5260420854,1.8489840842,0.3875980495,0.1190779639,1.2485786816,0.4554868473,2.0528581738,2.0960615343,1.5378886610,0.0718988412,0.0193679610,Control
GSM481011,-0.0643972750,-0.0885918831,0.0517284253,-0.0651667317,-0.0777722302,0.3188791974,0.5094422818,0.9175437401,0.5008410467,0.1517520498,0.6685508971,0.1456433448,1.8900975982,1.7250716023,1.8115650671,0.0318437444,0.0975769236,Control
GSM481012,0.0016903578,-0.1529323630,0.1544774616,-0.0808491443,-0.1128767867,0.4722631557,0.5067190967,1.6483547003,0.3913348924,0.3995677778,0.8159554444,0.3377365237,1.8907710313,2.1972148551,1.5928078508,0.0657778346,0.3648766237,Control
GSM481013,0.0003129084,-0.0813331116,0.2118521063,-0.0332236371,-0.1264422327,0.4202105451,0.8261425876,0.8937026727,0.5560843655,0.9119377467,0.5947935304,0.1853938217,1.3156762720,2.3206821281,2.3016583123,0.1549161378,0.3163654035,Control
GSM481014,0.0051646035,-0.0853070239,-0.0345806748,0.0141813475,-0.1254913064,0.4948977066,0.2320120707,1.3566419442,0.4136791009,0.1860818876,0.7924276302,0.1691758857,1.5716810427,2.5924758910,1.5494265290,0.2117716744,0.5887998479,BRCA
GSM481015,-0.0627746778,-0.1254715401,0.1200489692,-0.0646387563,-0.1143082468,0.4316997465,0.9564292548,0.5166403602,0.4542535432,0.5503219100,0.6642567682,0.0288448639,1.5137563447,1.7537202040,2.0768135191,0.0076145956,0.0366378608,BRCA
GSM481016,0.1449145921,-0.0903820078,0.0601069803,0.0156719942,-0.1231042527,0.5742978845,0.5745374291,1.5734698474,0.2434856636,0.2487756159,0.9909376642,0.3214958834,1.8816036383,2.1520350774,1.3901906859,-0.0658285631,0.0134234884,BRCA
GSM481017,0.2069571065,-0.0833739684,0.0701897150,-0.0558320051,-0.1458655899,0.5929585155,0.2674228776,1.9930971564,0.1426184538,0.1585124867,1.5407317946,0.5222047567,1.8901491363,2.3634031747,0.9149588413,0.0690132823,-0.0434082062,BRCA
GSM481018,-0.0140945477,-0.1234906982,0.0528400341,-0.0576515205,-0.1505479630,0.1653954719,0.3838030266,0.8079682183,0.5354284708,0.2271021050,0.5315979841,-0.0309716571,1.7865573368,1.7929411598,1.8222040384,0.1769358068,0.0925345615,BRCA
GSM481019,0.1128359514,-0.0790765597,-0.1244121520,-0.0810408538,-0.1694992647,0.5380741386,0.7184475529,1.3106637802,0.4048712244,0.5966611020,1.1432958264,0.5387029017,1.8391878407,2.2996752262,1.7529592248,-0.0865851259,0.6564046035,BRCA
