@relation data

@attribute id string
@attribute 10268 numeric
@attribute 10267 numeric
@attribute 133 numeric
@attribute 10266 numeric
@attribute 79924 numeric
@attribute 799 numeric
@attribute 797 numeric
@attribute 796 numeric
@attribute 10203 numeric
@attribute 3375 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0254,-0.0631,0.4123,-0.0301,-0.1006,-0.1032,-0.4303,0.0782,0.1238,-0.0935,Control
A02,0.003,0.0345,0.2519,-0.0215,-0.0227,-0.0204,-0.2151,0.0657,0.1631,-0.0683,Control
A03,-0.0045,0.0372,0.6459,-0.0399,-0.0827,-0.0338,-0.2546,0.0672,0.3275,-0.2074,Control
A04,0.0403,0.1122,0.578,0.0419,0.0139,-0.0328,-0.1027,0.0242,0.1272,-0.1347,Control
A05,0.047,0.106,0.6478,-0.027,0.0036,-0.0698,-0.156,0.0475,0.2572,-0.1439,Control
A06,-0.0628,0.044,0.3947,-0.1051,-0.12,-0.0567,-0.2027,0.0729,0.2882,-0.0918,Control
A07,-0.0081,0.0247,0.3833,-0.0021,-0.0927,-0.0134,-0.2598,0.0079,0.2981,-0.1707,Control
A08,-0.044,-0.0756,0.2194,0.042,-0.0921,-0.095,-0.2963,0.1896,0.1137,-0.1654,Control
A09,0.0627,0.017,0.3271,-0.0256,-0.0522,-0.0517,-0.2997,0.0711,0.1836,-0.1462,Control
A10,-0.0906,0.0251,0.3321,-0.0088,-0.0307,-0.076,-0.2168,-0.0213,0.1837,-0.1041,Control
A11,-0.117,-0.0491,0.2529,0.0879,-0.1061,-0.0636,-0.2742,0.0726,0.0992,-0.2848,Control
A12,0.0903,-0.0095,-0.039,0.0217,-0.2327,0.0306,-0.3426,0.267,0.0436,-0.2079,Control
B01,-0.0607,-0.2308,-0.1596,-0.1328,-0.3351,-0.0951,-0.3289,0.2156,0.0633,-0.1722,Control
B02,0.0051,0.0243,0.3664,-0.0612,-0.0402,-0.0848,-0.2479,0.0817,0.158,-0.022,Control
B03,-0.0524,-0.1291,0.2828,-0.0629,-0.1487,-0.0702,-0.3263,0.1182,0.0825,-0.0742,BRCACancer
B04,-0.0387,-0.0389,0.012,-0.0616,-0.0486,-0.0485,-0.2137,0.1168,0.0925,-0.1802,BRCACancer
B05,0.0262,0.0079,0.1521,-0.0206,-0.1254,-0.0454,-0.2985,0.0674,0.0688,-0.235,BRCACancer
B06,-0.0611,-0.2057,-0.3185,-0.103,-0.3105,-0.0329,-0.281,0.1772,0.0719,-0.0301,BRCACancer
B07,0.0552,0.0402,0.1752,-0.0528,-0.1053,-0.043,-0.2931,0.047,0.1084,-0.081,BRCACancer
B08,-6e-04,-0.0218,0.468,0.0586,-0.0154,-0.068,-0.1993,0.0772,0.1439,-0.0986,Control
B09,0.008,-0.082,0.1395,-0.0426,-0.1347,-0.0712,-0.2858,0.2159,-0.0491,-0.1488,Control
B10,0.0282,0.0326,0.2932,-0.0145,-0.131,-0.0791,-0.202,0.1312,-0.0043,-0.2059,Control
B11,0.0947,0.0419,0.2655,0.0186,-0.0733,-0.065,-0.2272,0.075,0.161,-0.0539,Control
B12,-0.1646,0.0541,0.1447,-0.0136,-0.0349,-0.1094,-0.1655,0.2159,-0.0088,-0.2227,Control
C01,0.045,-0.0031,0.3448,-0.011,-0.1562,-0.0594,-0.3117,0.0666,0.1781,-0.1504,BRCACancer
C02,0.1227,0.0894,0.3351,0.0227,-0.009,-0.0249,-0.2174,0.0302,0.1377,-0.1451,BRCACancer
C03,0.0534,0.1107,0.342,-0.0762,-0.0414,-0.0523,-0.1781,-0.0464,0.21,-0.1962,BRCACancer
C04,0.0892,0.1214,0.5134,0.0905,0.0678,0.0117,-0.1205,0.1153,-0.0048,-0.1883,Control
C05,0.0585,0.0957,0.4206,0.1639,0.1227,-0.0412,-0.2077,-0.0478,0.0498,0.0264,BRCACancer
C06,0.0603,-0.0843,-0.0023,0.0126,-0.0574,-0.0711,-0.1518,0.3901,-0.1141,-0.169,Control
C07,0.0681,0.0834,0.301,0.0178,-0.0217,-0.0166,-0.2333,0.1091,0.0819,-0.1459,Control
C08,-0.04,0.0259,0.3269,0.0207,-0.0317,-0.0606,-0.3136,0.1632,0.1545,-0.0582,Control
C09,0.0474,0.0424,0.42,0.0555,0.0874,-0.0633,-0.1263,0.1015,0.0938,-0.141,Control
C10,0.0017,0.0729,0.3459,0.0266,0.0433,-0.007,-0.1468,0.0699,0.1446,-0.0203,BRCACancer
C11,-0.014,0.0402,0.3263,0.0645,-0.0376,-0.0719,-0.1176,0.1102,0.0372,-0.2311,Control
C12,-0.0455,0.0461,0.2542,0.1194,-0.0075,-0.0357,-0.0667,0.1292,-0.0598,-0.1298,BRCACancer
D01,-0.0151,-0.1137,-0.0454,0.0503,-0.0682,-0.0646,-0.1636,0.1941,-0.0345,-0.3086,BRCACancer
D02,-0.0262,0.1158,0.36,0.0242,0.0342,-0.0913,-0.1539,0.0584,0.0512,-0.003,BRCACancer
D03,0.0908,0.0509,0.3641,0.0668,0.0486,-0.0388,-0.1901,-0.049,0.0393,-0.124,BRCACancer
D04,-0.0689,0.0245,0.3373,-0.044,-0.026,-0.0444,-0.1862,-0.0094,0.0626,-0.0441,BRCACancer
D05,0.0923,0.1032,0.334,0.012,-0.0978,-0.0094,-0.2251,0.0823,0.0892,-0.1032,BRCACancer
D06,0.0828,0.0607,0.2749,0.0533,-0.071,-0.0905,-0.3151,0.0745,0.1089,-0.1818,BRCACancer
D07,0.0263,0.0525,0.3187,0.0161,-0.0463,-0.0935,-0.1991,0.0331,0.0829,-0.0265,Control
D08,0.0778,0.0174,0.0754,0.0881,0.0261,-0.0661,-0.2811,0.3593,0.0635,-0.1379,Control
D09,0.0086,-0.015,0.363,0.0568,-0.0946,-0.0458,-0.2082,0.1226,0.1251,-0.1252,Control
D10,0.0437,0.0493,0.1761,-0.0039,-0.14,-0.0386,-0.2197,-0.0146,0.0333,-0.1461,Control
D11,-0.0599,-0.0279,-0.0475,0.1608,-0.0837,-0.0981,-0.2783,0.4028,-0.0981,-0.094,Control
D12,-0.0526,0.025,0.2593,0.0477,0.0244,-0.1106,-0.0986,0.1782,0.0087,-0.0461,Control
E01,-0.0627,0.0172,0.0624,-0.0205,-0.1059,-0.0338,-0.1318,0.1368,0.0234,-0.0572,BRCACancer
E02,-0.0231,-0.0298,0.2214,0.0572,-0.043,-0.034,-0.1403,0.0862,0.1482,-0.1806,Control
E03,0.001,0.065,0.4296,0.0542,0.0337,-0.0487,-0.134,0.0687,0.1036,-0.1346,Control
E04,0.127,0.0946,0.2972,0.0017,0.0403,-0.0529,-0.1589,-0.0285,0.1287,-0.1144,Control
E05,0.0087,-0.0532,0.0266,0.024,-0.1416,-0.0563,-0.3375,0.1262,0.0147,-0.2742,Control
E06,-0.0025,-0.0108,-0.0887,0.0664,-0.2016,-0.0101,-0.2988,0.4292,0.0228,-0.3247,BRCACancer
E07,0.0242,0.0306,0.3039,0.0432,0.0294,-0.0216,-0.1512,0.0382,0.1382,-0.065,BRCACancer
E08,-0.0084,-0.0175,0.3525,0.0225,-0.0121,-0.0276,-0.1696,0.0057,0.0681,-0.0992,Control
E09,-0.0151,0.0396,0.3092,0.0049,0.0395,-0.049,-0.1006,0.1248,0.052,-0.0279,BRCACancer
E10,0.0083,0.0024,0.1609,-0.0043,-0.0947,-0.0209,-0.3229,0.1424,0.2229,-0.0499,BRCACancer
E11,-0.0058,-0.0123,0.2044,0.036,-0.0935,-0.0336,-0.1596,0.0916,0.0022,-0.0812,Control
E12,-0.1042,0.0206,0.0437,0.006,-0.0915,-0.0129,-0.1861,0.0287,0.0218,-0.0061,BRCACancer
F01,-0.0187,0.0349,0.3731,-0.0344,-0.1271,-0.06,-0.2635,0.0488,0.0513,-0.1734,Control
F02,0.0513,0.0438,0.2878,-0.0533,-0.0461,-0.0576,-0.2858,0.0368,0.1428,-0.0617,Control
F03,0.0223,0.0278,0.322,0.0125,-0.0391,-0.0181,-0.3437,0.0127,0.1407,-0.1926,Control
F04,-0.0169,-0.0905,0.0457,0.0308,-0.0651,-0.0668,-0.3347,0.2103,0.0327,-0.151,Control
F05,0.0437,-1e-04,0.254,0.0249,-0.0605,-0.0177,-0.2499,0.1618,0.1464,-0.1793,Control
F06,0.0375,0,0.3051,-0.0452,0.0322,0.0172,-0.3544,0.1061,0.1475,-0.1281,Control
F07,-0.0358,-0.0194,0.231,-0.0325,0.0263,-0.072,-0.1959,0.082,0.0101,-0.1653,Control
F09,-0.0325,-0.031,0.4916,-0.0139,0.0902,-0.0903,-0.2591,0.0072,0.2374,-0.1158,Control
F10,0.0036,0.0642,0.3947,0.01,0.0595,-0.1066,-0.1993,0.0615,0.1733,-0.0923,Control
F11,-0.01,0.1035,0.4712,0.0486,0.0626,-0.0101,-0.1748,0.0018,0.1387,-0.1055,Control
F12,-0.1476,-0.0597,0.1752,-0.0931,-0.1273,-0.1456,-0.2996,0.082,0.2155,-0.2267,Control
G01,0.0248,-0.0453,0.1069,0.0151,0.0103,-0.1093,-0.3172,0.1539,0.0946,-0.1155,Control
G02,-0.0222,0.0571,0.2705,-0.0105,-0.0497,-0.0201,-0.2406,0.0119,0.0762,-0.0987,Control
G03,-0.0233,0.0919,0.2206,-0.0991,-0.1192,-0.06,-0.2358,0.1357,0.2444,-0.0975,Control
G04,-0.0736,0.043,0.4888,0.1046,0.0921,-0.0429,-0.1075,0.1204,0.1743,-0.0907,BRCACancer
G05,-0.2165,-0.1777,0.0844,0.0836,-0.2138,-0.1323,-0.3143,0.3251,-0.1366,-0.21,BRCACancer
G06,0.0589,0.0319,0.2333,0.0641,-0.0508,-0.0905,-0.2928,0.1275,0.14,-0.0714,BRCACancer
G07,-0.0704,0.0098,0.1392,0.0154,-0.0469,-0.0274,-0.1752,0.1286,0.0471,-0.115,Control
G08,0.029,-0.0332,0.2758,-0.0083,-0.1089,-0.1022,-0.1831,0.1649,0.1395,-0.1497,Control
G09,-0.0574,0.011,0.3397,0.1586,0.028,-0.1136,-0.1592,0.0485,0.0813,-0.0187,Control
G10,-0.0832,5e-04,0.0967,0.0476,-0.0737,-0.0182,-0.2808,0.2339,0.1301,-0.023,BRCACancer
G11,-0.1102,-0.2399,0.0827,0.1931,-0.1996,-0.0803,-0.2403,0.7778,0.0477,-0.2103,BRCACancer
G12,-0.0648,0.0401,0.36,-0.0084,-0.0404,-0.1163,-0.2286,0.1008,0.02,-0.1437,BRCACancer
H01,-0.0393,-0.0334,0.0589,-0.0599,-0.1524,-0.0522,-0.2097,0.0241,0.0363,-0.1628,Control
H02,0.0176,0.0708,0.4483,-0.0071,0.0791,-0.0724,-0.1689,0.0082,0.0501,-0.0509,Control
H03,-0.0654,-0.0538,0.0351,0.0944,-0.1488,-0.0357,-0.1681,0.2708,0.0019,-0.2067,Control
H04,-0.0381,-0.0361,0.1154,-0.0227,-0.1262,-0.0634,-0.2465,0.1076,0.0778,-0.0236,Control
H06,-0.031,0.0999,0.3937,0.0648,0.0718,-0.0816,-0.1702,-0.0216,0.1181,-0.1148,Control
H07,-0.0542,-0.0434,0.1776,0.0389,-0.1668,-0.0596,-0.3721,0.224,0.0627,-0.2333,BRCACancer
H08,-0.0367,0.0388,0.7634,-0.1041,-0.0401,-0.0744,-0.2032,0.1321,0.1015,-0.2023,BRCACancer
H09,-0.0093,0.0489,0.0102,-0.0368,-0.1138,-0.1352,-0.4253,0.2619,-0.0423,-0.2161,BRCACancer
H10,0.019,-0.1086,0.0161,-0.0157,-0.0878,-0.0244,-0.4073,0.2738,0.0629,-0.334,BRCACancer
H11,0.0071,0.0214,0.2403,-0.0027,-0.008,-0.0089,-0.1118,0.0631,0.0129,-0.2565,BRCACancer
H12,-0.0316,-0.0292,0.3465,-0.0162,-0.0966,-0.0741,-0.288,0.1765,0.2657,-0.094,BRCACancer
I01,-0.0017,0.0533,0.5215,-0.051,0.0404,-0.0872,-0.2891,0.1205,-0.0041,-0.1346,Control
I02,0.0734,-0.0019,-0.0609,-0.0823,-0.0878,-0.0637,-0.3883,0.2626,0.0174,-0.2316,Control
I03,0.0426,-0.0443,0.126,0.0564,0.0299,-0.0733,-0.2673,0.156,0.0248,-0.1708,Control
I04,0.0202,0.0949,0.292,0.071,0.0387,-0.0468,-0.1946,0.067,0.1018,-0.1317,Control
I05,0.0806,0.1627,0.3551,-0.0057,0.0582,0.0229,-0.1537,0.1309,0.1037,-0.042,Control
