@relation data

@attribute id string
@attribute 54700 numeric
@attribute 5437 numeric
@attribute 4331 numeric
@attribute 9533 numeric
@attribute 8850 numeric
@attribute 2071 numeric
@attribute 2074 numeric
@attribute 10919 numeric
@attribute 51082 numeric
@attribute 2068 numeric
@attribute 2965 numeric
@attribute 1022 numeric
@attribute 7343 numeric
@attribute 25885 numeric
@attribute 5440 numeric
@attribute 84172 numeric
@attribute 9015 numeric
@attribute 7270 numeric
@attribute 9014 numeric
@attribute 9013 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.5869,1.1046,0.3161,0.9293,1.5138,0.9639,0.8001,0.8678,1.0883,0.3536,0.9361,0.5741,1.3373,0.8265,1.1193,0.8599,0.7998,0.9503,0.4975,0.7442,0.3109,1.626,1.2507,Control
A02,1.4105,0.9106,0.1346,0.6739,1.3559,0.7176,0.5142,0.6844,0.8464,0.2581,0.5947,0.3587,1.0754,0.6078,0.925,0.6334,0.4615,0.6443,0.4353,0.5096,0.1316,1.2003,0.9149,Control
A03,1.5715,0.9876,0.2105,0.8102,1.5245,0.9385,0.6716,0.7688,1.0564,0.3958,0.7758,0.5493,1.1818,0.821,1.1115,0.7524,0.5634,0.7751,0.5644,0.6636,0.235,1.5333,1.0688,Control
A04,1.2254,1.0146,0.1798,0.7649,1.4194,0.7658,0.4821,0.8005,1.0144,0.3302,0.5436,0.5533,1.2973,0.7204,1.1223,0.7349,0.4654,0.528,0.3706,0.6267,0.2444,1.4337,0.8439,Control
A05,1.5228,1.0117,0.1989,0.8199,1.3851,0.8599,0.7011,0.8763,1.0559,0.4459,0.6282,0.5475,1.3319,0.8708,1.0206,0.8091,0.4537,0.7056,0.5021,0.683,0.3158,1.4419,1.0253,Control
A06,1.3868,0.9888,0.1536,0.7414,1.2545,0.7976,0.6448,0.7204,1.0462,0.301,0.6772,0.4938,1.1603,0.6874,0.9865,0.7198,0.4674,0.6363,0.3044,0.5112,0.2892,1.421,1.0165,Control
A07,1.5289,1.0136,0.3843,0.9467,1.5198,0.8856,0.7426,0.7696,1.1751,0.3376,0.8017,0.5297,1.1689,0.776,0.932,0.7167,0.6934,0.7458,0.4635,0.5858,0.2985,1.7099,1.0785,Control
A08,1.4076,0.8421,0.5743,0.7719,1.8134,0.9227,0.8079,0.7055,1.1845,0.2761,0.7686,0.5947,1.1505,0.795,0.9012,0.7515,0.754,0.7374,0.5991,0.5996,0.1543,1.8094,0.9915,Control
A09,1.3642,0.9198,0.3797,0.727,1.3653,0.8179,0.7302,0.7434,1.0302,0.2396,0.634,0.5279,1.2922,0.6391,0.8544,0.5525,0.5095,0.8032,0.3828,0.5513,0.1649,1.6033,1.139,Control
A10,1.452,0.9751,0.3731,0.8537,1.7318,0.9627,0.7594,0.7738,1.1538,0.331,0.6367,0.6165,1.197,0.7934,1.0208,0.7711,0.7291,0.6936,0.5861,0.5505,0.1928,1.8899,0.9752,Control
