@relation data

@attribute id string
@attribute 207 numeric
@attribute 2885 numeric
@attribute 3561 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3667 numeric
@attribute 3716 numeric
@attribute 3718 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6778 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.746089281,9.4954151895,5.474931823,5.0072306655,7.9598688595,10.10813927,11.04382723,4.963024656,10.80480483,9.15105029633,9.701471572,Control
GSM427159,9.68028616833,9.5539178325,5.808134829,4.7333277815,7.5780798575,10.01141636,9.540845393,5.442455259,10.83272413,8.42779587067,10.00164081,BRCA
GSM427160,9.69256516467,9.480270588,5.90202005,5.313506773,7.6972575105,9.532322378,10.145837,5.531000265,10.9243451,8.45925672733,10.53976977,BRCA
GSM427162,9.98949733167,9.432546201,5.702180478,5.4457486575,8.2079323255,9.129946971,7.64196344,5.259471408,11.19937192,7.73867912133,10.64202486,Control
GSM427163,9.506100771,9.66718229,6.125780878,4.9685946665,7.8440426925,9.959676393,10.16184396,5.426609659,10.47933595,8.10318445333,10.10887108,BRCA
GSM427164,9.688092646,9.9164802245,5.857863615,4.916242232,8.179923014,10.00182726,11.74013292,5.36773034,11.22643043,8.70127661067,10.45090222,BRCA
GSM427165,10.0480993307,9.167523377,6.480390855,5.173542303,8.4037176925,8.873183485,8.66980731,5.891547537,11.68974045,8.36198243367,10.14295619,BRCA
GSM427166,9.436876068,9.1611827995,5.052688948,5.2313828535,7.667921317,10.47490271,10.70365297,4.806596392,10.38915837,8.53051419067,10.54158093,Control
GSM427167,9.58057105933,9.3657406255,5.463860485,4.865162184,7.6272357545,9.964760013,10.41875948,5.157459364,10.83540327,8.16926655967,10.145837,BRCA
GSM427169,9.75364579767,9.70078824,5.903768142,5.2729194505,8.3888894545,10.08180334,9.172928193,5.735326697,10.84783275,8.39504068233,10.21491439,BRCA
GSM427170,9.592833039,9.153599552,5.954668163,5.4767379555,7.573889673,9.072521955,8.551815066,5.372961888,10.51995589,8.62624266567,9.880571175,BRCA
GSM427171,9.66262953467,9.5256586835,5.584068992,4.9594614325,7.829537058,10.04292168,10.93235154,5.313437469,10.94695398,8.601359139,9.486775264,Control
GSM427172,9.935713008,9.597360232,5.131148296,5.0479553105,7.343454662,10.43052602,11.03036559,4.716458988,10.51147622,8.523978557,10.12558819,Control
GSM427178,10.2127518167,9.06038523,5.831124321,5.1469376925,8.2605585175,10.35004996,10.52922583,5.186075849,10.31178269,9.16094315833,10.54330281,BRCA
GSM427181,10.3303371883,9.5800955565,5.790388412,5.1417521165,7.5265620785,9.905109092,10.46394351,5.421737703,10.97955044,8.789516499,10.22614155,BRCA
GSM427182,10.0295226957,9.0393998015,5.967520965,4.942154083,8.0140964065,10.1431986,9.622015717,5.43205013,10.24904266,8.419142242,9.612141036,BRCA
GSM427183,10.1231177773,8.9731778835,5.159680898,4.8414910265,7.9397725765,10.02243063,10.1691111,5.476876799,10.35443153,8.58330978467,10.13755512,BRCA
GSM427187,10.182290716,8.9213733295,5.488491912,5.141070657,7.982761652,10.25917864,9.546605663,5.35439155,10.70897201,8.49027171233,10.09760788,BRCA
GSM427189,10.3257906717,9.111304808,5.551524668,4.993426328,7.9352348665,10.57522277,10.84149381,5.16642548,10.08429722,8.95843216133,10.19263222,BRCA
GSM427193,10.2867156497,10.2970447,5.027033758,4.634263323,7.958005403,7.724140554,9.58528234,4.953976689,10.88129775,8.67313689733,10.74747575,BRCA
