@relation data

@attribute id string
@attribute 4218 numeric
@attribute 58 numeric
@attribute 5861 numeric
@attribute 5862 numeric
@attribute 5864 numeric
@attribute 5867 numeric
@attribute 5868 numeric
@attribute 5870 numeric
@attribute 5873 numeric
@attribute 7879 numeric
@attribute 8766 numeric
@attribute 9367 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,11.68222884,6.569556123,9.974156834,8.80369615,5.723156638,9.027609637,9.963792397,7.104199351,6.47869938225,13.06629278,12.67947906,11.50362218,Control
GSM427159,11.75371412,5.19062597,9.675384217,7.730760727,5.672079654,8.676883662,9.369641578,7.8395964145,6.74927616575,12.78228677,12.53965448,11.41577096,BRCA
GSM427160,11.77742394,5.283469238,9.901512226,8.277939575,5.066316611,9.216952625,9.804663915,7.161362738,6.80880809875,12.98945487,12.30490464,11.45329393,BRCA
GSM427162,11.38023121,6.563810693,9.772286167,8.163890053,6.360369215,8.549102258,8.905402895,7.3540378505,6.40929110325,13.14374197,12.20624983,11.1471733,Control
GSM427163,11.93990341,5.301780818,9.783674007,8.502683773,5.653784658,8.885895474,10.18714825,7.5204937705,6.97529292125,12.57561022,12.33362227,11.44536424,BRCA
GSM427164,11.88820491,5.802329755,9.931029662,8.620862319,5.499695432,9.304334849,10.79917457,7.97781751,6.9340525595,12.90048482,12.82636383,11.52103369,BRCA
GSM427165,11.5228538,5.472984221,9.573941152,8.517473661,5.447092526,7.254369939,8.36573313,6.939037565,6.48641234975,12.67768778,12.5708958,10.5787857,BRCA
GSM427166,11.67950002,5.551370856,9.833428205,9.04464761,5.487205952,9.286350482,10.11844835,7.229478286,6.580893642,12.99983714,12.57347448,11.88017861,Control
GSM427167,11.73344556,5.771232765,9.870642568,8.241793865,6.143184845,9.079192165,9.9479076,7.7877876645,6.919616031,12.78522262,12.36089516,11.49113672,BRCA
GSM427169,11.56978693,5.608965365,10.00680332,8.720698396,5.177231401,8.386661295,9.286477553,7.512385075,6.45725762075,12.88816775,12.31194418,11.19187368,BRCA
GSM427170,11.8054921,5.541492575,9.906440106,8.178666251,5.606154407,8.201463713,8.941327257,7.9833949235,6.04842933325,12.74796537,12.01207986,11.36752411,BRCA
GSM427171,11.65143532,6.167122676,10.09998588,9.045064165,5.503198645,8.956696408,10.16589345,7.444149015,6.648140112,12.95454627,12.59230526,11.75128055,Control
GSM427172,11.50023704,6.079490783,9.937786163,9.335714771,5.612950486,8.982994377,9.674898929,7.3259511825,6.46501169075,12.95454627,12.69883927,11.45963412,Control
GSM427178,12.00937212,6.848689049,9.983528472,8.94526175,5.673281687,9.15104263,8.971961016,7.063315871,6.78959642175,13.21419392,12.71111204,10.63866242,BRCA
GSM427181,12.10354363,5.812184526,9.819836252,8.672311411,5.985791427,8.955374654,9.378252108,7.3842467425,6.4730425085,13.32090986,12.93836212,10.96083116,BRCA
GSM427182,12.16391545,7.824005841,9.678499404,8.492455221,5.890696716,9.271183522,8.723286465,7.1591215355,6.563913699,13.11936595,12.71693524,10.84149381,BRCA
GSM427183,11.98210419,7.461993252,9.699139113,8.710471653,6.257911667,8.844094608,8.961436038,6.9901210545,6.6502201405,13.00646289,12.64987931,10.76155147,BRCA
GSM427187,12.14617574,6.011233546,10.24008207,8.701272777,6.017928169,8.963691671,9.013016321,7.2668384425,6.45851396775,13.25089354,12.44601199,10.94132297,BRCA
GSM427189,12.26010515,5.243755943,9.806243943,9.088471,6.088635217,9.298968193,9.075560123,7.4687716955,6.428969823,13.12983363,12.39294532,10.7998525,BRCA
GSM427193,9.657792328,5.290397907,10.3906422,9.807017204,5.54782863,8.711702352,9.549015053,6.6975851795,6.93737468575,13.46969908,12.2610269,8.760105424,BRCA
