@relation data

@attribute id string
@attribute 10488 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 11211 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 148327 numeric
@attribute 1499 numeric
@attribute 163688 numeric
@attribute 1638 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 1857 numeric
@attribute 1906 numeric
@attribute 1910 numeric
@attribute 196883 numeric
@attribute 2033 numeric
@attribute 23236 numeric
@attribute 2535 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3815 numeric
@attribute 3845 numeric
@attribute 4157 numeric
@attribute 4254 numeric
@attribute 4286 numeric
@attribute 434 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 51384 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54361 numeric
@attribute 5443 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 64764 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7299 numeric
@attribute 7306 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7479 numeric
@attribute 7480 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7484 numeric
@attribute 7855 numeric
@attribute 7976 numeric
@attribute 801 numeric
@attribute 80326 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 81029 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 8326 numeric
@attribute 83439 numeric
@attribute 84699 numeric
@attribute 89780 numeric
@attribute 90993 numeric
@attribute Class {Control,BRCACancer}

@data
B09,0.5708,-0.0189,-0.0568,0.2227,-0.0341,0.1192,-0.2708,1.5841,-0.1501,0.1847,1.426,1.42,0.0365,1.9563,0.13,-0.2065,0.287,0.4648,0.888,-0.2211,-0.1536,0.1634,1.8933,0.7363,-0.1057,-0.0316,0.7395,1.0544,0.1058,0.9284,0.6796,0.8491,0.2599,-0.0552,1.1881,-0.0209,-0.037,0.0585,-0.1218,2.1589,1.4732,-0.1706,-0.2896,1.5556,0.3254,-0.0493,-0.0663,0.2549,0.7716,1.0551,-0.1108,0.6761,1.539,-0.1118,1.8556,0.6235,0.7372,0.3222,1.0045,1.5166,0.4937,1.3495,0.9062,-0.1909,-0.0831,0.0535,-0.1086,0.0027,-0.0847,-0.1652,0.0685,0.0417,-0.0507,0.0547,-0.0379,0.0319,-0.2023,-0.0565,0.0601,0.0974,0.0765,2.528,-0.0422,1.1532,2.1245,0.0754,-0.086,0.2256,-0.0149,1.0466,0.5367,-0.0409,-0.0471,0.1806,-0.0415,0.0157,0.1434,-0.0342,-0.0615,0.2138,-0.1121,Control
B10,0.5852,0.0631,-0.0263,0.2004,-0.0107,0.0524,-0.0539,1.522,-0.169,0.2112,1.5588,1.2259,0.0241,2.0855,0.0671,-0.2107,0.3233,0.4531,0.8062,-0.1061,-0.1344,0.0767,1.7331,0.579,-0.045,-0.0435,0.7754,1.4356,-0.0164,0.6993,0.4932,0.8535,0.2443,-0.0434,1.2227,-0.0694,-0.116,0.0496,-0.096,2.6593,1.4456,-0.0345,-0.1427,1.5076,0.2981,-0.0904,-0.0429,0.3281,0.7027,1.0905,-0.2745,0.405,1.1167,-0.0863,1.7685,0.645,0.624,0.1829,0.9284,1.4615,0.4126,1.089,0.7187,-0.1517,-0.0919,0.0772,-0.1053,0.0136,-0.1138,0.0266,0.0402,0.0014,-0.0121,0.0517,0.0025,-0.048,-0.0846,-0.0475,0.1211,-0.031,0.1949,2.1794,0.1054,1.174,2.0672,0.1539,-0.1239,0.335,0.0785,0.6703,0.4219,0.1399,0.0019,0.2282,5e-04,0.0499,0.0891,-0.0073,-0.0506,0.2395,-0.1172,Control
B11,0.841,-0.0029,-0.0368,0.2103,0.0264,0.1526,-0.191,1.5418,-0.1462,0.1991,1.4854,1.3433,0.0236,1.9142,0.1144,-0.1445,0.3406,0.6289,0.9388,0.0467,-0.045,0.113,1.8454,0.4488,0.226,0.0457,0.7904,1.5462,0.0552,0.5084,0.6187,0.6309,0.4126,0.0018,1.3354,0.0301,-0.0383,0.1238,0.0675,2.6495,1.1874,-0.1047,-0.2288,1.696,0.6398,-0.0329,-0.0546,0.4998,1.1206,0.8979,-0.1753,0.3123,0.9569,-0.0047,1.6655,0.929,0.5479,0.4011,0.8914,1.3717,0.3567,1.1257,0.5208,-0.1588,-0.0641,0.1874,-0.1444,0.009,-0.0532,0.021,0.0406,0.012,-0.034,0.0533,0.0806,0.0089,-0.0642,-0.01,0.0227,0.1311,0.2164,2.1117,0.1072,1.0831,2.2914,0.0344,-0.0919,0.2703,0.0716,0.5602,0.4348,0.3671,-0.001,0.1699,-0.075,0.1159,0.1244,-0.0104,0.0325,0.2747,-0.0942,Control
B12,0.161,0.0589,-0.0709,0.1341,-0.0087,0.0175,-0.123,1.5314,-0.11,0.1318,1.2024,1.2857,-0.0245,1.7457,0.0672,-0.1726,0.2832,0.409,0.7374,-0.0938,-0.0888,0.041,1.5964,0.4228,-0.1607,0.023,0.637,0.7185,-0.0475,0.8178,0.5449,0.7771,0.223,-0.0267,0.938,0.0548,-0.1008,0.0481,0.1028,1.1387,2.0384,-0.0494,-0.2192,1.419,0.2497,-0.11,-0.1208,0.2211,0.6792,0.7255,-0.1048,0.6519,1.3776,-0.1186,1.4468,0.5105,0.6269,0.3052,0.7009,1.2848,0.3287,1.5516,0.5687,-0.0745,-0.0533,0.0034,-0.1039,0.0487,-0.1436,-0.0737,0.1585,-0.0746,-0.0092,0.0861,0.026,-0.0782,-0.161,-0.0731,-0.0243,0.0172,0.0656,2.0912,0.1342,1.0803,1.8541,0.0637,-0.0201,0.2358,0.0411,0.8036,0.4877,-0.0924,-0.0785,0.0463,-0.0494,0.0808,0.0642,-0.0213,-0.0724,0.1292,-0.1503,Control
C01,1.0273,0.0598,-0.0152,0.2995,0.0131,0.0422,-0.1175,2.0991,-0.2017,0.3192,1.6154,1.5436,0.0756,1.9741,0.1318,-0.1974,0.5189,0.8865,1.1626,0.0627,-0.127,0.2219,2.0796,0.6491,0.0312,0.0246,1.0621,1.4869,0.031,0.7247,0.6989,0.6791,0.4383,0.0778,1.499,0.1277,-0.0547,0.179,0.0751,2.7168,1.0208,-0.0413,-0.2027,2.065,0.847,-0.1199,-0.0276,0.2321,1.0811,0.8639,-0.0299,0.3616,1.229,-0.1739,1.9339,1.0546,0.8022,0.5572,1.0348,1.7078,0.4656,1.0786,0.793,-0.1536,-0.1666,0.0975,-0.0579,0.0386,-0.1207,-0.0341,0.1251,-0.0212,0.0277,0.059,0.0486,-0.1196,-0.0868,0.012,0.0738,0.1898,0.2125,2.28,0.1943,1.3271,2.1046,0.0813,0.0152,0.2492,0.0953,0.7184,0.5869,0.221,-0.0585,0.1378,-0.1487,0.0277,0.154,-0.0167,-0.0269,0.1881,-0.1754,BRCACancer
C02,0.9658,0.0502,-0.0062,0.3704,0.0214,0.0748,-0.1048,1.8856,-0.1196,0.2992,1.631,1.2473,0.0897,1.9038,0.1661,-0.173,0.549,0.9395,1.0751,0.0216,-0.0637,0.1252,1.6719,0.2937,0.059,0.0528,0.907,1.5905,0.0077,0.2526,0.6217,0.4696,0.5255,0.1733,1.2044,0.1043,0.043,0.1088,0.0872,2.9549,1.2142,0.0142,-0.0178,1.8722,0.6713,-0.1015,0.0077,0.3718,0.9256,1.0809,-0.1685,0.2437,0.7082,-0.0945,1.6487,1.0889,0.5312,0.5124,1.0075,1.7071,0.4134,1.4013,0.2548,-0.0988,-0.1562,0.1721,-0.014,0.0255,0.0232,0.1748,0.2017,0.0334,-0.0075,0.0413,0.1164,0.1239,-0.0772,0.078,0.1495,0.0638,0.2413,2.3218,0.2746,0.8945,2.3238,0.0731,-0.0418,0.2711,0.0962,0.6144,0.5648,0.2891,-0.0726,0.2904,0.0326,0.1863,0.2326,-0.0147,-0.0147,0.2801,-0.08,BRCACancer
C03,1.1639,0.0459,-0.0088,0.3292,0.0377,0.0528,-0.1205,2.2277,-0.1693,0.4669,1.6581,1.5083,0.1177,2.1384,0.2034,-0.1749,0.6748,1.1327,1.2835,0.0294,-0.0628,0.2172,1.9159,0.2952,0.1602,-0.0284,1.1538,1.7382,0.0279,0.3465,0.7864,0.5803,0.5881,0.0208,1.3542,0.1109,-0.1184,0.0607,-0.0282,2.8229,1.1665,-0.0304,-0.0216,2.244,0.8394,-0.0985,0.0343,0.3289,0.9695,1.0198,-0.1013,0.2667,0.8439,-0.0512,1.846,1.1527,0.6598,0.6953,1.0807,1.8793,0.4915,1.3435,0.4999,-0.1192,-0.0974,0.1864,-0.0142,-0.0796,-0.0415,0.0833,0.3021,-0.011,-0.0803,-0.0166,0.2484,0.046,-0.0439,0.0944,0.0964,0.1786,0.2882,2.6161,0.3501,1.1949,2.2582,0.0291,0.0177,0.1984,0.1183,0.6734,0.6402,0.4328,-0.0906,0.0571,0.1032,0.166,0.2596,0.0034,-0.0363,0.2767,-0.1271,BRCACancer
C04,0.5194,0.0535,-0.0317,0.211,0.0032,0.1133,-0.0528,1.4909,-0.1511,0.0795,0.841,1.0889,-0.1724,1.3453,0.2069,-0.1435,0.4194,0.5347,0.6184,-0.0414,0.0085,0.0895,1.3993,0.1426,0.0191,-0.0809,0.6279,1.0604,0.0147,0.183,0.6261,0.2982,0.4087,0.0858,0.8652,0.0451,-0.0408,0.0077,0.1514,1.7678,0.8311,-0.0281,0.1127,1.4118,0.5303,-0.0485,-0.0205,0.3839,0.883,0.7329,-0.0527,0.2023,0.5393,-0.0144,1.4608,0.979,0.4523,0.3635,0.7066,1.0478,0.1836,1.0095,0.2049,-0.2123,-0.1604,0.2789,-0.0194,-0.0751,-0.0243,0.0624,0.1411,0.0174,0.0048,0.1839,0.1113,0.0883,-0.0718,0.0148,0.1584,-0.0662,0.051,2.2155,0.3066,0.6556,2.7034,0.2153,0.002,0.1769,0.0833,0.3241,0.4254,0.1076,0.0171,0.1463,-0.1456,0.2298,0.1194,-0.0128,-0.0191,0.2436,-0.0542,Control
C05,0.5433,0.0764,0.009,0.1841,0.0486,0.0468,0.0582,1.6082,-0.1343,0.1714,1.1785,1.0149,-0.0063,1.4874,0.2026,-0.1472,0.4363,0.5575,0.756,0.0392,0.0392,0.0652,1.4347,0.1722,-0.0347,-0.0681,0.7132,1.2517,-0.0585,0.1895,0.5259,0.2458,0.2967,0.0812,0.8837,-0.0135,-0.0676,-0.0034,0.1657,2.1059,0.8043,0.0365,0.1214,1.4503,0.4762,-0.0526,-0.0324,0.3037,0.7746,0.8033,-0.1001,0.1357,0.4731,0.0529,1.5008,0.8706,0.3624,0.2836,0.7514,1.2673,0.2558,0.9882,0.1922,-0.1064,-0.08,0.1713,-0.1034,0.023,-0.0368,0.1094,0.1668,0.0692,-0.0178,0.2205,0.1641,0.0456,-0.0774,0.0865,0.137,-0.0395,0.0616,1.9306,0.2289,0.7229,2.2658,0.155,-0.0326,0.252,0.1182,0.3681,0.3963,0.1096,-0.0032,0.0653,0.0225,0.1926,0.2983,-0.0335,-0.0583,0.2561,-0.0788,BRCACancer
C06,0.4457,0.0366,0.0628,0.0427,-0.0338,0.1453,-0.1135,0.3726,-0.1357,-0.0247,0.2438,0.5342,0.0374,0.5687,0.1952,-0.0833,0.1328,0.2434,0.4055,-0.1105,-0.0813,0.1765,0.544,0.0439,-0.1625,-0.0814,0.1564,0.1692,-0.0077,0.1551,0.302,0.1294,0.1841,-0.0572,0.3249,0.0467,-0.1085,-0.1196,0.1309,0.4953,0.1668,-0.0866,-0.0643,0.426,0.1473,-0.0486,-0.0788,0.3963,0.5181,0.2386,-0.0712,0.0318,0.4341,-0.1241,0.6402,0.3107,0.1769,0.1635,0.2754,0.3671,0.1574,0.323,0.0817,-0.1819,0.0312,0.1262,-0.1636,0.1265,-0.1369,-0.1401,0.0673,0.1479,0.0022,0.1464,0.1277,0.0694,-0.1629,0.0306,0.2132,-0.1172,-0.0779,0.8831,-0.0481,0.2453,1.2786,0.4046,-0.0574,0.4893,0.0568,0.1788,0.1409,9e-04,0.0834,-0.0072,-0.0765,0.0907,0.1744,0.0025,-0.0348,0.1552,-0.0613,Control
C07,0.7787,0.0318,-0.022,0.1789,0.0557,0.0525,-0.0642,1.5658,-0.153,0.2152,1.3256,1.1525,-0.0187,1.683,0.1694,-0.117,0.4271,0.6453,0.8188,0.0016,-0.0144,0.0623,1.5619,0.248,0.0164,0.0611,0.6921,1.5275,0.0105,0.1674,0.5501,0.3844,0.3607,0.0572,1.0226,0.0967,-0.0198,0.0039,0.0098,2.6198,0.812,0.0598,-0.1237,1.4751,0.4326,-0.0813,-0.0046,0.3099,0.7731,1.0296,-0.0334,0.1667,0.619,-0.0617,1.6223,0.7954,0.3623,0.2971,0.7248,1.3982,0.2532,0.9839,0.1106,-0.1732,-0.1103,0.1707,-0.0184,0.0581,-0.0645,0.1057,0.0989,0.0786,-0.0433,0.0855,0.1266,0.1178,-0.1281,0.0434,0.1304,-0.047,0.1519,2.2026,0.2204,0.4921,2.3503,0.1743,-0.0185,0.1792,0.0863,0.4517,0.4409,0.0729,-0.0488,0.1134,-0.0396,0.131,0.1936,-0.0172,-0.0346,0.2241,-0.0746,Control
C08,1.0147,0.082,-0.0099,0.2963,0.0358,0.1156,-0.1444,1.73,-0.1302,0.2226,1.5147,1.3209,0.0074,1.7804,0.1541,-0.1524,0.4422,0.8058,0.9404,-0.0718,-0.106,0.0966,1.7402,0.157,0.0719,0.0177,0.7597,1.5037,0.0461,0.2068,0.584,0.4246,0.4262,0.0532,1.2852,0.0566,0.1189,0.0637,0.1294,2.8855,1.1578,-0.0406,-0.2071,1.575,0.5418,-0.047,0.0071,0.3566,0.9547,0.9672,-0.0554,0.2738,0.7114,-0.1018,1.6232,0.9733,0.4813,0.382,0.8955,1.4462,0.329,1.1907,0.217,-0.1673,-0.0593,0.1376,-0.039,-0.0476,-0.0786,-0.0373,0.1162,-0.0258,-0.0396,0.0945,0.0461,0.1005,-0.124,0.0435,0.0771,0.1532,0.2324,2.1339,0.1437,0.6442,2.1913,0.099,-0.0068,0.2759,0.0983,0.4758,0.4815,0.2815,-0.0381,0.1545,-0.0976,0.059,0.1577,0.0207,-0.0519,0.1651,-0.1337,Control
C09,0.7821,0.0285,-0.05,0.2007,0.0104,0.0786,-0.0282,1.5111,-0.1347,0.1776,1.3615,1.17,-0.0036,1.7876,0.1401,-0.1169,0.4434,0.688,0.9033,-0.113,0.0143,0.0932,1.436,0.1669,0.0202,-0.0115,0.7611,1.4865,-0.0089,0.1723,0.5718,0.3059,0.3085,-0.0098,0.9641,0.1669,-0.02,0.0169,0.0521,2.8108,0.8432,0.0354,-0.0575,1.4163,0.5075,-0.0504,0.0257,0.2811,0.7457,0.9538,-0.0345,0.1461,0.563,0.0027,1.5206,0.881,0.4251,0.3803,0.8,1.3897,0.2979,1.1333,0.2511,-0.0421,-0.0474,0.2158,-0.1008,-0.0111,-0.0629,0.0077,0.1689,0.0818,-0.119,0.2001,0.1861,-0.0252,-0.1735,-0.0097,0.146,0.0462,0.1562,2.1377,0.1835,0.6769,2.3378,0.1081,0.0292,0.1837,0.0717,0.4391,0.4339,0.1207,0.0476,0.0546,-0.0519,0.2028,0.1762,-0.0715,0.0615,0.1263,-0.0454,Control
C10,0.6968,0.0757,-0.0108,0.2541,0.0086,0.0262,-0.0186,1.6341,-0.1866,0.1553,1.4736,1.0482,0.0765,1.789,0.1795,-0.1388,0.47,0.6325,1.0631,-0.0731,-0.0981,0.0427,1.3706,0.1624,0.009,0.0115,0.822,1.5304,-0.0599,0.1454,0.4975,0.3537,0.3185,0.0682,1.0153,0.1839,-0.0847,0.0953,0.2042,2.9163,1.2104,-0.047,-0.0343,1.4857,0.5562,-0.0655,-0.0021,0.41,0.7909,1.1131,-0.0991,0.143,0.5243,-0.026,1.5613,0.854,0.3825,0.3152,0.945,1.5438,0.2703,1.3005,0.1674,-0.0622,-0.1253,0.1925,-0.0305,0.0696,-0.0465,0.1472,0.1513,0.0636,-0.0976,0.0917,0.1502,0.0876,-0.0688,0.1198,0.1822,0.0787,0.1804,2.0699,0.22,0.7478,2.5247,0.1724,0.0031,0.2687,0.0915,0.4355,0.4145,0.2905,-0.0259,0.2159,0.0177,0.1256,0.2721,-0.0299,-0.0538,0.2954,-0.0549,BRCACancer
C11,1.0525,0.0156,-0.0393,0.3232,-0.0128,0.1027,-0.0193,1.8057,-0.1075,0.319,1.3769,1.3615,0.0061,1.7399,0.1772,-0.1,0.4731,0.8915,1.0341,-0.1008,-0.0547,0.1524,1.8082,0.2364,0.0519,0.0346,0.8114,1.4077,0.0495,0.277,0.7479,0.3967,0.5101,0.0686,1.346,-0.0682,-0.0355,-0.0175,0.1177,3.0611,1.0609,-0.1276,-0.1101,1.7611,0.6723,-0.0317,-2e-04,0.379,1.0607,0.9707,-0.168,0.2985,0.813,-0.0343,1.6979,1.0401,0.5718,0.4665,1.0345,1.5467,0.3382,1.4159,0.2723,-0.1064,-0.0237,0.2177,-0.1604,0.1532,-0.0897,0.0222,0.1231,0.1509,-0.0116,0.1205,0.1564,0.0976,-0.0869,0.0374,0.2388,-0.0116,0.1849,2.521,0.2147,0.8122,2.4776,0.1666,-0.0749,0.1968,0.0282,0.4827,0.5765,0.2159,0.0532,0.1835,0.0479,0.2418,0.1717,-0.0488,0.0501,0.2113,-0.0356,Control
C12,0.4956,0.0465,-0.0292,0.2423,0.0071,0.1943,-0.0514,1.2984,-0.1373,0.0334,0.8643,0.9045,-0.0247,1.1849,0.1146,-0.1322,0.3645,0.5093,0.6732,-0.082,-0.1846,0.0606,1.3033,0.1214,0.0956,0.0097,0.5819,0.921,-0.0113,0.1644,0.5255,0.2972,0.3112,-0.028,0.8453,-0.0526,0.0529,0.0093,-0.0407,2.3063,0.8112,-0.0127,6e-04,1.1532,0.3528,-0.0535,-0.0244,0.3664,0.7046,0.8246,-0.1347,0.1455,0.5599,0.0318,1.4198,0.8388,0.2652,0.3275,0.5796,0.9401,0.2246,0.9777,0.1685,-0.041,-0.025,0.1674,-0.0745,0.0771,-0.0786,0.1511,0.0304,0.0706,-0.115,0.2004,0.0845,0.1594,-0.0933,0.0203,0.2369,4e-04,0.0829,2.1077,0.228,0.4887,2.7435,0.0812,0.0862,0.3077,0.0615,0.3074,0.3438,0.1011,0.0076,0.1412,0.0615,0.1576,0.1888,-0.0088,0.0206,0.2204,-0.086,BRCACancer
D01,0.6707,0.0472,-0.0439,0.237,0.01,0.11,-0.1891,1.714,-0.1162,0.2922,1.4884,1.4633,0.0692,1.8935,0.1499,-0.1894,0.4139,0.6144,1.0007,-0.1491,-0.0574,0.2955,1.9131,0.6124,-0.1762,0.0131,0.8116,1.1414,0.0504,1.2018,0.6689,0.8331,0.372,-0.0834,1.094,0.2184,-0.101,0.0833,0.1032,1.9795,1.891,-0.0695,-0.2396,1.784,0.5171,-0.0876,0.0562,0.2521,0.8265,0.8162,-0.1095,0.8266,1.7525,-0.1682,1.677,0.7586,0.8801,0.3887,1.0172,1.6255,0.5159,1.7049,0.86,-0.1001,-0.1146,0.1172,-0.1311,0.0554,-0.2174,-0.1874,0.2049,0.049,-0.0537,0.1748,0.0444,0.0925,-0.1721,-0.0917,0.004,0.1124,0.0955,2.1885,0.1083,1.2607,1.8189,0.0568,-0.037,0.2596,0.0604,1.0172,0.7505,-0.0324,0.0169,0.1235,-0.0167,-0.0145,0.093,-0.0468,-0.0156,0.0949,-0.1218,BRCACancer
D02,0.7247,0.0135,-0.032,0.3803,0.0021,0.1329,-0.029,1.664,-0.0884,0.1692,1.4977,1.3231,0.003,1.6802,0.1431,-0.0996,0.416,0.7435,0.8619,-0.1018,0.0105,0.0969,1.7262,0.1767,0.0261,0.0201,0.7771,1.4097,0.0301,0.2167,0.6655,0.3551,0.4568,0.0218,1.0412,0.0591,0.1403,0.0474,0.043,2.9727,0.862,-0.0348,-0.0729,1.5195,0.5125,-0.0331,-0.0752,0.3873,0.8747,0.9929,-0.0224,0.1983,0.7584,-0.0079,1.712,0.9158,0.4381,0.4133,0.8004,1.3262,0.3422,1.118,0.2799,-0.0887,-0.0231,0.2239,-0.1159,0.0353,-0.0675,0.061,0.0598,0.0458,-0.0721,0.0799,0.0925,0.0411,-0.0908,0.0228,0.2087,0.0119,0.1301,2.2834,0.1905,0.7122,2.6213,0.088,0.0798,0.153,0.0656,0.5116,0.4422,0.2073,0.0541,0.1092,0.0012,0.2654,0.1017,-0.035,0.0154,0.213,-0.0332,BRCACancer
D03,0.5766,0.064,-0.0137,0.2635,0.0262,0.2021,-0.044,1.825,-0.1538,0.1298,1.2549,1.1635,-0.1187,1.6781,0.131,-0.0782,0.4323,0.6207,0.8227,-0.0629,-8e-04,0.0678,1.6352,0.1678,-2e-04,-0.0196,0.8315,1.335,-0.0349,0.2558,0.5709,0.3207,0.3427,-0.0217,0.9962,0.0782,-0.0608,0.044,-0.0363,2.4588,0.745,-0.0139,-0.0511,1.5955,0.5304,-0.0602,-0.0859,0.1837,0.791,0.8793,-0.0579,0.1406,0.7527,-0.0978,1.6481,0.9147,0.4145,0.3607,0.7217,1.3647,0.2681,0.9001,0.308,-0.0733,-0.0426,0.1466,-0.096,0.0085,-0.098,0.0785,0.0212,0.028,-0.0758,0.0955,-0.0152,0.017,-0.0924,0.0971,0.1265,0.1343,0.1075,2.2948,0.2763,0.7313,2.7238,0.1862,0.0819,0.2945,0.1037,0.5299,0.4287,0.2642,-0.0131,0.0584,0.0123,0.1113,0.1888,-0.0111,-0.0535,0.2191,-0.0172,BRCACancer
D04,0.8207,0.0149,-0.0327,0.2176,-7e-04,0.0912,-0.0957,1.7388,-0.1257,0.2294,1.3986,1.2884,-0.0377,1.7915,0.0724,-0.1331,0.4028,0.7093,0.975,-0.1556,-0.0087,0.1086,1.7776,0.2943,0.1261,0.0148,0.7932,1.4212,-0.0075,0.3917,0.5935,0.4132,0.4717,0.0512,1.0974,0.0231,-0.0069,0.0487,0.0756,2.9415,1.0071,-0.0282,-0.0786,1.7632,0.7293,-0.0471,-0.0332,0.2854,0.9614,0.8964,-0.1218,0.2901,0.7928,-0.074,1.6749,0.9905,0.5941,0.3936,0.9117,1.3557,0.356,1.1186,0.3448,-0.1595,-0.0631,0.1464,-0.0853,0.1133,-0.1008,0.1083,0.1708,0.0263,-0.0587,0.0209,0.0078,0.0276,-0.1203,0.0761,0.1341,0.1016,0.1431,2.2208,0.1954,0.8977,2.4326,0.0312,0.0147,0.2402,0.0638,0.4745,0.4946,0.3661,-0.0403,0.2467,-0.0623,0.176,0.1613,-0.0181,0.015,0.1653,-0.0625,BRCACancer
D05,0.741,0.0696,-0.005,0.3355,0.0631,0.1515,-0.1159,1.9066,-0.1533,0.2291,1.4245,1.1492,0.0603,1.9316,0.1504,-0.1158,0.504,0.7172,1.0515,-0.0136,-0.0586,0.1232,1.5737,0.1775,0.0801,0.0794,0.9747,1.6181,0.0136,0.2773,0.5039,0.4322,0.3436,0.0195,1.155,0.0224,-0.0442,0.1172,-0.0018,3.2242,0.738,-0.0053,-0.1603,1.7198,0.6665,-0.06,0.0381,0.3312,0.9663,0.9383,-0.1235,0.1172,0.6554,-0.1275,1.6996,0.8171,0.5086,0.3797,0.8396,1.6067,0.387,0.8602,0.3306,-0.0638,-0.106,0.1251,-0.0477,0.0373,-0.0087,0.1956,0.0594,0.0867,0.0204,0.0788,0.0884,0.0403,-0.0504,0.079,0.1223,0.0404,0.0943,2.2587,0.1435,0.901,2.4253,0.1344,0.0023,0.308,0.1053,0.466,0.4646,0.3602,0.0187,0.1688,0.0753,0.1312,0.1897,-0.0264,-0.0885,0.261,-0.0934,BRCACancer
D06,0.9472,0.0101,-0.0486,0.304,-0.0173,0.1403,-0.0795,1.8685,-0.1504,0.3041,1.5403,1.3435,0.0264,1.8982,0.1289,-0.0846,0.4907,0.913,1.1184,0.0306,-0.0641,0.1971,1.7506,0.2478,0.104,0.0047,1.0288,1.5499,0.0313,0.3269,0.7045,0.4637,0.5196,0.0168,1.2333,0.2073,0.0386,0.1019,0.1221,3.0671,1.0686,0.0166,-0.2444,1.7563,0.778,-0.0746,-0.0932,0.319,1.0053,0.9729,-0.0271,0.2738,0.7797,-0.1029,1.7145,1.0635,0.6168,0.4386,0.9353,1.6435,0.3766,1.2427,0.3062,-0.0943,-0.0645,0.2348,-0.0537,-0.0072,-0.117,-0.0141,0.2276,0.0705,0.0115,0.1022,0.0901,0.0454,-0.1262,-0.0244,0.0686,0.089,0.2609,2.3602,0.1595,0.9978,2.2685,0.1638,-0.0126,0.1923,0.0779,0.5706,0.5815,0.2713,0.0016,0.2904,0.1312,0.1065,0.2315,-0.0416,0.0084,0.1569,-0.097,BRCACancer
D07,0.8904,0.0485,-0.0199,0.3414,0.0253,0.1089,0.0248,1.9492,-0.1147,0.3282,1.4636,1.2675,0.0855,1.8117,0.1672,-0.0917,0.4932,0.8697,1.0668,-0.0675,-0.0708,0.1256,1.6982,0.2708,0.1383,0.0224,0.9329,1.5331,0.0266,0.197,0.6069,0.3692,0.4464,0.0017,1.0653,0.044,0.0118,0.0985,0.0775,2.8966,0.7566,-0.0091,0.1279,1.6089,0.5813,-0.0372,0.0021,0.2642,0.8585,1.0382,-0.0681,0.162,0.6879,-0.0508,1.7148,0.9348,0.5184,0.4559,0.9853,1.6082,0.3643,1.0215,0.1994,-0.1217,0.0074,0.1814,-0.0757,-0.0331,-0.0577,0.1159,0.1402,0.0732,-0.0727,0.1537,0.1086,0.0303,-0.1072,0.0958,0.2051,0.0551,0.1675,2.4554,0.1934,0.9342,2.5692,0.0602,0.079,0.191,0.0777,0.4064,0.5019,0.3948,0.0466,0.154,-0.0446,0.1012,0.2185,-0.0714,0.0054,0.2659,-0.0697,Control
D08,0.6151,0.0479,0.0057,0.2153,0.0542,0.1152,-0.0287,1.4303,-0.1368,0.1477,1.1169,0.9839,0.0218,1.5557,0.1407,-0.0555,0.3623,0.6175,0.8121,-0.0258,-0.0996,0.0961,1.3271,0.1309,0.0484,-0.0768,0.6549,1.2555,0.0238,0.1797,0.5001,0.3214,0.3309,-0.0526,1.1195,-0.0137,0.0496,0.0666,0.14,2.4922,0.8411,-0.0163,-0.2025,1.5307,0.5064,-0.0202,-0.0357,0.2707,0.796,0.9111,-0.1307,0.1492,0.5777,-0.0503,1.5336,0.8146,0.3849,0.3521,0.8118,1.2116,0.2159,0.9393,0.2032,-0.1256,-0.1238,0.1444,-0.0395,0.1856,-0.0857,-0.0373,0.1604,0.0047,-0.0179,0.123,0.0926,0.1127,-0.1037,0.0436,0.1964,-0.0244,0.0393,2.2106,0.1541,0.6641,2.3431,0.0772,-0.0301,0.3868,0.1221,0.3628,0.4051,0.1359,-0.0237,0.0115,-0.0053,0.1037,0.1512,-0.0061,0.0568,0.2685,-0.0497,Control
