@relation data

@attribute id string
@attribute 10681 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 2641 numeric
@attribute 2691 numeric
@attribute 2692 numeric
@attribute 2695 numeric
@attribute 2696 numeric
@attribute 2740 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 6343 numeric
@attribute 6344 numeric
@attribute 7432 numeric
@attribute 7433 numeric
@attribute 7434 numeric
@attribute 9340 numeric
@attribute 94235 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0798089453,-0.0701907790,-0.0724355676,-0.1739749070,-0.0732375457,-0.1227716133,-0.0083130174,-0.0819764774,-0.0448212784,1.1579167798,0.7260348580,0.4609933963,0.0313797501,0.0069233231,-0.1135279069,-0.1004975033,0.1466962866,-0.1126273656,0.0373789289,-0.1072939529,-0.0862014922,1.4999495165,0.7363625108,-0.0553354076,-0.0611534528,-0.1323579386,0.4679066009,-0.0956372909,-0.2107823234,-0.0889600241,BRCA
GSM480985,0.0826668575,0.2441470384,0.0214900440,-0.1718670516,-0.1134955755,-0.0291048641,-0.0108541045,0.1590320946,-0.0318454343,1.3204932428,0.6644044377,0.2952377253,0.0823840736,-0.0457163846,-0.1205803433,-0.1089069453,0.7772403410,-0.1372473919,0.0545901309,-0.1532745592,-0.0875385542,1.8644070503,0.4920368270,-0.1201552339,-0.1126760354,-0.1212789522,1.1720102629,-0.1317804807,-0.1571180739,-0.1309516296,BRCA
GSM480986,0.1311043079,-0.0543583369,0.0117252088,-0.1276569829,-0.0245654239,-0.0420364086,-0.0863539760,-0.0350234366,-0.0659141157,1.3325283364,0.6901387549,0.3422224569,0.0011673622,-0.0624810754,-0.0875566416,-0.1140261693,0.0591031552,-0.0677840849,-0.0889708259,-0.0778376792,-0.0920514730,1.6156421010,0.8650141478,-0.0929631639,-0.1287515238,-0.0909858317,0.3604620762,-0.1554995562,-0.1530897067,-0.0372388086,BRCA
GSM480987,0.0622019586,-0.0721876526,0.0220808359,-0.1741403383,0.0025169231,-0.0757948879,-0.0920412516,-0.1125182325,-0.0470799289,1.2904711387,0.7412058433,0.2116768266,0.1327404538,-0.0773168238,-0.1215972648,-0.1148385397,2.7066964706,-0.0742860082,0.0348619162,-0.1143018794,0.3232544249,1.7940059026,0.9243028046,-0.0116337152,-0.0744605550,-0.0814136540,0.0109190640,-0.1416118758,-0.2171476334,-0.1600573949,BRCA
GSM480988,0.1375192484,-0.0282300558,-0.0641664564,-0.1276119560,-0.0740840611,-0.1244001398,-0.0049991421,-0.0227140924,-0.0000609723,1.4781041429,0.5931581249,0.0215888636,0.1052846566,-0.0282164784,-0.0825194422,-0.0999999979,-0.0600983379,-0.1394877574,-0.0426573925,-0.1443745749,-0.0541173976,1.2631580537,0.6169386619,-0.1537360006,-0.0609668406,-0.1575085779,0.9350457090,-0.1035154312,-0.2042649714,-0.1318603578,BRCA
GSM480989,0.1395655114,0.0090446119,0.0034211903,-0.1843411558,-0.0683871433,-0.1271433192,-0.0029640446,-0.0727622043,-0.0035835049,1.3912816293,0.7107484369,0.4922151650,0.0310324050,-0.0245108759,-0.1035838998,-0.0584708151,-0.1600497482,-0.2168419232,-0.0442354612,-0.2324207872,0.0358164425,1.1070811011,0.3556060205,-0.2141683696,-0.1150837363,-0.1331881099,0.3582188007,-0.1350186303,-0.1793756743,-0.1777083731,BRCA
GSM480990,0.0819088728,-0.1287992595,-0.0510665626,-0.1080523094,-0.1095336818,-0.1062578605,-0.0441212496,-0.0944767806,-0.0162624283,1.4284008093,0.8782710590,0.5025454419,0.0722035417,-0.0313524033,-0.0925484677,-0.1273939656,0.4092192144,-0.1018510503,-0.0283261156,0.0065605761,0.0663741883,1.3161279748,0.7182087007,-0.1246780211,-0.1028407734,-0.1499796901,0.2390615432,-0.0926142302,-0.1193549211,-0.0808738950,Control
GSM480991,0.1006723062,0.4818110476,0.0083319196,-0.1554298614,-0.0561632879,-0.1271184407,-0.0431071454,0.0002909373,0.0183322741,1.4307339596,0.7888649646,0.5062835034,-0.0499887214,0.0187707844,-0.1110699204,-0.0938462643,-0.0797904123,-0.1039781785,-0.0162116344,-0.0443711671,0.0453277426,1.4828155484,0.5407913685,-0.0973174037,-0.0705271417,-0.0447490578,0.4742679083,-0.1177274590,-0.1695407380,-0.0904390580,Control
GSM480992,0.0885527289,-0.0981029129,-0.0623275186,-0.1580686406,-0.0289863581,-0.1061954516,0.0133279748,-0.0747089516,-0.0012904106,1.5164660945,0.7672556795,0.6768512727,0.0298872434,-0.0393678868,-0.1060098494,-0.1138909129,-0.0873010754,-0.1357910544,0.0018078210,0.0178685737,-0.0904213050,0.8826477632,0.5452613432,-0.0835059262,-0.0929872735,-0.1380076199,0.8246982162,-0.1111333866,-0.1759670166,-0.0972539801,Control
GSM480993,0.1116843061,0.0618912484,-0.0636433445,-0.1616904707,-0.0536224282,-0.0611497865,-0.0808856892,-0.1022757893,-0.0230960077,1.3899838875,0.7363728955,0.4144046013,0.0388465096,-0.0594869954,-0.1183751102,-0.0490935803,0.0096267843,-0.0948902335,0.0077307280,-0.1602199334,-0.0759411633,1.3067279573,0.7518640363,-0.0636579705,-0.0915380157,-0.0948750437,0.7515290379,-0.1191537567,-0.1807770556,-0.1367339711,Control
GSM480994,0.0919612508,-0.0730138025,-0.0616506105,-0.1730556784,-0.0680304666,-0.0808057433,-0.0601929254,-0.0394116022,-0.0653962935,1.4990666386,0.7768758721,0.4681400549,0.0525474199,-0.0694479814,-0.1132412457,-0.0938598927,-0.1372175622,-0.1136539294,0.0269966627,-0.0465390833,-0.1151480206,1.3721141189,0.5756409296,-0.0737846665,-0.1088970754,-0.1196176272,0.7087775868,-0.0717593340,-0.2589004137,-0.0875064251,Control
GSM480995,0.1287304227,-0.1702356479,-0.0875158785,-0.1662059567,-0.0404171266,-0.1030588687,0.0191421583,-0.0758046754,0.0016635848,1.2174797772,0.9547445849,0.4472743921,0.0722107480,0.0272914776,-0.1377503638,-0.1198575674,1.0630233951,-0.1619426049,0.0012716893,-0.1458401762,0.1247603307,1.9269865281,0.7489267596,-0.0810818081,-0.0802526959,-0.0722344683,0.3041777881,-0.1144019694,-0.1922577621,-0.1766071125,Control
GSM480996,0.2003637908,-0.1320378331,-0.0818707209,-0.1252493879,-0.0364423209,-0.1259597782,-0.0361384771,-0.0962871866,-0.0069806818,1.2251669443,0.8073802172,0.6695138280,0.0103213671,-0.0113976032,-0.0941788558,-0.1541449968,0.4456883238,-0.1722013422,-0.0183008595,-0.1452238500,0.0365717725,1.4880210786,0.7709793050,-0.1409255861,-0.1209981258,-0.0960900940,0.2668317388,-0.1348232503,-0.2292414633,-0.0955518676,BRCA
GSM480997,0.1213695345,-0.0625071831,-0.0189427491,-0.1523973004,0.0062440402,-0.1411760365,0.1728210756,-0.0712702295,-0.0401987079,1.4946304100,0.8037562291,0.5321511041,0.0519067729,-0.0646712729,-0.0888961089,-0.0449598241,2.2141995297,-0.1599742272,-0.0549134047,-0.0897917126,0.4918161951,1.7439215129,0.6054003403,-0.1229089751,-0.0963406789,-0.0713643071,-0.1477231896,-0.0335325060,-0.1720935744,-0.1372668677,BRCA
GSM480998,0.1513425797,-0.1220313999,0.0035973728,-0.0532143954,0.0055693010,-0.0719154031,-0.0373668424,-0.0583735889,-0.0259886483,1.2388521391,0.6919206055,0.7991661557,-0.0031896654,0.0222800374,-0.0211134653,-0.0648645081,0.2719572388,-0.0815921242,0.0114968017,-0.1233539938,-0.0688375121,1.3842549854,0.5829026187,-0.1208942811,-0.0618092252,-0.0304972385,0.5580551046,-0.1137686054,-0.0705951894,-0.0908684170,BRCA
GSM480999,0.1344427309,0.1183591768,-0.0614678341,-0.1550743098,-0.1228947451,-0.1028465373,-0.0911686151,-0.0139563736,-0.0043066671,1.3401980644,0.7098520616,0.3059536360,0.0413144187,-0.0306960411,-0.1237006109,-0.0479392866,0.3413750579,-0.0899429456,-0.0294392524,-0.1070511080,-0.0310750962,1.9687305463,0.7414892761,-0.2071418089,-0.1018249206,-0.0854108501,1.1888785760,-0.1538450997,-0.2309944554,-0.1535144442,BRCA
