@relation data

@attribute id string
@attribute 10170 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 145226 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1548 numeric
@attribute 1553 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 157506 numeric
@attribute 1579 numeric
@attribute 1592 numeric
@attribute 216 numeric
@attribute 50700 numeric
@attribute 51109 numeric
@attribute 53630 numeric
@attribute 54884 numeric
@attribute 56603 numeric
@attribute 5959 numeric
@attribute 6121 numeric
@attribute 64816 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 8228 numeric
@attribute 8608 numeric
@attribute 8694 numeric
@attribute 8854 numeric
@attribute 9227 numeric
@attribute 9249 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0276271532,-0.1184595487,-0.0819628058,0.0639061207,-0.0474966607,0.4512813032,-0.1171698399,-0.0431909139,0.0253635098,-0.1202163581,-0.1014766870,-0.0222040485,-0.1427355281,0.1099428683,-0.0367934078,-0.0780042686,-0.0814279521,-0.0735775181,1.3882666361,-0.0107277290,-0.1544489565,0.0347997686,-0.1215765374,1.2009630966,-0.0564354906,0.9549467227,-0.0813140533,0.1229619161,-0.2053067726,-0.0330274620,-0.1943919704,-0.0970270767,0.1040648428,0.6703231585,-0.1025360082,0.3142988276,-0.0664048816,1.3726755352,0.3868502900,BRCA
GSM480985,-0.0639023581,-0.1736984102,-0.0777201239,-0.0840815690,-0.1239447238,0.4537475746,-0.0842592612,-0.1364401982,-0.0752854744,1.0736091864,-0.0911636834,0.0185694386,-0.1195583909,-0.0920900873,-0.1167817161,-0.0083362947,-0.1552009963,-0.1297685117,1.0980223631,-0.0592605169,-0.1273800444,-0.0592052783,-0.1092686394,1.2794499260,-0.0064917531,1.0165339844,-0.0795279548,0.1968381784,-0.1949097374,-0.0749827864,-0.1303444079,-0.1138358139,0.0615224490,0.7742493222,-0.1168880620,0.3291680034,-0.1010053010,0.3600390521,1.2856104196,BRCA
GSM480986,0.0243284742,-0.1163695061,-0.1226958090,0.2793033820,-0.0750018385,0.4503131894,-0.0887073536,-0.0224965492,-0.0819758551,-0.1028040711,-0.1159611161,0.0904232404,-0.1322366169,-0.0419924917,-0.0977661108,-0.0423213997,-0.0872454469,-0.0747112209,1.6457755729,-0.0856653733,-0.1318489693,0.2032008535,-0.0712159688,1.3380939827,0.0415871341,0.9682996458,-0.0055210765,0.1353563003,-0.1451155981,-0.0886509950,-0.1330824345,-0.1455396849,0.0310431373,0.9808910936,-0.0954974276,0.4435675061,-0.1221453621,1.2684992594,0.6629602968,BRCA
GSM480987,-0.0499494464,-0.0212055102,1.9168397054,0.2749229120,-0.0534404774,0.6368812371,-0.0266269070,-0.0110032620,-0.1031483597,-0.0515038227,-0.1221926419,0.0166690037,-0.1481200637,-0.1721240680,-0.0554528710,-0.1272201279,-0.0725436168,-0.0828781609,1.0737969361,-0.0962403247,-0.1172174262,0.1935597864,-0.1171135886,1.1912980990,-0.1165493298,0.7506786041,-0.0089769136,0.1864930345,-0.1162865594,-0.0685498110,-0.1518100676,-0.1065452471,0.0550774226,0.9717836509,-0.0867638763,0.1416517081,-0.1362042124,-0.0514393947,0.1632168820,BRCA
GSM480988,-0.0438789346,-0.0101946282,-0.1136118793,0.0560765837,-0.0037036458,0.5467323747,-0.0868075146,-0.1038163970,-0.0215821226,-0.0469103540,-0.0257413974,-0.0239997992,-0.1060964289,0.1646074443,0.0091331109,-0.0589085496,-0.1290659294,-0.0888671099,1.2534047300,0.0175217489,-0.1326874393,-0.0731132174,-0.0974082304,1.2670788557,0.0246272995,0.6683175466,-0.0776319162,0.1756287367,-0.1471699179,-0.0920797429,-0.1931611510,-0.0363523996,0.1881210339,0.6012553476,-0.0624622458,0.4407640419,-0.0372309803,0.7750239700,0.4060252848,BRCA
GSM480989,0.0340097493,-0.1092425311,-0.2185992312,-0.2166209370,-0.1393070609,0.4294308175,-0.0670945641,-0.1580546161,-0.0539586344,-0.1129060328,-0.0051256384,0.1414101426,-0.1118360860,0.2110910690,-0.0166535090,-0.0923845918,-0.0517691326,-0.1137327340,1.1907341970,-0.0660594703,-0.1889763161,-0.0694027696,-0.2057427358,1.3452903940,-0.0902247403,1.1454241097,0.0150288222,0.0836071398,-0.2373887513,-0.0734241998,-0.2524973428,-0.0633024936,0.1479941550,0.8259782019,-0.0626521322,0.6181339796,-0.0548808338,0.6830501909,0.8998309045,BRCA
GSM480990,-0.0439159378,-0.0021078327,-0.1389296834,-0.2175116093,-0.0000704744,0.4452071144,-0.0802872338,-0.0673863146,-0.0487920821,0.0552899428,-0.0789403874,0.0734613663,-0.0950581390,0.0048137777,-0.0557362534,-0.1011056277,-0.1044707938,-0.0745090374,1.2347637719,-0.1056231836,-0.0997334885,-0.1167729916,-0.1443014583,1.1080832399,-0.1741066811,0.8153295912,0.0382830309,0.0747153072,-0.2274170717,-0.0705312940,-0.0809249143,-0.0661942896,0.1857933091,0.8735351305,-0.1037188542,0.4956525962,-0.1191637052,0.4204933484,0.8975840695,Control
GSM480991,0.1589832777,-0.1392230330,-0.1345287368,-0.0756281373,-0.1044962675,0.4093935935,-0.1107637479,-0.0932170166,-0.0815840939,0.0042331508,-0.1240963471,0.0483522194,-0.1607501611,-0.0633666343,-0.0038217182,-0.0383481803,-0.0051396129,-0.0737411913,1.6732889380,-0.1301778279,-0.0811801534,0.2106126684,-0.1088163030,1.2325099396,0.0220842779,1.2104802832,0.0218135681,0.1695380883,-0.1384519089,-0.0885361155,-0.1561417199,-0.0526123513,0.1144852304,0.8745210878,-0.1159738377,0.5055639868,-0.0341739602,0.7658379748,0.9640125757,Control
GSM480992,-0.0077209674,-0.1489883426,-0.1210833825,-0.2411115367,-0.1201597471,0.2841856520,-0.0497721363,-0.0217185038,0.0629854491,0.1664125780,-0.0422955338,0.0469442939,-0.1573205174,-0.0152499527,-0.0263101220,-0.0480617157,-0.0380998996,-0.0658225776,1.2313100431,-0.1530155146,-0.1189381214,0.0126782275,-0.1401793344,0.9746701570,-0.0250406801,1.1608775035,0.0090913175,0.2191041239,-0.1569279089,-0.0749789558,-0.1349615111,-0.1451092663,0.1443828500,0.8279664022,-0.1417726158,0.7692869493,-0.0841025668,0.8685771541,0.8080922088,Control
GSM480993,-0.0349029662,-0.1135396622,-0.1010871995,0.4248601697,-0.1484466687,0.4462670538,-0.0579084016,0.0161394494,-0.0338925231,-0.0502332724,-0.1050930967,0.0692249054,-0.1644318507,-0.1319582337,-0.0470989843,-0.0851949840,-0.1002309748,-0.0809773219,1.4671685355,-0.0971206719,-0.1463449731,-0.0650727121,-0.1053418308,1.2409820466,0.0006371021,1.0947315501,-0.0062655797,0.1689153280,-0.1915650135,-0.1220572389,-0.1118281528,-0.0774704300,0.0180592308,1.1021449231,-0.0541325310,0.6600612576,-0.1042308182,0.9904741764,0.6797738130,Control
