@relation data

@attribute id string
@attribute 107 numeric
@attribute 1387 numeric
@attribute 1445 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3932 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5788 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7535 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,0.6728254087,2.3609020933,1.1579167798,0.7260348580,-0.1126273656,-0.1346518659,-0.0876011369,-0.0882698743,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,-0.1653921105,-0.1095956348,-0.1305549891,-0.1390153169,-0.0947839043,-0.2453502594,0.0172649335,-0.1217983118,-0.1204670775,BRCA
GSM480985,-0.1146877620,0.6472114695,2.1606899301,1.3204932428,0.6644044377,-0.1372473919,0.0374173649,-0.1197701725,-0.1044245821,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,-0.1566653691,-0.1162348533,-0.1539827696,-0.1548241565,-0.0976470362,-0.1420515836,-0.0755412145,-0.1453095515,-0.0646950120,BRCA
GSM480986,-0.0866454035,0.7199448316,2.4777050218,1.3325283364,0.6901387549,-0.0677840849,-0.0432058185,-0.1058928922,-0.1338326670,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,-0.1054329170,-0.0997965085,-0.1145835604,-0.1482777453,-0.1025164721,-0.1836532933,-0.0764585939,-0.1005907862,-0.0579067368,BRCA
GSM480987,0.0948443130,0.6522740087,2.5194125474,1.2904711387,0.7412058433,-0.0742860082,-0.1097697392,-0.1023941331,-0.0881993032,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,-0.1104806915,-0.1423497388,-0.1286077277,-0.1381325973,-0.0586565112,-0.1135724699,0.0434554065,-0.0885654808,-0.1082901696,BRCA
GSM480988,-0.1114876393,0.6896800634,2.2995154489,1.4781041429,0.5931581249,-0.1394877574,-0.1178864969,-0.0838345339,-0.1169642382,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,-0.1545460956,-0.0811823946,-0.1205688132,-0.1195039996,-0.1690102578,-0.0861505206,-0.0714377011,-0.0758738198,-0.0813145423,BRCA
GSM480989,-0.0620193510,0.5010443183,2.5530525644,1.3912816293,0.7107484369,-0.2168419232,-0.1505416402,0.0919470743,-0.1489578907,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,-0.1792231008,-0.1242563192,-0.1198005188,-0.1969966111,-0.1072041952,-0.2747554749,-0.0726881843,-0.1262440262,-0.0625123944,BRCA
GSM480990,-0.0744136228,0.6429370626,2.9678596127,1.4284008093,0.8782710590,-0.1018510503,0.0769794038,0.0021974898,-0.1211649052,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,-0.1299618400,-0.1065446070,-0.1599072747,-0.1625582928,0.0162873660,-0.0756518555,-0.0923157431,0.0351502841,-0.0763895354,Control
GSM480991,-0.0467888096,0.7013037075,2.6857965554,1.4307339596,0.7888649646,-0.1039781785,-0.0470037273,0.0457426893,-0.0983536802,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,-0.1069804765,-0.1362817270,-0.1380241071,-0.1602240545,-0.0287864372,-0.1731978334,-0.0621004389,-0.0616410336,-0.0782935824,Control
GSM480992,-0.0848685851,0.7777832307,3.0799378289,1.5164660945,0.7672556795,-0.1357910544,-0.0839464270,-0.0198893765,-0.1135908183,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,-0.1197716071,-0.1215875586,-0.0995902242,-0.1598194368,-0.1138536607,-0.1843718206,-0.0304064613,-0.0767812506,-0.0207560157,Control
GSM480993,-0.0384183934,0.7884631976,2.7421589758,1.3899838875,0.7363728955,-0.0948902335,-0.0267558961,-0.0672223516,-0.0451837614,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,-0.1061867289,-0.0916492745,-0.1186775381,-0.1856701243,-0.0829404122,-0.1479692379,-0.1244298857,-0.0306474256,-0.0625347915,Control
