@relation data

@attribute id string
@attribute 10038 numeric
@attribute 10039 numeric
@attribute 10714 numeric
@attribute 2237 numeric
@attribute 23583 numeric
@attribute 252969 numeric
@attribute 27301 numeric
@attribute 27343 numeric
@attribute 3146 numeric
@attribute 328 numeric
@attribute 3978 numeric
@attribute 3980 numeric
@attribute 4350 numeric
@attribute 4595 numeric
@attribute 4913 numeric
@attribute 4968 numeric
@attribute 54107 numeric
@attribute 5423 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 55247 numeric
@attribute 56655 numeric
@attribute 57804 numeric
@attribute 6996 numeric
@attribute 7374 numeric
@attribute 7515 numeric
@attribute 79661 numeric
@attribute 8930 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.0718326867,0.1182752101,1.5214225980,1.6378173305,0.4190606276,2.6644313333,0.6008014490,0.4162212046,2.5373871625,2.0626833836,0.8086666293,0.0275201420,0.4616310384,0.4908587013,0.6116344289,0.3560717319,1.3229697274,0.6980690508,0.1110767740,0.4475187101,0.2151189637,1.6117472946,1.1139263062,1.3508533474,0.2541690469,-0.2057435578,2.3862552345,0.7696762793,0.0193306124,1.1024593584,BRCA
GSM480985,0.8952778155,0.2211788591,1.2045470742,0.7014633930,0.3113074479,2.8062091044,0.2422698763,0.5473360129,1.9302299320,1.8622734016,0.3276340627,-0.0110041687,0.4649470589,0.4470513109,0.3447371385,0.2561819932,0.8497186378,0.7882226136,-0.1403941502,0.1195283260,0.0662827998,0.3582449659,0.2397805069,0.7902341048,0.3959704076,-0.1491989711,2.1456963123,0.8666961035,0.2509369361,1.0978009061,BRCA
GSM480986,0.6878511172,0.1643174142,1.2029019593,1.4220015855,0.4462624740,3.1335466931,0.5169572632,0.4842190990,2.1114072799,1.9960090386,0.5813196078,0.0908417827,0.5100865998,0.3773910293,0.5324799568,0.2400161010,1.5131787806,0.7473781910,-0.0006644904,0.3486887678,0.1366165012,1.0558625757,0.7364731730,1.6904030485,0.3657379911,-0.1363019828,2.2303319796,0.8913217530,0.0321366619,1.0076362508,BRCA
GSM480987,0.5876473580,0.1369742247,1.1241706477,1.3385604510,0.2369790144,3.0563277347,0.3434144090,0.3139186908,1.6470110789,2.1383192671,0.3103429317,-0.0223142544,0.5331480024,0.4285881241,0.4028362950,0.2899275461,1.3190034480,0.3339161946,-0.0506179260,0.3186428044,0.0388668412,1.0933425461,0.4407843016,1.6905534054,0.3195155901,-0.1408295667,2.4449514897,0.6306766536,-0.0793869751,0.6877942188,BRCA
GSM480988,0.6302373753,0.0575703856,1.2647299039,1.4002106098,0.3741404063,2.6355952536,0.3756513469,0.3851899780,1.8626728579,2.1994630363,0.4741234867,0.0316725555,0.3166596341,0.4231727272,0.2846867408,0.2164107719,0.9456990079,0.5529523767,0.0768084920,0.2306063977,0.1707717376,1.0292699189,0.8631979004,1.4634573929,0.0152650487,-0.2189279223,1.8667468577,1.0711565611,0.1381965709,0.9101045255,BRCA
GSM480989,0.5201403766,0.1022378836,0.8509117928,1.3471962494,0.5377916879,2.8784794807,0.4455090024,0.4881700011,1.4296163246,2.2644122972,0.6133678607,0.1228683147,0.5708155464,0.5294530867,0.6438229574,0.3788139208,1.1920293979,0.5162797319,-0.0592587655,0.4204673296,0.1064336327,0.7054733430,0.4447860044,1.8190917500,0.5509243324,-0.3095031264,2.3468353747,1.0208989622,0.0084481226,0.4025668747,BRCA
GSM480990,0.4081072165,0.1480665228,0.7104607523,1.3830383457,0.5114183733,3.2355498757,0.6164765239,0.4108810921,1.7886869012,2.0210802556,0.4562935978,0.0308203611,0.5219575099,0.4789874781,0.5794639930,0.2521013715,1.1283604986,0.4534756641,-0.0204453974,0.5086407080,0.0205682762,0.8968517595,0.4127920456,1.6947777866,0.4025088740,-0.1746287997,2.2085848151,1.0636980575,-0.0108736254,0.3553435628,Control
GSM480991,0.3784852334,0.1488184527,0.7929366067,0.8217536564,0.4805945906,3.1172387771,0.4613359855,0.6026325790,1.7053702326,1.9055157369,0.3514687585,0.0097601493,0.5676091186,0.3459248923,0.6110408342,0.2840057836,1.2095607482,0.7609308985,-0.1572538394,0.3003052217,0.0615627786,0.4059209386,0.1317672933,1.6625743465,0.5452377218,-0.1333107577,2.0951305405,0.9436509887,0.0905600091,0.6607032881,Control
GSM480992,0.6628322608,0.1428789803,0.6056446797,1.1840442308,0.5337172396,3.2024826833,0.6120098736,0.6375838439,1.2233369126,1.7728845343,0.5655389330,0.0423394085,0.6448127853,0.4175419203,0.6653747401,0.2296996022,1.0236305314,0.3753661417,0.0718811130,0.4920756920,0.1794742710,0.5607375373,0.1274296390,1.5873110763,0.6792150073,-0.0972700042,2.2599484771,1.1696664394,0.1141963614,0.6264651194,Control
GSM480993,0.7136496982,0.1618856253,1.1378558147,1.6020187400,0.5372726645,3.1304281609,0.6781048136,0.5749875737,1.7772068231,2.0759521988,0.7638304975,0.0511015149,0.6092131616,0.4835819057,0.5890693330,0.3222178385,1.5290937496,0.6022094253,0.1147602345,0.3527961249,0.1962866471,1.0308868515,1.0018118397,1.4676587240,0.4229756490,-0.0947794880,2.5475247651,1.0745682046,0.0031634724,0.5614241671,Control
