@relation data

@attribute id string
@attribute 6812 numeric
@attribute 54874 numeric
@attribute 22999 numeric
@attribute 6804 numeric
@attribute 6505 numeric
@attribute 6844 numeric
@attribute 6857 numeric
@attribute 2744 numeric
@attribute 57030 numeric
@attribute 6512 numeric
@attribute 6511 numeric
@attribute 10497 numeric
@attribute 6616 numeric
@attribute 5864 numeric
@attribute 10815 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2393,0.2838,-0.1062,0.1288,-0.0806,1.6468,-0.1168,1.5484,-0.0308,0.0894,-0.0292,0.0017,-0.1866,0.1773,0.0117,Control
A02,0.0363,0.1969,-0.0441,0.1328,-0.1459,1.5163,-0.1283,1.2471,-0.0054,0.2105,-0.0654,-0.0453,-0.2104,0.2331,0.0541,Control
A03,-0.0088,0.1045,-0.0343,0.1501,-0.0868,1.6783,-0.1119,1.2937,0.0383,0.24,-0.1197,-0.0344,-0.1978,0.1474,-0.0232,Control
A04,0.1393,0.2068,-0.0558,0.1791,-0.0874,1.6138,-0.0984,1.2923,-0.0143,0.1686,-0.0406,-0.0486,-0.1371,0.2474,0.0993,Control
A05,0.2256,0.3251,-0.0653,0.248,-0.0864,1.6052,-0.0814,1.2717,-0.0194,0.1664,-0.0185,-0.0091,-0.1701,0.2623,0.0886,Control
A06,0.0381,0.1475,-0.0691,0.106,-0.0709,1.4958,-0.1419,1.1584,-0.0654,0.1675,-0.0462,-0.0416,-0.1542,0.2256,-7e-04,Control
A07,0.0648,0.2001,-0.0301,0.1642,-0.1318,1.3859,-0.1426,1.639,-0.0162,0.214,-0.0811,-0.0475,-0.1742,0.1921,0.0125,Control
A08,0.1886,0.1828,-0.0689,0.07,-0.0309,1.4104,-0.1207,1.9035,-0.0327,0.1943,-0.0081,-0.0495,-0.1325,0.161,-0.0508,Control
A09,0.111,0.1598,-0.0679,0.1886,-0.0853,1.4981,-0.1236,1.5251,-0.0057,0.1685,-0.0872,-0.0376,-0.1538,0.1651,0.0125,Control
A10,0.1025,0.2,-0.0607,0.1582,-0.0652,1.5479,-0.1094,1.7119,0.0022,0.1295,-0.0357,-0.032,-0.1619,0.1939,-0.0253,Control
A11,0.043,0.0551,-0.0973,0.0249,-0.0634,1.4873,-0.0666,1.1455,0.0348,0.1272,-0.0204,-0.0631,-0.1086,0.1381,-0.0493,Control
A12,-0.0233,0.0251,-0.03,0.2122,-0.038,1.2005,-0.1476,0.8702,0.0186,0.3158,-0.0683,-0.061,-0.1303,0.2055,0.0888,Control
B01,0.2176,0.1465,-0.0789,-0.0921,0.0161,1.4563,-0.1527,1.5001,-0.2409,0.1323,-0.1499,0.0674,-0.1121,-0.0655,-0.2144,Control
B02,0.1408,0.135,-0.0746,0.0904,-0.0746,1.8009,-0.1005,1.4029,-0.0596,0.2095,-0.0715,-0.0032,-0.1483,0.1804,-0.0334,Control
B03,0.1693,0.0204,-0.0869,-0.0643,-0.0367,1.5812,-0.1343,1.5588,-0.1246,0.104,-0.046,0.0143,-0.104,0.1989,-0.1027,BRCACancer
B04,-0.0179,0.2526,-0.0476,0.1137,-0.0531,1.4273,-0.1374,1.8214,-0.0341,0.1814,-0.0041,-0.093,-0.1847,0.1548,-0.0647,BRCACancer
B05,-0.0695,0.094,-0.0123,0.1161,-0.1233,1.5283,-0.1562,1.1719,-0.0583,0.2166,-0.1709,-0.0675,-0.2153,0.1479,-0.0101,BRCACancer
B06,-0.0182,0.1469,-0.0286,-0.0108,-0.0041,1.0356,-0.1591,1.2571,-0.296,0.0821,-0.1111,0.0369,-0.0662,-0.1847,-0.2581,BRCACancer
B07,0.0127,0.1671,-0.0331,0.2034,-0.0927,1.6969,-0.1119,1.6826,-0.028,0.2263,-0.0501,-0.0681,-0.1766,0.1576,0.0469,BRCACancer
B08,0.1288,0.1717,-0.0585,0.2324,-0.0247,1.4671,-0.0561,1.1364,0.0031,0.1298,-0.0432,-0.0168,-0.1395,0.2813,0.0417,Control
B09,0.0475,0.1417,-0.0898,0.0825,-0.0975,1.648,-0.1676,1.6577,-0.1004,0.142,-0.0985,-0.0598,-0.1806,0.0995,-0.0644,Control
B10,-1e-04,0.0409,-0.0437,0.0848,-0.0797,1.3202,-0.1532,1.5033,-0.0743,0.1783,-0.0017,-0.0479,-0.1331,0.2363,-0.0326,Control
B11,2e-04,0.1526,-0.0696,0.1666,-0.0929,1.4088,-0.1327,1.2261,-0.0304,0.1236,-0.0666,-0.0256,-0.1272,0.256,-0.0622,Control
B12,0.0168,0.0794,-0.0456,0.2009,-0.0974,0.9451,-0.1114,1.4163,-0.061,0.1797,-0.101,-0.096,-0.2083,-0.0213,-0.0191,Control
C01,0.0911,0.1823,-0.0494,0.2679,-0.1248,1.5985,-0.133,1.2744,-0.0508,0.1767,-0.0454,-0.0458,-0.1861,0.1772,0.1004,BRCACancer
C02,0.1406,0.2208,-0.0335,0.2154,-0.1141,1.6334,-0.1191,1.2567,-0.0305,0.2038,0.0161,-0.0393,-0.1523,0.1832,0.1275,BRCACancer
C03,0.1314,0.1363,-0.0078,0.3665,-0.1129,1.8692,-0.1306,1.3762,-0.0038,0.3306,0.02,-0.08,-0.1728,0.3217,0.0505,BRCACancer
C04,0.0708,0.0217,-0.018,0.2282,-0.1149,1.5362,-0.1228,0.7028,0.0453,0.1799,0.0611,-0.0574,-0.1865,0.379,0.1066,Control
C05,0.06,-0.0022,-0.0115,0.1711,-0.0698,1.2951,-0.1063,0.7972,0.0417,0.1569,0.0352,-0.0361,-0.1599,0.2219,0.131,BRCACancer
C06,-0.0351,-0.063,-0.1394,-0.0567,0.0455,0.4929,-0.1256,0.444,0.1371,0.1483,-0.0276,-0.0559,-0.2364,0.1069,-0.0359,Control
