@relation data

@attribute id string
@attribute 11226 numeric
@attribute 11227 numeric
@attribute 114805 numeric
@attribute 117248 numeric
@attribute 168391 numeric
@attribute 192134 numeric
@attribute 2589 numeric
@attribute 2590 numeric
@attribute 2591 numeric
@attribute 26290 numeric
@attribute 2650 numeric
@attribute 29071 numeric
@attribute 374378 numeric
@attribute 442117 numeric
@attribute 50614 numeric
@attribute 51301 numeric
@attribute 51809 numeric
@attribute 55568 numeric
@attribute 55808 numeric
@attribute 56913 numeric
@attribute 57452 numeric
@attribute 63917 numeric
@attribute 64409 numeric
@attribute 6482 numeric
@attribute 6483 numeric
@attribute 79623 numeric
@attribute 79695 numeric
@attribute 9245 numeric
@attribute 9334 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0881093740,-0.0984001089,-0.0508054120,-0.0872709536,-0.0224480317,-0.0981954573,2.3933091087,0.4766639505,1.9898810596,-0.1070774634,0.3798212621,1.3598910384,0.0008736007,-0.1001501209,0.0132322829,-0.1014828890,1.4261943646,-0.0287540141,-0.1740460772,1.4639858207,-0.1878634007,0.5938736770,-0.1335256033,-0.0109007346,-0.1079973174,0.1211772676,-0.0058129522,0.9134395206,1.6485537268,BRCA
GSM480985,0.1713138154,-0.0918651842,-0.0007387735,0.0686547541,-0.0399627396,-0.0919259663,2.0868981999,0.4104404729,1.7344127482,-0.1011948434,0.7553074292,1.3129498736,-0.0597130528,-0.2055567170,0.0410421117,-0.0637884450,1.5779641815,-0.0924190998,-0.2052892759,1.4203582207,-0.1190016695,0.7034586684,-0.1410115286,0.0086968594,-0.0520719731,0.1296332881,-0.0398879118,0.8369430767,2.4119024277,BRCA
GSM480986,0.2738545777,-0.0879939590,-0.0832301328,-0.0959139205,-0.1243899181,-0.0680367568,2.4765889413,0.6818352181,1.7189264062,-0.1369454338,0.6454571153,1.2208672799,-0.0199049714,-0.1648866095,0.0985661769,-0.0797585295,1.5517123236,-0.0080001209,-0.0600077250,1.1276732287,-0.1718105091,0.5548756462,-0.1086893886,0.0401235430,-0.0465586358,0.2860274659,-0.1303918901,0.5096231228,1.8883968396,BRCA
GSM480987,-0.0430454067,0.1191335073,0.1395318384,1.3686837098,-0.0766479673,-0.0874207778,1.9612127255,0.3419586397,0.2777885070,-0.0541818229,0.4464915127,0.8247531953,-0.0923004192,-0.1143601701,0.0685652339,-0.0276816310,0.5501684566,0.1982788038,-0.1210064827,0.4865221630,-0.1976830379,0.4355345352,-0.0968791989,-0.0301711586,0.1883382788,0.2135244170,0.1772069985,0.1991481482,1.5427280498,BRCA
GSM480988,0.1502823111,-0.0376572186,-0.0745939392,-0.0572052948,0.0047382144,-0.1317998868,2.5032985517,0.4895556448,1.6471672922,-0.0699343579,0.3194320095,0.7047902456,-0.0823736699,-0.1783930822,-0.0033164279,-0.0357423915,1.5422503238,-0.0663512699,-0.0962506232,1.3930550017,-0.1155877654,0.6035572739,-0.0949610399,-0.0523834627,-0.1045913408,0.1959278227,-0.0652708968,0.6630758452,1.8448942653,BRCA
GSM480989,0.1043475485,-0.1029657293,-0.0366651350,-0.0563120554,0.0342310444,-0.0861446448,1.7938317829,0.5381748788,1.5053864331,-0.2172567378,0.0890266517,0.6363501771,-0.0543439852,-0.1860763465,-0.0995654566,-0.0632172059,1.0241098545,-0.0752372043,-0.0449641713,0.5324889770,-0.1328809258,0.3704280223,-0.1083099388,0.0662364766,-0.0808457781,0.3009117983,-0.1031705324,1.4024386042,2.4772477081,BRCA
GSM480990,0.5846213757,-0.0308740742,-0.0552514160,-0.0253966185,-0.1188508486,-0.0339319166,1.8894606175,0.4798125786,1.2703750977,-0.1387176886,0.1398802050,0.4267342631,-0.0735169231,-0.0927487521,0.0945126753,-0.0558790304,1.1534577134,0.1624155905,-0.1537556839,0.7035610480,-0.1494669335,0.4108725881,-0.0999093655,-0.0061407390,0.1736600676,0.4770024088,0.0060971875,0.1188204983,1.6081887541,Control
GSM480991,0.4452832706,-0.0419295297,-0.0750131259,-0.0538432592,-0.0861798788,-0.0816920894,2.3194245560,0.7399708739,1.6818939762,-0.0963790950,0.3432206636,0.9325008465,-0.0291572671,-0.0988282129,0.0840305566,-0.0637800495,1.4168668915,0.0262993797,0.0644086552,1.1058423720,-0.1598126547,0.5858924454,-0.1187033408,0.0536299652,-0.0304710894,0.1988299738,0.0648952734,1.5625683864,2.0822892006,Control
GSM480992,0.2938861959,-0.0907457637,-0.0756589774,-0.0458006342,-0.0510683161,-0.0679548422,1.7275789380,0.7014560646,1.5066185906,-0.1879091287,0.0755601095,0.6157238222,-0.0118634348,-0.1438948502,0.1784750907,-0.1147258412,1.0276684936,-0.0015026599,-0.1300320556,0.6083653620,-0.1133704337,0.1604865159,-0.0562293911,0.0202202999,-0.0375026709,0.1300383841,-0.0567190400,0.2012772386,1.7225855388,Control
GSM480993,0.4923675678,-0.0879276129,-0.0754955985,-0.0678762206,-0.0991351120,-0.0687004333,2.0162545134,0.5433864362,1.6562001597,-0.1557114794,0.4848716949,0.9390045834,-0.0409751407,-0.1458652984,0.1259113589,-0.0929296949,1.2953211542,-0.0380807416,-0.0477212254,1.0698114433,-0.1439345048,0.4517686090,-0.0704794952,0.0367781606,-0.0026794979,0.4220674106,-0.0829720426,0.7292430197,2.1293519540,Control
