@relation data

@attribute 1435 numeric
@attribute 3570 numeric
@attribute 7124 numeric
@attribute 943 numeric
@attribute 944 numeric
@attribute 960 numeric
@attribute 7133 numeric
@attribute 7132 numeric
@attribute 6402 numeric
@attribute 7042 numeric
@attribute 7040 numeric
@attribute 6693 numeric
@attribute 1636 numeric
@attribute 3553 numeric
@attribute 2214 numeric
@attribute Class {Control,BRCA}

@data
6.605429502,7.3607351665,8.519696323,6.144119026,5.720012484,10.4762478353,8.084942721,12.08918571,5.913614242,6.78103548,5.682300273,6.459892344,6.02975163867,9.000106455,5.498515035,Control
6.17163056667,6.7993556185,7.177920594,5.59274701,6.120295558,10.6062287043,7.532124306,12.001308,5.61353994,6.166218956,5.101199635,6.68177874667,5.29478875067,8.25032344,5.5359696935,BRCA
5.75855648167,6.9885103885,8.414834386,5.328215577,5.741339733,10.081859206,7.074920481,11.63162057,6.092445976,5.995434345,5.014814152,6.77600019633,5.54229821033,8.349592102,5.65446729,BRCA
5.97830915367,5.437476412,8.370459788,5.3600895675,5.801553978,9.52550909333,8.059386544,11.41027128,4.342813605,5.797150007,4.808914358,6.89828157633,5.305937761,7.718260793,5.8400894345,Control
6.018804739,6.713419624,6.675961001,5.8879900525,5.818653271,10.3176380003,7.497654525,11.76197512,6.088105148,6.737352562,4.828848945,6.30521607467,5.52334638333,7.361595391,5.6339076525,BRCA
6.35738866467,8.2488358865,6.320264091,5.5360845085,6.425766121,11.0821130833,8.260238737,11.96720294,5.964982644,7.238598499,5.321216715,6.25933008967,5.768262383,8.525208673,5.190440571,BRCA
5.61686352333,5.637194395,6.423120638,5.3979473655,5.660788354,9.29278845833,7.800739973,11.42772678,5.754494213,6.518854253,4.73770262,7.25085123867,5.38111384567,5.250782787,5.6035564115,BRCA
6.48155647233,6.608430203,6.14308278,5.7329299725,6.053769117,10.107469144,7.711014946,11.92850738,6.613204258,7.822174254,5.167931151,6.24643194667,5.523096805,7.134583224,5.677099914,Control
6.453235114,6.2591731015,8.252974189,5.463672574,5.901054678,9.94585849,7.59152445,11.36056745,5.991301456,6.303694572,5.46083367,6.29080341467,5.734063004,9.153147365,5.8288154675,BRCA
5.614786977,6.5150511155,6.105390642,5.7913350535,5.488652576,10.3123441787,7.286837552,11.57911804,5.578947201,6.274406692,5.062004299,7.078510385,5.530378966,6.678428044,5.269484953,BRCA
5.47117669567,5.7333269735,6.992205122,5.860832382,6.278129404,9.29761553267,7.427399015,11.97837451,6.52642539,5.609704182,6.147057976,6.358223409,5.43888414867,8.823033698,5.991302987,BRCA
6.4643509,6.6192000355,7.871691396,5.8805175625,6.174282191,9.99358910167,8.409445169,11.79193625,7.049797169,7.247787805,5.382071697,6.37980156367,5.63719427533,8.814719539,5.2742827075,Control
6.39192184567,6.8511911655,6.162699096,5.752146664,6.070610035,10.0626920657,8.577788631,11.70928645,6.335440044,7.420152085,5.502084908,6.31079098033,5.639720119,7.972263464,5.7697544585,Control
6.03140516667,6.661347384,5.841225451,6.1596625835,5.766536362,9.69692297167,8.171178205,12.32501877,7.313157687,7.131628387,5.115003321,6.29069405367,5.23072773433,7.25221866,5.467905727,BRCA
5.74386241533,5.699136844,5.923868951,5.901528977,6.368031123,10.1762655897,8.792953849,12.15610687,7.938390374,7.112546695,4.924350826,6.128178989,5.413744616,7.254369939,5.0452076385,BRCA
6.125868763,6.2152459745,7.264445239,5.670785393,6.029679945,9.54166332767,7.964515778,12.03603115,6.63376222,6.735729052,5.605710071,6.207583212,5.00878855533,8.923402608,5.662349564,BRCA
5.97306390367,6.137168282,6.665268844,5.897428553,5.895551805,9.85985564967,7.885637086,11.81753744,6.300037329,7.229566594,5.66449084,6.26908873767,5.609701396,10.52528127,5.3331597535,BRCA
6.062103457,5.621692588,7.183985468,5.999304121,6.136996877,9.85877245,7.911723223,11.86989657,7.395150919,6.535085305,5.37574431,6.05842915633,4.830724878,7.974186731,5.2235448575,BRCA
6.27193894667,5.8148997265,6.778573689,6.000124651,6.336823962,9.86219598167,7.553957774,12.24889125,7.673293394,6.862206886,5.19062597,6.052489268,5.67628306933,8.186474713,5.2628979625,BRCA
5.581131236,6.4403255475,5.97155002,5.800969841,5.408721412,9.834241721,8.530075742,12.56790862,6.591900502,6.989880165,5.716038325,6.03313954767,5.12472418633,6.824675979,5.724226245,BRCA
