@relation data

@attribute id string
@attribute 9058 numeric
@attribute 9123 numeric
@attribute 9194 numeric
@attribute 146802 numeric
@attribute 345274 numeric
@attribute 64849 numeric
@attribute 284111 numeric
@attribute 6566 numeric
@attribute 26266 numeric
@attribute 6561 numeric
@attribute 23539 numeric
@attribute 55244 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0055,0.8334,1.0839,-0.026,0.1383,0.0237,0.1224,0.5288,-0.0045,-0.1399,0.2942,0.0542,Control
A02,0.0319,0.7324,0.7264,-0.0128,0.1396,-0.0475,0.0843,0.4424,0.006,-0.0688,0.2035,-0.0063,Control
A03,0.0531,1.0871,0.9046,-0.017,0.2229,-0.0073,0.1057,0.514,0.0729,-0.1126,0.2366,0.0366,Control
A04,0.028,0.8443,0.8156,-0.0044,0.1353,0.0212,0.0967,0.3742,3e-04,-0.0628,0.4335,-0.0202,Control
A05,-0.0098,1.0825,0.8498,-0.0048,0.1347,-0.0344,0.0898,0.5059,-0.0493,-0.1094,0.3625,0.0589,Control
A06,0.0082,0.8878,0.8652,-0.1028,0.1075,0.0082,0.1295,0.4862,0.0043,-0.0794,0.1338,-0.0418,Control
A07,-0.0119,0.8999,1.1859,-0.0673,0.1022,-0.0445,0.0695,0.5055,0.0437,-0.0877,0.3004,0.0193,Control
A08,0.0623,0.6857,1.3949,-0.0286,0.15,0.0119,0.1216,0.3597,0.026,-0.0874,0.1544,-0.0074,Control
A09,-0.0079,0.7427,1.1003,-0.0725,0.1256,-0.0221,0.0885,0.3975,0.0458,-0.0976,0.311,-0.0079,Control
A10,0.0318,0.798,1.1682,-0.0378,0.1669,-0.0013,0.0956,0.5118,0.0013,-0.0968,0.3218,0.0417,Control
A11,0.0555,0.8014,0.9895,-0.0333,0.0958,0.0043,0.1541,0.3963,0.0056,-0.1512,0.203,0.0232,Control
A12,0.0322,0.4887,0.3759,-0.0679,0.3811,0.0178,0.2097,0.3373,0.1617,-0.0408,0.1084,-0.0136,Control
B01,0.1102,0.4984,0.9776,-0.0517,0.3546,0.0889,0.1715,0.3781,0.0885,-0.1058,-0.1272,-0.0484,Control
B02,0.0881,1.0172,0.7812,-0.0263,0.1579,0.0116,0.1252,0.4824,0.013,-0.1165,0.3074,0.0433,Control
B03,0.1178,0.8479,0.9125,0.0113,0.2981,0.045,0.1911,0.3799,0.0433,-0.0933,0.2044,0.0026,BRCACancer
B04,0.036,0.6394,1.0466,-0.0532,0.1482,-0.0101,0.0438,0.3563,0.0949,-0.0992,0.21,-0.0367,BRCACancer
B05,0.0833,0.866,0.709,-0.0861,0.2344,-0.0541,0.0613,0.3187,0.1128,-0.0539,0.1535,-0.0497,BRCACancer
B06,-0.0379,0.4162,0.6521,-0.1863,0.5938,0.0379,0.1202,0.2508,0.1417,-0.0459,-0.1367,-0.0785,BRCACancer
B07,-0.0132,0.9179,0.9616,-0.0582,0.3068,-0.0279,0.0646,0.4954,0.0216,-0.0871,0.3024,0.0257,BRCACancer
B08,0.0251,0.9695,0.7415,0.0024,0.1258,0.024,0.1369,0.4563,0.0118,-0.1012,0.323,0.0328,Control
B09,0.0441,0.7861,0.9105,-0.0355,0.2743,0.0113,0.1123,0.2127,0.0228,-0.1018,0.2723,0.0128,Control
B10,0.083,0.5531,0.8232,-0.102,0.2918,-0.031,0.1526,0.3702,0.0583,-0.0919,0.2903,-0.0854,Control
B11,0.0521,0.7765,0.7838,-0.0793,0.2526,-0.0353,0.0793,0.4712,0.0369,-0.019,0.2499,0.008,Control
B12,0.0205,0.6101,0.5749,-0.07,0.2084,-0.0542,-0.0107,0.1028,0.0855,-0.0589,0.1815,-0.0282,Control
C01,-0.0139,1.0756,0.9733,-0.0201,0.2823,-0.026,0.0688,0.4923,0.0414,-0.0759,0.1845,0.0383,BRCACancer
C02,0.0344,0.853,0.7996,-0.0903,0.115,-0.0104,0.12,0.5117,0.0716,-0.0046,0.3083,0.0287,BRCACancer
C03,0.0389,1.2049,0.8732,-0.0603,0.0799,-0.0315,0.0816,0.4889,0.0428,-0.0294,0.3592,-0.0136,BRCACancer
C04,0.054,0.8159,0.3955,0.0524,0.1332,0.0324,0.1611,0.2283,0.0018,-0.0492,0.3333,0.096,Control
C05,0.0317,0.7609,0.561,-0.1079,0.0872,0.0243,0.1566,0.307,-0.0013,-0.028,0.3148,8e-04,BRCACancer
C06,0.1969,0.3285,-0.1035,-0.0016,0.0868,0.0627,0.2573,-0.1564,0.0523,-0.1237,0.2578,0.0978,Control
C07,0.0587,0.6656,0.6469,-0.0187,0.2765,-0.0068,0.0981,0.3416,0.0414,-0.068,0.357,0.0181,Control
C08,0.0149,0.7459,0.7216,-0.0618,0.1936,0.025,0.1285,0.413,0.0595,-0.0633,0.3584,-0.0135,Control
C09,0.0325,0.7967,0.6666,-0.0132,0.2092,0.019,0.1147,0.3165,-5e-04,-0.0668,0.3541,0.0655,Control
C10,0.0245,0.6807,0.522,0.0046,0.1177,0.0021,0.081,0.4072,0.0555,-0.0764,0.3884,0.0245,BRCACancer
C11,0.0173,0.8909,0.7437,0.0897,0.1812,0.0637,0.2119,0.334,-0.006,-0.0374,0.3998,0.0439,Control
C12,0.0438,0.5945,0.4418,0.0128,0.0926,-0.009,0.1165,0.1904,0.0639,-0.0603,0.3445,-0.0035,BRCACancer
D01,0.0629,0.8963,0.909,-0.1116,0.3143,0.0437,0.173,0.2269,0.1089,-0.093,0.291,-0.0398,BRCACancer
D02,0.0368,0.7348,0.6223,-0.0163,-0.01,0.0099,0.1079,0.3394,-0.0213,-0.1131,0.3826,-0.0206,BRCACancer
D03,0.0325,0.8003,0.6436,-0.0326,0.1468,0.008,0.1394,0.3142,0.0043,-0.0526,0.3618,0.0221,BRCACancer
D04,0.0759,0.8817,0.6933,0.0017,0.1024,-0.0151,0.0935,0.3669,0.0167,-0.0813,0.3738,-0.0139,BRCACancer
D05,0.0421,0.8859,0.6811,-0.013,0.22,-0.0329,0.0794,0.4085,0.032,-0.0179,0.3432,0.0124,BRCACancer
D06,0.0957,0.8904,0.7487,0.0148,0.0998,0.0016,0.1608,0.4615,0.0791,-0.1068,0.3096,0.0809,BRCACancer
D07,0.0394,0.8545,0.6347,-0.0159,0.1253,-0.0228,0.1073,0.3296,0.0112,-0.0768,0.3883,0.0137,Control
D08,0.0792,0.717,0.357,0.0374,0.2226,0.044,0.186,0.2675,0.053,-0.0205,0.2812,-0.0611,Control
D09,0.0489,0.7926,0.6834,0.0301,0.1544,-0.0514,0.0685,0.3855,8e-04,-0.1226,0.3158,0.0481,Control
D10,0.0393,0.7485,0.5151,-0.0241,0.1239,0.0187,0.1235,0.3262,0.0379,-0.0594,0.2797,-0.0062,Control
D11,0.1366,0.4213,0.1948,0.0457,0.1076,0.0874,0.164,0.131,0.139,-0.1311,0.2167,0.0398,Control
D12,0.052,0.674,0.4169,0.0159,0.1756,0.0041,0.23,0.2146,-0.0242,-0.1256,0.3756,-0.0198,Control
E01,0.0696,0.6489,0.6048,0.0042,0.202,-0.0673,0.0531,0.3014,0.0124,-0.0886,0.3136,0.0613,BRCACancer
E02,-0.0337,0.6527,0.8711,-0.0111,0.0664,-0.043,0.1212,0.5378,-0.0275,-0.0584,0.3885,-0.014,Control
E03,0.0386,0.8371,0.8198,0.0248,0.0327,-0.0256,0.0832,0.4277,-0.022,-0.0288,0.2998,0.0865,Control
