@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 115111 numeric
@attribute 163688 numeric
@attribute 196883 numeric
@attribute 23236 numeric
@attribute 23439 numeric
@attribute 2520 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 3274 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3758 numeric
@attribute 3759 numeric
@attribute 3766 numeric
@attribute 3772 numeric
@attribute 3773 numeric
@attribute 3776 numeric
@attribute 3784 numeric
@attribute 4638 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 495 numeric
@attribute 496 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54207 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 60 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6750 numeric
@attribute 6752 numeric
@attribute 7430 numeric
@attribute 760 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 85366 numeric
@attribute 887 numeric
@attribute 91807 numeric
@attribute 9992 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,-0.0785590173,-0.1065824015,0.7727496513,-0.1577812994,0.3797550982,0.5154408196,-0.0026418594,-0.0726066500,0.1941818817,-0.0527512876,-0.1416283464,-0.0095319855,0.4097788456,-0.0933970851,0.0194218963,0.9581370279,0.2980682768,1.6708331763,0.5726595125,1.1579167798,-0.0761192118,0.1313168648,0.1067213277,0.5609436097,-0.1075448489,0.0314446762,-0.1133898422,-0.0326625004,-0.1267961163,0.0713978729,-0.0159944514,0.5541366695,2.2648673058,-0.1590702881,-0.2148991669,-0.1119884823,1.4832964392,0.0227946625,1.1287912429,-0.1463892995,-0.0092401803,-0.0195479401,-0.0776044747,1.6300333739,0.0394911230,-0.0314110701,0.5931362181,0.6055969648,-0.0123531642,0.1474579691,-0.1072664774,-0.0825690696,0.9930449004,1.9831620881,1.0318101403,0.3583122071,-0.1604780651,-0.1552123050,1.1512382553,2.7359598949,1.5891594400,0.9537983259,2.1997757852,0.2531493374,-0.0635502934,-0.0643923931,0.6420336235,0.1409569047,-0.0205399986,-0.0641601761,-0.0589534636,-0.0070323700,BRCA
GSM480985,-0.1146877620,-0.1466375627,-0.0648965920,0.5223725109,-0.1766650246,0.4228589949,0.3467999483,-0.0499261388,-0.1656008608,0.2055798990,-0.1131276381,-0.0916407251,-0.0878300879,0.7330552477,-0.1104307367,-0.0460081271,0.9909502640,0.3047061024,1.2345138497,0.6760796893,1.3204932428,-0.0880245112,0.4415400387,0.5849629343,0.3553600297,-0.1277241593,2.1048148125,-0.1414517071,-0.0470962888,1.1266278519,0.1945754130,0.0070174771,0.6572212968,2.5335551764,-0.1184174512,-0.1431674888,-0.1025529623,1.7398017653,-0.0671608138,0.9820158452,-0.1635632885,-0.0602897957,-0.1604685536,-0.0930615631,1.0536758155,-0.0840634818,-0.0844305142,0.7376574537,0.7695002645,-0.1038192192,0.0900841358,-0.0931613796,-0.0522140021,1.1653226431,1.6668235234,0.7569654905,0.3221919558,-0.1119174815,-0.1374631106,0.9221977132,1.8036646712,1.2845784730,0.9828057632,1.9199515841,0.0051101413,-0.0360112713,-0.0954384340,0.7133841506,0.1554803168,-0.0418416476,-0.1115183458,-0.1240296889,0.0353883798,BRCA
GSM480986,-0.0866454035,-0.1313444398,-0.0767632868,0.6232914684,-0.1350317207,0.1785444665,0.5399395962,-0.0250283858,-0.1195620130,0.1296261391,-0.0363078792,-0.1414109196,0.0055539080,0.5153439700,-0.1210289406,-0.0219944919,1.1200479176,0.3719062484,1.4959124994,0.5903858004,1.3325283364,-0.0913334578,0.2835222208,0.1536485495,0.6212419597,-0.1010585620,0.8798425832,-0.1063164234,-0.0003426001,-0.0513233729,0.0959464572,0.0507715100,0.6469340230,2.3745350307,-0.1079960563,-0.1444038978,-0.0935146389,1.4289510340,-0.0786688100,0.8934022577,-0.1644731970,-0.0381421474,-0.0450191986,-0.0521149571,1.4571645670,0.0685284909,-0.0244512055,0.6712817949,0.7078176651,-0.0887387330,0.1559347632,-0.1167993353,-0.0710934066,0.9547375822,1.5463190164,0.9871897150,0.4262295211,-0.0533730249,-0.1111276128,1.1594486352,2.8647686241,1.6418533209,0.7694473286,2.1900971755,0.3643759714,-0.1068710505,-0.0770829322,0.6441054073,0.1217694167,-0.0402566179,-0.1133117351,-0.1231819661,0.0020053048,BRCA
GSM480987,0.0948443130,-0.0932495861,-0.1098254067,0.9581980763,-0.1124067577,0.0528845680,0.8650637666,-0.0959010905,-0.1120932270,0.1242048581,-0.1087489870,-0.1414936161,0.2631349051,0.1668422063,-0.1415792909,-0.0149154444,1.4479325302,0.3169702389,1.2553548241,0.6081153182,1.2904711387,-0.0699271669,0.3327935711,-0.0104492808,0.3998152808,-0.1171862995,0.6107464414,-0.1496868798,0.0159093812,-0.1050150103,0.5031428379,-0.0745208914,0.4042619580,1.8120981787,-0.0782750988,-0.1487252011,-0.0861090123,0.6760050888,-0.1038088068,0.4360398824,-0.1685060961,-0.0129355321,-0.0718489090,-0.1041722893,0.9919344300,0.0007446416,-0.0211071390,0.4481176670,1.0939444790,-0.0234222412,0.0835026311,-0.1432857454,-0.0616863377,0.2135299446,1.5882334240,1.0536655843,0.3989992698,0.0547786877,-0.0770753739,0.4655438224,0.0717404810,1.3375803794,0.6854064385,1.7749855086,-0.0393749357,-0.0885894268,-0.0640990646,0.8422779248,0.0131572660,-0.0787319230,-0.1526730830,-0.0423486412,0.0454426373,BRCA
GSM480988,-0.1114876393,-0.0557560889,-0.0682546645,0.3484778570,-0.0759397257,0.2434777927,0.2204383947,-0.0031355581,-0.0361867587,0.1508974081,-0.1330870936,-0.1606387714,0.0293470489,0.4406262552,-0.0575695326,-0.0869357373,0.7840176249,0.1900400466,1.2965172852,0.4102926908,1.4781041429,-0.0815421342,0.1991312819,0.2297151421,0.5623337450,-0.1076530828,0.5350928420,-0.0510039102,0.0380900192,0.1609433567,0.1386653011,-0.0083774732,0.3890996335,2.3178957767,-0.0954781781,-0.1062739395,-0.0750196000,1.4738425440,0.1134081166,0.4111864848,-0.1325414801,-0.0920243737,-0.1077501489,-0.0521348746,1.0592323652,0.0395486050,-0.0192090625,0.3137383716,0.5631931945,-0.0202760463,0.0817065693,-0.0806064152,-0.0384889170,0.7728505326,0.7069784941,0.8975963600,0.5428662199,-0.1506461194,-0.0931577523,0.8716937261,2.0900463054,1.4518957679,0.8568994044,2.2009519134,0.1184602400,-0.0432362018,-0.1012624690,0.6047102776,0.1260813951,-0.0445927659,-0.0900217592,-0.1004713394,0.0546850484,BRCA
GSM480989,-0.0620193510,-0.0467369777,-0.1159861198,1.0119184052,-0.1447008381,0.2998246142,0.3220232484,-0.0173162452,-0.0685872297,0.2054151728,-0.1694424259,-0.1988541156,-0.1595958304,0.1935005427,-0.0993353447,-0.0446208641,0.4984121071,0.4542093934,0.9037719321,0.5169472916,1.3912816293,-0.1273836006,0.2200210720,0.0458035868,0.4976210030,-0.1920276142,0.7115213126,-0.0514050182,-0.0019598346,0.0456273713,0.2642396931,-0.0263498661,0.4228847174,2.5518428220,-0.1790295165,-0.0504583876,-0.1504288017,1.4644163237,0.1020590944,0.8620225001,-0.2062325608,-0.0687848546,-0.0660787014,-0.1177975059,1.6992731094,-0.0830072642,0.0441540607,0.9056678476,0.3538124809,0.0047141360,0.0811992555,-0.1211765001,-0.1123442115,0.8033357407,2.0641681383,1.2871615849,0.5561182794,-0.1619050194,-0.1299432778,1.0949466428,2.4671195073,1.5590544180,0.7983118814,2.9188919440,0.4245331458,-0.0476141433,-0.1131204681,0.5547810792,0.1083134365,-0.0091691538,-0.0312968602,-0.1046753035,0.0848649417,BRCA
GSM480990,-0.0744136228,-0.0817924930,-0.0958344107,1.0164559484,-0.1368300982,0.1709839052,0.5393573991,-0.0820140148,-0.1056272242,0.2828586080,-0.1376054344,-0.1820909605,-0.0106996141,0.0480474158,-0.1250745491,0.0613140277,1.2059587278,0.6375199349,1.3057659769,0.5721652171,1.4284008093,-0.1109690916,0.1628782986,0.0021861719,0.5061100200,-0.0724039816,0.0736285924,-0.0343503345,0.2250293558,-0.0768071298,-0.0434968664,0.0284351941,0.5807186725,1.9397360151,-0.1304007474,-0.0614450391,-0.0933936812,1.0188081922,0.0413098776,0.9910837904,-0.1429469766,0.0312324126,0.0198499129,-0.0345598439,1.9801055864,-0.1134931392,0.0658662839,0.8428640298,0.7935236208,-0.0195084080,0.1371517299,-0.1211324487,-0.0606057024,0.5710339894,2.1704076527,1.2309665177,0.7102150352,-0.1363347676,-0.1068854158,1.0952914435,1.7338391095,1.4453520321,0.6829452796,2.5856389926,0.4549186632,-0.0387971694,-0.0783020266,0.5480292028,0.0558532586,-0.1029091439,-0.0935953847,-0.1323382383,0.0065514639,Control
GSM480991,-0.0467888096,-0.0623631008,-0.0626564302,0.4249343571,-0.1120446003,0.2858755783,0.5548712921,-0.0352015647,-0.1251052238,0.2768006893,-0.0997339229,-0.1618150806,-0.0189355184,0.2907817717,-0.0797973198,0.1473586889,0.8869519606,0.4446749834,1.2026453590,0.6132513040,1.4307339596,-0.1143404209,0.2311761151,0.1075655196,0.7279821927,-0.0913561705,1.0009225830,-0.1034040039,0.0033809828,-0.0309052361,-0.0032286074,0.0396431991,0.6529166640,2.3992724284,-0.1155331679,-0.1010639354,-0.0352485606,1.6633671827,-0.0132385952,0.4793715525,-0.1238268664,-0.0003676171,-0.0048325991,-0.0434485409,1.5307328514,-0.0085634497,0.0422915831,0.7147501284,0.6564376624,-0.0500267771,0.0569693500,-0.0960165404,-0.0531655469,0.7389248726,1.9666513886,1.1911597680,0.6888827734,-0.1530699241,-0.1179083794,1.1938635013,2.2098422760,1.5451146222,0.7246558555,2.3986895680,0.5203580332,-0.0434597657,-0.0664389667,0.5891530063,0.1548473247,-0.1167807288,-0.0781041756,-0.0849281779,0.0628234034,Control
GSM480992,-0.0848685851,-0.1067906695,-0.1024010876,0.8758288564,-0.1194200918,0.5049739010,0.4127616239,-0.0506951533,-0.0951718734,0.4200474990,-0.0507606971,-0.1319793334,0.0041698367,0.0814318765,-0.1653500808,0.0934634171,0.8968451944,0.4867185676,1.0801601244,0.4795048717,1.5164660945,-0.1689091426,0.0994592431,0.0161160152,0.7308892569,-0.1355995189,0.0935783528,-0.0960388955,-0.0183483594,-0.1069531861,-0.0132479164,0.0434340854,0.6435555792,2.3764450816,-0.1324462807,-0.1223864961,-0.0991364921,1.3366456528,0.1053096240,0.9254199237,-0.0871203566,0.0312557159,0.0357248699,-0.0266702802,1.8464471474,-0.0424288371,-0.0063341702,1.1381731691,0.5008515699,0.0557855016,0.1225340664,-0.1356904655,-0.0742785615,0.8443388831,2.2779652900,1.2960211527,0.7261103579,-0.1206236991,-0.0674531643,1.1596170110,2.4924402089,1.4246134289,0.7415068230,2.6897532866,0.7067827030,-0.0718402782,-0.0227440883,0.5535295457,0.0925191902,-0.1059863180,-0.0978973657,-0.0639853869,0.0915773354,Control
GSM480993,-0.0384183934,-0.1120296282,-0.0685585216,0.7973100805,-0.1578653891,0.2520091683,0.4410814088,-0.0085595848,-0.0471520076,0.3209931134,-0.0841854090,-0.1592113870,-0.0442055219,0.2383615070,-0.1282280118,0.0674102761,0.9020118648,0.4554820714,1.2183062536,0.5834782023,1.3899838875,-0.1027387576,0.1916949626,0.1179360291,0.7271375300,-0.0948028313,0.2919058296,-0.1356146895,-0.0215044170,0.0999991571,0.3485515162,0.0588518506,0.6101985172,2.4815238184,-0.0956217959,-0.1240317943,-0.0895808050,1.6005193650,-0.0763889235,1.1904826671,-0.1660786590,-0.0232121766,-0.0363483728,-0.0896386958,1.4765024371,0.0611034877,-0.0043994949,0.8387103804,0.5521481080,-0.0571271274,0.1051260916,-0.1144585606,-0.1054423138,1.0441827782,1.8648449523,1.2538477491,0.6019830774,-0.1614443555,-0.0799625452,1.1485373087,2.3420754970,1.5856227239,0.8005855027,2.4490207491,0.3821579109,-0.0968572793,-0.0807639728,0.6798162911,0.1127858115,-0.0631811516,-0.0999339594,-0.0778442762,0.1622621526,Control
