@relation data

@attribute 3725 numeric
@attribute 805 numeric
@attribute 5599 numeric
@attribute 5579 numeric
@attribute 1432 numeric
@attribute 5578 numeric
@attribute 801 numeric
@attribute 2776 numeric
@attribute 6347 numeric
@attribute 6387 numeric
@attribute 6351 numeric
@attribute 1234 numeric
@attribute 5335 numeric
@attribute 7852 numeric
@attribute 808 numeric
@attribute 2185 numeric
@attribute 2353 numeric
@attribute Class {Control,BRCA}

@data
14.72492149,13.59313376,5.939777752,6.21136540967,7.09994864525,8.688181342,13.11037161,9.668318219,12.18459653,12.2081083467,4.821724589,5.0969811815,7.6745180755,8.430868108,12.33572539,6.25614507167,14.72004222,Control
14.11502538,13.5121695,5.0886580415,6.479820979,6.60639379225,9.433471275,12.75620088,8.930930318,11.20148395,11.2339328333,4.502465777,5.199818081,7.862876923,7.282603072,12.47764072,6.39478587333,13.75148289,BRCA
14.41297137,13.47944813,5.6701097255,5.889051372,6.58493097,8.48506563,12.13760287,9.213384421,9.033120888,10.069809966,4.939944983,5.2580703925,7.7021225845,8.62440485833,12.54827894,6.332382502,14.33042537,BRCA
14.08054111,13.35270561,5.7758281875,6.312672729,6.0589973865,9.211511834,12.20536419,7.435526765,9.114152992,9.472194406,5.161495975,4.8089754805,8.054801422,7.01915103033,12.76004735,6.660246028,12.01436934,Control
13.43392773,13.37889296,5.704258658,7.50900425433,6.730522711,8.977409535,12.34682957,9.924501194,11.06078055,11.299237984,4.894103816,5.122460336,7.930765467,8.171365118,12.45248586,6.22310588433,12.40857396,BRCA
13.80946823,13.71343219,6.517858181,6.98490046733,6.87151716925,8.467749328,13.11510467,10.54993411,13.10877685,11.5640730823,4.812512701,5.7395753315,7.6687152575,8.540582058,12.66384721,6.30853884,13.96600025,BRCA
13.91249272,13.29267684,5.6011167705,6.81582852467,6.362735412,9.024558716,12.34260121,7.39744174,9.122738147,10.0317075027,4.634915478,5.269756538,8.590203577,7.443708709,12.61750082,6.20690718667,10.44201071,BRCA
13.96294256,13.44200721,5.401013329,6.87117032933,7.0975611175,8.419813926,12.57155186,9.665460782,11.19005631,12.3700895033,4.699347423,5.094001894,7.7549264415,9.188979403,12.74796537,6.16225577733,14.08516788,Control
14.44356588,13.70458133,5.8779809975,6.13414385767,6.41978303225,8.419971893,12.3148028,9.303998235,11.25995523,11.2101182433,5.250403832,5.5815958645,8.1175343725,8.49157371467,12.4865699,6.34899972867,14.82357723,BRCA
13.15952927,13.30755735,5.5839936855,6.39658479233,6.2012063225,8.01888328,12.71572616,8.352640608,10.0442852,10.3747071333,5.622938584,5.494948245,8.2287174245,7.70676359567,12.57561022,6.460940443,11.55023948,BRCA
14.17314893,13.38150649,5.9065229025,6.39932068633,5.5612686795,8.202296649,12.72208073,6.808774778,11.15310882,11.4707490367,5.445769113,5.476713145,8.709822916,7.52433658333,12.59449147,6.64403477267,14.20597115,BRCA
13.87385551,13.60583775,5.767601547,6.68769140167,6.791169903,8.474558864,12.77087865,9.546605663,11.70867451,12.3427728967,4.853011634,5.274553208,7.877739246,8.662151022,12.7232493,6.47380877667,14.15265365,Control
14.67256817,13.47298527,6.1670985755,6.24070564267,6.935865955,8.584390499,12.97797754,9.998851701,11.67671314,11.8230095967,5.242898987,5.44376233,7.919144247,8.46853633133,12.52742331,6.29282598867,14.61254488,Control
13.48222565,12.16391545,5.967633391,6.35314852433,6.23780006725,7.646632733,12.99135537,9.061277435,9.808852038,11.3110617733,4.561139219,5.815593995,7.988942668,8.46643887033,13.2860567,6.61150973733,13.61588998,BRCA
13.17144427,12.44601199,5.329465727,6.73899581333,6.155251749,7.883225397,13.22427159,9.803614982,9.567718992,12.5904258133,5.23994335,5.3501798975,7.9147536295,8.67410823533,13.16228672,6.25544650767,12.35733627,BRCA
14.09890062,12.2076581,5.656097949,6.39469361333,6.273689165,8.420129842,12.53522562,8.90929393,10.68519142,10.7387244903,5.716175548,5.456655096,7.7272309565,7.89103560467,13.15138292,6.46065986433,13.96294256,BRCA
14.01211384,12.15610687,6.071716146,6.135427533,6.46315116575,7.621284726,12.56790862,8.5896522,12.2091488,10.4054540527,4.93712219,5.454992331,7.5975884795,8.37938063133,13.15138292,6.65640928767,13.92451704,BRCA
13.34674991,12.43207997,6.259376137,6.82794277033,6.3805448535,7.779918143,12.61931219,8.886520521,11.36056745,12.12501408,4.700735,5.4770915855,7.531468856,7.96291278133,13.08540943,6.47103919267,12.40276968,BRCA
12.76004735,12.39881323,6.1648761405,6.69079792733,6.522968526,7.098719371,12.52524557,8.45292188,10.16961223,11.9857697633,4.8589896,5.2824126215,7.8558007155,8.705908136,13.04201932,6.605324117,13.08977243,BRCA
12.03663478,8.929717871,5.593235253,6.127634878,6.65967948325,7.791197286,12.50816376,9.284894137,9.266219144,10.9724144457,5.290397907,5.4101039815,7.6793168875,7.97141172567,10.82365605,6.21975276833,8.405238411,BRCA
