@relation data

@attribute id string
@attribute 10815 numeric
@attribute 1644 numeric
@attribute 22999 numeric
@attribute 5864 numeric
@attribute 6571 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6853 numeric
@attribute 6854 numeric
@attribute 6857 numeric
@attribute 7054 numeric
@attribute 8224 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0022378750,-0.1097311941,-0.0716031647,0.2882209320,0.2946702333,-0.0784855656,0.0612008282,0.5112876687,0.8580837143,-0.0840424624,-0.1111392850,-0.0446861681,-0.1843143120,-0.1133499421,BRCA
GSM480985,0.0274400118,-0.0892573740,-0.1219276383,0.4390604538,0.0805851974,-0.0754517870,-0.0275881361,0.5652077497,0.9750290668,-0.0312249587,-0.1398379793,-0.0200478186,-0.1159210932,-0.0913627488,BRCA
GSM480986,0.0333947713,-0.0614484214,-0.1014341620,0.4874935171,0.0528985192,-0.0994968248,0.0469438789,0.7367980255,0.8724778892,-0.0933417504,-0.0963471428,0.1111272582,-0.1356675994,-0.1810935194,BRCA
GSM480987,-0.0594019589,-0.0325372560,-0.0616881117,0.0849605931,0.0089983054,0.0500207365,-0.0220054143,0.8607512637,0.6637983796,-0.0105670871,-0.0620255967,0.0083083328,-0.0232365340,-0.0921101061,BRCA
GSM480988,-0.0492118924,-0.0856328194,-0.1022915954,0.3885445643,0.2919191110,-0.0908771392,0.1028955929,0.8444442860,0.3810517959,-0.1017586326,-0.0797624096,-0.1007697098,-0.0292729959,-0.1381406770,BRCA
GSM480989,0.0233395003,-0.1210331493,-0.0730436224,1.0065250677,0.3101469584,-0.0452358587,-0.0830106423,0.6433026957,1.1429643371,-0.0019817986,-0.1048323887,-0.1513736165,-0.1206839850,-0.0670131794,BRCA
GSM480990,-0.0425474236,-0.0624192063,-0.1007789494,0.6060536480,0.1504962361,-0.0905569354,0.0191228693,1.0225135685,1.1297013738,0.0470120367,-0.1145211386,-0.0869700394,-0.1015555037,-0.1480897045,Control
GSM480991,0.1587953391,-0.0785714785,-0.0735594566,0.7793279563,0.1601521271,-0.0716491503,0.0173325776,0.8215937093,1.3279897193,-0.0721432740,-0.0985300686,0.0115688264,-0.1109221383,-0.0948746963,Control
GSM480992,0.1382086769,-0.0980133674,-0.0463536424,0.7938982481,0.0884045239,-0.0599888102,0.0085014564,0.9246719330,1.3015146424,-0.0663969083,-0.0825519404,-0.0791883014,-0.0821576885,-0.1094324701,Control
GSM480993,0.0982491271,-0.0779785232,-0.1104870453,0.8465846600,0.0779125332,-0.0650992427,0.0187037533,0.9696018361,1.1745911652,-0.0234244969,-0.1028160165,-0.0468702705,-0.1145601916,-0.0579197836,Control
GSM480994,0.0510167456,-0.0981598713,-0.0720005626,0.5237204928,0.2307195441,-0.0536077468,-0.0143031915,0.7319253423,1.2335666316,-0.0198389285,-0.0912340533,-0.0469007333,-0.0650297808,-0.0712735786,Control
GSM480995,-0.1010907159,-0.0994063012,-0.0405613097,0.3677934358,-0.1051194006,-0.0229804283,0.0932688854,0.6827613190,1.2945220054,-0.0740351410,-0.1225798811,0.1168486307,-0.0702286284,-0.0908828365,Control
GSM480996,0.1032969064,-0.0968905695,-0.0848246662,0.2803204943,0.2055053772,-0.0709440800,0.1588533938,1.0287549794,1.0237506355,-0.0608802410,-0.0326591052,-0.0573613939,-0.1013892736,-0.0795898540,BRCA
GSM480997,-0.0494591907,-0.1061316687,0.0046927666,0.9684769379,0.2501824991,0.0046799888,0.1242319615,1.1171586141,1.2292792572,0.0654282771,-0.0906017091,-0.0234480989,-0.1459020991,-0.1071485295,BRCA
GSM480998,0.1331330424,-0.0571652955,-0.0248744653,0.4815451461,0.2505432419,-0.0849371114,0.0741411346,0.6277213691,0.8738871602,-0.1026905339,-0.1122007603,-0.0788288891,-0.1754010846,-0.0394951977,BRCA
GSM480999,-0.0758120745,-0.0833635962,-0.1006541912,0.5734195122,0.1298131397,-0.1277699321,-0.0377124846,0.7874827906,1.0368160415,-0.0699944763,-0.1181539223,-0.0530069996,-0.1074567576,-0.2155653107,BRCA
GSM481000,-0.0623172311,-0.0696043428,-0.0684371090,0.5502943802,0.0657953353,-0.0927060348,0.0503644346,0.6723253949,0.9220317261,-0.1125558836,-0.1127128609,0.0164153194,-0.1612800574,-0.0861357034,BRCA
GSM481001,-0.0537087669,-0.1060579175,-0.0465987768,0.4526054628,0.1403018381,-0.0522509458,-0.0475103734,0.8109622858,0.9816929888,-0.0796767088,-0.0870387302,0.1290872271,-0.1305465836,-0.0888476267,BRCA
