@relation data

@attribute id string
@attribute 2158 numeric
@attribute 2147 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 5054 numeric
@attribute 351 numeric
@attribute 5340 numeric
@attribute 5327 numeric
@attribute 1288 numeric
@attribute 2160 numeric
@attribute 1287 numeric
@attribute 5328 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1412,-0.087,-0.0622,-0.0749,-0.0686,-0.0921,0.1623,0.6358,0.0104,0.0306,-0.065,-0.0248,-0.1484,0.0606,Control
A02,-0.0936,-0.0712,-0.06,-0.0687,-0.0368,-0.0476,0.0127,0.4688,0.0276,0.0788,-0.0975,-0.0196,-0.1384,0.0321,Control
A03,-0.1492,-0.102,-0.0744,-0.0571,-0.0708,-0.0708,0.0953,0.5183,0.0307,0.039,-0.0981,-0.0833,-0.154,-0.0222,Control
A04,-0.0679,-0.0358,-0.0438,-0.0397,-0.0399,-0.06,0.1332,0.475,-0.0493,0.0242,-0.0892,-0.0725,-0.1421,0.0462,Control
A05,-0.1206,-0.0619,-0.055,-0.0396,-0.071,-0.0753,0.2995,0.6169,-0.0789,-0.0183,-0.0828,-0.0681,-0.1174,0.0436,Control
A06,-0.1594,-0.0855,-0.0736,-0.0836,-0.0454,-0.0378,0.1003,0.6219,0.0064,-0.0483,-0.1173,-0.0408,-0.164,0.0571,Control
A07,-0.1261,-0.1015,-0.0772,-0.1098,-0.0419,-0.0317,0.0788,0.7661,-0.0114,-0.0586,-0.1294,-0.0941,-0.1697,-0.0073,Control
A08,-0.209,-0.0829,-0.0576,-0.0954,-0.0946,-0.082,0.043,0.6833,-0.0232,-0.0397,-0.0682,-0.1094,-0.1504,0.0575,Control
A09,-0.1552,-0.1057,-0.0901,-0.0914,-0.0144,-0.0649,0.144,0.7078,-0.0283,-0.0119,-0.0924,-0.0829,-0.1795,0.0055,Control
A10,-0.0914,-0.082,-0.0651,-0.0298,-0.0649,-0.0402,0.1611,0.6887,-0.0414,0.006,-0.0986,-0.0832,-0.1381,0.0348,Control
A11,-0.0978,-0.1236,-0.008,-0.0431,-0.1373,-0.0673,0.0264,0.5955,-0.0112,0.0105,-0.0833,-0.0275,-0.1445,0.1255,Control
A12,-0.0972,-0.1144,-0.0791,-0.0456,-0.0228,-0.0293,0.1558,0.4583,0.1059,0.0056,-0.0709,-0.0164,-0.1909,0.0728,Control
B01,-0.1637,-0.1542,-0.0633,-0.1472,-0.0649,-0.0477,0.0238,0.5992,0.124,0.1065,-0.0188,-0.0269,-0.192,0.0499,Control
B02,-0.1152,-0.083,-0.0557,-0.0826,-0.0826,-0.0519,0.1025,0.5186,0.02,0.0043,-0.0692,-0.07,-0.14,0.1029,Control
B03,-0.0575,-0.066,-0.0169,-0.0854,-0.0892,-0.0673,-0.0876,0.4959,0.0525,0.0507,-0.0286,-0.073,-0.1567,0.1279,BRCACancer
B04,-0.206,-0.1433,-0.087,-0.1151,-0.0406,-0.0402,0.0764,0.5956,-0.0246,-0.0588,-0.089,-0.0028,-0.1584,-0.0428,BRCACancer
B05,-0.1655,-0.1067,-0.1137,-0.0891,-0.0162,0.0154,0.0869,0.508,0.101,-0.0179,-0.0853,0.001,-0.1613,0.0219,BRCACancer
B06,-0.202,-0.1629,-0.1655,-0.21,-0.0634,-0.0126,-0.0405,0.4357,0.1887,-0.0559,0.0329,8e-04,-0.1627,0.0758,BRCACancer
