@relation data

@attribute id string
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4149 numeric
@attribute 3265 numeric
@attribute 4207 numeric
@attribute 4205 numeric
@attribute 8550 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 6464 numeric
@attribute 6772 numeric
@attribute 9261 numeric
@attribute 3315 numeric
@attribute 3316 numeric
@attribute 7042 numeric
@attribute 6416 numeric
@attribute 8569 numeric
@attribute 7040 numeric
@attribute 7186 numeric
@attribute 8737 numeric
@attribute 1649 numeric
@attribute 1386 numeric
@attribute 7046 numeric
@attribute 8717 numeric
@attribute 3150 numeric
@attribute 9693 numeric
@attribute 7043 numeric
@attribute 4217 numeric
@attribute 4214 numeric
@attribute 5321 numeric
@attribute 9252 numeric
@attribute 4293 numeric
@attribute 6885 numeric
@attribute 5608 numeric
@attribute 1385 numeric
@attribute 1616 numeric
@attribute 2885 numeric
@attribute 5879 numeric
@attribute 998 numeric
@attribute 4609 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5913,0.756,0.9483,0.2904,0.0579,0.9499,1.2301,1.1347,0.3242,0.5794,1.4881,0.8157,0.114,0.2929,0.1125,0.6276,0.4602,2.0524,0.2112,1.1039,0.5925,1.2691,1.5808,0.8987,0.761,0.5512,0.0373,0.6963,1.776,0.2053,0.6477,0.0752,1.0642,0.5432,1.3699,0.5156,1.5523,0.4368,0.9881,0.9858,Control
A12,0.4295,0.5611,0.7224,0.2032,-0.0526,0.4362,0.8956,0.8684,0.1578,0.5636,1.4931,0.7856,0.1785,0.0283,0.1519,0.2806,0.4961,1.7473,0.0257,0.9329,0.2826,1.0793,0.829,0.4595,0.4775,0.4937,0.0208,0.6283,1.3066,0.2143,0.2102,0.0231,0.8178,0.2172,1.1942,0.4685,1.1373,0.3242,0.7081,0.9286,Control
B01,0.6746,0.7998,1.1535,0.1584,-0.1387,1.0341,1.3501,1.2269,0.1905,0.5764,2.2112,1.0413,0.103,0.033,0.0712,0.611,0.7536,1.6757,-0.0187,1.2376,0.8698,1.4001,1.1843,0.7401,1.3642,0.7159,0.2077,0.8685,2.2101,0.2591,0.7033,0.1328,1.3503,0.6547,1.6304,0.5767,1.5002,0.7893,1.4565,1.0881,Control
B02,0.7065,1.0325,1.1439,0.3404,0.0824,0.8514,1.383,1.3173,0.411,0.9083,2.5759,1.0584,0.2175,0.2522,0.0817,0.5836,0.7908,2.0639,0.2386,1.3566,0.9887,1.5251,1.2327,1.2098,1.4397,0.7298,0.1293,0.855,2.0489,0.3629,0.5372,0.0857,1.3441,0.5326,1.7362,0.7028,1.6034,0.7121,1.4297,1.1427,Control
B03,0.7226,0.9142,1.0252,0.2646,0.034,0.9814,1.348,1.3028,0.334,0.7155,2.399,1.0032,0.1031,0.183,0.0384,0.6389,0.7367,1.7886,0.1446,1.3666,0.8456,1.5282,1.2872,1.1574,1.3438,0.7513,0.1735,0.8719,2.2094,0.3548,0.6291,0.1245,1.3782,0.6021,1.7208,0.6605,1.5674,0.7853,1.3839,1.0069,BRCACancer
B04,1.0553,0.9698,1.0713,0.1782,0.0919,1.3459,1.2716,1.5564,0.2374,0.7092,2.4126,1.2161,0.1144,0.1228,0.0586,0.7718,0.9542,1.8958,0.1822,1.2819,0.3234,1.5891,1.6113,0.7032,0.9368,0.8707,-0.0211,1.2308,2.5339,0.4159,0.8367,0.1004,1.4211,0.6629,1.7166,0.5624,1.6385,0.863,1.7384,0.9881,BRCACancer
B05,0.6439,1.0413,0.9741,0.2381,0.0497,0.8048,1.1717,1.0664,0.2082,0.7441,2.1061,1.1653,0.0899,0.2035,0.1419,0.5382,0.6751,2.1324,0.118,1.1517,0.3624,1.2566,1.0486,0.7135,1.0413,0.6485,0.0523,0.6891,1.8667,0.2031,0.4121,0.0404,1.0368,0.2535,1.3458,0.5321,1.4949,0.5003,1.2603,0.857,BRCACancer
B06,0.6866,0.6321,0.8178,-0.0061,-0.1646,0.7508,1.0138,1.0237,-0.0844,0.4797,2.2475,0.7586,-0.0611,0.0209,0.0949,0.4167,0.6871,1.4019,-0.1504,1.0414,0.4233,1.2507,1.1998,0.4773,1.1577,0.6382,0.2272,0.6961,1.7181,0.2704,0.3762,0.0427,1.0295,0.4694,1.4075,0.3922,1.1292,0.5144,1.0772,0.6699,BRCACancer
B07,0.8639,1.0759,1.1492,0.38,0.0984,1.0028,1.4486,1.4653,0.2864,0.8876,2.7103,1.0478,0.1994,0.3028,0.0667,0.6869,0.9531,2.1589,0.2491,1.5139,0.8173,1.6758,1.5968,1.2127,1.4809,0.8104,0.1821,1.0514,2.0706,0.4161,0.6958,0.1325,1.4575,0.514,1.8107,0.7353,1.6266,0.7406,1.5062,1.1266,BRCACancer
B08,0.5618,0.7248,1.1024,0.3687,0.1038,0.7446,1.2654,1.2449,0.3701,0.8025,1.6236,0.7868,0.1802,0.2632,0.1417,0.4964,0.5376,2.4005,0.2142,1.2054,0.7489,1.3972,1.3014,1.1693,1.1658,0.5747,0.0136,0.7812,1.8635,0.4351,0.5908,0.0787,1.1072,0.4389,1.561,0.6412,1.6339,0.5019,1.0655,1.1628,Control
B09,0.9429,0.8534,1.2922,0.2599,0.0995,1.1975,1.2699,1.3404,0.1553,0.6597,2.0819,0.935,0.0294,0.2475,0.0909,0.8632,0.5969,1.9835,0.1327,1.1835,0.4552,1.3137,1.4869,0.7637,1.0516,0.7546,0.0192,1.1661,2.5792,0.2198,0.9194,0.164,1.2589,0.6346,1.426,0.4815,1.6507,0.6642,1.5814,0.7963,Control
B10,0.7786,0.6776,0.8055,0.2443,0.0313,0.8934,1.0352,1.3804,0.1797,0.7158,2.1333,0.874,0.0095,0.0694,0.0554,0.5773,0.5806,1.6909,0.1016,1.2488,0.4535,1.4971,1.3158,0.6825,0.6802,0.6865,-0.0298,0.9751,2.4684,0.3058,0.558,0.0358,1.2515,0.4269,1.5588,0.4306,1.509,0.8311,1.5141,0.818,Control
B11,0.6653,0.7983,1.0224,0.4126,0.0441,0.8631,1.1911,1.3549,0.2409,0.7156,2.019,0.8491,0.3122,0.2764,0.0992,0.5723,0.5858,2.5514,0.1283,1.192,0.3537,1.2789,1.2394,0.8575,0.7367,0.6997,-0.0083,0.93,2.0871,0.4457,0.6058,0.0796,1.1079,0.4514,1.4854,0.6821,1.7392,0.5887,1.1301,1.0313,Control
B12,0.6964,0.6055,0.9332,0.223,0.1381,1.0149,0.8623,1.1246,0.1437,0.5098,1.9946,0.852,-0.0337,0.1494,0.0652,0.4985,0.6666,1.5744,0.1273,0.7991,0.1606,1.1758,1.2496,0.6946,0.7544,0.5414,-0.035,0.7796,2.5139,0.206,0.5849,0.0394,1.0504,0.3165,1.2024,0.2216,1.3322,0.6848,1.488,0.7445,Control
C01,0.9346,1.0618,1.1075,0.4383,0.1181,1.1728,1.2974,1.4497,0.3199,0.8045,1.9997,1.1182,0.3207,0.1787,0.0883,0.6473,0.8321,2.3286,0.2246,1.3997,0.5124,1.4317,1.4486,1.1253,1.0411,0.833,0.0847,0.953,2.1947,0.4403,0.6582,0.0604,1.259,0.5852,1.6154,0.6306,1.7966,0.757,1.3248,0.9109,BRCACancer
C02,0.6967,0.9538,0.9734,0.5255,0.1395,0.6521,1.1708,1.1894,0.4445,0.8483,2.081,0.951,0.4077,0.1652,0.1421,0.4926,0.7051,2.3928,0.2841,1.399,0.4242,1.4354,1.161,1.2987,1.0007,0.6771,0.0522,0.8556,1.9275,0.3927,0.5762,0.0664,1.2585,0.3502,1.631,0.7071,1.5019,0.5463,1.0933,1.3049,BRCACancer
C03,0.69,1.1692,1.1292,0.5881,0.1787,0.8616,1.304,1.3579,0.5012,0.9954,2.4788,1.1389,0.4486,0.294,0.1245,0.6286,0.8425,2.4922,0.3286,1.5349,0.6696,1.5329,1.5667,1.4156,1.2198,0.776,0.1188,0.8829,2.0283,0.3827,0.5902,0.1415,1.3127,0.3876,1.6581,0.8006,1.5147,0.7605,1.3439,1.1726,BRCACancer
C04,0.4237,0.6843,0.8671,0.4087,0.1387,0.5404,0.8972,0.6766,0.3704,0.5631,1.3735,0.7973,0.219,0.3411,0.1062,0.4406,0.3918,2.499,0.177,0.7189,0.1128,0.9288,0.8148,1.0035,0.6773,0.4592,0.0404,0.4632,1.2702,0.2208,0.3004,0.0558,0.7404,0.2388,0.841,0.3274,1.2632,0.409,0.7196,1.0028,Control
C05,0.3745,0.6568,0.7229,0.2967,0.1453,0.5566,0.7971,0.7992,0.4282,0.6458,1.8099,0.7199,0.1536,0.2181,0.0984,0.3786,0.3991,1.9697,0.2101,0.8602,0.2891,1.1183,0.9884,0.8327,0.7388,0.4464,0.0384,0.4646,1.597,0.1459,0.3461,0.0782,0.7819,0.1357,1.1785,0.3721,1.1596,0.4719,0.7005,1.0743,BRCACancer
C06,0.0355,0.1922,0.4053,0.1841,0.0719,0.247,0.462,0.2537,0.0872,0.147,0.6652,0.5172,-0.0543,0.0303,-4e-04,0.0823,0.1522,0.7769,0.0578,0.3055,0.2114,0.4211,0.2883,0.3832,0.2003,0.1578,0.2162,0.1841,0.3522,-0.042,0.1431,0.1539,0.1868,0.0752,0.2438,0.0538,0.5665,0.0209,0.4255,0.311,Control
C07,0.493,0.8345,0.8303,0.3607,0.0802,0.5654,0.922,0.9322,0.3642,0.6577,1.5005,0.8171,0.2857,0.2592,0.0479,0.4296,0.461,2.1308,0.1335,1.1427,0.3347,1.3324,1.0929,0.8907,0.8114,0.7034,0.1022,0.6157,1.5039,0.2488,0.3637,0.0425,1.0637,0.3471,1.3256,0.446,1.2704,0.4022,0.7427,0.9365,Control
C08,0.534,0.8103,0.9031,0.4262,0.1487,0.6751,1.2364,1.0155,0.3645,0.7276,2.1564,0.8103,0.2366,0.2243,0.0867,0.4576,0.4731,2.2263,0.1945,1.2888,0.5057,1.3132,1.0872,0.9499,0.9112,0.6074,0.0585,0.702,1.7148,0.3016,0.5711,0.0659,1.103,0.3254,1.5147,0.6041,1.4131,0.3509,0.8988,1.3507,Control
C09,0.3874,0.774,0.7666,0.3085,0.1459,0.5422,0.9,0.9567,0.3339,0.7603,2.0331,0.8215,0.0944,0.2208,0.1279,0.4093,0.5492,2.0636,0.242,1.2188,0.3944,1.3487,1.0315,0.9541,0.7723,0.5777,0.044,0.6259,1.6979,0.1721,0.3493,0.1065,1.0486,0.1915,1.3615,0.5792,1.2526,0.4522,0.8368,1.1555,Control
C10,0.5602,0.8177,0.8275,0.3185,0.0818,0.5382,0.8219,1.0218,0.3241,0.8332,1.9981,0.8336,0.3344,0.151,0.0606,0.3655,0.5489,2.1618,0.1395,1.2409,0.2884,1.4558,0.9144,0.9616,0.7508,0.5885,0.0142,0.6499,1.7154,0.2889,0.2996,0.1176,1.0876,0.1751,1.4736,0.6323,1.2452,0.3496,0.8464,1.2943,BRCACancer
C11,0.493,0.877,1.1135,0.5101,0.102,0.6981,1.1786,1.0379,0.4473,0.7867,2.0464,0.8803,0.1692,0.3503,0.0253,0.5452,0.5439,2.5133,0.2427,1.3211,0.4013,1.3085,1.2559,1.0918,1.1178,0.6233,0.0981,0.7775,1.6869,0.2669,0.5728,0.178,1.0904,0.3555,1.3769,0.5969,1.5328,0.508,1.0187,1.175,Control
C12,0.4887,0.5758,0.9112,0.3112,0.1372,0.5003,0.7279,0.6049,0.2536,0.4843,1.3457,0.693,0.1449,0.3001,0.0316,0.2738,0.2872,2.3985,0.1688,0.7801,0.3195,0.9435,0.7781,0.6383,0.6276,0.371,0.1354,0.4532,1.3805,0.1718,0.3158,0.076,0.6934,0.1511,0.8643,0.3381,1.1452,0.4645,0.5849,1.0827,BRCACancer
D01,0.8899,0.7969,1.1052,0.372,0.1103,1.4491,1.3173,1.4617,0.1844,0.5968,2.1035,0.9626,0.0664,0.1892,0.015,0.7384,0.745,1.7341,0.2017,1.2199,0.402,1.2723,1.3446,1.0545,1.0505,0.6938,0.1926,1.1065,2.7613,0.2321,0.8369,0.1935,1.2539,0.6773,1.4884,0.4037,1.5757,0.7422,1.4712,0.8845,BRCACancer
D02,0.7633,0.8131,1.0178,0.4568,0.1501,0.6448,0.9963,0.9554,0.431,0.7424,1.7056,0.9428,0.1831,0.1597,0.0426,0.4208,0.3762,2.8805,0.2114,1.1322,0.4447,1.2509,1.0282,0.9681,0.9084,0.5041,0.0734,0.6803,2.0025,0.2454,0.5169,0.101,1.0174,0.1541,1.4977,0.5517,1.3968,0.4827,0.8958,1.0764,BRCACancer
D03,0.7236,0.7609,0.9558,0.3427,0.0975,0.6166,0.8581,0.9972,0.291,0.5932,1.8676,0.8701,0.2442,0.0878,0.1056,0.3507,0.5063,2.7621,0.175,0.9273,0.376,1.2068,1.0286,1.0124,0.793,0.5293,0.0872,0.6639,1.9059,0.2299,0.3698,0.0917,0.8984,0.157,1.2549,0.385,1.412,0.4075,0.8469,0.9861,BRCACancer
D04,0.6215,0.7533,0.9628,0.4717,0.1483,0.712,1.0644,1.1294,0.4079,0.7228,1.8886,0.8342,0.122,0.0933,0.0746,0.4436,0.6098,2.5963,0.2013,1.0755,0.3399,1.2812,1.0521,1.1001,0.7888,0.6122,-0.021,0.752,2.0988,0.2868,0.5539,0.109,1.0279,0.3456,1.3986,0.425,1.6251,0.4112,0.9437,1.2816,BRCACancer
D05,0.5908,0.8574,0.943,0.3436,0.0871,0.5806,1.0375,1.1513,0.2988,0.8946,2.2717,0.9643,0.3773,0.1274,0.0821,0.3941,0.6091,2.6241,0.1817,1.1811,0.2918,1.3927,1.0541,0.9034,0.8476,0.6397,0.0176,0.8189,1.8024,0.3949,0.3343,0.0316,0.9925,0.2167,1.4245,0.5167,1.5193,0.5978,1.0309,0.9132,BRCACancer
D06,0.6868,0.8784,0.9793,0.5196,0.1225,0.7085,1.1996,1.1899,0.4233,0.7618,1.8485,0.9306,0.223,0.0191,0.1012,0.5062,0.6259,2.4116,0.248,1.3461,0.4893,1.468,1.2244,1.2723,1.0272,0.6565,0.0955,0.8457,2.005,0.2833,0.5748,0.1421,1.1641,0.4186,1.5403,0.7047,1.5134,0.555,1.1356,1.2944,BRCACancer
D07,0.634,0.9355,0.9439,0.4464,0.1588,0.5992,1.1365,1.0984,0.3049,0.7789,1.9708,0.9782,0.1751,0.138,0.0531,0.4353,0.5837,2.7882,0.2007,1.3063,0.5252,1.4078,1.173,1.0398,1.0228,0.5967,0.0516,0.7405,1.7326,0.3324,0.4517,0.079,1.1037,0.2863,1.4636,0.5809,1.4296,0.3617,0.9428,0.8773,Control
D08,0.4234,0.6375,0.7646,0.3309,0.0613,0.4924,0.8329,0.8615,0.196,0.5388,1.8856,0.8053,0.1014,0.0902,0.086,0.327,0.4297,2.4203,0.1065,0.9809,0.3765,1.211,0.9049,0.8086,0.934,0.4417,0.0454,0.5933,1.534,0.1888,0.362,0.1167,0.7978,0.2089,1.1169,0.4285,1.2683,0.5215,0.7879,1.0161,Control
D09,0.5369,0.7926,0.8779,0.4244,0.1521,0.6288,1.1102,1.0529,0.3659,0.75,1.8798,0.8174,0.1817,0.1855,0.0934,0.461,0.5938,2.4079,0.168,1.2095,0.4709,1.3448,1.0402,1.0352,0.835,0.5971,0.0462,0.651,1.8582,0.3256,0.4386,0.0703,1.0173,0.2774,1.4624,0.6014,1.4266,0.4527,0.9023,1.2078,Control
D10,0.4355,0.6922,0.9818,0.3991,0.0771,0.5547,1.1183,0.9916,0.1923,0.6069,1.5577,0.7308,0.2108,0.0776,0.077,0.5002,0.3592,2.7098,0.166,0.9573,0.4249,1.1911,1.1158,0.7755,0.6509,0.5055,0.0161,0.6612,1.513,0.2892,0.4392,0.0911,0.871,0.3147,1.2564,0.646,1.581,0.2713,0.651,1.0507,Control
D11,0.168,0.387,0.5974,0.2183,0.1037,0.3714,0.5715,0.4135,0.1381,0.3362,1.0332,0.5647,0.0357,0.114,0.0313,0.1668,0.2304,1.7495,0.0669,0.5137,0.2205,0.6929,0.5981,0.3904,0.3701,0.2261,0.1342,0.3383,0.9506,-0.023,0.2002,0.1393,0.424,0.1362,0.6866,0.2337,0.8295,0.3377,0.4348,0.7541,Control
D12,0.3497,0.5388,0.9101,0.352,0.1123,0.527,0.9634,0.6855,0.2587,0.511,1.4482,0.6694,0.0642,0.099,0.0622,0.284,0.2655,2.4968,0.1477,0.8326,0.3672,0.9522,0.9508,0.8318,0.774,0.3886,0.0081,0.5048,1.4426,0.1,0.4496,0.1088,0.7282,0.2445,0.976,0.3282,1.4151,0.3181,0.5777,0.9838,Control
E01,0.4118,0.7579,0.6122,0.2755,0.0492,0.5195,0.922,0.8725,0.2586,0.6806,1.9604,0.7068,0.1657,0.1766,0.01,0.3878,0.4794,2.1149,0.0977,1.0197,0.3597,1.2057,0.9997,0.9012,0.9852,0.4461,0.0609,0.51,1.6468,0.0891,0.3265,0.0467,0.8381,0.1714,1.3108,0.3477,1.4031,0.2781,0.7251,0.8538,BRCACancer
E02,0.6736,0.8898,1.0438,0.4329,0.1034,0.6042,1.1759,1.269,0.3868,0.8196,2.1398,1.0087,0.2861,0.205,0.1517,0.5055,0.6355,2.6215,0.2352,1.3922,0.4375,1.513,1.1816,0.9885,0.7585,0.6979,-0.0029,0.8505,1.8813,0.3578,0.5495,0.1479,1.2503,0.2689,1.7482,0.5631,1.4048,0.487,1.0006,1.4124,Control
E03,0.5046,0.7924,0.9648,0.4693,0.1483,0.6147,1.1465,1.0223,0.3691,0.6495,2.0951,0.7778,0.305,0.2784,0.0517,0.5039,0.4252,2.7238,0.2433,1.2395,0.5502,1.3085,1.1042,1.0737,0.8956,0.5037,6e-04,0.6367,1.6891,0.2697,0.4318,0.1048,1.0267,0.3347,1.4211,0.5898,1.5979,0.4225,0.7304,1.1952,Control
E04,0.6631,0.9321,1.1188,0.5544,0.2112,0.6654,1.267,1.1893,0.5079,0.9894,2.0664,0.9694,0.3209,0.2805,0.087,0.5092,0.6572,2.8909,0.2843,1.4161,0.4422,1.4297,1.0519,1.2941,1.2964,0.6322,0.1119,0.823,1.8013,0.2614,0.4956,0.1257,1.1929,0.3125,1.4685,0.7574,1.5412,0.5622,1.0137,1.4266,Control
E05,0.6625,0.7749,0.9209,0.3934,0.0417,0.5661,1.019,1.0443,0.2159,0.6676,1.857,0.9003,0.2292,0.0015,0.0956,0.4476,0.5611,2.0877,0.1013,1.2325,0.3443,1.4231,0.9868,0.7674,0.8913,0.5916,0.0795,0.79,1.7991,0.2451,0.4764,0.0421,1.2228,0.2815,1.4543,0.6314,1.227,0.4911,0.8736,1.1913,Control
E06,0.6316,0.7244,0.6835,0.1063,-0.0621,0.6085,0.8432,0.9765,0.0102,0.5451,2.195,0.9209,0.1562,-0.1092,0.0355,0.3196,0.6258,1.4713,-0.0316,1.0276,0.2779,1.1236,0.8316,0.4593,0.5422,0.6558,-0.0497,0.7345,1.7651,0.3171,0.3159,0.0547,0.9018,0.1189,1.2151,0.4216,1.2853,0.5269,0.9849,0.6783,BRCACancer
E07,0.696,0.8852,1.0226,0.4881,0.1658,0.6664,1.0892,1.2145,0.3355,0.803,1.8636,0.9326,0.2363,0.2483,0.1944,0.4158,0.5768,2.7741,0.2304,1.2041,0.5439,1.2862,1.0038,1.0913,1.1387,0.6314,0.0889,0.8006,1.8776,0.3827,0.4361,0.1126,1.0908,0.2609,1.4453,0.6761,1.5114,0.6451,1.1492,1.0701,BRCACancer
E08,0.615,0.878,1.0279,0.4382,0.1243,0.6811,1.2473,1.1642,0.3647,0.8383,2.5096,0.8505,0.2048,0.2372,0.0949,0.4823,0.6351,2.6508,0.2306,1.4126,0.4287,1.3927,1.2133,1.211,1.0974,0.6092,0.0315,0.8151,1.9019,0.3539,0.5235,0.0728,1.1717,0.346,1.5914,0.6345,1.5283,0.4706,1.0393,1.0947,Control
E09,0.5221,0.8384,1.1191,0.5013,0.1566,0.6338,1.1128,1.1813,0.324,0.7519,1.7716,0.8209,0.3545,0.2595,0.155,0.446,0.4293,2.8026,0.2516,1.167,0.3158,1.3237,1.2137,1.0345,0.8297,0.5643,0.036,0.7157,1.7189,0.2909,0.4779,0.1653,1.0075,0.2708,1.4828,0.7314,1.5643,0.4067,0.8952,1.219,BRCACancer
E10,0.9012,0.9075,1.0613,0.4769,0.1021,0.8789,1.2272,1.4945,0.2917,0.829,2.1909,1.0407,0.292,0.2386,0.151,0.5916,0.8216,2.2854,0.1484,1.4495,0.4814,1.551,1.3207,0.934,1.0044,0.7775,0.0695,1.0235,2.0115,0.5001,0.6867,0.1465,1.377,0.5036,1.711,0.71,1.6731,0.546,1.2212,1.0979,BRCACancer
E11,0.4193,0.6946,0.9301,0.3426,0.0766,0.5018,1.0055,0.9164,0.3364,0.6435,1.7744,0.7963,0.1159,0.2178,0.104,0.3577,0.4703,2.6043,0.1464,1.1616,0.3719,1.2218,0.9999,0.8908,0.824,0.4809,-0.003,0.6427,1.5598,0.2638,0.3927,0.1038,0.8741,0.25,1.3203,0.4384,1.3961,0.3734,0.748,1.0875,Control
E12,0.3314,0.5439,0.6883,0.2372,0.0609,0.4763,0.9607,0.9012,0.1489,0.5806,1.4813,0.7212,-0.0206,-0.0518,0.0528,0.32,0.333,2.2688,0.0925,0.9621,0.2638,1.0311,1.0783,0.6697,0.607,0.3743,0.0346,0.4537,1.4693,0.1645,0.3163,0.1253,0.8573,0.1574,1.0415,0.3014,1.2321,0.2377,0.5895,0.9011,BRCACancer
F01,0.7492,0.9336,1.0951,0.4206,0.1637,0.9305,1.3477,1.1969,0.498,0.7273,2.2008,0.9942,0.4673,0.1381,0.0953,0.6377,0.6565,2.4503,0.2304,1.3392,0.5628,1.3975,1.1804,1.2515,1.2385,0.7156,0.0973,0.8325,2.136,0.3153,0.803,0.2418,1.1694,0.4107,1.5535,0.6956,1.6107,0.5425,1.1233,1.4282,Control
F02,0.8229,0.9683,1.0069,0.5375,0.2003,0.7333,1.1886,1.2716,0.3885,0.87,2.0483,0.9234,0.4066,0.2178,0.0737,0.5202,0.6877,2.3544,0.3089,1.4829,0.5526,1.4994,1.1302,1.1744,1.1167,0.7152,0.1598,0.8085,1.9913,0.3078,0.6082,0.1175,1.3349,0.3221,1.7392,0.7852,1.5449,0.6855,1.18,1.4116,Control
F03,0.5279,0.8776,0.829,0.3449,0.068,0.6063,1.0652,1.0093,0.422,0.7669,1.7985,0.8994,0.2926,0.1506,0.1265,0.4491,0.5542,2.5358,0.1524,1.2568,0.3427,1.2849,1.0986,0.8601,0.8007,0.6501,-0.0379,0.6566,1.6675,0.3319,0.4758,0.045,1.0167,0.188,1.3896,0.6342,1.3953,0.516,0.7348,1.0623,Control
