@relation data

@attribute id string
@attribute 10164 numeric
@attribute 10678 numeric
@attribute 11041 numeric
@attribute 2530 numeric
@attribute 2683 numeric
@attribute 4166 numeric
@attribute 6482 numeric
@attribute 6483 numeric
@attribute 6487 numeric
@attribute 8534 numeric
@attribute 8702 numeric
@attribute 8703 numeric
@attribute 8704 numeric
@attribute 93010 numeric
@attribute 9435 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.038263662,9.027022092,9.640453337,6.3083463295,8.456437714,5.893611729,9.8368951365,7.303783316,8.4368664435,6.530995878,7.77566082,10.07167055,6.04829577967,5.613024181,6.121642945,Control
GSM427159,5.137924845,7.948704685,9.524248408,6.70857314,8.388362979,5.176333993,9.4015370715,6.78372224,7.997446783,6.814746271,7.804773178,10.37676331,5.90524243367,5.239561536,5.949949969,BRCA
GSM427160,6.10460465,8.546914832,9.582490673,6.1709026095,8.533350297,5.469732364,8.8347240695,7.197661783,7.776257666,6.493459704,7.609874336,10.71932916,5.79852883933,5.304521308,4.910026549,BRCA
GSM427162,5.485435883,6.734273105,8.82150385,6.0442070775,8.500683687,5.139460541,8.2836000845,7.627900667,8.0582945105,6.105076296,7.425909014,10.98982397,6.187398856,4.742830384,7.304559239,Control
GSM427163,5.729152513,8.051822228,9.457976471,6.7013324585,6.655534748,5.461734198,9.6413430855,6.805650779,7.728674212,6.36330744,8.2342889665,10.45125262,5.627203779,5.221114603,6.272728332,BRCA
GSM427164,5.706262025,9.545409111,9.302171157,6.8932626285,9.532073946,4.790265497,9.8193320055,7.42827877,7.8278724375,7.060753003,8.2513329785,10.15022999,5.68202004633,5.398154738,5.802329755,BRCA
GSM427165,5.346080415,7.138325884,9.08890821,6.639000254,7.845617261,5.109790179,9.172954892,8.392855247,8.091386601,7.962261434,7.478260559,10.36162065,6.26119901667,4.726030068,6.685313404,BRCA
GSM427166,6.015923042,9.724045295,10.1138532,6.9063945905,8.890272733,5.349799819,8.9961435315,7.065392235,7.744630095,7.230743704,7.898654485,10.55781096,5.58151812733,4.963487128,6.094030827,Control
GSM427167,5.648042042,9.135722831,9.7906992,6.577822607,8.109623211,5.440131024,9.0707221845,6.747458314,7.595327218,6.870460665,7.89269963,10.43366919,5.845774513,5.181511332,5.516024013,BRCA
GSM427169,5.574866903,7.636173481,9.329875435,6.752228857,8.130263105,4.810457607,9.2875049185,6.960584469,8.2732496945,6.21325553,7.8230216325,10.59080248,5.62550296633,5.272033689,5.975166574,BRCA
GSM427170,5.911818141,6.187852475,9.724045295,6.704652416,9.014202627,5.108117987,8.694832367,7.387201232,8.908899417,6.311798825,8.4188075965,10.29122283,6.126063446,4.535008166,5.917199751,BRCA
GSM427171,5.311259009,9.335714771,9.76803588,6.518929957,7.760206182,5.460260315,9.0418741245,7.217330395,8.0521541455,9.366448513,8.0237662765,10.19237947,6.06983055833,4.712475205,5.911818141,Control
GSM427172,5.51854399,9.010822576,9.743404359,6.7983053155,8.513886585,5.553369143,9.655342191,7.567311803,8.274867777,6.550481786,7.9633192835,10.26509376,6.048960247,4.650791135,6.332041584,Control
GSM427178,5.849756153,9.4362072,9.398690859,5.7398706135,7.274171082,5.734581769,8.649778607,7.611303577,8.367631641,6.816315302,7.5564900765,10.46466855,5.98923089633,4.882412261,6.204772251,BRCA
GSM427181,7.048816858,9.222071035,9.249149683,6.108131212,7.575125334,5.598879718,8.776111887,8.655871568,8.5611848335,7.420257374,7.9677265925,10.70099474,6.21362263567,4.945808121,6.552366023,BRCA
GSM427182,6.161792599,8.938720338,9.99314401,5.9680058815,7.528671182,5.596049021,8.295796758,7.246410759,8.3937569765,8.953105969,7.6747914945,10.55539466,5.96961136367,5.682019293,6.206433829,BRCA
GSM427183,5.715077403,9.500762785,9.908978409,5.762569649,6.665268844,5.68173826,8.563762714,7.777191399,8.479637017,6.852064791,7.679530355,10.60154822,6.029518362,5.310350345,6.008883069,BRCA
GSM427187,5.780120594,8.952028549,9.660669435,5.9225774235,7.761021136,5.817118769,8.233650862,7.655389622,8.518086182,6.828076569,7.7046095845,10.8300717,6.012092555,5.080243265,6.124799193,BRCA
GSM427189,6.5890186,9.635165386,10.16746241,5.4662360275,6.82858438,5.95855924,8.5500438155,7.27775495,8.4358740785,7.210990588,7.908018033,10.5789154,6.00142389867,4.620038905,6.056697995,BRCA
GSM427193,6.319586888,9.712187835,9.83034927,5.585943996,8.839031414,5.587673458,9.1404077495,8.735523129,9.034823266,6.081303006,8.084197805,11.48384111,5.956023376,5.910259709,6.041117697,BRCA
