@relation data

@attribute id string
@attribute 11285 numeric
@attribute 126792 numeric
@attribute 135152 numeric
@attribute 2131 numeric
@attribute 2132 numeric
@attribute 2134 numeric
@attribute 2135 numeric
@attribute 2137 numeric
@attribute 222537 numeric
@attribute 26035 numeric
@attribute 26229 numeric
@attribute 266722 numeric
@attribute 27087 numeric
@attribute 64131 numeric
@attribute 64132 numeric
@attribute 64579 numeric
@attribute 8509 numeric
@attribute 90161 numeric
@attribute 9348 numeric
@attribute 9394 numeric
@attribute 9653 numeric
@attribute 9953 numeric
@attribute 9955 numeric
@attribute 9956 numeric
@attribute 9957 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4016,0.3306,-0.0582,0.4772,0.5617,-0.153,0.1063,0.5476,-0.1178,0.7339,1.0064,-0.1212,-0.1058,0.4867,0.459,-0.1515,1.6324,-0.1272,-0.1235,0.1694,0.8088,0.4325,-0.1324,0.0029,0.055,Control
A02,0.2893,0.2545,0.0143,0.2049,0.387,-0.0172,0.0619,0.5091,-0.1218,0.5853,0.613,-0.1374,0.0119,0.2636,0.2685,-0.1203,1.3618,-0.1158,-0.0402,0.1307,0.6079,0.0544,-0.1205,-0.0393,0.1246,Control
A03,0.3367,0.2972,-0.0475,0.4705,0.4911,0.0146,0.114,0.6572,-0.1225,0.7035,0.7819,-0.1415,0.1703,0.5008,0.3604,-0.1205,1.5829,-0.1333,-0.1229,0.228,0.6385,0.2826,-0.1681,-0.1027,0.0518,Control
A04,0.3581,0.4444,-0.0367,0.2387,0.4052,0.035,0.0953,0.479,-0.0341,0.4874,0.7007,-0.1128,0.0123,0.3436,0.303,-0.1285,1.4293,-0.1005,-0.0673,0.2126,0.5985,0.2561,-0.0822,-0.065,0.1463,Control
A05,0.4098,0.5461,-0.0375,0.4565,0.5577,-0.0015,0.0476,0.6876,-0.152,0.7645,0.6755,-0.1109,0.0628,0.4934,0.4964,-0.1495,1.6752,-0.1054,-0.0542,0.1631,0.7577,0.2537,-0.1389,-0.0779,0.1516,Control
A06,0.3174,0.3355,-0.0749,0.426,0.5373,-0.0488,0.1914,0.7124,-0.0045,0.6181,0.6162,-0.1537,-0.1079,0.4526,0.2693,-0.1478,1.5745,-0.129,-0.0717,0.1261,0.5271,0.2464,-0.1357,-0.0549,0.0925,Control
A07,0.3987,0.4069,0.0432,0.7282,0.547,-0.025,0.2506,0.6445,-0.0596,0.806,0.7376,-0.1513,-0.0319,0.6858,0.3637,-0.1206,1.5716,-0.1375,-0.086,0.1974,0.83,0.5093,-0.1373,-0.1081,0.0923,Control
A08,0.335,0.2397,-0.0526,0.8217,0.6135,-0.093,0.1252,0.5216,-0.1024,0.6786,0.7826,-0.1466,0.0715,0.7733,0.3541,-0.1552,1.5088,-0.1204,-0.1368,0.1428,0.9359,0.4836,-0.1099,-0.0313,0.0642,Control
A09,0.3342,0.3715,0.0121,0.7487,0.5802,0.0359,0.1421,0.4914,-0.0297,0.6578,0.6819,-0.1215,-0.0452,0.6406,0.3254,-0.1554,1.5253,-0.1266,-0.0703,0.2092,0.6865,0.2768,-0.1133,-0.0672,0.1136,Control
A10,0.3649,0.3317,-0.0495,0.676,0.5954,-0.1029,0.1597,0.6272,-0.1047,0.7924,0.6777,-0.1075,0.079,0.5623,0.4263,-0.1525,1.5549,-0.1096,-0.0725,0.161,0.8151,0.2946,-0.1073,-0.0429,0.0415,Control
A11,0.2658,0.0833,-0.0439,0.4648,0.4991,0.0201,-0.0518,0.3636,0.0268,0.5311,0.5296,-0.0941,0.0024,0.4323,0.3126,-0.143,1.3566,-0.1227,-0.0856,0.0711,0.5405,0.2746,-0.1131,-0.0468,0.0167,Control
A12,0.1564,0.1387,0.0155,0.125,0.2072,0.0155,0.0807,0.2841,0.0631,0.2414,0.4419,-0.139,-0.0894,0.141,0.0794,-0.1384,0.9577,-0.1164,0.0033,0.2568,0.4051,0.0412,-0.1373,-0.0473,0.0585,Control
B01,0.272,0.0662,-0.0908,0.4504,0.467,-0.121,0.103,0.3846,-0.0749,0.4373,0.9411,-0.1143,-0.3186,0.4838,0.1163,-0.1537,1.645,-0.0768,-0.1514,0.0577,0.6511,0.3041,-0.1661,-0.008,-0.0713,Control
B02,0.4768,0.3847,-0.0246,0.3002,0.5041,-0.0645,0.13,0.634,-0.0318,0.5093,0.9884,-0.1091,0.0868,0.3614,0.436,-0.1563,1.8604,-0.0962,-0.1135,0.1757,0.6023,0.2758,-0.0779,-0.0574,0.11,Control
B03,0.3429,0.273,-0.0387,0.4016,0.4768,-0.1356,0.2063,0.4972,-0.1299,0.5735,0.8488,-0.0933,-0.1073,0.3848,0.2784,-0.2019,1.6413,-0.065,-0.139,0.0752,0.675,0.2677,-0.1021,-0.0051,0.0329,BRCACancer
B04,0.3566,0.2779,-0.0253,0.8485,0.4594,-0.0647,0.1993,0.5388,-0.0372,0.4547,0.7046,-0.175,0.0993,0.8349,0.2665,-0.143,1.3561,-0.0924,-0.0661,0.2038,0.7729,0.5597,-0.1774,-0.0363,-0.0081,BRCACancer
B05,0.3059,0.254,0.0254,0.3292,0.3108,0.0252,0.1745,0.4055,0.0362,0.3424,0.6306,-0.1648,-0.0693,0.3741,0.1693,-0.1143,1.4873,-0.1355,-0.051,0.1921,0.4909,0.3111,-0.1431,-0.0876,0.0558,BRCACancer
B06,0.0748,-0.1556,-0.063,0.2846,0.1987,-0.2346,0.1532,0.2577,-0.0962,0.3763,0.5274,-0.0946,-0.3026,0.2707,-0.0253,-0.1668,1.2063,-0.012,-0.0916,0.0693,0.4631,0.1676,-0.1503,-0.0026,-0.0936,BRCACancer
B07,0.5167,0.3655,-7e-04,0.3321,0.4998,-0.0613,0.2212,0.5538,-0.0038,0.6265,1.0082,-0.1128,0.0114,0.3621,0.4491,-0.139,1.7797,-0.1253,-0.092,0.2034,0.7191,0.3286,-0.118,-0.0983,0.0581,BRCACancer
B08,0.3269,0.3067,-0.0446,0.2525,0.4764,-0.0788,0.001,0.4015,-0.1557,0.7288,0.7642,-0.1042,-0.0118,0.3435,0.4314,-0.1295,1.4586,-0.0679,0.0055,0.0939,0.5527,0.1921,-0.0253,0.0081,0.0112,Control
B09,0.2985,0.1321,-0.0639,0.6939,0.371,-0.0946,-0.0125,0.451,-0.2112,0.3001,0.7557,-0.1087,0.0308,0.7115,0.1247,-0.2265,1.2919,-0.1059,-0.1236,0.1132,0.6775,0.4411,-0.1449,-0.0167,0.1248,Control
B10,0.278,0.3869,-0.0539,0.5898,0.3606,-0.0288,0.0904,0.451,-0.1046,0.3973,0.3899,-0.0919,-0.0898,0.4241,0.1786,-0.1326,1.1264,-0.1053,-0.1524,0.2287,0.7168,0.2906,-0.1199,-0.039,-0.0254,Control
B11,0.3413,0.4429,0.082,0.4818,0.4133,-0.0818,0.1006,0.5003,-0.0283,0.5805,0.4999,-0.1095,-0.0964,0.4441,0.2466,-0.1487,1.4479,-0.1471,-0.0662,0.2054,0.6177,0.2642,-0.0814,-0.0159,0.1626,Control
B12,0.2277,0.043,-0.0733,0.5582,0.2346,-0.0296,-0.0307,0.0872,-0.0572,0.1806,0.5807,-0.0945,-0.1327,0.4301,0.1076,-0.1489,1.1025,-0.1146,-0.0589,0.1441,0.4658,0.2216,-0.0741,-0.0563,0.0462,Control
C01,0.488,0.3356,-0.0331,0.7066,0.4449,-0.0441,0.0765,0.6537,-0.0787,0.6428,0.8332,-0.1545,-0.0256,0.6614,0.4451,-0.1315,1.7328,-0.1587,-0.0926,0.1914,0.6007,0.3895,-0.1515,-0.0556,0.0332,BRCACancer
C02,0.5287,0.5064,-0.0515,0.2536,0.4594,-0.0183,0.1541,0.5982,-0.0267,0.4855,0.8913,-0.1251,-0.0075,0.3269,0.4373,-0.153,1.6029,-0.1243,8e-04,0.1685,0.5959,0.1828,-0.0874,-0.0126,0.1527,BRCACancer
C03,0.6403,0.5618,0.0023,0.3088,0.5057,0.0544,0.2585,0.6769,0.0497,0.5733,1.0794,-0.1221,0.315,0.4142,0.6657,-0.1133,1.86,-0.129,-0.062,0.2533,0.6217,0.3435,-0.0867,-0.094,0.0739,BRCACancer
C04,0.138,0.2128,-0.0761,0.1703,0.2578,-0.0576,-0.1243,0.3127,-0.0769,0.3535,0.7768,-0.0921,-0.0373,0.2091,0.2871,-0.1787,1.311,-0.0688,-0.0388,0.0996,0.386,0.1308,-0.0875,-0.0195,0.1082,Control
C05,0.2515,0.26,-0.0506,0.2094,0.2563,0.0127,-0.0603,0.3307,0.0502,0.2706,0.319,-0.0656,0.0068,0.253,0.2716,-0.1276,1.2241,-0.0575,-0.0714,0.2912,0.3345,0.0835,-0.0628,-0.0897,0.0587,BRCACancer
C06,0.0365,-0.052,-0.1132,0.0978,-0.0208,-0.0025,-0.1602,0.0331,-0.4032,-0.1448,0.4741,-0.0715,-0.0502,0.0901,0.0274,-0.2316,0.4254,-0.0769,-0.2122,0.0887,0.0383,-0.0375,-0.0535,-0.004,0.183,Control
C07,0.2573,0.3281,-0.0216,0.1371,0.2857,-0.0537,0.0976,0.469,-0.0342,0.3089,0.5236,-0.1044,-0.0286,0.1955,0.3112,-0.1635,1.173,-0.0743,-0.0479,0.1857,0.5054,0.0081,-0.0274,-0.0585,0.043,Control
C08,0.3815,0.2495,-0.0208,0.2316,0.4,-0.0297,0.0721,0.5322,-0.0572,0.4631,0.7688,-0.1015,-0.0581,0.3465,0.3966,-0.1617,1.4312,-0.0784,-0.0761,0.222,0.5153,0.2184,-0.0588,-0.0491,-0.0301,Control
C09,0.2808,0.3141,-0.1124,0.1775,0.2869,-0.0403,0.0197,0.4952,0.0095,0.3226,0.4469,-0.0887,0.043,0.2226,0.2831,-0.162,1.2118,-0.0793,-0.0955,0.109,0.4179,0.1303,-0.0235,-0.031,0.0128,Control
C10,0.3849,0.5131,-0.0075,0.1481,0.3189,-0.044,0.1118,0.4811,-0.0091,0.259,0.42,-0.0863,-0.0142,0.2224,0.2679,-0.0849,1.2706,-0.0771,-0.0966,0.2222,0.4656,0.0972,-0.1001,-0.0318,0.2458,BRCACancer
C11,0.4526,0.4712,-0.052,0.2544,0.413,-0.033,0.0901,0.5441,-0.0972,0.4459,0.9951,-0.0821,0.122,0.3334,0.5142,-0.2001,1.5324,-0.1014,-0.1122,0.1174,0.4468,0.2816,0.0056,-0.0549,0.1217,Control
C12,0.1858,0.2274,-0.0221,0.1175,0.235,-0.0374,-0.0597,0.2373,0.0602,0.2153,0.3353,-0.0642,-0.0514,0.172,0.2838,-0.0514,0.9271,-0.0465,-0.0577,0.1779,0.3413,0.0133,-0.1358,0.0283,0.0596,BRCACancer
D01,0.3569,0.1943,-0.0874,0.7838,0.4234,-0.0393,0.0373,0.2588,-0.1612,0.4206,0.8208,-0.1426,-0.1029,0.7827,0.3564,-0.1975,1.4865,-0.1454,-0.1225,0.185,0.5765,0.5131,-0.1183,-0.0513,0.095,BRCACancer
D02,0.3018,0.3578,-0.0455,0.1766,0.3526,-0.0416,-0.0623,0.4677,0.0045,0.3575,0.4682,-0.0784,-0.0064,0.3745,0.3732,-0.1662,1.3006,-0.0799,-0.0683,0.1502,0.5142,0.1871,-0.0957,-0.0066,0.2811,BRCACancer
D03,0.2912,0.3463,-0.0553,0.2012,0.3184,0.0154,0.0345,0.3768,-0.1018,0.3048,0.4715,-0.0634,0.0101,0.284,0.315,-0.1602,1.2724,-0.0922,-0.0719,0.1721,0.4845,0.1121,-0.0504,2e-04,0.138,BRCACancer
D04,0.2659,0.3726,-0.0939,0.3441,0.3435,-0.0011,-0.0871,0.4655,-0.0137,0.5415,0.6545,-0.0786,0.0128,0.3278,0.3939,-0.1555,1.4475,-0.0791,-0.0598,0.1791,0.5062,0.2126,-0.0097,-0.0209,0.1272,BRCACancer
D05,0.3833,0.3487,-0.0384,0.1959,0.3811,0.0727,0.056,0.5289,-0.1353,0.3365,0.4503,-0.1027,0.0471,0.2411,0.3678,-0.0836,1.434,-0.1095,-0.0509,0.2137,0.466,0.1169,-0.1142,-0.0911,0.199,BRCACancer
D06,0.4432,0.4886,-0.1099,0.2433,0.4439,-0.043,0.0146,0.5464,0.0811,0.5999,0.7583,-0.0937,0.084,0.387,0.4601,-0.1636,1.56,-0.1124,-0.1058,0.1489,0.5879,0.3129,-0.0529,-0.0166,0.1179,BRCACancer
D07,0.329,0.4729,-0.0488,0.2261,0.3975,-0.0321,-0.0267,0.5491,0.0341,0.4732,0.7318,-0.0703,0.1551,0.272,0.444,-0.1229,1.5763,-0.0745,-0.0634,0.1568,0.3846,0.2114,0.0038,-0.0957,0.2015,Control
D08,0.159,0.2641,-0.1005,0.167,0.2756,-0.0232,-0.0384,0.3303,-0.0835,0.2204,0.545,-0.0816,0.0143,0.217,0.2091,-0.1405,1.2327,-0.137,-0.0819,0.176,0.3335,0.1162,-0.0645,-0.0875,0.0769,Control
D09,0.373,0.3191,-0.059,0.1605,0.3427,0.0082,-0.0387,0.4221,0.003,0.399,0.6178,-0.0995,-0.0695,0.2533,0.3779,-0.2027,1.5056,-0.1213,-0.1011,0.2141,0.5683,0.1936,-0.0527,-0.0256,0.1275,Control
D10,0.2593,0.3794,-0.0917,0.2075,0.3972,-0.0432,-0.0351,0.4837,-0.1111,0.4654,0.5056,-0.0835,-0.0794,0.2973,0.2672,-0.1245,1.2543,-0.0996,-0.0571,0.2392,0.5007,0.1581,-0.1022,-0.0438,0.1691,Control
D11,-0.0377,0.0018,-0.2021,0.1419,0.1378,-0.0352,-0.2087,0.0282,-0.1146,-0.0422,0.4791,-0.0991,-0.1456,0.1548,0.1369,-0.255,0.7365,-0.0866,-0.2065,0.0794,0.1011,0.176,-0.0529,-3e-04,0.062,Control
D12,0.2159,0.2409,-0.1355,0.1798,0.2867,0.0051,-0.0804,0.2052,-0.1236,0.2283,0.6493,-0.0506,-0.0448,0.2139,0.2751,-0.1863,1.268,-0.0545,-0.1179,0.0892,0.4263,0.1814,-0.0113,-0.0377,0.1674,Control
