@relation data

@attribute id string
@attribute 10062 numeric
@attribute 1544 numeric
@attribute 1571 numeric
@attribute 5243 numeric
@attribute 5244 numeric
@attribute 5465 numeric
@attribute 5467 numeric
@attribute 5468 numeric
@attribute 5914 numeric
@attribute 8431 numeric
@attribute 8647 numeric
@attribute 8714 numeric
@attribute 9970 numeric
@attribute 9971 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6078571063,-0.1014766870,-0.0579427281,-0.1213828938,-0.1071235045,0.0438976392,0.6971814451,0.0539306318,0.0324531525,-0.0268044310,-0.1098288949,0.4688589026,0.0008077659,-0.1526027134,BRCA
GSM480985,0.5715637846,-0.0911636834,0.1192514243,-0.0990337857,-0.1268268298,0.1551618082,0.5993762612,-0.0417502107,0.0587315608,0.0192951315,-0.0806230918,0.6983390900,-0.0061630328,-0.1592329506,BRCA
GSM480986,0.4552049634,-0.1159611161,0.0241986227,-0.0787316221,-0.1077962576,0.0923702951,0.7115066892,0.0439009009,0.0833491964,-0.0352914631,-0.0849128895,0.3935099913,-0.0426034741,-0.1277842263,BRCA
GSM480987,0.5779061277,-0.1221926419,-0.0370561639,-0.0356606070,-0.1159703899,0.0477555604,0.6272972048,0.3721309483,0.0134116447,0.0222586589,-0.0993046031,0.1441028727,-0.0547194318,-0.1453653658,BRCA
GSM480988,0.4407131382,-0.0257413974,0.2109295055,-0.1185512982,-0.1417645243,0.0974898358,1.0694119925,0.0545690471,-0.0127016531,-0.0271084259,-0.1097020723,0.4376455878,-0.0626706032,-0.0813052105,BRCA
GSM480989,0.5786115627,-0.0051256384,-0.0729334673,-0.1395282613,-0.1358418876,0.0965169618,0.8384001215,0.1115535579,0.0448699539,-0.0681379633,-0.1067064402,0.3185213862,-0.0157287039,-0.0888248269,BRCA
GSM480990,0.3608751160,-0.0789403874,0.0513365551,-0.0583302757,-0.1131240634,0.0129572296,1.0157447277,0.0390446627,0.0329955092,0.0804696221,-0.1242406111,0.2071880434,-0.0478985656,-0.1328343788,Control
GSM480991,0.4010709407,-0.1240963471,0.0537035517,-0.0812173152,-0.0644396203,0.0583993807,0.9547655356,0.0769631045,0.0775396723,0.0248851115,-0.1200158579,0.4116240480,0.0071919999,-0.1133234765,Control
GSM480992,0.5866474814,-0.0422955338,0.0099216172,-0.1243718956,-0.1156690929,0.0454737347,1.0294869397,0.1132187218,0.1518663888,0.0083994120,-0.0772120737,0.4426153306,-0.0105704666,-0.0986634167,Control
GSM480993,0.4236857698,-0.1050930967,-0.0351820425,-0.0650472814,-0.1203768508,0.1407039952,0.8596536507,0.1921875163,0.0481465405,-0.0441045241,-0.1119062092,0.4350004703,-0.0785954879,-0.1140381761,Control
GSM480994,0.3927391900,-0.1768795472,-0.0173072134,-0.0842648113,-0.0847764179,0.1070738251,0.7462619085,0.0778808626,0.0407247094,-0.0438412246,-0.0806691967,0.4743889296,-0.0055843009,-0.1267514833,Control
GSM480995,0.1863438230,-0.1257973788,0.0021038183,-0.0551127783,-0.1711900569,0.1876672952,0.9258620171,0.0364222756,0.0163000874,-0.0273280384,-0.0997480114,0.3369542684,-0.0107687291,-0.1181023882,Control
GSM480996,0.3839982368,-0.0411695574,0.1522978406,-0.0899301956,-0.1237281898,0.0651412984,1.1950104860,-0.0357884207,-0.0395668050,0.0278675951,-0.0365651199,0.2730145126,-0.0079512765,-0.1124007069,BRCA
GSM480997,0.3114490770,-0.0702841873,0.0616774601,0.0037621302,0.1679338615,0.0057908209,0.9370306318,0.0495179826,0.0558238702,0.0263047334,-0.1574243422,0.0813981315,-0.0575520115,-0.0975212580,BRCA
GSM480998,0.3959956948,-0.0845766756,0.0446324656,-0.0797169489,-0.1174829311,0.0747181150,0.7366546575,0.0963846932,0.2283761629,-0.0448689115,-0.0759949404,0.5216089027,-0.0059625201,-0.0715872847,BRCA
GSM480999,0.3389894088,-0.0588417317,0.0638319539,-0.0956838319,-0.1247534863,0.2013112467,0.6499430617,0.0107836603,0.0446666476,0.0193917467,-0.1486282638,0.5515205267,-0.0413572701,-0.1532977851,BRCA
GSM481000,0.3750146304,-0.0685851499,0.2400406065,-0.0549834591,-0.0909898323,0.1190499055,0.7177772173,0.0768472603,0.0515114042,0.0026833939,-0.0984224489,0.5821066198,-0.0561692054,-0.0986832324,BRCA
GSM481001,0.2502418308,-0.1030758728,0.0087136929,-0.1196312852,-0.1541742769,0.1469710781,0.7331852685,0.0463912772,-0.0230303923,-0.0436949478,-0.0854113147,0.4830622242,-0.0268020211,-0.1317071591,BRCA
